1e-09,0.010161,0.001544,0.00045909,0.0003715,0.0003715
1.1498e-09,0.011756,0.0018722,0.00053222,0.00043296,0.00043296
1.3219e-09,0.013528,0.0022701,0.00061838,0.00050443,0.00050443
1.5199e-09,0.015479,0.0027524,0.00072053,0.00058757,0.00058757
1.7475e-09,0.017605,0.0033304,0.00084295,0.00068432,0.00068432
2.0092e-09,0.019909,0.0040277,0.00099017,0.00079679,0.00079679
2.3101e-09,0.02238,0.0048611,0.001168,0.00092778,0.00092778
2.6561e-09,0.025007,0.0058541,0.0013837,0.0010808,0.0010808
3.0539e-09,0.027774,0.0070319,0.001645,0.0012602,0.0012602
3.5112e-09,0.030669,0.0084224,0.0019633,0.0014705,0.0014705
4.037e-09,0.033677,0.010059,0.0023507,0.0017172,0.0017172
4.6416e-09,0.036777,0.01197,0.0028217,0.0020079,0.0020079
5.3367e-09,0.039959,0.014186,0.0033946,0.0023506,0.0023506
6.1359e-09,0.043207,0.016745,0.004088,0.0027568,0.0027568
7.0548e-09,0.046518,0.019675,0.0049284,0.0032392,0.0032392
8.1113e-09,0.049901,0.023006,0.0059419,0.0038121,0.0038121
9.326e-09,0.053357,0.026763,0.0071667,0.0044944,0.0044944
1.0723e-08,0.056916,0.030971,0.008635,0.0053071,0.0053071
1.2328e-08,0.060591,0.035644,0.010392,0.0062766,0.0062766
1.4175e-08,0.064413,0.040793,0.012491,0.0074342,0.0074342
1.6298e-08,0.068425,0.046407,0.014998,0.0088178,0.0088178
1.8738e-08,0.072661,0.052487,0.017973,0.010476,0.010476
2.1544e-08,0.077165,0.059001,0.02148,0.012457,0.012457
2.4771e-08,0.081975,0.065921,0.025581,0.014815,0.014815
2.848e-08,0.087137,0.073213,0.030362,0.017615,0.017615
3.2745e-08,0.092692,0.080831,0.035912,0.020926,0.020926
3.7649e-08,0.098669,0.088728,0.042311,0.02482,0.02482
4.3288e-08,0.10512,0.096856,0.049645,0.02939,0.02939
4.977e-08,0.11207,0.10519,0.057988,0.034744,0.034744
5.7224e-08,0.11956,0.11369,0.067389,0.040982,0.040982
6.5793e-08,0.12761,0.12236,0.077914,0.048206,0.048206
7.5646e-08,0.13628,0.1312,0.08959,0.056533,0.056533
8.6975e-08,0.14557,0.14024,0.10245,0.06607,0.06607
1e-07,0.15551,0.14955,0.11646,0.076935,0.076935
1.1498e-07,0.16616,0.15918,0.13161,0.089186,0.089186
1.3219e-07,0.17751,0.1692,0.14784,0.10294,0.10294
1.5199e-07,0.1896,0.17969,0.16511,0.11827,0.11827
1.7475e-07,0.20243,0.19072,0.18331,0.13526,0.13526
2.0092e-07,0.21602,0.20247,0.20236,0.15393,0.15393
2.3101e-07,0.23034,0.21502,0.22213,0.17433,0.17433
2.6561e-07,0.24541,0.22842,0.24257,0.19647,0.19647
3.0539e-07,0.26116,0.24281,0.2635,0.22035,0.22035
3.5112e-07,0.27757,0.2583,0.28496,0.24595,0.24595
4.037e-07,0.29466,0.27501,0.30681,0.27316,0.27316
4.6416e-07,0.31231,0.29302,0.32901,0.30187,0.30187
5.3367e-07,0.33049,0.3124,0.35156,0.33187,0.33187
6.1359e-07,0.34911,0.33322,0.37445,0.36295,0.36295
7.0548e-07,0.36811,0.35556,0.39777,0.39484,0.39484
8.1113e-07,0.38739,0.37944,0.4216,0.42728,0.42728
9.326e-07,0.40689,0.40482,0.44607,0.46,0.46
1.0723e-06,0.42662,0.43169,0.47125,0.49278,0.49278
1.2328e-06,0.4465,0.45992,0.49728,0.52542,0.52542
1.4175e-06,0.46653,0.48933,0.52429,0.5578,0.5578
1.6298e-06,0.48677,0.51964,0.55235,0.58983,0.58983
1.8738e-06,0.50729,0.55056,0.58136,0.62146,0.62146
2.1544e-06,0.5282,0.58169,0.61123,0.65262,0.65262
2.4771e-06,0.54966,0.61265,0.64167,0.68322,0.68322
2.848e-06,0.57182,0.64307,0.67249,0.71313,0.71313
3.2745e-06,0.59482,0.67261,0.70328,0.74217,0.74217
3.7649e-06,0.61877,0.701,0.73359,0.77013,0.77013
4.3288e-06,0.64369,0.72809,0.76295,0.79682,0.79682
4.977e-06,0.66956,0.75382,0.79097,0.82203,0.82203
5.7224e-06,0.69624,0.77821,0.81721,0.84552,0.84552
6.5793e-06,0.72349,0.80132,0.84148,0.86706,0.86706
7.5646e-06,0.75103,0.82322,0.86361,0.8866,0.8866
8.6975e-06,0.77844,0.84398,0.88361,0.90411,0.90411
1e-05,0.80533,0.86362,0.90146,0.91963,0.91963
1.1498e-05,0.83127,0.88207,0.91728,0.93317,0.93317
1.3219e-05,0.85579,0.89922,0.93115,0.9449,0.9449
1.5199e-05,0.87851,0.91496,0.94326,0.95495,0.95495
1.7475e-05,0.8991,0.92916,0.95365,0.96349,0.96349
2.0092e-05,0.91733,0.94179,0.96247,0.97065,0.97065
2.3101e-05,0.93313,0.95279,0.96988,0.97657,0.97657
2.6561e-05,0.94653,0.96212,0.97606,0.98142,0.98142
3.0539e-05,0.95767,0.96994,0.9811,0.98537,0.98537
3.5112e-05,0.96676,0.97637,0.98524,0.98857,0.98857
4.037e-05,0.97413,0.98157,0.98855,0.99115,0.99115
4.6416e-05,0.97997,0.98571,0.99115,0.99318,0.99318
5.3367e-05,0.98457,0.98898,0.9932,0.99477,0.99477
6.1359e-05,0.98815,0.99151,0.99479,0.996,0.996
7.0548e-05,0.99092,0.99349,0.99601,0.99693,0.99693
8.1113e-05,0.99303,0.99502,0.99695,0.99766,0.99766
9.326e-05,0.99465,0.99616,0.99766,0.99821,0.99821
0.00010723,0.99595,0.99707,0.9982,0.99862,0.99862
0.00012328,0.99694,0.99778,0.99864,0.99895,0.99895
0.00014175,0.99768,0.99832,0.99897,0.99921,0.99921
0.00016298,0.99825,0.99873,0.99922,0.9994,0.9994
0.00018738,0.99867,0.99904,0.99941,0.99955,0.99955
0.00021544,0.999,0.99927,0.99955,0.99966,0.99966
0.00024771,0.99924,0.99945,0.99966,0.99974,0.99974
0.0002848,0.99943,0.99958,0.99974,0.9998,0.9998
0.00032745,0.99957,0.99969,0.99981,0.99985,0.99985
0.00037649,0.99967,0.99976,0.99985,0.99989,0.99989
0.00043288,0.99975,0.99982,0.99989,0.99991,0.99991
0.0004977,0.99981,0.99986,0.99992,0.99994,0.99994
0.00057224,0.99986,0.9999,0.99994,0.99995,0.99995
0.00065793,0.99989,0.99992,0.99995,0.99996,0.99996
0.00075646,0.99992,0.99994,0.99996,0.99997,0.99997
0.00086975,0.99994,0.99996,0.99997,0.99998,0.99998
0.001,0.99995,0.99997,0.99998,0.99998,0.99998
