Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-31
Run Name	spot02
Operator	Keshav
Date	10/31/2025
Time	15:47
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	18
dt	50.000001E-12
time stamp (ms)	4:06:21 PM
	
Time	Amplitude
0.000000E+0	3.085306E-5
5.000000E-11	7.367681E-5
1.000000E-10	9.251926E-5
1.500000E-10	9.251926E-5
2.000000E-10	9.080631E-5
2.500000E-10	5.826026E-5
3.000000E-10	-3.252609E-5
3.500000E-10	-1.541455E-4
4.000000E-10	-2.809039E-4
4.500000E-10	-4.162269E-4
5.000000E-10	-5.446982E-4
5.500000E-10	-6.457622E-4
6.000000E-10	-7.142802E-4
6.500000E-10	-7.451133E-4
7.000000E-10	-7.331227E-4
7.500000E-10	-6.885860E-4
8.000000E-10	-6.183550E-4
8.500000E-10	-5.241428E-4
9.000000E-10	-3.990974E-4
9.500000E-10	-2.654873E-4
1.000000E-9	-1.438678E-4
1.050000E-9	-4.622969E-5
1.100000E-9	2.914011E-5
1.150000E-9	9.080631E-5
1.200000E-9	1.302042E-4
1.250000E-9	1.267783E-4
1.300000E-9	1.010840E-4
1.350000E-9	8.395451E-5
1.400000E-9	6.853796E-5
1.450000E-9	4.455666E-5
1.500000E-9	2.400126E-5
1.550000E-9	1.201061E-5
1.600000E-9	1.995795E-8
1.650000E-9	-6.831842E-6
1.700000E-9	-1.197069E-5
1.750000E-9	-1.368364E-5
1.800000E-9	-6.831842E-6
1.850000E-9	2.057536E-5
1.900000E-9	3.427896E-5
1.950000E-9	1.029766E-5
2.000000E-9	-2.567429E-5
2.050000E-9	-5.993329E-5
2.100000E-9	-1.010441E-4
2.150000E-9	-1.472937E-4
2.200000E-9	-1.884045E-4
2.250000E-9	-2.312283E-4
2.300000E-9	-2.946075E-4
2.350000E-9	-3.528478E-4
2.400000E-9	-4.025233E-4
2.450000E-9	-4.607636E-4
2.500000E-9	-5.104392E-4
2.550000E-9	-5.190039E-4
2.600000E-9	-5.001615E-4
2.650000E-9	-4.984485E-4
2.700000E-9	-5.138651E-4
2.750000E-9	-5.207169E-4
2.800000E-9	-5.070133E-4
2.850000E-9	-4.830320E-4
2.900000E-9	-4.761802E-4
2.950000E-9	-5.035874E-4
3.000000E-9	-5.498370E-4
3.050000E-9	-5.806701E-4
3.100000E-9	-5.926608E-4
3.150000E-9	-5.995126E-4
