Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-31
Run Name	spot04
Operator	Keshav
Date	10/31/2025
Time	17:43
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	26
dt	50.000001E-12
time stamp (ms)	6:10:59 PM
	
Time	Amplitude
0.000000E+0	-5.155864E-4
5.000000E-11	-4.727627E-4
1.000000E-10	-4.076706E-4
1.500000E-10	-3.323008E-4
2.000000E-10	-2.552180E-4
2.500000E-10	-1.815611E-4
3.000000E-10	-1.113302E-4
3.500000E-10	-6.336759E-5
4.000000E-10	-4.795104E-5
4.500000E-10	-5.822874E-5
5.000000E-10	-8.563594E-5
5.500000E-10	-1.318856E-4
6.000000E-10	-1.918388E-4
6.500000E-10	-2.500791E-4
7.000000E-10	-3.014677E-4
7.500000E-10	-3.460044E-4
8.000000E-10	-3.734116E-4
8.500000E-10	-3.768375E-4
9.000000E-10	-3.631339E-4
9.500000E-10	-3.408655E-4
1.000000E-9	-3.185972E-4
1.050000E-9	-2.946159E-4
1.100000E-9	-2.706345E-4
1.150000E-9	-2.620698E-4
1.200000E-9	-2.706345E-4
1.250000E-9	-2.946159E-4
1.300000E-9	-3.340137E-4
1.350000E-9	-3.751245E-4
1.400000E-9	-4.093835E-4
1.450000E-9	-4.453555E-4
1.500000E-9	-4.796145E-4
1.550000E-9	-4.984569E-4
1.600000E-9	-5.018828E-4
1.650000E-9	-5.035958E-4
1.700000E-9	-5.035958E-4
1.750000E-9	-5.001699E-4
1.800000E-9	-5.018828E-4
1.850000E-9	-5.172994E-4
1.900000E-9	-5.327159E-4
1.950000E-9	-5.481325E-4
2.000000E-9	-5.686879E-4
2.050000E-9	-5.943821E-4
2.100000E-9	-6.097987E-4
2.150000E-9	-6.149375E-4
2.200000E-9	-6.217893E-4
2.250000E-9	-6.440577E-4
2.300000E-9	-6.646131E-4
2.350000E-9	-6.766037E-4
2.400000E-9	-6.868814E-4
2.450000E-9	-6.920203E-4
2.500000E-9	-6.817426E-4
2.550000E-9	-6.697519E-4
2.600000E-9	-6.629001E-4
2.650000E-9	-6.389188E-4
2.700000E-9	-5.858174E-4
2.750000E-9	-5.241512E-4
2.800000E-9	-4.676238E-4
2.850000E-9	-3.973929E-4
2.900000E-9	-3.151713E-4
2.950000E-9	-2.449403E-4
3.000000E-9	-1.815611E-4
3.050000E-9	-1.181820E-4
3.100000E-9	-7.193234E-5
3.150000E-9	-5.137694E-5
3.200000E-9	-4.623809E-5
3.250000E-9	-5.994169E-5
3.300000E-9	-9.420069E-5
3.350000E-9	-1.370244E-4
3.400000E-9	-1.867000E-4
3.450000E-9	-2.500791E-4
3.500000E-9	-3.151713E-4
3.550000E-9	-3.716986E-4
3.600000E-9	-4.265130E-4
3.650000E-9	-4.744756E-4
3.700000E-9	-5.070217E-4
3.750000E-9	-5.241512E-4
3.800000E-9	-5.258641E-4
3.850000E-9	-5.018828E-4
3.900000E-9	-4.624850E-4
3.950000E-9	-4.179483E-4
4.000000E-9	-3.562821E-4
4.050000E-9	-2.774863E-4
4.100000E-9	-1.952647E-4
4.150000E-9	-1.130431E-4
4.200000E-9	-3.253449E-5
4.250000E-9	2.913171E-5
4.300000E-9	6.167776E-5
4.350000E-9	6.852956E-5
4.400000E-9	4.626121E-5
4.450000E-9	-3.414341E-6
4.500000E-9	-6.508054E-5
4.550000E-9	-1.387374E-4
4.600000E-9	-2.209590E-4
4.650000E-9	-3.048936E-4
4.700000E-9	-3.802634E-4
4.750000E-9	-4.522073E-4
4.800000E-9	-5.087346E-4
4.850000E-9	-5.395677E-4
4.900000E-9	-5.464195E-4
4.950000E-9	-5.395677E-4
5.000000E-9	-5.224382E-4
5.050000E-9	-4.933181E-4
5.100000E-9	-4.556332E-4
5.150000E-9	-4.213742E-4
5.200000E-9	-3.939670E-4
5.250000E-9	-3.699857E-4
5.300000E-9	-3.511432E-4
5.350000E-9	-3.408655E-4
5.400000E-9	-3.357267E-4
5.450000E-9	-3.442914E-4
5.500000E-9	-3.734116E-4
5.550000E-9	-4.162353E-4
5.600000E-9	-4.573461E-4
5.650000E-9	-4.916051E-4
5.700000E-9	-5.241512E-4
5.750000E-9	-5.532713E-4
5.800000E-9	-5.669749E-4
5.850000E-9	-5.704008E-4
5.900000E-9	-5.686879E-4
5.950000E-9	-5.549843E-4
6.000000E-9	-5.258641E-4
6.050000E-9	-4.847533E-4
6.100000E-9	-4.402166E-4
6.150000E-9	-3.973929E-4
6.200000E-9	-3.477173E-4
6.250000E-9	-3.031806E-4
6.300000E-9	-2.791993E-4
6.350000E-9	-2.689216E-4
6.400000E-9	-2.654957E-4
6.450000E-9	-2.757734E-4
6.500000E-9	-3.066065E-4
6.550000E-9	-3.408655E-4
6.600000E-9	-3.597080E-4
6.650000E-9	-3.734116E-4
6.700000E-9	-3.905411E-4
6.750000E-9	-3.991058E-4
6.800000E-9	-3.922540E-4
6.850000E-9	-3.802634E-4
6.900000E-9	-3.699857E-4
6.950000E-9	-3.562821E-4
7.000000E-9	-3.408655E-4
7.050000E-9	-3.340137E-4
7.100000E-9	-3.408655E-4
7.150000E-9	-3.511432E-4
7.200000E-9	-3.597080E-4
7.250000E-9	-3.699857E-4
7.300000E-9	-3.734116E-4
7.350000E-9	-3.768375E-4
7.400000E-9	-3.819763E-4
7.450000E-9	-3.871152E-4
7.500000E-9	-3.854022E-4
7.550000E-9	-3.802634E-4
7.600000E-9	-3.648468E-4
7.650000E-9	-3.442914E-4
7.700000E-9	-3.288749E-4
7.750000E-9	-3.254490E-4
7.800000E-9	-3.237360E-4
7.850000E-9	-3.151713E-4
7.900000E-9	-3.066065E-4
7.950000E-9	-3.083195E-4
8.000000E-9	-3.237360E-4
8.050000E-9	-3.442914E-4
8.100000E-9	-3.699857E-4
8.150000E-9	-4.008188E-4
8.200000E-9	-4.333648E-4
8.250000E-9	-4.659109E-4
8.300000E-9	-5.087346E-4
8.350000E-9	-5.412807E-4
8.400000E-9	-5.549843E-4
8.450000E-9	-5.618361E-4
8.500000E-9	-5.635490E-4
8.550000E-9	-5.412807E-4
8.600000E-9	-4.967440E-4
8.650000E-9	-4.470684E-4
8.700000E-9	-3.819763E-4
8.750000E-9	-2.980418E-4
8.800000E-9	-2.123942E-4
8.850000E-9	-1.387374E-4
8.900000E-9	-7.707119E-5
8.950000E-9	-3.596039E-5
9.000000E-9	-1.883089E-5
9.050000E-9	-2.396974E-5
9.100000E-9	-4.795104E-5
9.150000E-9	-8.563594E-5
9.200000E-9	-1.335985E-4
9.250000E-9	-1.918388E-4
9.300000E-9	-2.586439E-4
9.350000E-9	-3.185972E-4
9.400000E-9	-3.682727E-4
9.450000E-9	-4.110965E-4
9.500000E-9	-4.436425E-4
9.550000E-9	-4.659109E-4
9.600000E-9	-4.830404E-4
