====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 30000.E+00 A ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =010000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
300010.E-03  5079.78E-01  1857.27E-03
600010.E-03  5037.38E-01  1386.80E-03
900010.E-03  5008.24E-01  1960.62E-03
120001.E-02  4977.16E-01  2882.54E-03
150001.E-02  4936.18E-01  1703.89E-03
180001.E-02  4900.03E-01  1275.82E-03
210001.E-02  4864.25E-01  2560.74E-03
240001.E-02  4834.74E-01  1199.95E-03
270001.E-02  4785.12E-01  1229.32E-03
300001.E-02  4746.84E-01  2643.62E-03
330001.E-02  4706.28E-01  2640.48E-03
360001.E-02  4664.08E-01  2035.71E-03
390001.E-02  4609.73E-01  1994.60E-03
420001.E-02  4575.82E-01  2234.41E-03
450001.E-02  4524.46E-01  2836.14E-03
480001.E-02  4482.25E-01  1342.69E-03
510001.E-02  4424.37E-01  1910.47E-03
540001.E-02  4378.63E-01  2211.23E-03
570001.E-02  4330.40E-01  2749.80E-03
600001.E-02  4271.85E-01  2653.24E-03
630001.E-02  4218.66E-01  3132.69E-03
660001.E-02  4163.92E-01  3797.28E-03
690001.E-02  4103.47E-01  2471.91E-03
720001.E-02  4048.77E-01  2587.43E-03
750001.E-02  3978.67E-01  2000.53E-03
780001.E-02  3915.33E-01  2729.85E-03
810001.E-02  3841.58E-01  2627.87E-03
840001.E-02  3774.71E-01  3151.56E-03
870001.E-02  3700.48E-01  2850.89E-03
900001.E-02  3638.95E-01  3665.67E-03
930001.E-02  3559.64E-01  2185.11E-03
960001.E-02  3485.81E-01  3245.99E-03
990001.E-02  3405.35E-01  2780.89E-03
102000.E-01  3321.86E-01  3728.24E-03
105000.E-01  3236.30E-01  4279.86E-03
108000.E-01  3153.69E-01  4912.99E-03
111000.E-01  3066.14E-01  4178.86E-03
114000.E-01  2980.49E-01  4667.85E-03
117000.E-01  2880.69E-01  4357.04E-03
120000.E-01  2785.46E-01  4378.63E-03
123000.E-01  2679.77E-01  4046.75E-03
126000.E-01  2589.39E-01  5872.88E-03
129000.E-01  2483.11E-01  5513.90E-03
132000.E-01  2385.42E-01  6185.34E-03
135000.E-01  2286.34E-01  6322.55E-03
138000.E-01  2196.26E-01  5537.07E-03
141000.E-01  2091.26E-01  7062.50E-03
144000.E-01  1991.02E-01  7137.82E-03
147000.E-01  1900.81E-01  7762.87E-03
150000.E-01  1809.06E-01  8085.52E-03
153000.E-01  1709.87E-01  7954.14E-03
156000.E-01  1622.53E-01  7929.97E-03
159000.E-01  1533.43E-01  9349.03E-03
162000.E-01  1452.06E-01  1037.25E-02
165000.E-01  1373.87E-01  1024.12E-02
168000.E-01  1289.54E-01  1151.99E-02
171000.E-01  1207.48E-01  1137.17E-02
174000.E-01  1132.41E-01  1193.10E-02
177000.E-01  1055.12E-01  1296.80E-02
180000.E-01  9794.51E-02  1249.55E-02
183000.E-01  8952.48E-02  1275.89E-02
186000.E-01  8198.19E-02  1286.14E-02
189000.E-01  7412.43E-02  1270.87E-02
192000.E-01  6506.86E-02  1221.43E-02
195000.E-01  5692.92E-02  1139.87E-02
198000.E-01  4874.54E-02  1068.16E-02
201000.E-01  4116.62E-02  9427.90E-03
204000.E-01  3386.70E-02  8567.42E-03
207000.E-01  2690.42E-02  7689.26E-03
210000.E-01  2123.45E-02  6281.31E-03
213000.E-01  1583.14E-02  4944.34E-03
216000.E-01  1134.12E-02  3716.98E-03
219000.E-01  8070.36E-03  2674.59E-03
222000.E-01  5576.14E-03  2006.60E-03
225000.E-01  3611.73E-03  1475.16E-03
228000.E-01  2279.83E-03  9930.54E-04
231000.E-01  1381.88E-03  5700.95E-04
234000.E-01  8105.66E-04  3356.68E-04
237000.E-01  4749.77E-04  1958.58E-04
240000.E-01  2919.09E-04  1551.16E-04
243000.E-01  1407.50E-04  6777.74E-05
246000.E-01  6507.30E-05  3157.99E-05
249000.E-01  1953.42E-05  2453.71E-05
252000.E-01  7193.22E-06  1616.13E-06
255000.E-01  2610.81E-06  2681.07E-06
258000.E-01  1989.45E-06  8574.88E-07
261000.E-01  9606.78E-10  1449.58E-09
264000.E-01  0000.00E+00  0000.00E+00
267000.E-01  0000.00E+00  0000.00E+00
270000.E-01  0000.00E+00  0000.00E+00
273000.E-01  0000.00E+00  0000.00E+00
276000.E-01  0000.00E+00  0000.00E+00
279000.E-01  0000.00E+00  0000.00E+00
282000.E-01  0000.00E+00  0000.00E+00
285000.E-01  0000.00E+00  0000.00E+00
288000.E-01  0000.00E+00  0000.00E+00
291000.E-01  0000.00E+00  0000.00E+00
294000.E-01  0000.00E+00  0000.00E+00
297000.E-01  0000.00E+00  0000.00E+00
300000.E-01  0000.00E+00  0000.00E+00
