====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     3.E+04 AAA ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =10000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
300010.E-03  115605.E-06  133957.E-05
600010.E-03  110822.E-06  159575.E-05
900010.E-03  112734.E-06  179092.E-05
120001.E-02  113751.E-06  162590.E-05
150001.E-02  115676.E-06  157208.E-05
180001.E-02  117944.E-06  152367.E-05
210001.E-02  118878.E-06  179641.E-05
240001.E-02  121281.E-06  169415.E-05
270001.E-02  123320.E-06  182148.E-05
300001.E-02  123693.E-06  186863.E-05
330001.E-02  125921.E-06  181983.E-05
360001.E-02  128549.E-06  189268.E-05
390001.E-02  130478.E-06  201542.E-05
420001.E-02  133631.E-06  194986.E-05
450001.E-02  134941.E-06  202592.E-05
480001.E-02  137884.E-06  214080.E-05
510001.E-02  139246.E-06  229006.E-05
540001.E-02  143866.E-06  237751.E-05
570001.E-02  145883.E-06  232314.E-05
600001.E-02  148202.E-06  235486.E-05
630001.E-02  151429.E-06  267134.E-05
660001.E-02  154109.E-06  277822.E-05
690001.E-02  156953.E-06  269700.E-05
720001.E-02  159836.E-06  274343.E-05
750001.E-02  162319.E-06  281551.E-05
780001.E-02  168211.E-06  282599.E-05
810001.E-02  171581.E-06  301682.E-05
840001.E-02  174552.E-06  307777.E-05
870001.E-02  178130.E-06  304208.E-05
900001.E-02  183150.E-06  337594.E-05
930001.E-02  188469.E-06  332675.E-05
960001.E-02  191180.E-06  364018.E-05
990001.E-02  196003.E-06  380900.E-05
102000.E-01  201574.E-06  399492.E-05
105000.E-01  207304.E-06  421253.E-05
108000.E-01  213719.E-06  452086.E-05
111000.E-01  220444.E-06  465262.E-05
114000.E-01  228216.E-06  481671.E-05
117000.E-01  233962.E-06  494966.E-05
120000.E-01  240129.E-06  530854.E-05
123000.E-01  247537.E-06  530624.E-05
126000.E-01  257079.E-06  589199.E-05
129000.E-01  267035.E-06  637321.E-05
132000.E-01  276061.E-06  667996.E-05
135000.E-01  285949.E-06  696065.E-05
138000.E-01  298119.E-06  695768.E-05
141000.E-01  308140.E-06  800883.E-05
144000.E-01  319948.E-06  826522.E-05
147000.E-01  334566.E-06  893839.E-05
150000.E-01  349022.E-06  967874.E-05
153000.E-01  362737.E-06  103386.E-04
156000.E-01  376227.E-06  105914.E-04
159000.E-01  395868.E-06  118436.E-04
162000.E-01  409354.E-06  132945.E-04
165000.E-01  427035.E-06  139889.E-04
168000.E-01  441211.E-06  150013.E-04
171000.E-01  454983.E-06  158084.E-04
174000.E-01  464554.E-06  169132.E-04
177000.E-01  477625.E-06  182586.E-04
180000.E-01  481898.E-06  188501.E-04
183000.E-01  482582.E-06  192308.E-04
186000.E-01  488656.E-06  198883.E-04
189000.E-01  486939.E-06  201574.E-04
192000.E-01  477117.E-06  200922.E-04
195000.E-01  456942.E-06  193751.E-04
198000.E-01  431381.E-06  185725.E-04
201000.E-01  404757.E-06  171997.E-04
204000.E-01  369763.E-06  159065.E-04
207000.E-01  319725.E-06  138956.E-04
210000.E-01  281667.E-06  119348.E-04
213000.E-01  239457.E-06  985723.E-05
216000.E-01  185200.E-06  759875.E-05
219000.E-01  146081.E-06  570987.E-05
222000.E-01  107583.E-06  426911.E-05
225000.E-01  794831.E-07  314910.E-05
228000.E-01  541976.E-07  213570.E-05
231000.E-01  355772.E-07  129151.E-05
234000.E-01  219461.E-07  778293.E-06
237000.E-01  135872.E-07  465793.E-06
240000.E-01  929905.E-08  353490.E-06
243000.E-01  550217.E-08  164669.E-06
246000.E-01  220956.E-08  752915.E-07
249000.E-01  889508.E-09  500096.E-07
252000.E-01  265324.E-09  533346.E-08
255000.E-01  161881.E-09  566031.E-08
258000.E-01  121777.E-09  303107.E-08
261000.E-01  109230.E-10  967559.E-11
264000.E-01  000000.E+00  000000.E+00
267000.E-01  000000.E+00  000000.E+00
270000.E-01  000000.E+00  000000.E+00
273000.E-01  000000.E+00  000000.E+00
276000.E-01  000000.E+00  000000.E+00
279000.E-01  000000.E+00  000000.E+00
282000.E-01  000000.E+00  000000.E+00
285000.E-01  000000.E+00  000000.E+00
288000.E-01  000000.E+00  000000.E+00
291000.E-01  000000.E+00  000000.E+00
294000.E-01  000000.E+00  000000.E+00
297000.E-01  000000.E+00  000000.E+00
300000.E-01  000000.E+00  000000.E+00
