====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     3.E+04 A ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =10000.00
 Total Target Vacancies     = 2400 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
300010.E-03  3544.00E-06  1579.14E-05  
600010.E-03  4051.00E-06  1837.35E-05  
900010.E-03  4131.67E-06  2172.56E-05  
120001.E-02  4198.33E-06  1884.55E-05  
150001.E-02  4264.00E-06  1754.74E-05  
180001.E-02  4337.67E-06  1744.81E-05  
210001.E-02  4453.33E-06  2225.20E-05  
240001.E-02  4503.00E-06  1956.97E-05  
270001.E-02  4593.33E-06  2197.44E-05  
300001.E-02  4736.00E-06  2302.84E-05  
330001.E-02  4836.67E-06  2108.42E-05  
360001.E-02  4939.67E-06  2155.97E-05  
390001.E-02  5019.67E-06  2377.75E-05  
420001.E-02  5065.33E-06  2301.98E-05  
450001.E-02  5248.33E-06  2304.74E-05  
480001.E-02  5402.00E-06  2617.61E-05  
510001.E-02  5532.00E-06  2760.46E-05  
540001.E-02  5531.67E-06  2891.40E-05  
570001.E-02  5647.00E-06  2731.31E-05  
600001.E-02  5871.00E-06  2813.10E-05  
630001.E-02  5993.00E-06  3325.22E-05  
660001.E-02  6187.33E-06  3379.76E-05  
690001.E-02  6405.33E-06  3269.72E-05  
720001.E-02  6462.67E-06  3296.45E-05  
750001.E-02  6710.67E-06  3442.05E-05  
780001.E-02  6795.67E-06  3394.91E-05  
810001.E-02  7031.00E-06  3724.41E-05  
840001.E-02  7237.33E-06  3708.32E-05  
870001.E-02  7405.33E-06  3670.63E-05  
900001.E-02  7601.00E-06  4162.06E-05  
930001.E-02  7872.00E-06  3948.76E-05  
960001.E-02  8051.00E-06  4444.91E-05  
990001.E-02  8374.00E-06  4709.03E-05  
102000.E-01  8680.00E-06  4856.90E-05  
105000.E-01  8986.33E-06  5149.55E-05  
108000.E-01  9334.67E-06  5644.13E-05  
111000.E-01  9638.33E-06  5867.65E-05  
114000.E-01  1009.17E-05  6058.82E-05  
117000.E-01  1055.80E-05  6197.44E-05  
120000.E-01  1085.50E-05  6534.87E-05  
123000.E-01  1123.33E-05  6664.61E-05  
126000.E-01  1171.83E-05  7467.21E-05  
129000.E-01  1234.10E-05  8119.62E-05  
132000.E-01  1286.17E-05  8530.32E-05  
135000.E-01  1359.27E-05  8786.64E-05  
138000.E-01  1416.27E-05  8705.54E-05  
141000.E-01  1494.20E-05  1027.55E-04  
144000.E-01  1577.97E-05  1064.35E-04  
147000.E-01  1664.83E-05  1130.71E-04  
150000.E-01  1770.40E-05  1255.87E-04  
153000.E-01  1865.17E-05  1342.98E-04  
156000.E-01  1949.87E-05  1364.98E-04  
159000.E-01  2056.07E-05  1541.53E-04  
162000.E-01  2204.13E-05  1735.04E-04  
165000.E-01  2350.17E-05  1828.13E-04  
168000.E-01  2494.23E-05  1971.93E-04  
171000.E-01  2621.13E-05  2080.85E-04  
174000.E-01  2751.83E-05  2205.11E-04  
177000.E-01  2882.60E-05  2436.73E-04  
180000.E-01  2988.97E-05  2502.38E-04  
183000.E-01  3042.40E-05  2584.71E-04  
186000.E-01  3163.03E-05  2652.62E-04  
189000.E-01  3210.07E-05  2701.92E-04  
192000.E-01  3171.87E-05  2710.25E-04  
195000.E-01  3089.77E-05  2600.71E-04  
198000.E-01  2933.40E-05  2505.07E-04  
201000.E-01  2800.90E-05  2306.40E-04  
204000.E-01  2593.93E-05  2131.90E-04  
207000.E-01  2260.30E-05  1856.92E-04  
210000.E-01  2001.80E-05  1610.47E-04  
213000.E-01  1699.17E-05  1315.52E-04  
216000.E-01  1346.30E-05  1015.23E-04  
219000.E-01  1059.03E-05  7625.00E-05  
222000.E-01  7757.67E-06  5654.32E-05  
225000.E-01  5755.33E-06  4242.53E-05  
228000.E-01  3926.67E-06  2871.19E-05  
231000.E-01  2626.33E-06  1728.82E-05  
234000.E-01  1555.00E-06  1021.32E-05  
237000.E-01  9706.67E-07  6301.39E-06  
240000.E-01  6740.00E-07  4741.54E-06  
243000.E-01  3910.00E-07  2070.45E-06  
246000.E-01  1513.33E-07  9896.62E-07  
249000.E-01  6633.33E-08  6690.94E-07  
252000.E-01  1733.33E-08  5510.59E-08  
255000.E-01  1000.00E-08  6669.83E-08  
258000.E-01  1100.00E-08  3379.71E-08  
261000.E-01  0000.00E+00  0000.00E+00  
264000.E-01  0000.00E+00  0000.00E+00  
267000.E-01  0000.00E+00  0000.00E+00  
270000.E-01  0000.00E+00  0000.00E+00  
273000.E-01  0000.00E+00  0000.00E+00  
276000.E-01  0000.00E+00  0000.00E+00  
279000.E-01  0000.00E+00  0000.00E+00  
282000.E-01  0000.00E+00  0000.00E+00  
285000.E-01  0000.00E+00  0000.00E+00  
288000.E-01  0000.00E+00  0000.00E+00  
291000.E-01  0000.00E+00  0000.00E+00  
294000.E-01  0000.00E+00  0000.00E+00  
297000.E-01  0000.00E+00  0000.00E+00  
300000.E-01  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  2.5  eV/Vacancy
