Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-05-14
Run Name	Heating_trial_165C
Operator	Keshav
Date	5/14/2025
Time	19:15
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	3
dt	50.000001E-12
time stamp (ms)	7:18:23 PM
	
Time	Amplitude
0.000000E+0	1.175096E-3
5.000000E-11	1.159680E-3
1.000000E-10	1.139124E-3
1.500000E-10	1.132272E-3
2.000000E-10	1.115143E-3
2.500000E-10	1.086023E-3
3.000000E-10	1.067180E-3
3.500000E-10	1.063754E-3
4.000000E-10	1.070606E-3
4.500000E-10	1.082597E-3
5.000000E-10	1.098013E-3
5.500000E-10	1.115143E-3
6.000000E-10	1.133985E-3
6.500000E-10	1.147689E-3
7.000000E-10	1.137411E-3
7.500000E-10	1.106578E-3
8.000000E-10	1.082597E-3
8.500000E-10	1.056903E-3
9.000000E-10	1.034634E-3
9.500000E-10	1.036347E-3
1.000000E-9	1.060328E-3
1.050000E-9	1.082597E-3
1.100000E-9	1.103152E-3
1.150000E-9	1.149402E-3
1.200000E-9	1.212781E-3
1.250000E-9	1.252179E-3
1.300000E-9	1.267595E-3
1.350000E-9	1.277873E-3
1.400000E-9	1.272734E-3
1.450000E-9	1.226485E-3
1.500000E-9	1.145976E-3
1.550000E-9	1.060328E-3
1.600000E-9	9.900975E-4
1.650000E-9	9.215795E-4
1.700000E-9	8.787558E-4
1.750000E-9	8.719040E-4
1.800000E-9	8.890335E-4
1.850000E-9	9.198666E-4
1.900000E-9	1.000375E-3
1.950000E-9	1.127134E-3
2.000000E-9	1.252179E-3
2.050000E-9	1.349817E-3
2.100000E-9	1.440603E-3
2.150000E-9	1.522825E-3
2.200000E-9	1.567362E-3
2.250000E-9	1.551945E-3
2.300000E-9	1.493705E-3
2.350000E-9	1.423474E-3
2.400000E-9	1.351530E-3
2.450000E-9	1.264170E-3
2.500000E-9	1.164818E-3
2.550000E-9	1.074032E-3
2.600000E-9	9.781069E-4
2.650000E-9	8.890335E-4
2.700000E-9	8.290802E-4
2.750000E-9	7.931083E-4
2.800000E-9	7.639881E-4
2.850000E-9	7.451457E-4
2.900000E-9	7.417198E-4
2.950000E-9	7.537104E-4
