Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
3.000000E-9	9.729680E-4
3.050000E-9	1.029495E-3
3.100000E-9	1.080884E-3
3.150000E-9	1.121995E-3
3.200000E-9	1.154541E-3
3.250000E-9	1.175096E-3
3.300000E-9	1.176809E-3
3.350000E-9	1.166531E-3
3.400000E-9	1.144263E-3
3.450000E-9	1.104865E-3
3.500000E-9	1.055190E-3
3.550000E-9	9.952364E-4
3.600000E-9	9.250054E-4
3.650000E-9	8.582004E-4
3.700000E-9	8.085248E-4
3.750000E-9	7.708399E-4
3.800000E-9	7.485716E-4
3.850000E-9	7.468586E-4
3.900000E-9	7.639881E-4
3.950000E-9	7.931083E-4
4.000000E-9	8.410709E-4
4.050000E-9	9.095889E-4
4.100000E-9	9.935234E-4
4.150000E-9	1.091162E-3
4.200000E-9	1.171670E-3
4.250000E-9	1.224772E-3
4.300000E-9	1.255605E-3
4.350000E-9	1.259031E-3
4.400000E-9	1.241901E-3
4.450000E-9	1.231623E-3
4.500000E-9	1.236762E-3
4.550000E-9	1.219633E-3
4.600000E-9	1.176809E-3
4.650000E-9	1.133985E-3
4.700000E-9	1.068893E-3
4.750000E-9	9.763939E-4
4.800000E-9	8.958853E-4
4.850000E-9	8.427838E-4
4.900000E-9	7.828306E-4
4.950000E-9	7.297291E-4
5.000000E-9	6.988960E-4
5.050000E-9	6.475075E-4
5.100000E-9	5.550082E-4
5.150000E-9	4.744996E-4
5.200000E-9	4.299629E-4
5.250000E-9	4.162593E-4
5.300000E-9	4.368147E-4
5.350000E-9	4.967679E-4
5.400000E-9	5.669989E-4
5.450000E-9	6.440816E-4
5.500000E-9	7.348680E-4
5.550000E-9	8.188025E-4
5.600000E-9	8.701910E-4
5.650000E-9	9.027371E-4
5.700000E-9	9.181536E-4
5.750000E-9	9.010241E-4
5.800000E-9	8.650522E-4
5.850000E-9	8.359320E-4
5.900000E-9	8.033860E-4
5.950000E-9	7.485716E-4
6.000000E-9	7.006090E-4
6.050000E-9	6.732018E-4
6.100000E-9	6.560723E-4
6.150000E-9	6.355169E-4
6.200000E-9	6.269521E-4
6.250000E-9	6.355169E-4
6.300000E-9	6.440816E-4
6.350000E-9	6.372298E-4
6.400000E-9	6.303780E-4
6.450000E-9	6.115356E-4
6.500000E-9	5.755636E-4
6.550000E-9	5.327399E-4
6.600000E-9	5.241751E-4
6.650000E-9	5.532953E-4
6.700000E-9	5.807025E-4
6.750000E-9	6.166744E-4
6.800000E-9	6.971831E-4
6.850000E-9	8.136637E-4
6.900000E-9	9.130148E-4
6.950000E-9	9.935234E-4
7.000000E-9	1.056903E-3
7.050000E-9	1.086023E-3
7.100000E-9	1.075745E-3
7.150000E-9	1.046625E-3
7.200000E-9	9.918105E-4
7.250000E-9	9.078759E-4
7.300000E-9	8.153766E-4
7.350000E-9	7.417198E-4
7.400000E-9	6.800536E-4
7.450000E-9	6.235262E-4
7.500000E-9	5.721377E-4
7.550000E-9	5.481564E-4
7.600000E-9	5.584341E-4
7.650000E-9	5.892672E-4
7.700000E-9	6.338039E-4
7.750000E-9	6.800536E-4
7.800000E-9	7.125996E-4
7.850000E-9	7.417198E-4
7.900000E-9	7.657011E-4
7.950000E-9	7.845435E-4
8.000000E-9	8.050989E-4
8.050000E-9	8.290802E-4
8.100000E-9	8.496356E-4
8.150000E-9	8.684781E-4
8.200000E-9	8.838946E-4
8.250000E-9	8.890335E-4
8.300000E-9	8.753299E-4
8.350000E-9	8.616263E-4
8.400000E-9	8.616263E-4
8.450000E-9	8.530615E-4
8.500000E-9	8.239414E-4
8.550000E-9	7.982471E-4
8.600000E-9	7.948212E-4
8.650000E-9	7.965342E-4
8.700000E-9	7.948212E-4
8.750000E-9	8.119507E-4
8.800000E-9	8.599133E-4
8.850000E-9	9.267184E-4
8.900000E-9	9.883846E-4
8.950000E-9	1.043199E-3
9.000000E-9	1.094587E-3
9.050000E-9	1.142550E-3
9.100000E-9	1.176809E-3
9.150000E-9	1.178522E-3
9.200000E-9	1.163105E-3
9.250000E-9	1.144263E-3
9.300000E-9	1.103152E-3
9.350000E-9	1.036347E-3
9.400000E-9	9.575515E-4
9.450000E-9	8.736169E-4
9.500000E-9	7.828306E-4
9.550000E-9	7.006090E-4
9.600000E-9	6.423687E-4
9.650000E-9	6.235262E-4
9.700000E-9	6.509334E-4
9.750000E-9	7.143126E-4
9.800000E-9	7.879694E-4
9.850000E-9	8.770428E-4
9.900000E-9	1.005514E-3
9.950000E-9	1.149402E-3
1.000000E-8	1.291577E-3
1.005000E-8	1.426900E-3
1.010000E-8	1.517686E-3
1.015000E-8	1.531390E-3
1.020000E-8	1.486853E-3
1.025000E-8	1.401206E-3
1.030000E-8	1.259031E-3
1.035000E-8	1.084310E-3
1.040000E-8	9.147277E-4
1.045000E-8	7.434327E-4
1.050000E-8	5.584341E-4
1.055000E-8	4.128334E-4
1.060000E-8	3.391765E-4
1.065000E-8	3.271859E-4
1.070000E-8	3.631578E-4
1.075000E-8	4.710737E-4
1.080000E-8	6.492205E-4
1.085000E-8	8.513486E-4
1.090000E-8	1.041486E-3
1.095000E-8	1.205929E-3
1.100000E-8	1.327549E-3
1.105000E-8	1.382363E-3
1.110000E-8	1.370372E-3
1.115000E-8	1.291577E-3
1.120000E-8	1.147689E-3
1.125000E-8	9.489867E-4
1.130000E-8	7.245903E-4
1.135000E-8	5.070456E-4
1.140000E-8	3.151952E-4
1.145000E-8	1.747333E-4
1.150000E-8	1.113542E-4
1.155000E-8	1.319096E-4
1.160000E-8	2.226959E-4
1.165000E-8	3.785744E-4
1.170000E-8	5.875543E-4
1.175000E-8	8.205155E-4
1.180000E-8	1.032921E-3
1.185000E-8	1.195652E-3
1.190000E-8	1.293290E-3
1.195000E-8	1.327549E-3
1.200000E-8	1.293290E-3
1.205000E-8	1.175096E-3
1.210000E-8	9.900975E-4
1.215000E-8	7.845435E-4
1.220000E-8	5.875543E-4
1.225000E-8	4.111204E-4
1.230000E-8	2.689456E-4
1.235000E-8	1.815851E-4
1.240000E-8	1.490391E-4
1.245000E-8	1.336225E-4
1.250000E-8	1.319096E-4
1.255000E-8	1.644556E-4
1.260000E-8	2.415384E-4
1.265000E-8	3.340377E-4
1.270000E-8	4.196852E-4
1.275000E-8	5.036197E-4
1.280000E-8	5.824154E-4
1.285000E-8	6.612111E-4
1.290000E-8	7.417198E-4
1.295000E-8	8.239414E-4
1.300000E-8	9.010241E-4
1.305000E-8	9.763939E-4
1.310000E-8	1.044912E-3
1.315000E-8	1.094587E-3
1.320000E-8	1.108291E-3
1.325000E-8	1.098013E-3
1.330000E-8	1.067180E-3
1.335000E-8	1.015792E-3
1.340000E-8	9.489867E-4
1.345000E-8	8.736169E-4
1.350000E-8	7.999601E-4
1.355000E-8	7.571363E-4
1.360000E-8	7.468586E-4
1.365000E-8	7.588493E-4
1.370000E-8	7.896824E-4
1.375000E-8	8.410709E-4
1.380000E-8	9.078759E-4
1.385000E-8	9.900975E-4
1.390000E-8	1.091162E-3
1.395000E-8	1.168244E-3
1.400000E-8	1.192226E-3
1.405000E-8	1.181948E-3
1.410000E-8	1.157967E-3
1.415000E-8	1.110004E-3
1.420000E-8	1.015792E-3
1.425000E-8	8.856076E-4
1.430000E-8	7.759788E-4
1.435000E-8	7.177385E-4
1.440000E-8	7.074608E-4
1.445000E-8	7.194514E-4
1.450000E-8	7.605622E-4
1.455000E-8	8.307932E-4
1.460000E-8	9.027371E-4
1.465000E-8	9.626903E-4
1.470000E-8	1.015792E-3
1.475000E-8	1.062041E-3
1.480000E-8	1.077458E-3
1.485000E-8	1.062041E-3
1.490000E-8	1.036347E-3
1.495000E-8	1.008940E-3
1.500000E-8	9.781069E-4
1.505000E-8	9.472738E-4
1.510000E-8	9.164407E-4
1.515000E-8	8.890335E-4
1.520000E-8	8.770428E-4
1.525000E-8	8.873205E-4
1.530000E-8	8.975982E-4
1.535000E-8	8.924594E-4
1.540000E-8	8.770428E-4
1.545000E-8	8.564874E-4
1.550000E-8	8.359320E-4
1.555000E-8	8.222284E-4
1.560000E-8	8.153766E-4
1.565000E-8	7.913953E-4
1.570000E-8	7.365809E-4
1.575000E-8	6.834795E-4
1.580000E-8	6.492205E-4
1.585000E-8	6.252392E-4
1.590000E-8	6.046838E-4
1.595000E-8	5.909802E-4
1.600000E-8	5.824154E-4
1.605000E-8	5.824154E-4
1.610000E-8	6.012579E-4
1.615000E-8	6.183874E-4
1.620000E-8	6.149615E-4
1.625000E-8	5.875543E-4
1.630000E-8	5.669989E-4
1.635000E-8	5.447305E-4
1.640000E-8	5.258881E-4
1.645000E-8	5.293140E-4
1.650000E-8	5.755636E-4
1.655000E-8	6.389428E-4
1.660000E-8	6.920442E-4
1.665000E-8	7.554234E-4
1.670000E-8	8.376450E-4
1.675000E-8	9.267184E-4
1.680000E-8	1.000375E-3
1.685000E-8	1.074032E-3
1.690000E-8	1.151115E-3
1.695000E-8	1.197364E-3
1.700000E-8	1.204216E-3
1.705000E-8	1.190513E-3
1.710000E-8	1.183661E-3
1.715000E-8	1.183661E-3
1.720000E-8	1.173383E-3
1.725000E-8	1.140837E-3
1.730000E-8	1.108291E-3
1.735000E-8	1.075745E-3
1.740000E-8	1.029495E-3
1.745000E-8	9.695421E-4
1.750000E-8	9.130148E-4
1.755000E-8	8.479227E-4
1.760000E-8	7.571363E-4
1.765000E-8	6.714888E-4
1.770000E-8	5.978320E-4
1.775000E-8	5.104715E-4
1.780000E-8	4.059816E-4
1.785000E-8	3.169082E-4
1.790000E-8	2.706585E-4
1.795000E-8	2.381125E-4
1.800000E-8	2.124182E-4
1.805000E-8	1.987146E-4
1.810000E-8	2.038535E-4
1.815000E-8	2.158441E-4
1.820000E-8	2.363995E-4
1.825000E-8	2.655197E-4
1.830000E-8	3.014916E-4
1.835000E-8	3.391765E-4
1.840000E-8	3.922780E-4
1.845000E-8	4.607960E-4
1.850000E-8	5.293140E-4
1.855000E-8	5.944061E-4
1.860000E-8	6.612111E-4
1.865000E-8	7.023219E-4
1.870000E-8	7.211644E-4
1.875000E-8	7.554234E-4
1.880000E-8	7.965342E-4
1.885000E-8	8.119507E-4
1.890000E-8	8.256543E-4
1.895000E-8	8.513486E-4
1.900000E-8	8.821817E-4
1.905000E-8	9.147277E-4
1.910000E-8	9.729680E-4
1.915000E-8	1.034634E-3
1.920000E-8	1.094587E-3
1.925000E-8	1.163105E-3
1.930000E-8	1.236762E-3
1.935000E-8	1.300141E-3
1.940000E-8	1.351530E-3
1.945000E-8	1.373798E-3
1.950000E-8	1.363521E-3
1.955000E-8	1.342965E-3
1.960000E-8	1.293290E-3
1.965000E-8	1.175096E-3
1.970000E-8	1.014079E-3
1.975000E-8	8.547745E-4
1.980000E-8	6.800536E-4
1.985000E-8	4.899161E-4
1.990000E-8	3.306118E-4
1.995000E-8	2.175571E-4
2.000000E-8	1.267707E-4
2.005000E-8	5.996566E-5
2.010000E-8	4.968796E-5
2.015000E-8	8.737286E-5
2.020000E-8	1.918628E-4
2.025000E-8	3.734355E-4
2.030000E-8	6.012579E-4
2.035000E-8	8.273673E-4
2.040000E-8	1.038060E-3
2.045000E-8	1.236762E-3
2.050000E-8	1.394354E-3
2.055000E-8	1.480001E-3
2.060000E-8	1.493705E-3
2.065000E-8	1.433752E-3
2.070000E-8	1.318984E-3
2.075000E-8	1.181948E-3
2.080000E-8	1.032921E-3
2.085000E-8	8.804687E-4
2.090000E-8	7.502845E-4
2.095000E-8	6.612111E-4
2.100000E-8	6.063967E-4
2.105000E-8	5.858413E-4
2.110000E-8	6.132485E-4
2.115000E-8	6.663500E-4
2.120000E-8	7.331550E-4
2.125000E-8	8.085248E-4
2.130000E-8	8.821817E-4
2.135000E-8	9.558385E-4
2.140000E-8	1.043199E-3
2.145000E-8	1.121995E-3
2.150000E-8	1.164818E-3
2.155000E-8	1.192226E-3
2.160000E-8	1.209355E-3
2.165000E-8	1.185374E-3
2.170000E-8	1.106578E-3
2.175000E-8	1.024357E-3
2.180000E-8	9.626903E-4
2.185000E-8	9.147277E-4
2.190000E-8	8.616263E-4
2.195000E-8	8.136637E-4
2.200000E-8	7.725529E-4
2.205000E-8	7.537104E-4
2.210000E-8	7.657011E-4
2.215000E-8	7.913953E-4
2.220000E-8	8.273673E-4
2.225000E-8	8.736169E-4
2.230000E-8	9.147277E-4
2.235000E-8	9.387090E-4
2.240000E-8	9.558385E-4
2.245000E-8	9.781069E-4
2.250000E-8	1.019218E-3
2.255000E-8	1.065467E-3
2.260000E-8	1.089449E-3
2.265000E-8	1.080884E-3
2.270000E-8	1.068893E-3
2.275000E-8	1.084310E-3
2.280000E-8	1.099726E-3
2.285000E-8	1.091162E-3
2.290000E-8	1.092875E-3
2.295000E-8	1.118569E-3
2.300000E-8	1.151115E-3
2.305000E-8	1.163105E-3
2.310000E-8	1.178522E-3
2.315000E-8	1.228198E-3
2.320000E-8	1.281299E-3
2.325000E-8	1.312132E-3
2.330000E-8	1.351530E-3
2.335000E-8	1.397780E-3
2.340000E-8	1.413196E-3
2.345000E-8	1.399493E-3
2.350000E-8	1.380650E-3
2.355000E-8	1.351530E-3
2.360000E-8	1.295003E-3
2.365000E-8	1.223059E-3
2.370000E-8	1.133985E-3
2.375000E-8	1.026069E-3
2.380000E-8	9.335702E-4
2.385000E-8	8.958853E-4
2.390000E-8	9.147277E-4
2.395000E-8	9.609774E-4
2.400000E-8	1.032921E-3
2.405000E-8	1.118569E-3
2.410000E-8	1.188800E-3
2.415000E-8	1.224772E-3
2.420000E-8	1.257318E-3
2.425000E-8	1.283012E-3
2.430000E-8	1.279586E-3
2.435000E-8	1.257318E-3
2.440000E-8	1.229911E-3
2.445000E-8	1.193939E-3
2.450000E-8	1.132272E-3
2.455000E-8	1.077458E-3
2.460000E-8	1.050051E-3
2.465000E-8	1.051764E-3
2.470000E-8	1.106578E-3
2.475000E-8	1.216207E-3
2.480000E-8	1.353243E-3
2.485000E-8	1.483427E-3
2.490000E-8	1.587917E-3
2.495000E-8	1.671852E-3
2.500000E-8	1.747221E-3
2.505000E-8	1.839721E-3
2.510000E-8	1.961340E-3
2.515000E-8	2.108654E-3
2.520000E-8	2.319347E-3
2.525000E-8	2.651659E-3
2.530000E-8	3.163831E-3
2.535000E-8	3.898687E-3
2.540000E-8	4.878494E-3
2.545000E-8	6.122096E-3
2.550000E-8	7.615788E-3
2.555000E-8	9.362997E-3
2.560000E-8	1.136201E-2
2.565000E-8	1.359570E-2
2.570000E-8	1.600924E-2
2.575000E-8	1.855640E-2
2.580000E-8	2.119948E-2
2.585000E-8	2.386997E-2
2.590000E-8	2.648051E-2
2.595000E-8	2.895743E-2
2.600000E-8	3.125621E-2
2.605000E-8	3.332888E-2
2.610000E-8	3.512748E-2
2.615000E-8	3.657835E-2
2.620000E-8	3.764894E-2
2.625000E-8	3.833583E-2
2.630000E-8	3.862532E-2
2.635000E-8	3.850028E-2
2.640000E-8	3.803607E-2
2.645000E-8	3.732006E-2
2.650000E-8	3.644131E-2
2.655000E-8	3.551118E-2
2.660000E-8	3.465128E-2
2.665000E-8	3.391471E-2
2.670000E-8	3.330661E-2
2.675000E-8	3.286467E-2
2.680000E-8	3.258546E-2
2.685000E-8	3.243130E-2
2.690000E-8	3.239875E-2
2.695000E-8	3.249639E-2
2.700000E-8	3.268995E-2
2.705000E-8	3.295203E-2
2.710000E-8	3.322782E-2
2.715000E-8	3.343508E-2
2.720000E-8	3.353444E-2
2.725000E-8	3.352930E-2
2.730000E-8	3.335800E-2
2.735000E-8	3.298800E-2
2.740000E-8	3.245528E-2
2.745000E-8	3.181977E-2
2.750000E-8	3.109348E-2
2.755000E-8	3.032951E-2
2.760000E-8	2.963062E-2
2.765000E-8	2.902938E-2
2.770000E-8	2.850693E-2
2.775000E-8	2.808212E-2
2.780000E-8	2.778406E-2
2.785000E-8	2.763332E-2
2.790000E-8	2.761962E-2
2.795000E-8	2.771383E-2
2.800000E-8	2.789712E-2
2.805000E-8	2.812665E-2
2.810000E-8	2.837846E-2
2.815000E-8	2.860457E-2
2.820000E-8	2.875873E-2
2.825000E-8	2.879642E-2
2.830000E-8	2.868507E-2
2.835000E-8	2.845383E-2
2.840000E-8	2.810781E-2
2.845000E-8	2.767101E-2
2.850000E-8	2.717425E-2
2.855000E-8	2.668092E-2
2.860000E-8	2.622014E-2
2.865000E-8	2.579019E-2
2.870000E-8	2.543389E-2
2.875000E-8	2.519066E-2
2.880000E-8	2.508788E-2
2.885000E-8	2.510843E-2
2.890000E-8	2.522491E-2
2.895000E-8	2.541848E-2
2.900000E-8	2.570454E-2
2.905000E-8	2.605227E-2
2.910000E-8	2.637944E-2
2.915000E-8	2.661583E-2
2.920000E-8	2.672375E-2
2.925000E-8	2.670319E-2
2.930000E-8	2.654217E-2
2.935000E-8	2.623556E-2
2.940000E-8	2.579704E-2
2.945000E-8	2.526774E-2
2.950000E-8	2.468876E-2
2.955000E-8	2.410978E-2
2.960000E-8	2.353252E-2
2.965000E-8	2.298266E-2
2.970000E-8	2.255100E-2
2.975000E-8	2.228721E-2
2.980000E-8	2.216901E-2
2.985000E-8	2.217586E-2
2.990000E-8	2.233346E-2
2.995000E-8	2.260924E-2
3.000000E-8	2.293470E-2
3.005000E-8	2.328243E-2
3.010000E-8	2.363187E-2
3.015000E-8	2.389053E-2
3.020000E-8	2.401043E-2
3.025000E-8	2.401729E-2
3.030000E-8	2.389738E-2
3.035000E-8	2.364557E-2
3.040000E-8	2.327386E-2
3.045000E-8	2.282165E-2
3.050000E-8	2.232660E-2
3.055000E-8	2.184355E-2
3.060000E-8	2.138962E-2
3.065000E-8	2.100249E-2
3.070000E-8	2.074212E-2
3.075000E-8	2.062564E-2
3.080000E-8	2.064620E-2
3.085000E-8	2.081236E-2
3.090000E-8	2.110184E-2
3.095000E-8	2.146842E-2
3.100000E-8	2.188638E-2
3.105000E-8	2.232832E-2
3.110000E-8	2.272058E-2
3.115000E-8	2.300322E-2
3.120000E-8	2.315738E-2
3.125000E-8	2.314711E-2
3.130000E-8	2.295012E-2
3.135000E-8	2.261095E-2
3.140000E-8	2.217415E-2
3.145000E-8	2.164485E-2
3.150000E-8	2.106587E-2
3.155000E-8	2.052629E-2
3.160000E-8	2.006551E-2
3.165000E-8	1.971093E-2
3.170000E-8	1.948482E-2
3.175000E-8	1.939917E-2
3.180000E-8	1.944371E-2
3.185000E-8	1.961500E-2
3.190000E-8	1.990792E-2
3.195000E-8	2.026079E-2
3.200000E-8	2.060851E-2
3.205000E-8	2.089972E-2
3.210000E-8	2.110698E-2
3.215000E-8	2.122346E-2
3.220000E-8	2.122346E-2
3.225000E-8	2.106587E-2
3.230000E-8	2.077124E-2
3.235000E-8	2.039611E-2
3.240000E-8	1.998500E-2
3.245000E-8	1.956875E-2
3.250000E-8	1.921246E-2
3.255000E-8	1.895894E-2
3.260000E-8	1.882019E-2
3.265000E-8	1.879107E-2
3.270000E-8	1.890242E-2
3.275000E-8	1.915251E-2
3.280000E-8	1.947454E-2
3.285000E-8	1.982741E-2
3.290000E-8	2.019569E-2
3.295000E-8	2.055541E-2
3.300000E-8	2.085861E-2
3.305000E-8	2.107444E-2
3.310000E-8	2.116522E-2
3.315000E-8	2.110013E-2
3.320000E-8	2.088944E-2
3.325000E-8	2.057426E-2
3.330000E-8	2.017000E-2
3.335000E-8	1.971778E-2
3.340000E-8	1.928269E-2
3.345000E-8	1.888357E-2
3.350000E-8	1.851358E-2
3.355000E-8	1.820867E-2
3.360000E-8	1.799969E-2
3.365000E-8	1.786951E-2
3.370000E-8	1.780099E-2
3.375000E-8	1.782326E-2
3.380000E-8	1.793289E-2
3.385000E-8	1.809390E-2
3.390000E-8	1.829946E-2
3.395000E-8	1.853413E-2
3.400000E-8	1.874654E-2
3.405000E-8	1.890927E-2
3.410000E-8	1.900862E-2
3.415000E-8	1.903431E-2
3.420000E-8	1.897436E-2
3.425000E-8	1.885445E-2
3.430000E-8	1.868487E-2
3.435000E-8	1.848446E-2
3.440000E-8	1.826177E-2
3.445000E-8	1.801682E-2
3.450000E-8	1.777016E-2
3.455000E-8	1.759715E-2
3.460000E-8	1.751493E-2
3.465000E-8	1.751321E-2
3.470000E-8	1.759201E-2
3.475000E-8	1.775131E-2
3.480000E-8	1.796715E-2
3.485000E-8	1.820182E-2
3.490000E-8	1.841765E-2
3.495000E-8	1.858381E-2
3.500000E-8	1.868487E-2
3.505000E-8	1.872598E-2
3.510000E-8	1.869172E-2
3.515000E-8	1.857353E-2
3.520000E-8	1.837140E-2
3.525000E-8	1.810418E-2
3.530000E-8	1.780784E-2
3.535000E-8	1.752349E-2
3.540000E-8	1.726655E-2
3.545000E-8	1.703187E-2
3.550000E-8	1.683317E-2
3.555000E-8	1.669956E-2
3.560000E-8	1.663276E-2
3.565000E-8	1.663104E-2
3.570000E-8	1.670813E-2
3.575000E-8	1.686229E-2
3.580000E-8	1.706099E-2
3.585000E-8	1.727511E-2
3.590000E-8	1.748752E-2
3.595000E-8	1.767937E-2
3.600000E-8	1.781812E-2
3.605000E-8	1.788321E-2
3.610000E-8	1.788150E-2
3.615000E-8	1.780270E-2
3.620000E-8	1.766909E-2
3.625000E-8	1.748581E-2
3.630000E-8	1.724085E-2
3.635000E-8	1.693766E-2
3.640000E-8	1.660535E-2
3.645000E-8	1.628845E-2
3.650000E-8	1.601610E-2
3.655000E-8	1.580026E-2
3.660000E-8	1.563925E-2
3.665000E-8	1.554332E-2
3.670000E-8	1.553476E-2
3.675000E-8	1.557929E-2
3.680000E-8	1.566665E-2
3.685000E-8	1.579170E-2
3.690000E-8	1.594244E-2
3.695000E-8	1.609832E-2
3.700000E-8	1.625248E-2
3.705000E-8	1.637581E-2
3.710000E-8	1.644776E-2
3.715000E-8	1.648030E-2
3.720000E-8	1.647859E-2
3.725000E-8	1.641350E-2
3.730000E-8	1.628674E-2
3.735000E-8	1.615484E-2
3.740000E-8	1.601610E-2
3.745000E-8	1.585850E-2
3.750000E-8	1.571976E-2
3.755000E-8	1.562383E-2
3.760000E-8	1.555189E-2
3.765000E-8	1.551763E-2
3.770000E-8	1.553990E-2
3.775000E-8	1.559471E-2
3.780000E-8	1.566665E-2
3.785000E-8	1.575915E-2
3.790000E-8	1.585165E-2
3.795000E-8	1.591503E-2
3.800000E-8	1.594929E-2
3.805000E-8	1.592188E-2
3.810000E-8	1.582082E-2
3.815000E-8	1.566494E-2
3.820000E-8	1.545596E-2
3.825000E-8	1.518531E-2
3.830000E-8	1.489240E-2
3.835000E-8	1.463374E-2
3.840000E-8	1.440421E-2
3.845000E-8	1.419180E-2
3.850000E-8	1.404449E-2
3.855000E-8	1.400852E-2
3.860000E-8	1.407361E-2
3.865000E-8	1.420893E-2
3.870000E-8	1.439564E-2
3.875000E-8	1.461662E-2
3.880000E-8	1.483245E-2
3.885000E-8	1.501059E-2
3.890000E-8	1.515619E-2
3.895000E-8	1.526240E-2
3.900000E-8	1.530693E-2
3.905000E-8	1.525555E-2
3.910000E-8	1.512022E-2
3.915000E-8	1.492152E-2
3.920000E-8	1.467143E-2
3.925000E-8	1.441791E-2
3.930000E-8	1.420037E-2
3.935000E-8	1.402222E-2
3.940000E-8	1.389204E-2
3.945000E-8	1.383208E-2
3.950000E-8	1.385093E-2
3.955000E-8	1.391773E-2
3.960000E-8	1.402736E-2
3.965000E-8	1.419352E-2
3.970000E-8	1.438537E-2
3.975000E-8	1.455324E-2
3.980000E-8	1.467314E-2
3.985000E-8	1.473995E-2
3.990000E-8	1.473995E-2
3.995000E-8	1.467657E-2
4.000000E-8	1.457037E-2
4.005000E-8	1.442476E-2
4.010000E-8	1.425518E-2
4.015000E-8	1.409074E-2
4.020000E-8	1.393657E-2
4.025000E-8	1.378241E-2
4.030000E-8	1.364023E-2
4.035000E-8	1.354088E-2
4.040000E-8	1.348607E-2
4.045000E-8	1.347236E-2
4.050000E-8	1.351861E-2
4.055000E-8	1.363167E-2
4.060000E-8	1.379783E-2
4.065000E-8	1.396569E-2
4.070000E-8	1.410444E-2
4.075000E-8	1.423120E-2
4.080000E-8	1.434254E-2
4.085000E-8	1.438879E-2
4.090000E-8	1.434768E-2
4.095000E-8	1.425518E-2
4.100000E-8	1.412157E-2
4.105000E-8	1.394685E-2
4.110000E-8	1.374644E-2
4.115000E-8	1.353403E-2
4.120000E-8	1.331477E-2
4.125000E-8	1.311265E-2
4.130000E-8	1.294991E-2
4.135000E-8	1.284200E-2
4.140000E-8	1.279232E-2
4.145000E-8	1.279746E-2
4.150000E-8	1.284714E-2
4.155000E-8	1.292422E-2
4.160000E-8	1.299616E-2
4.165000E-8	1.307153E-2
4.170000E-8	1.314348E-2
4.175000E-8	1.319658E-2
4.180000E-8	1.321542E-2
4.185000E-8	1.321542E-2
4.190000E-8	1.320172E-2
4.195000E-8	1.316061E-2
4.200000E-8	1.308695E-2
4.205000E-8	1.298931E-2
4.210000E-8	1.287454E-2
4.215000E-8	1.276149E-2
4.220000E-8	1.268098E-2
4.225000E-8	1.263644E-2
4.230000E-8	1.259362E-2
4.235000E-8	1.254566E-2
4.240000E-8	1.250626E-2
4.245000E-8	1.247885E-2
4.250000E-8	1.247543E-2
4.255000E-8	1.250797E-2
4.260000E-8	1.256621E-2
4.265000E-8	1.262617E-2
4.270000E-8	1.267584E-2
4.275000E-8	1.271353E-2
4.280000E-8	1.272209E-2
4.285000E-8	1.269297E-2
