Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-04-13
Run Name	Heating_trial_330C
Operator	Keshav
Date	5/14/2025
Time	21:18
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	7
dt	50.000001E-12
time stamp (ms)	9:25:24 PM
	
Time	Amplitude
0.000000E+0	-5.978226E-4
5.000000E-11	-5.841190E-4
1.000000E-10	-5.892578E-4
1.500000E-10	-6.081003E-4
2.000000E-10	-6.457852E-4
2.500000E-10	-6.886089E-4
3.000000E-10	-7.211550E-4
3.500000E-10	-7.502751E-4
4.000000E-10	-7.862471E-4
4.500000E-10	-8.136543E-4
5.000000E-10	-8.273579E-4
5.500000E-10	-8.342097E-4
6.000000E-10	-8.324967E-4
6.500000E-10	-8.119413E-4
7.000000E-10	-7.982377E-4
7.500000E-10	-7.999507E-4
8.000000E-10	-7.982377E-4
8.500000E-10	-8.033766E-4
9.000000E-10	-8.324967E-4
9.500000E-10	-8.821723E-4
1.000000E-9	-9.421255E-4
1.050000E-9	-1.010644E-3
1.100000E-9	-1.067171E-3
1.150000E-9	-1.094578E-3
1.200000E-9	-1.106569E-3
1.250000E-9	-1.101430E-3
1.300000E-9	-1.074023E-3
1.350000E-9	-1.029486E-3
1.400000E-9	-9.900881E-4
1.450000E-9	-9.541162E-4
1.500000E-9	-9.181442E-4
1.550000E-9	-8.924500E-4
1.600000E-9	-9.010147E-4
1.650000E-9	-9.506903E-4
1.700000E-9	-1.038051E-3
1.750000E-9	-1.140828E-3
1.800000E-9	-1.262447E-3
1.850000E-9	-1.384067E-3
1.900000E-9	-1.488557E-3
1.950000E-9	-1.557075E-3
2.000000E-9	-1.596472E-3
2.050000E-9	-1.599898E-3
2.100000E-9	-1.560500E-3
2.150000E-9	-1.486844E-3
2.200000E-9	-1.396057E-3
2.250000E-9	-1.289854E-3
2.300000E-9	-1.173374E-3
2.350000E-9	-1.058606E-3
2.400000E-9	-9.592550E-4
2.450000E-9	-8.907370E-4
2.500000E-9	-8.444874E-4
2.550000E-9	-8.068025E-4
2.600000E-9	-7.811082E-4
2.650000E-9	-7.674046E-4
2.700000E-9	-7.434233E-4
2.750000E-9	-7.023125E-4
2.800000E-9	-6.714794E-4
2.850000E-9	-6.440722E-4
2.900000E-9	-6.012485E-4
2.950000E-9	-5.515729E-4
3.000000E-9	-5.156010E-4
3.050000E-9	-4.881938E-4
3.100000E-9	-4.796290E-4
3.150000E-9	-5.036103E-4
3.200000E-9	-5.567118E-4
3.250000E-9	-6.252298E-4
3.300000E-9	-7.125902E-4
3.350000E-9	-7.999507E-4
3.400000E-9	-8.564780E-4
3.450000E-9	-8.907370E-4
3.500000E-9	-9.301349E-4
3.550000E-9	-9.626809E-4
3.600000E-9	-9.763845E-4
3.650000E-9	-9.866622E-4
3.700000E-9	-9.918011E-4
3.750000E-9	-9.918011E-4
3.800000E-9	-9.969399E-4
3.850000E-9	-1.022634E-3
3.900000E-9	-1.063745E-3
3.950000E-9	-1.113421E-3
4.000000E-9	-1.171661E-3
4.050000E-9	-1.238466E-3
4.100000E-9	-1.312123E-3
4.150000E-9	-1.384067E-3
4.200000E-9	-1.437168E-3
4.250000E-9	-1.461149E-3
4.300000E-9	-1.462862E-3
4.350000E-9	-1.440594E-3
4.400000E-9	-1.399483E-3
4.450000E-9	-1.336104E-3
4.500000E-9	-1.259021E-3
4.550000E-9	-1.188790E-3
4.600000E-9	-1.133976E-3
4.650000E-9	-1.082587E-3
4.700000E-9	-1.029486E-3
4.750000E-9	-9.918011E-4
4.800000E-9	-9.832363E-4
4.850000E-9	-9.815234E-4
4.900000E-9	-9.866622E-4
4.950000E-9	-1.008931E-3
5.000000E-9	-1.044903E-3
5.050000E-9	-1.070597E-3
5.100000E-9	-1.082587E-3
5.150000E-9	-1.096291E-3
5.200000E-9	-1.103143E-3
5.250000E-9	-1.092865E-3
5.300000E-9	-1.074023E-3
5.350000E-9	-1.044903E-3
5.400000E-9	-1.008931E-3
5.450000E-9	-9.763845E-4
5.500000E-9	-9.541162E-4
5.550000E-9	-9.301349E-4
5.600000E-9	-9.198572E-4
5.650000E-9	-9.232831E-4
5.700000E-9	-9.352737E-4
5.750000E-9	-9.575421E-4
5.800000E-9	-9.900881E-4
5.850000E-9	-1.027773E-3
5.900000E-9	-1.068884E-3
5.950000E-9	-1.120272E-3
6.000000E-9	-1.166522E-3
6.050000E-9	-1.183651E-3
6.100000E-9	-1.185364E-3
6.150000E-9	-1.180226E-3
6.200000E-9	-1.163096E-3
6.250000E-9	-1.127124E-3
6.300000E-9	-1.074023E-3
6.350000E-9	-1.007218E-3
6.400000E-9	-9.318478E-4
6.450000E-9	-8.633298E-4
6.500000E-9	-7.999507E-4
6.550000E-9	-7.451363E-4
6.600000E-9	-7.177291E-4
6.650000E-9	-7.245809E-4
6.700000E-9	-7.554140E-4
6.750000E-9	-8.102284E-4
6.800000E-9	-8.838852E-4
6.850000E-9	-9.678198E-4
6.900000E-9	-1.050041E-3
6.950000E-9	-1.127124E-3
7.000000E-9	-1.192216E-3
7.050000E-9	-1.245318E-3
7.100000E-9	-1.279577E-3
7.150000E-9	-1.286428E-3
7.200000E-9	-1.265873E-3
7.250000E-9	-1.241892E-3
7.300000E-9	-1.224762E-3
7.350000E-9	-1.205920E-3
7.400000E-9	-1.183651E-3
7.450000E-9	-1.169948E-3
7.500000E-9	-1.159670E-3
7.550000E-9	-1.139115E-3
7.600000E-9	-1.121985E-3
7.650000E-9	-1.125411E-3
7.700000E-9	-1.128837E-3
7.750000E-9	-1.109995E-3
7.800000E-9	-1.084300E-3
7.850000E-9	-1.063745E-3
7.900000E-9	-1.041477E-3
7.950000E-9	-1.031199E-3
8.000000E-9	-1.043190E-3
8.050000E-9	-1.050041E-3
8.100000E-9	-1.039764E-3
8.150000E-9	-1.039764E-3
8.200000E-9	-1.044903E-3
8.250000E-9	-1.022634E-3
8.300000E-9	-9.746716E-4
8.350000E-9	-9.267090E-4
8.400000E-9	-8.787464E-4
8.450000E-9	-8.153672E-4
8.500000E-9	-7.434233E-4
8.550000E-9	-6.817571E-4
8.600000E-9	-6.389334E-4
8.650000E-9	-6.218039E-4
8.700000E-9	-6.252298E-4
8.750000E-9	-6.440722E-4
8.800000E-9	-6.851830E-4
8.850000E-9	-7.502751E-4
8.900000E-9	-8.290708E-4
8.950000E-9	-8.907370E-4
9.000000E-9	-9.267090E-4
9.050000E-9	-9.404126E-4
9.100000E-9	-9.232831E-4
9.150000E-9	-8.736075E-4
9.200000E-9	-8.033766E-4
9.250000E-9	-7.297197E-4
9.300000E-9	-6.457852E-4
9.350000E-9	-5.618506E-4
9.400000E-9	-4.916197E-4
9.450000E-9	-4.333794E-4
9.500000E-9	-3.939815E-4
9.550000E-9	-3.837038E-4
9.600000E-9	-4.008333E-4
9.650000E-9	-4.385182E-4
9.700000E-9	-4.830549E-4
9.750000E-9	-5.378693E-4
9.800000E-9	-6.081003E-4
9.850000E-9	-6.834701E-4
9.900000E-9	-7.451363E-4
9.950000E-9	-7.948118E-4
1.000000E-8	-8.462003E-4
1.005000E-8	-8.855982E-4
1.010000E-8	-9.112924E-4
1.015000E-8	-9.386996E-4
1.020000E-8	-9.643939E-4
1.025000E-8	-9.661068E-4
1.030000E-8	-9.558291E-4
1.035000E-8	-9.369867E-4
1.040000E-8	-9.061536E-4
1.045000E-8	-8.650428E-4
1.050000E-8	-8.222190E-4
1.055000E-8	-7.828212E-4
1.060000E-8	-7.519881E-4
1.065000E-8	-7.297197E-4
1.070000E-8	-7.160161E-4
1.075000E-8	-7.280068E-4
1.080000E-8	-7.708305E-4
1.085000E-8	-8.256449E-4
1.090000E-8	-8.753205E-4
1.095000E-8	-9.284219E-4
1.100000E-8	-9.746716E-4
1.105000E-8	-1.002079E-3
1.110000E-8	-1.020921E-3
1.115000E-8	-1.024347E-3
1.120000E-8	-1.000366E-3
1.125000E-8	-9.575421E-4
1.130000E-8	-9.044406E-4
1.135000E-8	-8.479133E-4
1.140000E-8	-7.948118E-4
1.145000E-8	-7.502751E-4
1.150000E-8	-7.262938E-4
1.155000E-8	-7.399974E-4
1.160000E-8	-7.948118E-4
1.165000E-8	-8.633298E-4
1.170000E-8	-9.386996E-4
1.175000E-8	-1.027773E-3
1.180000E-8	-1.115133E-3
1.185000E-8	-1.183651E-3
1.190000E-8	-1.224762E-3
1.195000E-8	-1.229901E-3
1.200000E-8	-1.197355E-3
1.205000E-8	-1.145967E-3
1.210000E-8	-1.077449E-3
1.215000E-8	-9.763845E-4
1.220000E-8	-8.736075E-4
1.225000E-8	-8.016636E-4
1.230000E-8	-7.502751E-4
1.235000E-8	-7.108773E-4
1.240000E-8	-7.057384E-4
1.245000E-8	-7.434233E-4
1.250000E-8	-8.016636E-4
1.255000E-8	-8.684687E-4
1.260000E-8	-9.386996E-4
1.265000E-8	-1.000366E-3
1.270000E-8	-1.048328E-3
1.275000E-8	-1.087726E-3
1.280000E-8	-1.115133E-3
1.285000E-8	-1.123698E-3
1.290000E-8	-1.130550E-3
1.295000E-8	-1.147680E-3
1.300000E-8	-1.166522E-3
1.305000E-8	-1.176800E-3
1.310000E-8	-1.185364E-3
1.315000E-8	-1.190503E-3
1.320000E-8	-1.193929E-3
1.325000E-8	-1.193929E-3
1.330000E-8	-1.180226E-3
1.335000E-8	-1.156244E-3
1.340000E-8	-1.130550E-3
1.345000E-8	-1.106569E-3
1.350000E-8	-1.074023E-3
1.355000E-8	-1.041477E-3
1.360000E-8	-1.020921E-3
1.365000E-8	-1.010644E-3
1.370000E-8	-1.008931E-3
1.375000E-8	-1.020921E-3
1.380000E-8	-1.019208E-3
1.385000E-8	-9.952270E-4
1.390000E-8	-9.746716E-4
1.395000E-8	-9.746716E-4
1.400000E-8	-9.712457E-4
1.405000E-8	-9.506903E-4
1.410000E-8	-9.284219E-4
1.415000E-8	-9.095795E-4
1.420000E-8	-8.975888E-4
1.425000E-8	-8.941629E-4
1.430000E-8	-8.993018E-4
1.435000E-8	-9.027277E-4
1.440000E-8	-9.078665E-4
1.445000E-8	-9.164313E-4
1.450000E-8	-9.164313E-4
1.455000E-8	-9.112924E-4
1.460000E-8	-9.181442E-4
1.465000E-8	-9.369867E-4
1.470000E-8	-9.489773E-4
1.475000E-8	-9.626809E-4
1.480000E-8	-9.952270E-4
1.485000E-8	-1.038051E-3
1.490000E-8	-1.072310E-3
1.495000E-8	-1.089439E-3
1.500000E-8	-1.094578E-3
1.505000E-8	-1.086013E-3
1.510000E-8	-1.058606E-3
1.515000E-8	-1.012356E-3
1.520000E-8	-9.592550E-4
1.525000E-8	-9.095795E-4
1.530000E-8	-8.564780E-4
1.535000E-8	-7.965248E-4
1.540000E-8	-7.605528E-4
1.545000E-8	-7.656917E-4
1.550000E-8	-7.913859E-4
1.555000E-8	-8.136543E-4
1.560000E-8	-8.376356E-4
1.565000E-8	-8.633298E-4
1.570000E-8	-8.753205E-4
1.575000E-8	-8.753205E-4
1.580000E-8	-8.650428E-4
1.585000E-8	-8.479133E-4
1.590000E-8	-8.205061E-4
1.595000E-8	-7.776823E-4
1.600000E-8	-7.245809E-4
1.605000E-8	-6.680535E-4
1.610000E-8	-6.218039E-4
1.615000E-8	-5.961096E-4
1.620000E-8	-5.943967E-4
1.625000E-8	-6.098132E-4
1.630000E-8	-6.286557E-4
1.635000E-8	-6.612017E-4
1.640000E-8	-7.160161E-4
1.645000E-8	-7.811082E-4
1.650000E-8	-8.393485E-4
1.655000E-8	-8.993018E-4
1.660000E-8	-9.506903E-4
1.665000E-8	-9.849493E-4
1.670000E-8	-1.024347E-3
1.675000E-8	-1.087726E-3
1.680000E-8	-1.157957E-3
1.685000E-8	-1.219623E-3
1.690000E-8	-1.276151E-3
1.695000E-8	-1.318975E-3
1.700000E-8	-1.346382E-3
1.705000E-8	-1.363511E-3
1.710000E-8	-1.358372E-3
1.715000E-8	-1.329252E-3
1.720000E-8	-1.281290E-3
1.725000E-8	-1.231614E-3
1.730000E-8	-1.190503E-3
1.735000E-8	-1.156244E-3
1.740000E-8	-1.123698E-3
1.745000E-8	-1.103143E-3
1.750000E-8	-1.113421E-3
1.755000E-8	-1.142541E-3
1.760000E-8	-1.154531E-3
1.765000E-8	-1.151105E-3
1.770000E-8	-1.147680E-3
1.775000E-8	-1.130550E-3
1.780000E-8	-1.074023E-3
1.785000E-8	-9.952270E-4
1.790000E-8	-9.232831E-4
1.795000E-8	-8.718946E-4
1.800000E-8	-8.307838E-4
1.805000E-8	-7.999507E-4
1.810000E-8	-7.862471E-4
1.815000E-8	-8.136543E-4
1.820000E-8	-8.770334E-4
1.825000E-8	-9.558291E-4
1.830000E-8	-1.041477E-3
1.835000E-8	-1.139115E-3
1.840000E-8	-1.228188E-3
1.845000E-8	-1.274438E-3
1.850000E-8	-1.284716E-3
1.855000E-8	-1.284716E-3
1.860000E-8	-1.274438E-3
1.865000E-8	-1.245318E-3
1.870000E-8	-1.199068E-3
1.875000E-8	-1.147680E-3
1.880000E-8	-1.103143E-3
1.885000E-8	-1.075736E-3
1.890000E-8	-1.065458E-3
1.895000E-8	-1.065458E-3
1.900000E-8	-1.089439E-3
1.905000E-8	-1.128837E-3
1.910000E-8	-1.163096E-3
1.915000E-8	-1.190503E-3
1.920000E-8	-1.216198E-3
1.925000E-8	-1.219623E-3
1.930000E-8	-1.200781E-3
1.935000E-8	-1.171661E-3
1.940000E-8	-1.132263E-3
1.945000E-8	-1.080874E-3
1.950000E-8	-1.032912E-3
1.955000E-8	-9.900881E-4
1.960000E-8	-9.455514E-4
1.965000E-8	-9.044406E-4
1.970000E-8	-8.718946E-4
1.975000E-8	-8.307838E-4
1.980000E-8	-7.879600E-4
1.985000E-8	-7.554140E-4
1.990000E-8	-7.262938E-4
1.995000E-8	-6.920348E-4
2.000000E-8	-6.646276E-4
2.005000E-8	-6.440722E-4
2.010000E-8	-6.235168E-4
2.015000E-8	-5.995355E-4
2.020000E-8	-5.772672E-4
2.025000E-8	-5.635636E-4
2.030000E-8	-5.601377E-4
2.035000E-8	-5.687024E-4
2.040000E-8	-5.926837E-4
2.045000E-8	-6.320816E-4
2.050000E-8	-6.800442E-4
2.055000E-8	-7.365715E-4
2.060000E-8	-8.016636E-4
2.065000E-8	-8.684687E-4
2.070000E-8	-9.198572E-4
2.075000E-8	-9.643939E-4
2.080000E-8	-1.014069E-3
2.085000E-8	-1.048328E-3
2.090000E-8	-1.053467E-3
2.095000E-8	-1.039764E-3
2.100000E-8	-1.026060E-3
2.105000E-8	-1.003792E-3
2.110000E-8	-9.609680E-4
2.115000E-8	-9.249960E-4
2.120000E-8	-9.095795E-4
2.125000E-8	-9.027277E-4
2.130000E-8	-8.958759E-4
2.135000E-8	-9.130054E-4
2.140000E-8	-9.318478E-4
2.145000E-8	-9.369867E-4
2.150000E-8	-9.455514E-4
2.155000E-8	-9.592550E-4
2.160000E-8	-9.489773E-4
2.165000E-8	-9.198572E-4
2.170000E-8	-8.975888E-4
2.175000E-8	-8.804593E-4
2.180000E-8	-8.616169E-4
2.185000E-8	-8.581910E-4
2.190000E-8	-8.770334E-4
2.195000E-8	-9.044406E-4
2.200000E-8	-9.386996E-4
