Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-04-13
Run Name	Heating_trial_330C
Operator	Keshav
Date	5/14/2025
Time	21:18
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	13
dt	50.000001E-12
time stamp (ms)	9:31:57 PM
	
Time	Amplitude
0.000000E+0	-1.113293E-4
5.000000E-11	3.427141E-5
1.000000E-10	1.952887E-4
1.500000E-10	3.426024E-4
2.000000E-10	4.727866E-4
2.500000E-10	5.635730E-4
3.000000E-10	6.029708E-4
3.500000E-10	6.098226E-4
4.000000E-10	5.807025E-4
4.500000E-10	5.121845E-4
5.000000E-10	4.213981E-4
5.500000E-10	3.391765E-4
6.000000E-10	2.603808E-4
6.500000E-10	2.004276E-4
7.000000E-10	1.747333E-4
7.500000E-10	1.661686E-4
8.000000E-10	1.730204E-4
8.500000E-10	2.021405E-4
9.000000E-10	2.483902E-4
9.500000E-10	2.895010E-4
1.000000E-9	3.254729E-4
1.050000E-9	3.682967E-4
1.100000E-9	3.957039E-4
1.150000E-9	3.854262E-4
1.200000E-9	3.357506E-4
1.250000E-9	2.689456E-4
1.300000E-9	2.038535E-4
1.350000E-9	1.301966E-4
1.400000E-9	4.283616E-5
1.450000E-9	-5.994085E-5
1.500000E-9	-1.421624E-4
1.550000E-9	-1.832733E-4
1.600000E-9	-1.815603E-4
1.650000E-9	-1.541531E-4
1.700000E-9	-9.933870E-5
1.750000E-9	-3.082070E-5
1.800000E-9	4.626206E-5
1.850000E-9	1.319096E-4
1.900000E-9	2.209830E-4
1.950000E-9	3.032046E-4
2.000000E-9	3.408895E-4
2.050000E-9	3.271859E-4
2.100000E-9	2.689456E-4
2.150000E-9	1.747333E-4
2.200000E-9	5.140091E-5
2.250000E-9	-8.734805E-5
2.300000E-9	-2.175323E-4
2.350000E-9	-3.151704E-4
2.400000E-9	-3.802625E-4
2.450000E-9	-4.230863E-4
2.500000E-9	-4.299381E-4
2.550000E-9	-3.682719E-4
2.600000E-9	-2.398006E-4
2.650000E-9	-6.679265E-5
2.700000E-9	1.353355E-4
2.750000E-9	3.460283E-4
2.800000E-9	5.498694E-4
2.850000E-9	7.177385E-4
2.900000E-9	8.222284E-4
2.950000E-9	8.701910E-4
3.000000E-9	8.753299E-4
3.050000E-9	8.307932E-4
3.100000E-9	7.400068E-4
3.150000E-9	6.218133E-4
3.200000E-9	4.933420E-4
3.250000E-9	3.545931E-4
3.300000E-9	2.261218E-4
3.350000E-9	1.319096E-4
3.400000E-9	9.422466E-5
3.450000E-9	1.096412E-4
3.500000E-9	1.421873E-4
3.550000E-9	1.610297E-4
3.600000E-9	1.918628E-4
3.650000E-9	2.415384E-4
3.700000E-9	2.929269E-4
3.750000E-9	3.203341E-4
3.800000E-9	3.117693E-4
3.850000E-9	2.689456E-4
3.900000E-9	2.124182E-4
3.950000E-9	1.524650E-4
4.000000E-9	7.880811E-5
4.050000E-9	-1.026530E-5
4.100000E-9	-9.077395E-5
4.150000E-9	-1.747085E-4
4.200000E-9	-2.723467E-4
4.250000E-9	-3.408647E-4
4.300000E-9	-3.425776E-4
4.350000E-9	-2.980409E-4
4.400000E-9	-2.260970E-4
4.450000E-9	-1.164682E-4
4.500000E-9	1.714191E-5
4.550000E-9	1.541779E-4
4.600000E-9	2.895010E-4
4.650000E-9	4.025557E-4
4.700000E-9	4.796384E-4
4.750000E-9	5.413046E-4
4.800000E-9	5.789895E-4
4.850000E-9	5.618600E-4
4.900000E-9	4.950550E-4
4.950000E-9	4.231111E-4
5.000000E-9	3.511672E-4
5.050000E-9	2.466772E-4
5.100000E-9	1.387614E-4
5.150000E-9	7.366926E-5
5.200000E-9	4.968796E-5
5.250000E-9	4.283616E-5
5.300000E-9	5.653976E-5
5.350000E-9	9.251171E-5
5.400000E-9	1.319096E-4
5.450000E-9	1.764463E-4
5.500000E-9	2.244089E-4
5.550000E-9	2.518161E-4
5.600000E-9	2.638067E-4
5.650000E-9	2.655197E-4
5.700000E-9	2.449643E-4
5.750000E-9	2.107053E-4
5.800000E-9	1.798722E-4
5.850000E-9	1.507520E-4
5.900000E-9	1.096412E-4
5.950000E-9	8.565991E-5
6.000000E-9	9.765056E-5
6.050000E-9	1.113542E-4
6.100000E-9	1.164930E-4
6.150000E-9	1.473261E-4
6.200000E-9	1.952887E-4
6.250000E-9	2.466772E-4
6.300000E-9	2.980657E-4
6.350000E-9	3.477413E-4
6.400000E-9	3.700096E-4
6.450000E-9	3.648708E-4
6.500000E-9	3.511672E-4
6.550000E-9	3.186211E-4
6.600000E-9	2.740844E-4
6.650000E-9	2.363995E-4
6.700000E-9	2.021405E-4
6.750000E-9	1.781592E-4
6.800000E-9	1.798722E-4
6.850000E-9	2.021405E-4
6.900000E-9	2.021405E-4
6.950000E-9	1.901499E-4
7.000000E-9	1.781592E-4
7.050000E-9	1.661686E-4
7.100000E-9	1.558909E-4
7.150000E-9	1.610297E-4
7.200000E-9	1.661686E-4
7.250000E-9	1.558909E-4
7.300000E-9	1.319096E-4
7.350000E-9	1.045024E-4
7.400000E-9	7.709516E-5
7.450000E-9	6.510451E-5
7.500000E-9	7.195631E-5
7.550000E-9	8.737286E-5
7.600000E-9	1.147801E-4
7.650000E-9	1.747333E-4
7.700000E-9	2.706585E-4
7.750000E-9	3.768614E-4
7.800000E-9	4.625089E-4
7.850000E-9	5.053327E-4
7.900000E-9	5.070456E-4
7.950000E-9	4.710737E-4
8.000000E-9	4.111204E-4
8.050000E-9	3.271859E-4
8.100000E-9	2.244089E-4
8.150000E-9	1.027894E-4
8.200000E-9	-2.054300E-5
8.250000E-9	-1.233200E-4
8.300000E-9	-2.004028E-4
8.350000E-9	-2.620690E-4
8.400000E-9	-2.929021E-4
8.450000E-9	-2.757726E-4
8.500000E-9	-2.278100E-4
8.550000E-9	-1.558661E-4
8.600000E-9	-8.220920E-5
8.650000E-9	-1.540415E-5
8.700000E-9	5.140091E-5
8.750000E-9	1.147801E-4
8.800000E-9	1.524650E-4
8.850000E-9	1.473261E-4
8.900000E-9	1.353355E-4
8.950000E-9	1.404743E-4
9.000000E-9	1.199189E-4
9.050000E-9	7.024336E-5
9.100000E-9	1.714191E-5
9.150000E-9	-3.082070E-5
9.200000E-9	-6.679265E-5
9.250000E-9	-7.535740E-5
9.300000E-9	-5.651495E-5
9.350000E-9	-2.225595E-5
9.400000E-9	4.454911E-5
9.450000E-9	1.421873E-4
9.500000E-9	2.381125E-4
9.550000E-9	3.408895E-4
9.600000E-9	4.556571E-4
9.650000E-9	5.464435E-4
9.700000E-9	5.978320E-4
9.750000E-9	6.406557E-4
9.800000E-9	6.732018E-4
9.850000E-9	6.594982E-4
9.900000E-9	6.149615E-4
9.950000E-9	5.635730E-4
1.000000E-8	5.070456E-4
1.005000E-8	4.505183E-4
1.010000E-8	4.128334E-4
1.015000E-8	3.888521E-4
1.020000E-8	3.802873E-4
1.025000E-8	3.854262E-4
1.030000E-8	3.974168E-4
1.035000E-8	4.196852E-4
1.040000E-8	4.762125E-4
1.045000E-8	5.515823E-4
1.050000E-8	6.132485E-4
1.055000E-8	6.509334E-4
1.060000E-8	6.680629E-4
1.065000E-8	6.612111E-4
1.070000E-8	6.389428E-4
1.075000E-8	5.995449E-4
1.080000E-8	5.430176E-4
1.085000E-8	4.676478E-4
1.090000E-8	3.820003E-4
1.095000E-8	2.895010E-4
1.100000E-8	2.175571E-4
1.105000E-8	1.832981E-4
1.110000E-8	1.644556E-4
1.115000E-8	1.541779E-4
1.120000E-8	1.764463E-4
1.125000E-8	2.158441E-4
1.130000E-8	2.501031E-4
1.135000E-8	2.860751E-4
1.140000E-8	3.340377E-4
1.145000E-8	3.871391E-4
1.150000E-8	4.488053E-4
1.155000E-8	5.087586E-4
1.160000E-8	5.498694E-4
1.165000E-8	5.824154E-4
1.170000E-8	6.338039E-4
1.175000E-8	6.903313E-4
1.180000E-8	7.519975E-4
1.185000E-8	8.342191E-4
1.190000E-8	9.181536E-4
1.195000E-8	9.781069E-4
1.200000E-8	1.014079E-3
1.205000E-8	1.038060E-3
1.210000E-8	1.034634E-3
1.215000E-8	1.012366E-3
1.220000E-8	9.798198E-4
1.225000E-8	9.215795E-4
1.230000E-8	8.342191E-4
1.235000E-8	7.434327E-4
1.240000E-8	6.749147E-4
1.245000E-8	6.389428E-4
1.250000E-8	6.440816E-4
1.255000E-8	6.612111E-4
1.260000E-8	6.834795E-4
1.265000E-8	7.331550E-4
1.270000E-8	8.016730E-4
1.275000E-8	8.650522E-4
1.280000E-8	9.318572E-4
1.285000E-8	9.952364E-4
1.290000E-8	1.019218E-3
1.295000E-8	9.935234E-4
1.300000E-8	9.387090E-4
1.305000E-8	8.462097E-4
1.310000E-8	6.988960E-4
1.315000E-8	5.207492E-4
1.320000E-8	3.391765E-4
1.325000E-8	1.610297E-4
1.330000E-8	3.438305E-6
1.335000E-8	-1.147552E-4
1.340000E-8	-2.055416E-4
1.345000E-8	-2.894762E-4
1.350000E-8	-3.528553E-4
1.355000E-8	-3.699848E-4
1.360000E-8	-3.579942E-4
1.365000E-8	-3.408647E-4
1.370000E-8	-3.151704E-4
1.375000E-8	-2.791985E-4
1.380000E-8	-2.192452E-4
1.385000E-8	-1.524402E-4
1.390000E-8	-1.250329E-4
1.395000E-8	-1.438754E-4
1.400000E-8	-1.541531E-4
1.405000E-8	-1.404495E-4
1.410000E-8	-1.438754E-4
1.415000E-8	-1.575790E-4
1.420000E-8	-1.455883E-4
1.425000E-8	-1.233200E-4
1.430000E-8	-8.392215E-5
1.435000E-8	1.725355E-6
1.440000E-8	1.199189E-4
1.445000E-8	2.295477E-4
1.450000E-8	3.306118E-4
1.455000E-8	4.436665E-4
1.460000E-8	5.498694E-4
1.465000E-8	6.423687E-4
1.470000E-8	7.211644E-4
1.475000E-8	7.828306E-4
1.480000E-8	8.222284E-4
1.485000E-8	8.582004E-4
1.490000E-8	8.787558E-4
1.495000E-8	8.753299E-4
1.500000E-8	8.582004E-4
1.505000E-8	8.376450E-4
1.510000E-8	8.170896E-4
1.515000E-8	8.016730E-4
1.520000E-8	7.794047E-4
1.525000E-8	7.434327E-4
1.530000E-8	7.108867E-4
1.535000E-8	6.971831E-4
1.540000E-8	6.937572E-4
1.545000E-8	6.869054E-4
1.550000E-8	6.612111E-4
1.555000E-8	6.063967E-4
1.560000E-8	5.395917E-4
1.565000E-8	4.830643E-4
1.570000E-8	4.419535E-4
1.575000E-8	4.111204E-4
1.580000E-8	4.059816E-4
1.585000E-8	4.179722E-4
1.590000E-8	4.385276E-4
1.595000E-8	4.813514E-4
1.600000E-8	5.515823E-4
1.605000E-8	6.252392E-4
1.610000E-8	6.817665E-4
1.615000E-8	7.245903E-4
1.620000E-8	7.519975E-4
1.625000E-8	7.451457E-4
1.630000E-8	7.074608E-4
1.635000E-8	6.526464E-4
1.640000E-8	5.892672E-4
1.645000E-8	5.104715E-4
1.650000E-8	4.385276E-4
1.655000E-8	3.682967E-4
1.660000E-8	3.169082E-4
1.665000E-8	3.169082E-4
1.670000E-8	3.494542E-4
1.675000E-8	3.888521E-4
1.680000E-8	4.436665E-4
1.685000E-8	5.310269E-4
1.690000E-8	6.218133E-4
1.695000E-8	6.886183E-4
1.700000E-8	7.365809E-4
1.705000E-8	7.776917E-4
1.710000E-8	7.811176E-4
1.715000E-8	7.314421E-4
1.720000E-8	6.423687E-4
1.725000E-8	5.464435E-4
1.730000E-8	4.625089E-4
1.735000E-8	4.059816E-4
1.740000E-8	3.682967E-4
1.745000E-8	3.563060E-4
1.750000E-8	3.717226E-4
1.755000E-8	4.265370E-4
1.760000E-8	5.224622E-4
1.765000E-8	6.201003E-4
1.770000E-8	7.057478E-4
1.775000E-8	7.965342E-4
1.780000E-8	8.770428E-4
1.785000E-8	9.078759E-4
1.790000E-8	8.856076E-4
1.795000E-8	8.444968E-4
1.800000E-8	7.879694E-4
1.805000E-8	7.057478E-4
1.810000E-8	6.098226E-4
1.815000E-8	5.156104E-4
1.820000E-8	4.094075E-4
1.825000E-8	3.117693E-4
1.830000E-8	2.483902E-4
1.835000E-8	2.072794E-4
1.840000E-8	1.832981E-4
1.845000E-8	2.226959E-4
1.850000E-8	3.169082E-4
1.855000E-8	4.196852E-4
1.860000E-8	5.276010E-4
1.865000E-8	6.355169E-4
1.870000E-8	7.245903E-4
1.875000E-8	7.708399E-4
1.880000E-8	7.845435E-4
1.885000E-8	7.605622E-4
1.890000E-8	6.783406E-4
1.895000E-8	5.532953E-4
1.900000E-8	4.111204E-4
1.905000E-8	2.603808E-4
1.910000E-8	1.216319E-4
1.915000E-8	1.200305E-5
1.920000E-8	-7.878330E-5
1.925000E-8	-1.353106E-4
1.930000E-8	-1.558661E-4
1.935000E-8	-1.455883E-4
1.940000E-8	-1.181811E-4
1.945000E-8	-6.165380E-5
1.950000E-8	5.151255E-6
1.955000E-8	4.283616E-5
1.960000E-8	5.311386E-5
1.965000E-8	4.968796E-5
1.970000E-8	1.885486E-5
1.975000E-8	-4.452430E-5
1.980000E-8	-1.164682E-4
1.985000E-8	-1.918380E-4
1.990000E-8	-2.552172E-4
1.995000E-8	-2.723467E-4
2.000000E-8	-2.517913E-4
2.005000E-8	-2.106805E-4
2.010000E-8	-1.353106E-4
2.015000E-8	-4.109840E-5
2.020000E-8	3.598436E-5
2.025000E-8	8.908581E-5
2.030000E-8	1.301966E-4
2.035000E-8	1.507520E-4
2.040000E-8	1.421873E-4
2.045000E-8	9.422466E-5
2.050000E-8	-6.839396E-6
2.055000E-8	-1.267459E-4
2.060000E-8	-2.295229E-4
2.065000E-8	-3.254481E-4
2.070000E-8	-4.128086E-4
2.075000E-8	-4.504935E-4
2.080000E-8	-4.247992E-4
2.085000E-8	-3.665589E-4
2.090000E-8	-2.654949E-4
2.095000E-8	-1.079034E-4
2.100000E-8	7.538221E-5
2.105000E-8	2.552420E-4
2.110000E-8	4.265370E-4
2.115000E-8	5.978320E-4
2.120000E-8	7.245903E-4
2.125000E-8	8.205155E-4
2.130000E-8	8.975982E-4
2.135000E-8	9.335702E-4
2.140000E-8	9.010241E-4
2.145000E-8	8.205155E-4
2.150000E-8	7.177385E-4
2.155000E-8	5.824154E-4
2.160000E-8	4.128334E-4
2.165000E-8	2.569549E-4
2.170000E-8	1.319096E-4
2.175000E-8	2.228076E-5
2.180000E-8	-6.165380E-5
2.185000E-8	-8.049625E-5
2.190000E-8	-3.767250E-5
2.195000E-8	3.941026E-5
2.200000E-8	1.267707E-4
2.205000E-8	2.244089E-4
2.210000E-8	3.391765E-4
2.215000E-8	4.488053E-4
2.220000E-8	5.515823E-4
2.225000E-8	6.475075E-4
2.230000E-8	7.400068E-4
2.235000E-8	8.153766E-4
2.240000E-8	8.719040E-4
2.245000E-8	9.044500E-4
2.250000E-8	9.027371E-4
2.255000E-8	8.838946E-4
2.260000E-8	8.513486E-4
2.265000E-8	7.862565E-4
2.270000E-8	7.040349E-4
2.275000E-8	6.372298E-4
2.280000E-8	5.789895E-4
2.285000E-8	5.121845E-4
2.290000E-8	4.625089E-4
2.295000E-8	4.676478E-4
2.300000E-8	5.036197E-4
2.305000E-8	5.378787E-4
2.310000E-8	5.687118E-4
