Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-04-13
Run Name	Heating_trial_330C
Operator	Keshav
Date	5/14/2025
Time	21:18
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	8
dt	50.000001E-12
time stamp (ms)	9:26:29 PM
	
Time	Amplitude
0.000000E+0	1.798722E-4
5.000000E-11	2.483902E-4
1.000000E-10	3.237600E-4
1.500000E-10	3.871391E-4
2.000000E-10	4.659348E-4
2.500000E-10	5.618600E-4
3.000000E-10	6.457946E-4
3.500000E-10	7.074608E-4
4.000000E-10	7.605622E-4
4.500000E-10	8.033860E-4
5.000000E-10	8.410709E-4
5.500000E-10	8.804687E-4
6.000000E-10	9.078759E-4
6.500000E-10	9.010241E-4
7.000000E-10	8.821817E-4
7.500000E-10	8.770428E-4
8.000000E-10	8.684781E-4
8.500000E-10	8.359320E-4
9.000000E-10	7.931083E-4
9.500000E-10	7.571363E-4
1.000000E-9	7.108867E-4
1.050000E-9	6.766277E-4
1.100000E-9	6.697759E-4
1.150000E-9	6.851924E-4
1.200000E-9	7.160255E-4
1.250000E-9	7.588493E-4
1.300000E-9	7.931083E-4
1.350000E-9	8.188025E-4
1.400000E-9	8.444968E-4
1.450000E-9	8.547745E-4
1.500000E-9	8.393579E-4
1.550000E-9	8.153766E-4
1.600000E-9	7.759788E-4
1.650000E-9	6.714888E-4
1.700000E-9	4.984809E-4
1.750000E-9	3.134823E-4
1.800000E-9	1.541779E-4
1.850000E-9	1.885486E-5
1.900000E-9	-8.220920E-5
1.950000E-9	-1.250329E-4
2.000000E-9	-1.164682E-4
2.050000E-9	-6.850560E-5
2.100000E-9	1.240460E-8
2.150000E-9	7.538221E-5
2.200000E-9	1.558909E-4
2.250000E-9	2.483902E-4
2.300000E-9	3.288988E-4
2.350000E-9	3.905650E-4
2.400000E-9	4.539442E-4
2.450000E-9	5.190363E-4
2.500000E-9	5.704248E-4
2.550000E-9	6.235262E-4
2.600000E-9	6.766277E-4
2.650000E-9	7.143126E-4
2.700000E-9	7.297291E-4
2.750000E-9	7.263032E-4
2.800000E-9	7.160255E-4
2.850000E-9	6.971831E-4
2.900000E-9	6.629241E-4
2.950000E-9	6.149615E-4
3.000000E-9	5.310269E-4
3.050000E-9	4.248240E-4
3.100000E-9	3.169082E-4
3.150000E-9	2.175571E-4
3.200000E-9	1.404743E-4
3.250000E-9	1.010765E-4
3.300000E-9	1.062153E-4
3.350000E-9	1.473261E-4
3.400000E-9	2.055664E-4
3.450000E-9	2.689456E-4
3.500000E-9	3.357506E-4
3.550000E-9	4.025557E-4
3.600000E-9	4.573701E-4
3.650000E-9	4.830643E-4
3.700000E-9	4.847773E-4
3.750000E-9	4.676478E-4
3.800000E-9	4.265370E-4
3.850000E-9	3.768614E-4
3.900000E-9	3.374636E-4
3.950000E-9	3.186211E-4
4.000000E-9	3.306118E-4
4.050000E-9	3.768614E-4
4.100000E-9	4.470924E-4
4.150000E-9	5.190363E-4
4.200000E-9	6.098226E-4
4.250000E-9	7.143126E-4
4.300000E-9	7.896824E-4
4.350000E-9	7.965342E-4
4.400000E-9	7.382939E-4
4.450000E-9	6.457946E-4
4.500000E-9	5.310269E-4
4.550000E-9	3.974168E-4
4.600000E-9	2.432513E-4
4.650000E-9	7.880811E-5
4.700000E-9	-6.336675E-5
4.750000E-9	-1.678567E-4
4.800000E-9	-2.363747E-4
4.850000E-9	-2.826244E-4
4.900000E-9	-2.963280E-4
4.950000E-9	-2.637819E-4
5.000000E-9	-2.072546E-4
5.050000E-9	-1.335977E-4
5.100000E-9	-3.424660E-5
5.150000E-9	9.422466E-5
5.200000E-9	2.192700E-4
5.250000E-9	3.151952E-4
5.300000E-9	3.991298E-4
5.350000E-9	4.779255E-4
5.400000E-9	5.344528E-4
5.450000E-9	5.498694E-4
5.500000E-9	5.378787E-4
5.550000E-9	5.087586E-4
5.600000E-9	4.693607E-4
5.650000E-9	4.368147E-4
5.700000E-9	4.333888E-4
5.750000E-9	4.402406E-4
5.800000E-9	4.333888E-4
5.850000E-9	4.265370E-4
5.900000E-9	4.316758E-4
5.950000E-9	4.145463E-4
6.000000E-9	3.631578E-4
6.050000E-9	2.895010E-4
6.100000E-9	2.175571E-4
6.150000E-9	1.421873E-4
6.200000E-9	8.908581E-5
6.250000E-9	5.825271E-5
6.300000E-9	4.283616E-5
6.350000E-9	7.709516E-5
6.400000E-9	1.661686E-4
6.450000E-9	2.655197E-4
6.500000E-9	3.545931E-4
6.550000E-9	4.659348E-4
6.600000E-9	5.892672E-4
6.650000E-9	6.920442E-4
6.700000E-9	7.776917E-4
6.750000E-9	8.616263E-4
6.800000E-9	9.147277E-4
6.850000E-9	9.181536E-4
6.900000E-9	8.890335E-4
6.950000E-9	8.410709E-4
7.000000E-9	7.879694E-4
7.050000E-9	7.451457E-4
7.100000E-9	7.108867E-4
7.150000E-9	6.851924E-4
7.200000E-9	6.612111E-4
7.250000E-9	6.457946E-4
7.300000E-9	6.252392E-4
7.350000E-9	5.995449E-4
7.400000E-9	5.807025E-4
7.450000E-9	5.704248E-4
7.500000E-9	5.635730E-4
7.550000E-9	5.532953E-4
7.600000E-9	5.447305E-4
7.650000E-9	5.344528E-4
7.700000E-9	5.224622E-4
7.750000E-9	4.967679E-4
7.800000E-9	4.676478E-4
7.850000E-9	4.505183E-4
7.900000E-9	4.505183E-4
7.950000E-9	4.676478E-4
8.000000E-9	4.899161E-4
8.050000E-9	5.138974E-4
8.100000E-9	5.156104E-4
8.150000E-9	5.104715E-4
8.200000E-9	5.156104E-4
8.250000E-9	5.276010E-4
8.300000E-9	5.344528E-4
8.350000E-9	5.532953E-4
8.400000E-9	5.858413E-4
8.450000E-9	6.252392E-4
8.500000E-9	6.560723E-4
8.550000E-9	6.954701E-4
8.600000E-9	7.331550E-4
8.650000E-9	7.554234E-4
8.700000E-9	7.605622E-4
8.750000E-9	7.674140E-4
8.800000E-9	7.588493E-4
8.850000E-9	7.297291E-4
8.900000E-9	6.869054E-4
8.950000E-9	6.406557E-4
9.000000E-9	5.618600E-4
9.050000E-9	4.333888E-4
9.100000E-9	2.912139E-4
9.150000E-9	1.901499E-4
9.200000E-9	1.130671E-4
9.250000E-9	3.769731E-5
9.300000E-9	-2.568185E-5
9.350000E-9	-5.651495E-5
9.400000E-9	-6.850560E-5
9.450000E-9	-7.193150E-5
9.500000E-9	-5.651495E-5
9.550000E-9	-3.082070E-5
9.600000E-9	-1.700545E-6
9.650000E-9	1.714191E-5
9.700000E-9	1.542896E-5
9.750000E-9	-1.700545E-6
9.800000E-9	-2.054300E-5
9.850000E-9	-4.281135E-5
9.900000E-9	-8.734805E-5
9.950000E-9	-1.490142E-4
1.000000E-8	-1.832733E-4
1.005000E-8	-1.918380E-4
1.010000E-8	-2.004028E-4
1.015000E-8	-2.106805E-4
1.020000E-8	-2.038287E-4
1.025000E-8	-1.901251E-4
1.030000E-8	-1.678567E-4
1.035000E-8	-1.216070E-4
1.040000E-8	-7.021855E-5
1.045000E-8	-2.910775E-5
1.050000E-8	1.371601E-5
1.055000E-8	6.681746E-5
1.060000E-8	1.182060E-4
1.065000E-8	1.678815E-4
1.070000E-8	2.124182E-4
1.075000E-8	2.363995E-4
1.080000E-8	2.518161E-4
1.085000E-8	2.723715E-4
1.090000E-8	2.877880E-4
1.095000E-8	3.032046E-4
1.100000E-8	3.203341E-4
1.105000E-8	3.237600E-4
1.110000E-8	2.912139E-4
1.115000E-8	2.432513E-4
1.120000E-8	1.987146E-4
1.125000E-8	1.404743E-4
1.130000E-8	7.024336E-5
1.135000E-8	-1.026530E-5
1.140000E-8	-8.906100E-5
1.145000E-8	-1.627179E-4
1.150000E-8	-2.209582E-4
1.155000E-8	-2.637819E-4
1.160000E-8	-2.980409E-4
1.165000E-8	-3.254481E-4
1.170000E-8	-3.374388E-4
1.175000E-8	-3.117445E-4
1.180000E-8	-2.535042E-4
1.185000E-8	-1.832733E-4
1.190000E-8	-1.164682E-4
1.195000E-8	-4.966315E-5
1.200000E-8	2.913256E-5
1.205000E-8	9.765056E-5
1.210000E-8	1.284837E-4
1.215000E-8	1.267707E-4
1.220000E-8	1.164930E-4
1.225000E-8	1.113542E-4
1.230000E-8	1.113542E-4
1.235000E-8	9.765056E-5
1.240000E-8	5.653976E-5
1.245000E-8	1.714191E-5
1.250000E-8	-1.026530E-5
1.255000E-8	-4.795020E-5
1.260000E-8	-1.061905E-4
1.265000E-8	-1.558661E-4
1.270000E-8	-2.021157E-4
1.275000E-8	-2.569301E-4
1.280000E-8	-2.997539E-4
1.285000E-8	-3.134575E-4
1.290000E-8	-3.357258E-4
1.295000E-8	-3.871143E-4
1.300000E-8	-4.230863E-4
1.305000E-8	-4.299381E-4
1.310000E-8	-4.230863E-4
1.315000E-8	-4.128086E-4
1.320000E-8	-3.819755E-4
1.325000E-8	-3.357258E-4
1.330000E-8	-2.894762E-4
1.335000E-8	-2.466524E-4
1.340000E-8	-1.986898E-4
1.345000E-8	-1.473013E-4
1.350000E-8	-9.591280E-5
1.355000E-8	-4.795020E-5
1.360000E-8	-1.197825E-5
1.365000E-8	6.864205E-6
1.370000E-8	1.371601E-5
1.375000E-8	1.714191E-5
1.380000E-8	2.741961E-5
1.385000E-8	4.454911E-5
1.390000E-8	7.195631E-5
1.395000E-8	9.936351E-5
1.400000E-8	1.182060E-4
1.405000E-8	1.353355E-4
1.410000E-8	1.661686E-4
1.415000E-8	2.089923E-4
1.420000E-8	2.740844E-4
1.425000E-8	3.682967E-4
1.430000E-8	4.642219E-4
1.435000E-8	5.327399E-4
1.440000E-8	5.738507E-4
1.445000E-8	5.978320E-4
1.450000E-8	5.841284E-4
1.455000E-8	5.327399E-4
1.460000E-8	4.607960E-4
1.465000E-8	3.768614E-4
1.470000E-8	2.792233E-4
1.475000E-8	1.747333E-4
1.480000E-8	6.681746E-5
1.485000E-8	-2.739480E-5
1.490000E-8	-9.077395E-5
1.495000E-8	-9.762575E-5
1.500000E-8	-3.253365E-5
1.505000E-8	8.223401E-5
1.510000E-8	2.107053E-4
1.515000E-8	3.357506E-4
1.520000E-8	4.539442E-4
1.525000E-8	5.515823E-4
1.530000E-8	6.115356E-4
1.535000E-8	6.338039E-4
1.540000E-8	6.355169E-4
1.545000E-8	6.149615E-4
1.550000E-8	5.807025E-4
1.555000E-8	5.447305E-4
1.560000E-8	5.138974E-4
1.565000E-8	4.899161E-4
1.570000E-8	4.710737E-4
1.575000E-8	4.556571E-4
1.580000E-8	4.470924E-4
1.585000E-8	4.556571E-4
1.590000E-8	4.710737E-4
1.595000E-8	4.744996E-4
1.600000E-8	4.607960E-4
1.605000E-8	4.231111E-4
1.610000E-8	3.597319E-4
1.615000E-8	2.775103E-4
1.620000E-8	1.935758E-4
1.625000E-8	1.301966E-4
1.630000E-8	9.936351E-5
1.635000E-8	8.052106E-5
1.640000E-8	7.709516E-5
1.645000E-8	1.079283E-4
1.650000E-8	1.678815E-4
1.655000E-8	2.449643E-4
1.660000E-8	3.443154E-4
1.665000E-8	4.488053E-4
1.670000E-8	5.156104E-4
1.675000E-8	5.344528E-4
1.680000E-8	5.138974E-4
1.685000E-8	4.590830E-4
1.690000E-8	3.734355E-4
1.695000E-8	2.586679E-4
1.700000E-8	1.096412E-4
1.705000E-8	-6.507970E-5
1.710000E-8	-2.380877E-4
1.715000E-8	-3.836884E-4
1.720000E-8	-4.967431E-4
1.725000E-8	-5.566964E-4
1.730000E-8	-5.669741E-4
1.735000E-8	-5.395669E-4
1.740000E-8	-4.761877E-4
1.745000E-8	-3.785496E-4
1.750000E-8	-2.603560E-4
1.755000E-8	-1.318847E-4
1.760000E-8	-8.552346E-6
1.765000E-8	1.233448E-4
1.770000E-8	2.535290E-4
1.775000E-8	3.922780E-4
1.780000E-8	5.258881E-4
1.785000E-8	6.406557E-4
1.790000E-8	7.057478E-4
1.795000E-8	7.365809E-4
1.800000E-8	7.331550E-4
1.805000E-8	7.023219E-4
1.810000E-8	6.509334E-4
1.815000E-8	5.652859E-4
1.820000E-8	4.453794E-4
1.825000E-8	3.340377E-4
1.830000E-8	2.518161E-4
1.835000E-8	1.627427E-4
1.840000E-8	5.653976E-5
1.845000E-8	-2.225595E-5
1.850000E-8	-7.021855E-5
1.855000E-8	-1.284588E-4
1.860000E-8	-1.764215E-4
1.865000E-8	-1.764215E-4
1.870000E-8	-1.524402E-4
1.875000E-8	-1.164682E-4
1.880000E-8	-6.336675E-5
1.885000E-8	-5.126446E-6
1.890000E-8	4.797501E-5
1.895000E-8	1.233448E-4
1.900000E-8	2.089923E-4
1.905000E-8	2.843621E-4
1.910000E-8	3.494542E-4
1.915000E-8	4.042686E-4
1.920000E-8	4.419535E-4
1.925000E-8	4.676478E-4
1.930000E-8	4.796384E-4
1.935000E-8	4.830643E-4
1.940000E-8	4.882032E-4
1.945000E-8	5.190363E-4
1.950000E-8	5.515823E-4
1.955000E-8	5.704248E-4
1.960000E-8	5.789895E-4
1.965000E-8	5.944061E-4
1.970000E-8	5.858413E-4
1.975000E-8	5.515823E-4
1.980000E-8	4.984809E-4
1.985000E-8	4.299629E-4
1.990000E-8	3.511672E-4
1.995000E-8	2.672326E-4
2.000000E-8	1.935758E-4
2.005000E-8	1.524650E-4
2.010000E-8	1.593168E-4
2.015000E-8	2.124182E-4
2.020000E-8	3.049175E-4
2.025000E-8	4.282499E-4
2.030000E-8	5.618600E-4
2.035000E-8	6.954701E-4
2.040000E-8	8.102378E-4
2.045000E-8	8.890335E-4
2.050000E-8	9.198666E-4
2.055000E-8	9.078759E-4
2.060000E-8	8.582004E-4
2.065000E-8	7.639881E-4
2.070000E-8	6.594982E-4
2.075000E-8	5.584341E-4
2.080000E-8	4.505183E-4
2.085000E-8	3.614449E-4
2.090000E-8	3.117693E-4
2.095000E-8	2.912139E-4
2.100000E-8	2.929269E-4
2.105000E-8	3.134823E-4
2.110000E-8	3.477413E-4
2.115000E-8	3.837132E-4
2.120000E-8	4.368147E-4
2.125000E-8	4.813514E-4
2.130000E-8	4.847773E-4
2.135000E-8	4.693607E-4
2.140000E-8	4.676478E-4
2.145000E-8	4.453794E-4
2.150000E-8	3.854262E-4
2.155000E-8	3.169082E-4
2.160000E-8	2.552420E-4
2.165000E-8	1.935758E-4
2.170000E-8	1.336225E-4
2.175000E-8	9.936351E-5
2.180000E-8	7.538221E-5
2.185000E-8	5.653976E-5
2.190000E-8	5.653976E-5
2.195000E-8	8.737286E-5
2.200000E-8	1.370484E-4
2.205000E-8	1.987146E-4
2.210000E-8	2.501031E-4
2.215000E-8	3.066305E-4
2.220000E-8	3.682967E-4
2.225000E-8	4.179722E-4
2.230000E-8	4.625089E-4
2.235000E-8	5.087586E-4
2.240000E-8	5.310269E-4
2.245000E-8	5.070456E-4
2.250000E-8	4.693607E-4
2.255000E-8	4.402406E-4
2.260000E-8	3.922780E-4
2.265000E-8	3.151952E-4
2.270000E-8	2.501031E-4
2.275000E-8	2.209830E-4
2.280000E-8	2.072794E-4
2.285000E-8	1.815851E-4
2.290000E-8	1.507520E-4
2.295000E-8	1.387614E-4
2.300000E-8	1.473261E-4
2.305000E-8	1.524650E-4
2.310000E-8	1.850110E-4
