Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-05-15
Run Name	spot20
Operator	Keshav
Date	5/15/2025
Time	21:05
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	13
dt	50.000001E-12
time stamp (ms)	9:18:19 PM
	
Time	Amplitude
0.000000E+0	6.303802E-4
5.000000E-11	6.166766E-4
1.000000E-10	5.978341E-4
1.500000E-10	5.875564E-4
2.000000E-10	5.670010E-4
2.500000E-10	5.344550E-4
3.000000E-10	5.121866E-4
3.500000E-10	4.950571E-4
4.000000E-10	4.556593E-4
4.500000E-10	4.076967E-4
5.000000E-10	3.545952E-4
5.500000E-10	2.912161E-4
6.000000E-10	2.244110E-4
6.500000E-10	1.593189E-4
7.000000E-10	8.394911E-5
7.500000E-10	1.727507E-6
8.000000E-10	-6.165165E-5
8.500000E-10	-1.096142E-4
9.000000E-10	-1.438732E-4
9.500000E-10	-1.661416E-4
1.000000E-9	-1.866970E-4
1.050000E-9	-1.884099E-4
1.100000E-9	-1.318826E-4
1.150000E-9	-6.507755E-5
1.200000E-9	-3.595739E-5
1.250000E-9	-1.197609E-5
1.300000E-9	4.626421E-5
1.350000E-9	9.422681E-5
1.400000E-9	1.079304E-4
1.450000E-9	1.027916E-4
1.500000E-9	7.709731E-5
1.550000E-9	2.228291E-5
1.600000E-9	-4.452214E-5
1.650000E-9	-1.027624E-4
1.700000E-9	-1.472991E-4
1.750000E-9	-1.541509E-4
1.800000E-9	-1.233178E-4
1.850000E-9	-6.679050E-5
1.900000E-9	2.399586E-5
1.950000E-9	1.524671E-4
2.000000E-9	2.843643E-4
2.050000E-9	4.094096E-4
2.100000E-9	5.344550E-4
2.150000E-9	6.355190E-4
2.200000E-9	6.869075E-4
2.250000E-9	7.040370E-4
2.300000E-9	6.869075E-4
2.350000E-9	6.081118E-4
2.400000E-9	5.036219E-4
2.450000E-9	4.196873E-4
2.500000E-9	3.357528E-4
2.550000E-9	2.466794E-4
2.600000E-9	1.901520E-4
2.650000E-9	1.901520E-4
2.700000E-9	2.124204E-4
2.750000E-9	2.501053E-4
2.800000E-9	2.997808E-4
2.850000E-9	3.528823E-4
2.900000E-9	3.991319E-4
2.950000E-9	4.505204E-4
3.000000E-9	4.796406E-4
3.050000E-9	4.779276E-4
3.100000E-9	4.590852E-4
3.150000E-9	4.214003E-4
3.200000E-9	3.494564E-4
3.250000E-9	2.826513E-4
3.300000E-9	2.432535E-4
3.350000E-9	1.987168E-4
3.400000E-9	1.541801E-4
3.450000E-9	1.490412E-4
3.500000E-9	1.901520E-4
3.550000E-9	2.415405E-4
3.600000E-9	2.997808E-4
3.650000E-9	3.854283E-4
3.700000E-9	4.762147E-4
3.750000E-9	5.447327E-4
3.800000E-9	5.841305E-4
3.850000E-9	6.098248E-4
3.900000E-9	6.166766E-4
3.950000E-9	6.081118E-4
4.000000E-9	5.892694E-4
4.050000E-9	5.567233E-4
4.100000E-9	5.121866E-4
4.150000E-9	4.693629E-4
4.200000E-9	4.299650E-4
4.250000E-9	3.905672E-4
4.300000E-9	3.563082E-4
4.350000E-9	3.374657E-4
4.400000E-9	3.271880E-4
4.450000E-9	3.203362E-4
4.500000E-9	3.237621E-4
4.550000E-9	3.340398E-4
4.600000E-9	3.545952E-4
4.650000E-9	3.871413E-4
4.700000E-9	4.368168E-4
4.750000E-9	4.967701E-4
4.800000E-9	5.515845E-4
4.850000E-9	5.909823E-4
4.900000E-9	6.235284E-4
4.950000E-9	6.355190E-4
5.000000E-9	6.081118E-4
5.050000E-9	5.464456E-4
5.100000E-9	4.539463E-4
5.150000E-9	3.357528E-4
5.200000E-9	2.072815E-4
5.250000E-9	8.566206E-5
5.300000E-9	-3.424444E-5
5.350000E-9	-1.404473E-4
5.400000E-9	-1.918358E-4
5.450000E-9	-1.935488E-4
5.500000E-9	-1.610027E-4
5.550000E-9	-9.762360E-5
5.600000E-9	8.579307E-6
5.650000E-9	1.558930E-4
5.700000E-9	3.169103E-4
5.750000E-9	4.693629E-4
5.800000E-9	6.063989E-4
5.850000E-9	7.160277E-4
5.900000E-9	7.982493E-4
5.950000E-9	8.410730E-4
6.000000E-9	8.342212E-4
6.050000E-9	7.828327E-4
6.100000E-9	7.040370E-4
6.150000E-9	6.115377E-4
6.200000E-9	5.121866E-4
6.250000E-9	4.282521E-4
6.300000E-9	3.545952E-4
6.350000E-9	2.963549E-4
6.400000E-9	2.638089E-4
6.450000E-9	2.706607E-4
6.500000E-9	3.032067E-4
6.550000E-9	3.494564E-4
6.600000E-9	4.111226E-4
6.650000E-9	4.796406E-4
6.700000E-9	5.104737E-4
6.750000E-9	4.967701E-4
6.800000E-9	4.607981E-4
6.850000E-9	4.128355E-4
6.900000E-9	3.357528E-4
6.950000E-9	2.329758E-4
7.000000E-9	1.199211E-4
7.050000E-9	1.200521E-5
7.100000E-9	-7.878115E-5
7.150000E-9	-1.541509E-4
7.200000E-9	-2.072524E-4
7.250000E-9	-2.278078E-4
7.300000E-9	-2.038265E-4
7.350000E-9	-1.524380E-4
7.400000E-9	-7.706820E-5
7.450000E-9	8.579307E-6
7.500000E-9	9.251386E-5
7.550000E-9	1.713096E-4
7.600000E-9	2.501053E-4
7.650000E-9	3.151974E-4
7.700000E-9	3.665859E-4
7.750000E-9	4.094096E-4
7.800000E-9	4.385298E-4
7.850000E-9	4.556593E-4
7.900000E-9	4.727888E-4
7.950000E-9	4.813535E-4
8.000000E-9	4.693629E-4
8.050000E-9	4.676499E-4
8.100000E-9	4.950571E-4
8.150000E-9	5.138996E-4
8.200000E-9	5.241773E-4
8.250000E-9	5.532974E-4
8.300000E-9	5.858435E-4
8.350000E-9	5.995471E-4
8.400000E-9	6.012600E-4
8.450000E-9	6.029730E-4
8.500000E-9	5.944082E-4
8.550000E-9	5.755658E-4
8.600000E-9	5.550104E-4
8.650000E-9	5.395938E-4
8.700000E-9	5.276032E-4
8.750000E-9	5.190384E-4
8.800000E-9	5.156125E-4
8.850000E-9	5.310291E-4
8.900000E-9	5.550104E-4
8.950000E-9	5.635751E-4
9.000000E-9	5.618622E-4
9.050000E-9	5.550104E-4
9.100000E-9	5.361679E-4
9.150000E-9	4.950571E-4
9.200000E-9	4.402427E-4
9.250000E-9	3.734377E-4
9.300000E-9	3.032067E-4
9.350000E-9	2.381146E-4
9.400000E-9	1.781614E-4
9.450000E-9	1.284858E-4
9.500000E-9	9.080091E-5
9.550000E-9	5.996781E-5
9.600000E-9	3.769946E-5
9.650000E-9	3.427356E-5
9.700000E-9	6.339371E-5
9.750000E-9	1.130693E-4
9.800000E-9	1.695966E-4
9.850000E-9	2.364017E-4
9.900000E-9	3.117715E-4
9.950000E-9	3.939931E-4
1.000000E-8	4.813535E-4
1.005000E-8	5.772787E-4
1.010000E-8	6.680651E-4
1.015000E-8	7.348701E-4
1.020000E-8	7.879716E-4
