Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-05-14
Run Name	Heating_trial_250C
Operator	Keshav
Date	5/14/2025
Time	19:56
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	15
dt	50.000001E-12
time stamp (ms)	8:11:57 PM
	
Time	Amplitude
0.000000E+0	-7.160161E-4
5.000000E-11	-8.050895E-4
1.000000E-10	-9.232831E-4
1.500000E-10	-1.055180E-3
2.000000E-10	-1.187077E-3
2.500000E-10	-1.286428E-3
3.000000E-10	-1.325826E-3
3.500000E-10	-1.327539E-3
4.000000E-10	-1.305271E-3
4.500000E-10	-1.255595E-3
5.000000E-10	-1.187077E-3
5.500000E-10	-1.123698E-3
6.000000E-10	-1.063745E-3
6.500000E-10	-9.952270E-4
7.000000E-10	-9.284219E-4
7.500000E-10	-8.907370E-4
8.000000E-10	-8.770334E-4
8.500000E-10	-8.718946E-4
9.000000E-10	-8.701816E-4
9.500000E-10	-8.701816E-4
1.000000E-9	-8.650428E-4
1.050000E-9	-8.633298E-4
1.100000E-9	-8.684687E-4
1.150000E-9	-8.599039E-4
1.200000E-9	-8.273579E-4
1.250000E-9	-7.828212E-4
1.300000E-9	-7.280068E-4
1.350000E-9	-6.594888E-4
1.400000E-9	-6.046744E-4
1.450000E-9	-5.738413E-4
1.500000E-9	-5.584247E-4
1.550000E-9	-5.635636E-4
1.600000E-9	-6.081003E-4
1.650000E-9	-6.817571E-4
1.700000E-9	-7.708305E-4
1.750000E-9	-8.838852E-4
1.800000E-9	-1.015782E-3
1.850000E-9	-1.151105E-3
1.900000E-9	-1.274438E-3
1.950000E-9	-1.368650E-3
2.000000E-9	-1.428603E-3
2.050000E-9	-1.464575E-3
2.100000E-9	-1.464575E-3
2.150000E-9	-1.423464E-3
2.200000E-9	-1.363511E-3
2.250000E-9	-1.274438E-3
2.300000E-9	-1.159670E-3
2.350000E-9	-1.058606E-3
2.400000E-9	-9.883752E-4
2.450000E-9	-9.232831E-4
2.500000E-9	-8.787464E-4
2.550000E-9	-8.941629E-4
2.600000E-9	-9.506903E-4
2.650000E-9	-1.017495E-3
2.700000E-9	-1.101430E-3
2.750000E-9	-1.200781E-3
2.800000E-9	-1.300132E-3
2.850000E-9	-1.375502E-3
2.900000E-9	-1.425177E-3
2.950000E-9	-1.450872E-3
3.000000E-9	-1.464575E-3
3.050000E-9	-1.473140E-3
3.100000E-9	-1.461149E-3
3.150000E-9	-1.425177E-3
3.200000E-9	-1.375502E-3
3.250000E-9	-1.320687E-3
3.300000E-9	-1.271012E-3
3.350000E-9	-1.228188E-3
3.400000E-9	-1.192216E-3
3.450000E-9	-1.181939E-3
3.500000E-9	-1.190503E-3
3.550000E-9	-1.211059E-3
3.600000E-9	-1.241892E-3
3.650000E-9	-1.281290E-3
3.700000E-9	-1.317262E-3
