Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-05-14
Run Name	Heating_trial_165C
Operator	Keshav
Date	5/14/2025
Time	19:15
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	5
dt	50.000001E-12
time stamp (ms)	7:20:34 PM
	
Time	Amplitude
0.000000E+0	-1.325826E-3
5.000000E-11	-1.233327E-3
1.000000E-10	-1.128837E-3
1.500000E-10	-1.051754E-3
2.000000E-10	-9.866622E-4
2.500000E-10	-9.249960E-4
3.000000E-10	-8.890241E-4
3.500000E-10	-8.907370E-4
4.000000E-10	-9.061536E-4
4.500000E-10	-9.386996E-4
5.000000E-10	-9.832363E-4
5.500000E-10	-1.022634E-3
6.000000E-10	-1.062032E-3
6.500000E-10	-1.108282E-3
7.000000E-10	-1.132263E-3
7.500000E-10	-1.137402E-3
8.000000E-10	-1.151105E-3
8.500000E-10	-1.157957E-3
9.000000E-10	-1.132263E-3
9.500000E-10	-1.113421E-3
1.000000E-9	-1.111708E-3
1.050000E-9	-1.104856E-3
1.100000E-9	-1.082587E-3
1.150000E-9	-1.067171E-3
1.200000E-9	-1.060319E-3
1.250000E-9	-1.060319E-3
1.300000E-9	-1.062032E-3
1.350000E-9	-1.048328E-3
1.400000E-9	-1.008931E-3
1.450000E-9	-9.695327E-4
1.500000E-9	-9.661068E-4
1.550000E-9	-9.969399E-4
1.600000E-9	-1.039764E-3
1.650000E-9	-1.086013E-3
1.700000E-9	-1.142541E-3
1.750000E-9	-1.193929E-3
1.800000E-9	-1.212772E-3
1.850000E-9	-1.207633E-3
1.900000E-9	-1.195642E-3
1.950000E-9	-1.168235E-3
2.000000E-9	-1.098004E-3
2.050000E-9	-1.000366E-3
2.100000E-9	-9.010147E-4
2.150000E-9	-8.050895E-4
2.200000E-9	-7.040255E-4
2.250000E-9	-6.183780E-4
2.300000E-9	-5.755542E-4
2.350000E-9	-5.841190E-4
2.400000E-9	-6.337945E-4
2.450000E-9	-7.160161E-4
2.500000E-9	-8.170802E-4
2.550000E-9	-9.267090E-4
2.600000E-9	-1.029486E-3
2.650000E-9	-1.121985E-3
2.700000E-9	-1.197355E-3
2.750000E-9	-1.265873E-3
