Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
2.900000E-9	1.226485E-3
2.950000E-9	1.156254E-3
3.000000E-9	1.058616E-3
3.050000E-9	9.455608E-4
3.100000E-9	8.564874E-4
3.150000E-9	7.725529E-4
3.200000E-9	6.920442E-4
3.250000E-9	6.577852E-4
3.300000E-9	6.766277E-4
3.350000E-9	7.091737E-4
3.400000E-9	7.468586E-4
3.450000E-9	7.828306E-4
3.500000E-9	8.050989E-4
3.550000E-9	8.188025E-4
3.600000E-9	8.290802E-4
3.650000E-9	8.016730E-4
3.700000E-9	7.400068E-4
3.750000E-9	6.886183E-4
3.800000E-9	6.766277E-4
3.850000E-9	6.834795E-4
3.900000E-9	6.903313E-4
3.950000E-9	7.006090E-4
4.000000E-9	7.280162E-4
4.050000E-9	7.862565E-4
4.100000E-9	8.547745E-4
4.150000E-9	9.095889E-4
4.200000E-9	9.661162E-4
4.250000E-9	1.024357E-3
4.300000E-9	1.050051E-3
4.350000E-9	1.051764E-3
4.400000E-9	1.056903E-3
4.450000E-9	1.044912E-3
4.500000E-9	1.002088E-3
4.550000E-9	9.661162E-4
4.600000E-9	9.644033E-4
4.650000E-9	9.746810E-4
4.700000E-9	9.935234E-4
4.750000E-9	1.012366E-3
4.800000E-9	1.046625E-3
4.850000E-9	1.098013E-3
4.900000E-9	1.166531E-3
4.950000E-9	1.217920E-3
5.000000E-9	1.236762E-3
5.050000E-9	1.243614E-3
5.100000E-9	1.243614E-3
5.150000E-9	1.235049E-3
5.200000E-9	1.216207E-3
5.250000E-9	1.183661E-3
5.300000E-9	1.135698E-3
5.350000E-9	1.106578E-3
5.400000E-9	1.116856E-3
5.450000E-9	1.140837E-3
5.500000E-9	1.157967E-3
5.550000E-9	1.187087E-3
5.600000E-9	1.226485E-3
5.650000E-9	1.264170E-3
5.700000E-9	1.300141E-3
5.750000E-9	1.329262E-3
5.800000E-9	1.324123E-3
5.850000E-9	1.295003E-3
5.900000E-9	1.252179E-3
5.950000E-9	1.188800E-3
6.000000E-9	1.099726E-3
6.050000E-9	1.017505E-3
6.100000E-9	9.301443E-4
6.150000E-9	8.342191E-4
6.200000E-9	7.485716E-4
6.250000E-9	6.886183E-4
6.300000E-9	6.355169E-4
6.350000E-9	6.081097E-4
6.400000E-9	6.132485E-4
6.450000E-9	6.201003E-4
6.500000E-9	6.166744E-4
6.550000E-9	6.389428E-4
6.600000E-9	6.817665E-4
6.650000E-9	7.211644E-4
6.700000E-9	7.417198E-4
6.750000E-9	7.485716E-4
6.800000E-9	7.485716E-4
6.850000E-9	7.537104E-4
6.900000E-9	7.639881E-4
6.950000E-9	7.759788E-4
7.000000E-9	7.913953E-4
7.050000E-9	8.119507E-4
7.100000E-9	8.325061E-4
7.150000E-9	8.547745E-4
7.200000E-9	8.770428E-4
7.250000E-9	8.873205E-4
7.300000E-9	8.941723E-4
7.350000E-9	9.010241E-4
7.400000E-9	8.821817E-4
7.450000E-9	8.256543E-4
7.500000E-9	7.365809E-4
7.550000E-9	6.320910E-4
7.600000E-9	5.156104E-4
7.650000E-9	4.094075E-4
7.700000E-9	3.391765E-4
7.750000E-9	3.117693E-4
7.800000E-9	3.134823E-4
7.850000E-9	3.066305E-4
7.900000E-9	3.014916E-4
7.950000E-9	3.237600E-4
8.000000E-9	3.563060E-4
8.050000E-9	3.854262E-4
8.100000E-9	4.299629E-4
8.150000E-9	4.899161E-4
8.200000E-9	5.070456E-4
8.250000E-9	4.796384E-4
8.300000E-9	4.505183E-4
8.350000E-9	4.316758E-4
8.400000E-9	4.094075E-4
8.450000E-9	3.939909E-4
8.500000E-9	3.957039E-4
8.550000E-9	4.111204E-4
8.600000E-9	4.351017E-4
8.650000E-9	4.779255E-4
8.700000E-9	5.293140E-4
8.750000E-9	5.875543E-4
8.800000E-9	6.509334E-4
8.850000E-9	7.211644E-4
8.900000E-9	8.016730E-4
8.950000E-9	8.804687E-4
9.000000E-9	9.472738E-4
9.050000E-9	9.866716E-4
9.100000E-9	9.952364E-4
9.150000E-9	9.575515E-4
9.200000E-9	8.890335E-4
9.250000E-9	8.153766E-4
9.300000E-9	7.451457E-4
9.350000E-9	6.749147E-4
9.400000E-9	6.149615E-4
9.450000E-9	5.807025E-4
9.500000E-9	5.721377E-4
9.550000E-9	5.772766E-4
9.600000E-9	6.046838E-4
9.650000E-9	6.629241E-4
9.700000E-9	7.519975E-4
9.750000E-9	8.513486E-4
9.800000E-9	9.438479E-4
9.850000E-9	1.020931E-3
9.900000E-9	1.079171E-3
9.950000E-9	1.099726E-3
1.000000E-8	1.077458E-3
1.005000E-8	1.012366E-3
1.010000E-8	9.318572E-4
1.015000E-8	8.444968E-4
1.020000E-8	7.502845E-4
1.025000E-8	6.577852E-4
1.030000E-8	5.875543E-4
1.035000E-8	5.430176E-4
1.040000E-8	5.104715E-4
1.045000E-8	5.036197E-4
1.050000E-8	5.276010E-4
1.055000E-8	5.584341E-4
1.060000E-8	5.875543E-4
1.065000E-8	6.201003E-4
1.070000E-8	6.526464E-4
1.075000E-8	6.714888E-4
1.080000E-8	6.800536E-4
1.085000E-8	6.646370E-4
1.090000E-8	6.201003E-4
1.095000E-8	5.721377E-4
1.100000E-8	5.241751E-4
1.105000E-8	4.642219E-4
1.110000E-8	4.042686E-4
1.115000E-8	3.631578E-4
1.120000E-8	3.545931E-4
1.125000E-8	3.837132E-4
1.130000E-8	4.402406E-4
1.135000E-8	5.361658E-4
1.140000E-8	6.629241E-4
1.145000E-8	8.170896E-4
1.150000E-8	9.763939E-4
1.155000E-8	1.106578E-3
1.160000E-8	1.211068E-3
1.165000E-8	1.317271E-3
1.170000E-8	1.411483E-3
1.175000E-8	1.466298E-3
1.180000E-8	1.466298E-3
1.185000E-8	1.432039E-3
1.190000E-8	1.368659E-3
1.195000E-8	1.272734E-3
1.200000E-8	1.145976E-3
1.205000E-8	9.969493E-4
1.210000E-8	8.376450E-4
1.215000E-8	6.903313E-4
1.220000E-8	5.721377E-4
1.225000E-8	4.864902E-4
1.230000E-8	4.385276E-4
1.235000E-8	4.316758E-4
1.240000E-8	4.419535E-4
1.245000E-8	4.642219E-4
1.250000E-8	5.121845E-4
1.255000E-8	5.909802E-4
1.260000E-8	6.766277E-4
1.265000E-8	7.485716E-4
1.270000E-8	8.119507E-4
1.275000E-8	8.582004E-4
1.280000E-8	8.838946E-4
1.285000E-8	9.010241E-4
1.290000E-8	9.147277E-4
1.295000E-8	9.113018E-4
1.300000E-8	8.941723E-4
1.305000E-8	8.804687E-4
1.310000E-8	8.633392E-4
1.315000E-8	8.427838E-4
1.320000E-8	8.325061E-4
1.325000E-8	8.256543E-4
1.330000E-8	8.153766E-4
1.335000E-8	8.119507E-4
1.340000E-8	8.102378E-4
1.345000E-8	7.862565E-4
1.350000E-8	7.554234E-4
1.355000E-8	7.417198E-4
1.360000E-8	7.434327E-4
1.365000E-8	7.468586E-4
1.370000E-8	7.588493E-4
1.375000E-8	7.776917E-4
1.380000E-8	8.033860E-4
1.385000E-8	8.496356E-4
1.390000E-8	9.113018E-4
1.395000E-8	9.644033E-4
1.400000E-8	1.002088E-3
1.405000E-8	1.051764E-3
1.410000E-8	1.104865E-3
1.415000E-8	1.137411E-3
1.420000E-8	1.156254E-3
1.425000E-8	1.163105E-3
1.430000E-8	1.154541E-3
1.435000E-8	1.140837E-3
1.440000E-8	1.130559E-3
1.445000E-8	1.103152E-3
1.450000E-8	1.062041E-3
1.455000E-8	1.022644E-3
1.460000E-8	9.815328E-4
1.465000E-8	9.078759E-4
1.470000E-8	8.188025E-4
1.475000E-8	7.382939E-4
1.480000E-8	6.560723E-4
1.485000E-8	5.738507E-4
1.490000E-8	5.070456E-4
1.495000E-8	4.710737E-4
1.500000E-8	4.607960E-4
1.505000E-8	4.762125E-4
1.510000E-8	5.053327E-4
1.515000E-8	5.224622E-4
1.520000E-8	5.532953E-4
1.525000E-8	6.115356E-4
1.530000E-8	6.851924E-4
1.535000E-8	7.554234E-4
1.540000E-8	8.239414E-4
1.545000E-8	8.873205E-4
1.550000E-8	9.592644E-4
1.555000E-8	1.034634E-3
1.560000E-8	1.089449E-3
1.565000E-8	1.121995E-3
1.570000E-8	1.149402E-3
1.575000E-8	1.180235E-3
1.580000E-8	1.205929E-3
1.585000E-8	1.236762E-3
1.590000E-8	1.269308E-3
1.595000E-8	1.284725E-3
1.600000E-8	1.279586E-3
1.605000E-8	1.265882E-3
1.610000E-8	1.229911E-3
1.615000E-8	1.164818E-3
1.620000E-8	1.080884E-3
1.625000E-8	9.798198E-4
1.630000E-8	8.564874E-4
1.635000E-8	7.194514E-4
1.640000E-8	6.063967E-4
1.645000E-8	5.241751E-4
1.650000E-8	4.659348E-4
1.655000E-8	4.196852E-4
1.660000E-8	3.871391E-4
1.665000E-8	3.820003E-4
1.670000E-8	4.008427E-4
1.675000E-8	4.351017E-4
1.680000E-8	4.933420E-4
1.685000E-8	5.875543E-4
1.690000E-8	6.834795E-4
1.695000E-8	7.485716E-4
1.700000E-8	7.862565E-4
1.705000E-8	8.153766E-4
1.710000E-8	8.256543E-4
1.715000E-8	7.931083E-4
1.720000E-8	7.177385E-4
1.725000E-8	6.286651E-4
1.730000E-8	5.378787E-4
1.735000E-8	4.402406E-4
1.740000E-8	3.511672E-4
1.745000E-8	2.946398E-4
1.750000E-8	2.723715E-4
1.755000E-8	2.929269E-4
1.760000E-8	3.700096E-4
1.765000E-8	4.847773E-4
1.770000E-8	6.029708E-4
1.775000E-8	7.382939E-4
1.780000E-8	9.027371E-4
1.785000E-8	1.050051E-3
1.790000E-8	1.145976E-3
1.795000E-8	1.202503E-3
1.800000E-8	1.217920E-3
1.805000E-8	1.175096E-3
1.810000E-8	1.089449E-3
1.815000E-8	9.986623E-4
1.820000E-8	9.113018E-4
1.825000E-8	8.290802E-4
1.830000E-8	7.794047E-4
1.835000E-8	7.605622E-4
1.840000E-8	7.725529E-4
1.845000E-8	8.153766E-4
1.850000E-8	8.856076E-4
1.855000E-8	9.644033E-4
1.860000E-8	1.050051E-3
1.865000E-8	1.135698E-3
1.870000E-8	1.183661E-3
1.875000E-8	1.175096E-3
1.880000E-8	1.115143E-3
1.885000E-8	1.014079E-3
1.890000E-8	9.044500E-4
1.895000E-8	8.273673E-4
1.900000E-8	7.845435E-4
1.905000E-8	7.519975E-4
1.910000E-8	7.417198E-4
1.915000E-8	7.674140E-4
1.920000E-8	7.948212E-4
1.925000E-8	8.205155E-4
1.930000E-8	8.770428E-4
1.935000E-8	9.524126E-4
1.940000E-8	9.918105E-4
1.945000E-8	9.918105E-4
1.950000E-8	9.781069E-4
1.955000E-8	9.661162E-4
1.960000E-8	9.524126E-4
1.965000E-8	9.369961E-4
1.970000E-8	9.181536E-4
1.975000E-8	9.078759E-4
1.980000E-8	9.130148E-4
1.985000E-8	9.198666E-4
1.990000E-8	9.318572E-4
1.995000E-8	9.558385E-4
2.000000E-8	9.712551E-4
2.005000E-8	9.798198E-4
2.010000E-8	1.008940E-3
2.015000E-8	1.053477E-3
2.020000E-8	1.077458E-3
2.025000E-8	1.087736E-3
2.030000E-8	1.098013E-3
2.035000E-8	1.089449E-3
2.040000E-8	1.041486E-3
2.045000E-8	9.763939E-4
2.050000E-8	9.113018E-4
2.055000E-8	8.427838E-4
2.060000E-8	7.657011E-4
2.065000E-8	6.749147E-4
2.070000E-8	5.721377E-4
2.075000E-8	4.659348E-4
2.080000E-8	3.648708E-4
2.085000E-8	2.757974E-4
2.090000E-8	2.055664E-4
2.095000E-8	1.370484E-4
2.100000E-8	6.510451E-5
2.105000E-8	1.714191E-5
2.110000E-8	1.542896E-5
2.115000E-8	5.311386E-5
2.120000E-8	1.164930E-4
2.125000E-8	2.107053E-4
2.130000E-8	3.169082E-4
2.135000E-8	4.231111E-4
2.140000E-8	5.378787E-4
2.145000E-8	6.663500E-4
2.150000E-8	7.828306E-4
2.155000E-8	8.701910E-4
2.160000E-8	9.301443E-4
2.165000E-8	9.592644E-4
2.170000E-8	9.489867E-4
2.175000E-8	9.164407E-4
2.180000E-8	8.975982E-4
2.185000E-8	8.856076E-4
2.190000E-8	8.564874E-4
2.195000E-8	8.273673E-4
2.200000E-8	8.050989E-4
2.205000E-8	7.725529E-4
2.210000E-8	7.177385E-4
2.215000E-8	6.680629E-4
2.220000E-8	6.492205E-4
2.225000E-8	6.629241E-4
2.230000E-8	6.680629E-4
2.235000E-8	6.680629E-4
2.240000E-8	7.108867E-4
2.245000E-8	7.982471E-4
2.250000E-8	8.890335E-4
2.255000E-8	9.695421E-4
2.260000E-8	1.039773E-3
2.265000E-8	1.086023E-3
2.270000E-8	1.092875E-3
2.275000E-8	1.074032E-3
2.280000E-8	1.022644E-3
2.285000E-8	9.421349E-4
2.290000E-8	8.513486E-4
2.295000E-8	7.828306E-4
2.300000E-8	7.177385E-4
2.305000E-8	6.526464E-4
2.310000E-8	6.201003E-4
2.315000E-8	6.218133E-4
2.320000E-8	6.372298E-4
2.325000E-8	6.714888E-4
2.330000E-8	7.519975E-4
2.335000E-8	8.616263E-4
2.340000E-8	9.661162E-4
2.345000E-8	1.050051E-3
2.350000E-8	1.115143E-3
2.355000E-8	1.152828E-3
2.360000E-8	1.135698E-3
2.365000E-8	1.055190E-3
2.370000E-8	9.421349E-4
2.375000E-8	8.222284E-4
2.380000E-8	6.954701E-4
2.385000E-8	5.464435E-4
2.390000E-8	3.802873E-4
2.395000E-8	2.261218E-4
2.400000E-8	9.765056E-5
2.405000E-8	-1.026530E-5
2.410000E-8	-8.563510E-5
2.415000E-8	-1.113293E-4
2.420000E-8	-9.248690E-5
2.425000E-8	-6.507970E-5
2.430000E-8	-2.396890E-5
2.435000E-8	3.941026E-5
2.440000E-8	1.062153E-4
2.445000E-8	1.661686E-4
2.450000E-8	2.415384E-4
2.455000E-8	3.323247E-4
2.460000E-8	4.231111E-4
2.465000E-8	5.156104E-4
2.470000E-8	6.098226E-4
2.475000E-8	6.903313E-4
2.480000E-8	7.605622E-4
2.485000E-8	8.410709E-4
2.490000E-8	9.044500E-4
2.495000E-8	9.147277E-4
2.500000E-8	9.147277E-4
2.505000E-8	9.712551E-4
2.510000E-8	1.075745E-3
2.515000E-8	1.192226E-3
2.520000E-8	1.356669E-3
2.525000E-8	1.610185E-3
2.530000E-8	1.975044E-3
2.535000E-8	2.468373E-3
2.540000E-8	3.131285E-3
2.545000E-8	4.022019E-3
2.550000E-8	5.178260E-3
2.555000E-8	6.618851E-3
2.560000E-8	8.316385E-3
2.565000E-8	1.025716E-2
2.570000E-8	1.242747E-2
2.575000E-8	1.478448E-2
2.580000E-8	1.722544E-2
2.585000E-8	1.965098E-2
2.590000E-8	2.200457E-2
2.595000E-8	2.419886E-2
2.600000E-8	2.615333E-2
2.605000E-8	2.782517E-2
2.610000E-8	2.920924E-2
2.615000E-8	3.023872E-2
2.620000E-8	3.086223E-2
2.625000E-8	3.112260E-2
2.630000E-8	3.106094E-2
2.635000E-8	3.074061E-2
2.640000E-8	3.024215E-2
2.645000E-8	2.965289E-2
2.650000E-8	2.903452E-2
2.655000E-8	2.847438E-2
2.660000E-8	2.806841E-2
2.665000E-8	2.784573E-2
2.670000E-8	2.780119E-2
2.675000E-8	2.795193E-2
2.680000E-8	2.828767E-2
2.685000E-8	2.873132E-2
2.690000E-8	2.924863E-2
2.695000E-8	2.983960E-2
2.700000E-8	3.044427E-2
2.705000E-8	3.098043E-2
2.710000E-8	3.139154E-2
2.715000E-8	3.163991E-2
2.720000E-8	3.168959E-2
2.725000E-8	3.153714E-2
2.730000E-8	3.120654E-2
2.735000E-8	3.069436E-2
2.740000E-8	3.003659E-2
2.745000E-8	2.932743E-2
2.750000E-8	2.862341E-2
2.755000E-8	2.796906E-2
2.760000E-8	2.744832E-2
2.765000E-8	2.713143E-2
2.770000E-8	2.700981E-2
2.775000E-8	2.706976E-2
2.780000E-8	2.733698E-2
2.785000E-8	2.776351E-2
2.790000E-8	2.824485E-2
2.795000E-8	2.875188E-2
2.800000E-8	2.927090E-2
2.805000E-8	2.972655E-2
2.810000E-8	3.004173E-2
2.815000E-8	3.023529E-2
2.820000E-8	3.030552E-2
2.825000E-8	3.020103E-2
2.830000E-8	2.990298E-2
2.835000E-8	2.944391E-2
2.840000E-8	2.887521E-2
2.845000E-8	2.823799E-2
2.850000E-8	2.761962E-2
2.855000E-8	2.708689E-2
2.860000E-8	2.664838E-2
2.865000E-8	2.632463E-2
2.870000E-8	2.616361E-2
2.875000E-8	2.615333E-2
2.880000E-8	2.625268E-2
2.885000E-8	2.645481E-2
2.890000E-8	2.675629E-2
2.895000E-8	2.709546E-2
2.900000E-8	2.744147E-2
2.905000E-8	2.780976E-2
2.910000E-8	2.813350E-2
2.915000E-8	2.834591E-2
2.920000E-8	2.843498E-2
2.925000E-8	2.839730E-2
2.930000E-8	2.821059E-2
2.935000E-8	2.790568E-2
2.940000E-8	2.753055E-2
2.945000E-8	2.708689E-2
2.950000E-8	2.661069E-2
2.955000E-8	2.617389E-2
2.960000E-8	2.580560E-2
2.965000E-8	2.551440E-2
2.970000E-8	2.533454E-2
2.975000E-8	2.528487E-2
2.980000E-8	2.536880E-2
2.985000E-8	2.557436E-2
2.990000E-8	2.587584E-2
2.995000E-8	2.620472E-2
3.000000E-8	2.650963E-2
3.005000E-8	2.678884E-2
3.010000E-8	2.702351E-2
3.015000E-8	2.716911E-2
3.020000E-8	2.718282E-2
3.025000E-8	2.708004E-2
3.030000E-8	2.686078E-2
3.035000E-8	2.651991E-2
3.040000E-8	2.606597E-2
3.045000E-8	2.557093E-2
3.050000E-8	2.511700E-2
3.055000E-8	2.470760E-2
3.060000E-8	2.435816E-2
3.065000E-8	2.414233E-2
3.070000E-8	2.409437E-2
3.075000E-8	2.418858E-2
3.080000E-8	2.438214E-2
3.085000E-8	2.468534E-2
3.090000E-8	2.508788E-2
3.095000E-8	2.553496E-2
3.100000E-8	2.595977E-2
3.105000E-8	2.631093E-2
3.110000E-8	2.655074E-2
3.115000E-8	2.664495E-2
3.120000E-8	2.659699E-2
3.125000E-8	2.641713E-2
3.130000E-8	2.610195E-2
3.135000E-8	2.566000E-2
3.140000E-8	2.514441E-2
3.145000E-8	2.462538E-2
3.150000E-8	2.415090E-2
3.155000E-8	2.377747E-2
3.160000E-8	2.354622E-2
3.165000E-8	2.345886E-2
3.170000E-8	2.351368E-2
3.175000E-8	2.369525E-2
3.180000E-8	2.398131E-2
3.185000E-8	2.432048E-2
3.190000E-8	2.467163E-2
3.195000E-8	2.500908E-2
3.200000E-8	2.530200E-2
3.205000E-8	2.552468E-2
3.210000E-8	2.564801E-2
3.215000E-8	2.564630E-2
3.220000E-8	2.550413E-2
3.225000E-8	2.525232E-2
3.230000E-8	2.491487E-2
3.235000E-8	2.451918E-2
3.240000E-8	2.411664E-2
3.245000E-8	2.373294E-2
3.250000E-8	2.338178E-2
3.255000E-8	2.309743E-2
3.260000E-8	2.291928E-2
3.265000E-8	2.285933E-2
3.270000E-8	2.289702E-2
3.275000E-8	2.304090E-2
3.280000E-8	2.328928E-2
3.285000E-8	2.360789E-2
3.290000E-8	2.395219E-2
3.295000E-8	2.428279E-2
3.300000E-8	2.455515E-2
3.305000E-8	2.472987E-2
3.310000E-8	2.479154E-2
3.315000E-8	2.474871E-2
3.320000E-8	2.462367E-2
3.325000E-8	2.441983E-2
3.330000E-8	2.414404E-2
3.335000E-8	2.380317E-2
3.340000E-8	2.343146E-2
3.345000E-8	2.303919E-2
3.350000E-8	2.266919E-2
3.355000E-8	2.238656E-2
3.360000E-8	2.220498E-2
3.365000E-8	2.211591E-2
3.370000E-8	2.211762E-2
3.375000E-8	2.221697E-2
3.380000E-8	2.241910E-2
3.385000E-8	2.272743E-2
3.390000E-8	2.311627E-2
3.395000E-8	2.352567E-2
3.400000E-8	2.390937E-2
3.405000E-8	2.423483E-2
3.410000E-8	2.446437E-2
3.415000E-8	2.454659E-2
3.420000E-8	2.449520E-2
3.425000E-8	2.433247E-2
3.430000E-8	2.407039E-2
3.435000E-8	2.373294E-2
3.440000E-8	2.335780E-2
3.445000E-8	2.296896E-2
3.450000E-8	2.258526E-2
3.455000E-8	2.225637E-2
3.460000E-8	2.202855E-2
3.465000E-8	2.189494E-2
3.470000E-8	2.185212E-2
3.475000E-8	2.190008E-2
3.480000E-8	2.202684E-2
3.485000E-8	2.216901E-2
3.490000E-8	2.231804E-2
3.495000E-8	2.249105E-2
3.500000E-8	2.266748E-2
3.505000E-8	2.279766E-2
3.510000E-8	2.287132E-2
3.515000E-8	2.289530E-2
3.520000E-8	2.285762E-2
3.525000E-8	2.275141E-2
3.530000E-8	2.257498E-2
3.535000E-8	2.234373E-2
3.540000E-8	2.209707E-2
3.545000E-8	2.185040E-2
3.550000E-8	2.159689E-2
3.555000E-8	2.136221E-2
3.560000E-8	2.119263E-2
3.565000E-8	2.110013E-2
3.570000E-8	2.106245E-2
3.575000E-8	2.109842E-2
3.580000E-8	2.121319E-2
3.585000E-8	2.139133E-2
3.590000E-8	2.161402E-2
3.595000E-8	2.187438E-2
3.600000E-8	2.213647E-2
3.605000E-8	2.236258E-2
3.610000E-8	2.253216E-2
3.615000E-8	2.263836E-2
3.620000E-8	2.265035E-2
3.625000E-8	2.254415E-2
3.630000E-8	2.232489E-2
3.635000E-8	2.204911E-2
3.640000E-8	2.173906E-2
3.645000E-8	2.141703E-2
3.650000E-8	2.111897E-2
3.655000E-8	2.088601E-2
3.660000E-8	2.073356E-2
3.665000E-8	2.067189E-2
3.670000E-8	2.071986E-2
3.675000E-8	2.085518E-2
3.680000E-8	2.104703E-2
3.685000E-8	2.124744E-2
3.690000E-8	2.145471E-2
3.695000E-8	2.163115E-2
3.700000E-8	2.175619E-2
3.705000E-8	2.181614E-2
3.710000E-8	2.182813E-2
3.715000E-8	2.177846E-2
3.720000E-8	2.164656E-2
3.725000E-8	2.145642E-2
3.730000E-8	2.124402E-2
3.735000E-8	2.099393E-2
3.740000E-8	2.072842E-2
3.745000E-8	2.049032E-2
3.750000E-8	2.029333E-2
3.755000E-8	2.011690E-2
3.760000E-8	1.998329E-2
3.765000E-8	1.992162E-2
3.770000E-8	1.994218E-2
3.775000E-8	2.004667E-2
3.780000E-8	2.022139E-2
3.785000E-8	2.041838E-2
3.790000E-8	2.063592E-2
3.795000E-8	2.088087E-2
3.800000E-8	2.111041E-2
3.805000E-8	2.126457E-2
3.810000E-8	2.134508E-2
3.815000E-8	2.135879E-2
3.820000E-8	2.126971E-2
3.825000E-8	2.110184E-2
3.830000E-8	2.091513E-2
3.835000E-8	2.068731E-2
3.840000E-8	2.038754E-2
3.845000E-8	2.006380E-2
3.850000E-8	1.977773E-2
3.855000E-8	1.954649E-2
3.860000E-8	1.938204E-2
3.865000E-8	1.932209E-2
3.870000E-8	1.937176E-2
3.875000E-8	1.949510E-2
3.880000E-8	1.965783E-2
3.885000E-8	1.984111E-2
3.890000E-8	2.002269E-2
3.895000E-8	2.020940E-2
3.900000E-8	2.038412E-2
3.905000E-8	2.051259E-2
3.910000E-8	2.057939E-2
3.915000E-8	2.060166E-2
3.920000E-8	2.056226E-2
3.925000E-8	2.044921E-2
3.930000E-8	2.028991E-2
3.935000E-8	2.012375E-2
3.940000E-8	1.993704E-2
3.945000E-8	1.973662E-2
3.950000E-8	1.955162E-2
3.955000E-8	1.938718E-2
3.960000E-8	1.925186E-2
3.965000E-8	1.916278E-2
3.970000E-8	1.912681E-2
3.975000E-8	1.915079E-2
3.980000E-8	1.924329E-2
3.985000E-8	1.938033E-2
3.990000E-8	1.953278E-2
3.995000E-8	1.971949E-2
4.000000E-8	1.993190E-2
4.005000E-8	2.010319E-2
4.010000E-8	2.020255E-2
4.015000E-8	2.026592E-2
4.020000E-8	2.028477E-2
4.025000E-8	2.021796E-2
4.030000E-8	2.008093E-2
4.035000E-8	1.990963E-2
4.040000E-8	1.969894E-2
4.045000E-8	1.944028E-2
4.050000E-8	1.917820E-2
4.055000E-8	1.896066E-2
4.060000E-8	1.879450E-2
4.065000E-8	1.867117E-2
4.070000E-8	1.858552E-2
4.075000E-8	1.855297E-2
4.080000E-8	1.859237E-2
4.085000E-8	1.870371E-2
4.090000E-8	1.886131E-2
4.095000E-8	1.904117E-2
4.100000E-8	1.921931E-2
4.105000E-8	1.937862E-2
4.110000E-8	1.953449E-2
4.115000E-8	1.967667E-2
4.120000E-8	1.976746E-2
4.125000E-8	1.978972E-2
4.130000E-8	1.976574E-2
4.135000E-8	1.970236E-2
4.140000E-8	1.959102E-2
4.145000E-8	1.943172E-2
4.150000E-8	1.924501E-2
4.155000E-8	1.907371E-2
4.160000E-8	1.893839E-2
4.165000E-8	1.884760E-2
4.170000E-8	1.879964E-2
4.175000E-8	1.879621E-2
4.180000E-8	1.882876E-2
4.185000E-8	1.888871E-2
4.190000E-8	1.897436E-2
4.195000E-8	1.907029E-2
4.200000E-8	1.915251E-2
4.205000E-8	1.920732E-2
4.210000E-8	1.922959E-2
4.215000E-8	1.921075E-2
4.220000E-8	1.914566E-2
4.225000E-8	1.903260E-2
4.230000E-8	1.886816E-2
4.235000E-8	1.865404E-2
4.240000E-8	1.842793E-2
4.245000E-8	1.820353E-2
4.250000E-8	1.798085E-2
4.255000E-8	1.778043E-2
4.260000E-8	1.763655E-2
4.265000E-8	1.755604E-2
4.270000E-8	1.755261E-2
4.275000E-8	1.763997E-2
4.280000E-8	1.777358E-2
4.285000E-8	1.790548E-2
