Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-05-14
Run Name	Heating_trial_250C
Operator	Keshav
Date	5/14/2025
Time	19:56
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	14
dt	50.000001E-12
time stamp (ms)	8:10:53 PM
	
Time	Amplitude
0.000000E+0	1.178522E-3
5.000000E-11	1.315558E-3
1.000000E-10	1.394354E-3
1.500000E-10	1.428613E-3
2.000000E-10	1.445742E-3
2.500000E-10	1.425187E-3
3.000000E-10	1.356669E-3
3.500000E-10	1.279586E-3
4.000000E-10	1.211068E-3
4.500000E-10	1.123708E-3
5.000000E-10	1.038060E-3
5.500000E-10	9.986623E-4
6.000000E-10	9.815328E-4
6.500000E-10	9.678292E-4
7.000000E-10	9.798198E-4
7.500000E-10	1.008940E-3
8.000000E-10	1.008940E-3
8.500000E-10	9.729680E-4
9.000000E-10	9.438479E-4
9.500000E-10	9.164407E-4
1.000000E-9	8.838946E-4
1.050000E-9	8.564874E-4
1.100000E-9	8.479227E-4
1.150000E-9	8.582004E-4
1.200000E-9	8.770428E-4
1.250000E-9	8.975982E-4
1.300000E-9	9.250054E-4
1.350000E-9	9.558385E-4
1.400000E-9	9.918105E-4
1.450000E-9	1.010653E-3
1.500000E-9	1.000375E-3
1.550000E-9	9.729680E-4
1.600000E-9	9.524126E-4
1.650000E-9	9.232925E-4
1.700000E-9	8.821817E-4
1.750000E-9	8.547745E-4
1.800000E-9	8.582004E-4
1.850000E-9	8.804687E-4
1.900000E-9	9.250054E-4
1.950000E-9	9.986623E-4
2.000000E-9	1.086023E-3
2.050000E-9	1.164818E-3
2.100000E-9	1.247040E-3
2.150000E-9	1.332688E-3
2.200000E-9	1.404631E-3
2.250000E-9	1.449168E-3
2.300000E-9	1.471436E-3
2.350000E-9	1.483427E-3
2.400000E-9	1.491992E-3
2.450000E-9	1.474862E-3
2.500000E-9	1.421761E-3
2.550000E-9	1.356669E-3
2.600000E-9	1.303567E-3
2.650000E-9	1.253892E-3
2.700000E-9	1.207642E-3
2.750000E-9	1.171670E-3
2.800000E-9	1.159680E-3
2.850000E-9	1.169957E-3
2.900000E-9	1.192226E-3
2.950000E-9	1.216207E-3
3.000000E-9	1.221346E-3
3.050000E-9	1.204216E-3
3.100000E-9	1.169957E-3
3.150000E-9	1.127134E-3
3.200000E-9	1.055190E-3
3.250000E-9	9.387090E-4
3.300000E-9	8.068119E-4
3.350000E-9	6.903313E-4
3.400000E-9	5.875543E-4
3.450000E-9	4.882032E-4
3.500000E-9	4.231111E-4
3.550000E-9	3.991298E-4
3.600000E-9	4.008427E-4
3.650000E-9	4.368147E-4
3.700000E-9	5.138974E-4
3.750000E-9	6.132485E-4
3.800000E-9	7.143126E-4
3.850000E-9	8.153766E-4
3.900000E-9	9.095889E-4
3.950000E-9	9.763939E-4
