Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
4.150000E-9	1.147801E-4
4.200000E-9	1.781592E-4
4.250000E-9	2.449643E-4
4.300000E-9	3.254729E-4
4.350000E-9	4.333888E-4
4.400000E-9	5.395917E-4
4.450000E-9	6.046838E-4
4.500000E-9	6.338039E-4
4.550000E-9	6.286651E-4
4.600000E-9	5.841284E-4
4.650000E-9	4.967679E-4
4.700000E-9	3.717226E-4
4.750000E-9	2.483902E-4
4.800000E-9	1.678815E-4
4.850000E-9	1.473261E-4
4.900000E-9	1.541779E-4
4.950000E-9	1.918628E-4
5.000000E-9	2.792233E-4
5.050000E-9	4.196852E-4
5.100000E-9	5.858413E-4
5.150000E-9	7.571363E-4
5.200000E-9	9.095889E-4
5.250000E-9	1.031208E-3
5.300000E-9	1.120282E-3
5.350000E-9	1.171670E-3
5.400000E-9	1.173383E-3
5.450000E-9	1.130559E-3
5.500000E-9	1.038060E-3
5.550000E-9	9.113018E-4
5.600000E-9	7.862565E-4
5.650000E-9	6.886183E-4
5.700000E-9	6.012579E-4
5.750000E-9	5.190363E-4
5.800000E-9	4.727866E-4
5.850000E-9	4.642219E-4
5.900000E-9	4.813514E-4
5.950000E-9	5.207492E-4
6.000000E-9	5.601471E-4
6.050000E-9	5.721377E-4
6.100000E-9	5.567212E-4
6.150000E-9	5.344528E-4
6.200000E-9	5.001938E-4
6.250000E-9	4.539442E-4
6.300000E-9	4.042686E-4
6.350000E-9	3.443154E-4
6.400000E-9	2.706585E-4
6.450000E-9	1.970017E-4
6.500000E-9	1.284837E-4
6.550000E-9	6.510451E-5
6.600000E-9	3.084551E-5
6.650000E-9	2.913256E-5
6.700000E-9	4.283616E-5
6.750000E-9	7.709516E-5
6.800000E-9	1.404743E-4
6.850000E-9	2.089923E-4
6.900000E-9	2.723715E-4
6.950000E-9	3.443154E-4
7.000000E-9	4.042686E-4
7.050000E-9	4.076945E-4
7.100000E-9	3.751485E-4
7.150000E-9	3.340377E-4
7.200000E-9	2.672326E-4
7.250000E-9	1.678815E-4
7.300000E-9	7.538221E-5
7.350000E-9	5.151255E-6
7.400000E-9	-4.109840E-5
7.450000E-9	-3.767250E-5
7.500000E-9	1.885486E-5
7.550000E-9	9.936351E-5
7.600000E-9	2.107053E-4
7.650000E-9	3.717226E-4
7.700000E-9	5.344528E-4
7.750000E-9	6.320910E-4
7.800000E-9	6.680629E-4
7.850000E-9	6.732018E-4
7.900000E-9	6.440816E-4
7.950000E-9	5.807025E-4
8.000000E-9	5.053327E-4
8.050000E-9	4.333888E-4
8.100000E-9	3.374636E-4
8.150000E-9	2.432513E-4
8.200000E-9	1.661686E-4
8.250000E-9	1.216319E-4
8.300000E-9	9.765056E-5
8.350000E-9	1.027894E-4
8.400000E-9	1.456132E-4
8.450000E-9	2.055664E-4
8.500000E-9	2.775103E-4
8.550000E-9	3.477413E-4
8.600000E-9	3.957039E-4
8.650000E-9	4.025557E-4
8.700000E-9	3.665837E-4
8.750000E-9	3.032046E-4
8.800000E-9	2.192700E-4
8.850000E-9	1.250578E-4
8.900000E-9	4.626206E-5
8.950000E-9	-2.054300E-5
9.000000E-9	-8.049625E-5
9.050000E-9	-1.113293E-4
9.100000E-9	-1.044775E-4
9.150000E-9	-8.220920E-5
9.200000E-9	-4.795020E-5
9.250000E-9	1.371601E-5
9.300000E-9	8.565991E-5
9.350000E-9	1.370484E-4
9.400000E-9	1.850110E-4
9.450000E-9	2.363995E-4
9.500000E-9	2.826492E-4
9.550000E-9	3.032046E-4
9.600000E-9	3.203341E-4
9.650000E-9	3.426024E-4
9.700000E-9	3.528801E-4
9.750000E-9	3.254729E-4
9.800000E-9	2.655197E-4
9.850000E-9	2.021405E-4
9.900000E-9	1.336225E-4
9.950000E-9	5.996566E-5
1.000000E-8	6.864205E-6
1.005000E-8	-1.197825E-5
1.010000E-8	-1.369120E-5
1.015000E-8	1.240460E-8
1.020000E-8	4.797501E-5
1.025000E-8	1.079283E-4
1.030000E-8	1.713074E-4
1.035000E-8	2.449643E-4
1.040000E-8	3.323247E-4
1.045000E-8	4.025557E-4
1.050000E-8	4.539442E-4
1.055000E-8	4.813514E-4
1.060000E-8	4.882032E-4
1.065000E-8	4.864902E-4
1.070000E-8	4.984809E-4
1.075000E-8	5.156104E-4
1.080000E-8	5.447305E-4
1.085000E-8	5.772766E-4
1.090000E-8	5.824154E-4
1.095000E-8	5.550082E-4
1.100000E-8	5.173233E-4
1.105000E-8	5.019068E-4
1.110000E-8	4.984809E-4
1.115000E-8	4.830643E-4
1.120000E-8	4.556571E-4
1.125000E-8	4.145463E-4
1.130000E-8	3.665837E-4
1.135000E-8	3.186211E-4
1.140000E-8	2.638067E-4
1.145000E-8	1.970017E-4
1.150000E-8	1.250578E-4
1.155000E-8	7.538221E-5
1.160000E-8	4.454911E-5
1.165000E-8	1.725355E-6
1.170000E-8	-4.452430E-5
1.175000E-8	-6.165380E-5
1.180000E-8	-5.137610E-5
1.185000E-8	-3.082070E-5
1.190000E-8	1.542896E-5
1.195000E-8	9.593761E-5
1.200000E-8	1.901499E-4
1.205000E-8	2.946398E-4
1.210000E-8	4.351017E-4
1.215000E-8	5.944061E-4
1.220000E-8	7.365809E-4
1.225000E-8	8.667651E-4
1.230000E-8	9.952364E-4
1.235000E-8	1.113430E-3
1.240000E-8	1.187087E-3
1.245000E-8	1.212781E-3
1.250000E-8	1.199077E-3
1.255000E-8	1.145976E-3
1.260000E-8	1.063754E-3
1.265000E-8	9.695421E-4
1.270000E-8	8.684781E-4
1.275000E-8	7.588493E-4
1.280000E-8	6.286651E-4
1.285000E-8	4.779255E-4
1.290000E-8	3.134823E-4
1.295000E-8	1.576038E-4
1.300000E-8	2.228076E-5
1.305000E-8	-8.906100E-5
1.310000E-8	-1.695697E-4
1.315000E-8	-2.192452E-4
1.320000E-8	-2.586431E-4
1.325000E-8	-2.911891E-4
1.330000E-8	-3.048927E-4
1.335000E-8	-2.809114E-4
1.340000E-8	-2.432265E-4
1.345000E-8	-1.986898E-4
1.350000E-8	-1.335977E-4
1.355000E-8	-4.452430E-5
1.360000E-8	4.797501E-5
1.365000E-8	1.439002E-4
1.370000E-8	2.226959E-4
1.375000E-8	2.946398E-4
1.380000E-8	3.511672E-4
1.385000E-8	4.059816E-4
1.390000E-8	4.436665E-4
1.395000E-8	4.539442E-4
1.400000E-8	4.333888E-4
1.405000E-8	4.213981E-4
1.410000E-8	4.265370E-4
1.415000E-8	4.299629E-4
1.420000E-8	4.419535E-4
1.425000E-8	4.847773E-4
1.430000E-8	5.498694E-4
1.435000E-8	6.115356E-4
1.440000E-8	6.732018E-4
1.445000E-8	7.314421E-4
1.450000E-8	7.965342E-4
1.455000E-8	8.513486E-4
1.460000E-8	8.890335E-4
1.465000E-8	9.147277E-4
1.470000E-8	9.558385E-4
1.475000E-8	9.849587E-4
1.480000E-8	9.798198E-4
1.485000E-8	9.592644E-4
1.490000E-8	9.369961E-4
1.495000E-8	8.993112E-4
1.500000E-8	8.479227E-4
1.505000E-8	8.085248E-4
1.510000E-8	7.708399E-4
1.515000E-8	7.382939E-4
1.520000E-8	7.143126E-4
1.525000E-8	6.834795E-4
1.530000E-8	6.218133E-4
1.535000E-8	5.550082E-4
1.540000E-8	4.933420E-4
1.545000E-8	4.299629E-4
1.550000E-8	3.597319E-4
1.555000E-8	3.203341E-4
1.560000E-8	2.980657E-4
1.565000E-8	2.740844E-4
1.570000E-8	2.620938E-4
1.575000E-8	2.946398E-4
1.580000E-8	3.477413E-4
1.585000E-8	4.076945E-4
1.590000E-8	5.070456E-4
1.595000E-8	6.457946E-4
1.600000E-8	7.811176E-4
1.605000E-8	8.753299E-4
1.610000E-8	9.352831E-4
1.615000E-8	9.489867E-4
1.620000E-8	9.095889E-4
1.625000E-8	8.102378E-4
1.630000E-8	6.509334E-4
1.635000E-8	4.522312E-4
1.640000E-8	2.603808E-4
1.645000E-8	8.223401E-5
1.650000E-8	-8.734805E-5
1.655000E-8	-2.106805E-4
1.660000E-8	-2.723467E-4
1.665000E-8	-2.997539E-4
1.670000E-8	-2.997539E-4
1.675000E-8	-2.637819E-4
1.680000E-8	-1.901251E-4
1.685000E-8	-8.220920E-5
1.690000E-8	5.825271E-5
1.695000E-8	1.935758E-4
1.700000E-8	3.237600E-4
1.705000E-8	4.488053E-4
1.710000E-8	5.481564E-4
1.715000E-8	5.961190E-4
1.720000E-8	5.926931E-4
1.725000E-8	5.618600E-4
1.730000E-8	5.104715E-4
1.735000E-8	4.607960E-4
1.740000E-8	4.025557E-4
1.745000E-8	3.254729E-4
1.750000E-8	2.569549E-4
1.755000E-8	2.244089E-4
1.760000E-8	2.209830E-4
1.765000E-8	2.278348E-4
1.770000E-8	2.466772E-4
1.775000E-8	2.980657E-4
1.780000E-8	3.717226E-4
1.785000E-8	4.316758E-4
1.790000E-8	4.676478E-4
1.795000E-8	4.950550E-4
1.800000E-8	5.276010E-4
1.805000E-8	5.447305E-4
1.810000E-8	5.515823E-4
1.815000E-8	5.567212E-4
1.820000E-8	5.481564E-4
1.825000E-8	5.121845E-4
1.830000E-8	4.676478E-4
1.835000E-8	4.196852E-4
1.840000E-8	3.871391E-4
1.845000E-8	3.837132E-4
1.850000E-8	4.094075E-4
1.855000E-8	4.436665E-4
1.860000E-8	4.710737E-4
1.865000E-8	4.882032E-4
1.870000E-8	5.104715E-4
1.875000E-8	5.498694E-4
1.880000E-8	5.995449E-4
1.885000E-8	6.389428E-4
1.890000E-8	6.714888E-4
1.895000E-8	6.834795E-4
1.900000E-8	6.663500E-4
1.905000E-8	6.475075E-4
1.910000E-8	6.475075E-4
1.915000E-8	6.320910E-4
1.920000E-8	5.858413E-4
1.925000E-8	5.567212E-4
1.930000E-8	5.738507E-4
1.935000E-8	6.081097E-4
1.940000E-8	6.372298E-4
1.945000E-8	6.577852E-4
1.950000E-8	6.646370E-4
1.955000E-8	6.732018E-4
1.960000E-8	6.937572E-4
1.965000E-8	7.108867E-4
1.970000E-8	6.920442E-4
1.975000E-8	6.526464E-4
1.980000E-8	6.166744E-4
1.985000E-8	5.772766E-4
1.990000E-8	5.241751E-4
1.995000E-8	4.796384E-4
2.000000E-8	4.710737E-4
2.005000E-8	5.001938E-4
2.010000E-8	5.567212E-4
2.015000E-8	6.218133E-4
2.020000E-8	6.697759E-4
2.025000E-8	7.160255E-4
2.030000E-8	7.708399E-4
2.035000E-8	8.068119E-4
2.040000E-8	8.068119E-4
2.045000E-8	8.050989E-4
2.050000E-8	8.153766E-4
2.055000E-8	7.965342E-4
2.060000E-8	7.382939E-4
2.065000E-8	6.851924E-4
2.070000E-8	6.492205E-4
2.075000E-8	6.063967E-4
2.080000E-8	5.498694E-4
2.085000E-8	5.036197E-4
2.090000E-8	4.642219E-4
2.095000E-8	4.299629E-4
2.100000E-8	3.785744E-4
2.105000E-8	2.929269E-4
2.110000E-8	1.815851E-4
2.115000E-8	6.510451E-5
2.120000E-8	-6.850560E-5
2.125000E-8	-1.986898E-4
2.130000E-8	-3.014668E-4
2.135000E-8	-3.614201E-4
2.140000E-8	-3.871143E-4
2.145000E-8	-3.631330E-4
2.150000E-8	-2.877632E-4
2.155000E-8	-1.781344E-4
2.160000E-8	-5.480200E-5
2.165000E-8	5.825271E-5
2.170000E-8	1.456132E-4
2.175000E-8	2.244089E-4
2.180000E-8	3.186211E-4
2.185000E-8	4.042686E-4
2.190000E-8	4.539442E-4
2.195000E-8	4.796384E-4
2.200000E-8	4.830643E-4
2.205000E-8	4.556571E-4
2.210000E-8	4.008427E-4
2.215000E-8	3.323247E-4
2.220000E-8	2.689456E-4
2.225000E-8	2.124182E-4
2.230000E-8	1.884369E-4
2.235000E-8	2.038535E-4
2.240000E-8	2.501031E-4
2.245000E-8	3.306118E-4
2.250000E-8	4.368147E-4
2.255000E-8	5.413046E-4
2.260000E-8	6.183874E-4
2.265000E-8	6.749147E-4
2.270000E-8	7.263032E-4
2.275000E-8	7.657011E-4
2.280000E-8	7.794047E-4
2.285000E-8	7.776917E-4
2.290000E-8	7.776917E-4
2.295000E-8	7.828306E-4
2.300000E-8	7.725529E-4
2.305000E-8	7.382939E-4
2.310000E-8	6.886183E-4
2.315000E-8	6.355169E-4
2.320000E-8	5.515823E-4
2.325000E-8	4.419535E-4
2.330000E-8	3.511672E-4
2.335000E-8	2.895010E-4
2.340000E-8	2.278348E-4
2.345000E-8	1.747333E-4
2.350000E-8	1.678815E-4
2.355000E-8	2.004276E-4
2.360000E-8	2.552420E-4
2.365000E-8	3.545931E-4
2.370000E-8	4.950550E-4
2.375000E-8	6.406557E-4
2.380000E-8	7.742658E-4
2.385000E-8	9.010241E-4
2.390000E-8	1.010653E-3
2.395000E-8	1.111717E-3
2.400000E-8	1.221346E-3
2.405000E-8	1.341252E-3
2.410000E-8	1.497131E-3
2.415000E-8	1.755786E-3
2.420000E-8	2.168607E-3
2.425000E-8	2.788695E-3
2.430000E-8	3.672577E-3
2.435000E-8	4.840809E-3
2.440000E-8	6.322511E-3
2.445000E-8	8.198191E-3
2.450000E-8	1.050211E-2
2.455000E-8	1.320514E-2
2.460000E-8	1.630216E-2
2.465000E-8	1.977773E-2
2.470000E-8	2.351539E-2
2.475000E-8	2.739694E-2
2.480000E-8	3.133501E-2
2.485000E-8	3.521827E-2
2.490000E-8	3.888569E-2
2.495000E-8	4.220710E-2
2.500000E-8	4.512426E-2
2.505000E-8	4.755664E-2
2.510000E-8	4.939807E-2
2.515000E-8	5.056630E-2
2.520000E-8	5.104764E-2
2.525000E-8	5.085750E-2
2.530000E-8	5.010723E-2
2.535000E-8	4.896126E-2
2.540000E-8	4.757720E-2
2.545000E-8	4.609379E-2
2.550000E-8	4.463606E-2
2.555000E-8	4.329311E-2
2.560000E-8	4.210775E-2
2.565000E-8	4.112623E-2
2.570000E-8	4.038624E-2
2.575000E-8	3.985008E-2
2.580000E-8	3.950578E-2
2.585000E-8	3.929337E-2
2.590000E-8	3.918888E-2
2.595000E-8	3.917861E-2
2.600000E-8	3.921458E-2
2.605000E-8	3.922314E-2
2.610000E-8	3.911865E-2
2.615000E-8	3.883944E-2
2.620000E-8	3.832384E-2
2.625000E-8	3.752047E-2
2.630000E-8	3.649270E-2
2.635000E-8	3.531590E-2
2.640000E-8	3.405003E-2
2.645000E-8	3.280643E-2
2.650000E-8	3.170500E-2
2.655000E-8	3.076973E-2
2.660000E-8	3.003488E-2
2.665000E-8	2.957752E-2
2.670000E-8	2.934456E-2
2.675000E-8	2.927433E-2
2.680000E-8	2.937197E-2
2.685000E-8	2.963919E-2
2.690000E-8	2.996807E-2
2.695000E-8	3.029011E-2
2.700000E-8	3.058302E-2
2.705000E-8	3.080057E-2
2.710000E-8	3.083140E-2
2.715000E-8	3.064126E-2
2.720000E-8	3.022159E-2
2.725000E-8	2.957752E-2
2.730000E-8	2.870563E-2
2.735000E-8	2.767101E-2
2.740000E-8	2.661069E-2
2.745000E-8	2.561718E-2
2.750000E-8	2.472302E-2
2.755000E-8	2.400358E-2
2.760000E-8	2.355650E-2
2.765000E-8	2.338349E-2
2.770000E-8	2.341947E-2
2.775000E-8	2.365585E-2
2.780000E-8	2.408580E-2
2.785000E-8	2.462196E-2
2.790000E-8	2.518038E-2
2.795000E-8	2.572681E-2
2.800000E-8	2.620986E-2
2.805000E-8	2.654731E-2
2.810000E-8	2.668435E-2
2.815000E-8	2.662268E-2
2.820000E-8	2.635204E-2
2.825000E-8	2.584329E-2
2.830000E-8	2.516154E-2
2.835000E-8	2.437187E-2
2.840000E-8	2.351196E-2
2.845000E-8	2.266063E-2
2.850000E-8	2.194633E-2
2.855000E-8	2.141703E-2
2.860000E-8	2.104532E-2
2.865000E-8	2.085347E-2
2.870000E-8	2.088601E-2
2.875000E-8	2.110698E-2
2.880000E-8	2.144443E-2
2.885000E-8	2.184355E-2
2.890000E-8	2.223239E-2
2.895000E-8	2.254757E-2
2.900000E-8	2.274114E-2
2.905000E-8	2.277882E-2
2.910000E-8	2.262637E-2
2.915000E-8	2.228549E-2
2.920000E-8	2.176133E-2
2.925000E-8	2.106930E-2
2.930000E-8	2.028991E-2
2.935000E-8	1.951051E-2
2.940000E-8	1.879279E-2
2.945000E-8	1.817099E-2
2.950000E-8	1.769136E-2
2.955000E-8	1.741386E-2
2.960000E-8	1.735048E-2
2.965000E-8	1.744983E-2
2.970000E-8	1.768793E-2
2.975000E-8	1.808534E-2
2.980000E-8	1.860436E-2
2.985000E-8	1.911996E-2
2.990000E-8	1.956704E-2
2.995000E-8	1.992676E-2
3.000000E-8	2.015458E-2
3.005000E-8	2.020255E-2
3.010000E-8	2.005866E-2
3.015000E-8	1.974519E-2
3.020000E-8	1.928440E-2
3.025000E-8	1.871570E-2
3.030000E-8	1.809904E-2
3.035000E-8	1.747724E-2
3.040000E-8	1.689313E-2
3.045000E-8	1.638952E-2
3.050000E-8	1.602123E-2
3.055000E-8	1.581225E-2
3.060000E-8	1.575744E-2
3.065000E-8	1.582082E-2
3.070000E-8	1.599383E-2
3.075000E-8	1.627646E-2
3.080000E-8	1.661734E-2
3.085000E-8	1.695479E-2
3.090000E-8	1.726484E-2
3.095000E-8	1.750979E-2
3.100000E-8	1.763997E-2
3.105000E-8	1.762969E-2
3.110000E-8	1.747039E-2
3.115000E-8	1.718261E-2
3.120000E-8	1.678692E-2
3.125000E-8	1.634669E-2
3.130000E-8	1.588762E-2
3.135000E-8	1.546281E-2
3.140000E-8	1.509967E-2
3.145000E-8	1.482560E-2
3.150000E-8	1.465601E-2
3.155000E-8	1.460120E-2
3.160000E-8	1.464916E-2
3.165000E-8	1.478791E-2
3.170000E-8	1.500374E-2
3.175000E-8	1.525041E-2
3.180000E-8	1.547480E-2
3.185000E-8	1.565980E-2
3.190000E-8	1.582253E-2
3.195000E-8	1.593045E-2
3.200000E-8	1.594586E-2
3.205000E-8	1.587563E-2
3.210000E-8	1.573003E-2
3.215000E-8	1.549878E-2
3.220000E-8	1.520244E-2
3.225000E-8	1.489069E-2
3.230000E-8	1.457550E-2
3.235000E-8	1.428602E-2
3.240000E-8	1.409245E-2
3.245000E-8	1.400509E-2
3.250000E-8	1.398282E-2
3.255000E-8	1.402393E-2
3.260000E-8	1.414898E-2
3.265000E-8	1.431856E-2
3.270000E-8	1.449328E-2
3.275000E-8	1.470398E-2
3.280000E-8	1.494893E-2
3.285000E-8	1.514763E-2
3.290000E-8	1.527096E-2
3.295000E-8	1.534291E-2
3.300000E-8	1.534291E-2
3.305000E-8	1.524869E-2
3.310000E-8	1.506712E-2
3.315000E-8	1.481703E-2
3.320000E-8	1.450013E-2
3.325000E-8	1.412329E-2
3.330000E-8	1.372074E-2
3.335000E-8	1.332676E-2
3.340000E-8	1.297732E-2
3.345000E-8	1.268783E-2
3.350000E-8	1.247543E-2
3.355000E-8	1.236751E-2
3.360000E-8	1.237265E-2
3.365000E-8	1.250112E-2
3.370000E-8	1.272038E-2
3.375000E-8	1.298246E-2
3.380000E-8	1.323940E-2
3.385000E-8	1.346209E-2
3.390000E-8	1.360597E-2
3.395000E-8	1.364880E-2
3.400000E-8	1.358885E-2
3.405000E-8	1.341412E-2
3.410000E-8	1.313149E-2
3.415000E-8	1.279061E-2
3.420000E-8	1.244631E-2
3.425000E-8	1.208316E-2
3.430000E-8	1.173201E-2
3.435000E-8	1.143909E-2
3.440000E-8	1.122497E-2
3.445000E-8	1.108451E-2
3.450000E-8	1.104169E-2
3.455000E-8	1.108794E-2
3.460000E-8	1.118729E-2
3.465000E-8	1.132261E-2
3.470000E-8	1.151275E-2
3.475000E-8	1.172002E-2
3.480000E-8	1.191187E-2
3.485000E-8	1.207460E-2
3.490000E-8	1.220821E-2
3.495000E-8	1.228872E-2
3.500000E-8	1.230927E-2
3.505000E-8	1.226987E-2
3.510000E-8	1.215511E-2
3.515000E-8	1.196154E-2
3.520000E-8	1.171145E-2
3.525000E-8	1.144081E-2
3.530000E-8	1.118215E-2
3.535000E-8	1.096974E-2
3.540000E-8	1.080016E-2
3.545000E-8	1.066655E-2
3.550000E-8	1.059461E-2
3.555000E-8	1.059632E-2
3.560000E-8	1.063743E-2
3.565000E-8	1.071451E-2
3.570000E-8	1.084813E-2
3.575000E-8	1.100229E-2
3.580000E-8	1.112391E-2
3.585000E-8	1.119757E-2
3.590000E-8	1.122497E-2
3.595000E-8	1.117872E-2
3.600000E-8	1.106053E-2
3.605000E-8	1.089780E-2
3.610000E-8	1.068711E-2
3.615000E-8	1.043359E-2
3.620000E-8	1.015781E-2
3.625000E-8	9.885447E-3
3.630000E-8	9.649060E-3
3.635000E-8	9.486330E-3
3.640000E-8	9.407534E-3
3.645000E-8	9.407534E-3
3.650000E-8	9.500033E-3
3.655000E-8	9.664477E-3
3.660000E-8	9.844336E-3
3.665000E-8	1.004133E-2
3.670000E-8	1.026401E-2
3.675000E-8	1.044729E-2
3.680000E-8	1.054493E-2
3.685000E-8	1.057405E-2
3.690000E-8	1.054151E-2
3.695000E-8	1.038734E-2
3.700000E-8	1.012697E-2
3.705000E-8	9.835772E-3
3.710000E-8	9.537718E-3
3.715000E-8	9.224248E-3
3.720000E-8	8.926195E-3
3.725000E-8	8.686382E-3
3.730000E-8	8.532217E-3
3.735000E-8	8.470550E-3
3.740000E-8	8.468837E-3
3.745000E-8	8.513374E-3
3.750000E-8	8.599022E-3
3.755000E-8	8.720641E-3
3.760000E-8	8.845686E-3
3.765000E-8	8.948463E-3
3.770000E-8	9.016981E-3
3.775000E-8	9.039250E-3
3.780000E-8	8.994713E-3
3.785000E-8	8.905640E-3
3.790000E-8	8.782307E-3
3.795000E-8	8.652123E-3
3.800000E-8	8.552772E-3
3.805000E-8	8.496245E-3
3.810000E-8	8.463699E-3
3.815000E-8	8.436291E-3
3.820000E-8	8.415736E-3
3.825000E-8	8.408884E-3
3.830000E-8	8.414023E-3
3.835000E-8	8.419162E-3
3.840000E-8	8.410597E-3
3.845000E-8	8.390042E-3
3.850000E-8	8.335227E-3
3.855000E-8	8.213608E-3
3.860000E-8	8.056016E-3
3.865000E-8	7.915555E-3
3.870000E-8	7.797361E-3
3.875000E-8	7.694584E-3
3.880000E-8	7.641483E-3
3.885000E-8	7.634631E-3
3.890000E-8	7.627779E-3
3.895000E-8	7.615788E-3
3.900000E-8	7.595233E-3
3.905000E-8	7.542131E-3
3.910000E-8	7.473613E-3
3.915000E-8	7.427364E-3
3.920000E-8	7.362272E-3
3.925000E-8	7.216671E-3
3.930000E-8	7.024821E-3
3.935000E-8	6.858664E-3
3.940000E-8	6.707925E-3
3.945000E-8	6.565750E-3
3.950000E-8	6.449269E-3
3.955000E-8	6.385890E-3
3.960000E-8	6.365335E-3
3.965000E-8	6.377325E-3
3.970000E-8	6.425288E-3
3.975000E-8	6.524639E-3
3.980000E-8	6.675379E-3
3.985000E-8	6.850100E-3
3.990000E-8	7.009404E-3
3.995000E-8	7.146440E-3
4.000000E-8	7.271485E-3
4.005000E-8	7.377688E-3
4.010000E-8	7.446206E-3
4.015000E-8	7.454771E-3
4.020000E-8	7.415373E-3
4.025000E-8	7.343429E-3
4.030000E-8	7.230375E-3
4.035000E-8	7.077922E-3
4.040000E-8	6.927182E-3
4.045000E-8	6.785008E-3
4.050000E-8	6.651397E-3
4.055000E-8	6.546908E-3
4.060000E-8	6.486954E-3
4.065000E-8	6.456121E-3
4.070000E-8	6.450982E-3
4.075000E-8	6.476677E-3
4.080000E-8	6.516074E-3
4.085000E-8	6.577741E-3
4.090000E-8	6.668527E-3
4.095000E-8	6.761026E-3
4.100000E-8	6.822692E-3
4.105000E-8	6.860377E-3
4.110000E-8	6.862090E-3
4.115000E-8	6.810702E-3
4.120000E-8	6.726767E-3
4.125000E-8	6.649685E-3
4.130000E-8	6.558898E-3
4.135000E-8	6.442418E-3
4.140000E-8	6.320798E-3
4.145000E-8	6.194040E-3
4.150000E-8	6.051865E-3
4.155000E-8	5.937097E-3
4.160000E-8	5.873718E-3
4.165000E-8	5.818904E-3
4.170000E-8	5.772654E-3
4.175000E-8	5.767515E-3
4.180000E-8	5.805200E-3
4.185000E-8	5.851450E-3
4.190000E-8	5.901125E-3
4.195000E-8	5.967930E-3
4.200000E-8	6.029597E-3
4.205000E-8	6.067281E-3
4.210000E-8	6.087837E-3
4.215000E-8	6.084411E-3
4.220000E-8	6.058717E-3
4.225000E-8	6.007328E-3
4.230000E-8	5.918255E-3
4.235000E-8	5.791497E-3
4.240000E-8	5.652748E-3
4.245000E-8	5.529415E-3
4.250000E-8	5.416360E-3
4.255000E-8	5.293028E-3
4.260000E-8	5.179973E-3
4.265000E-8	5.111455E-3
4.270000E-8	5.090900E-3
