Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
3.000000E-9	8.223401E-5
3.050000E-9	9.936351E-5
3.100000E-9	1.661686E-4
3.150000E-9	2.843621E-4
3.200000E-9	4.248240E-4
3.250000E-9	5.532953E-4
3.300000E-9	6.749147E-4
3.350000E-9	7.759788E-4
3.400000E-9	8.342191E-4
3.450000E-9	8.513486E-4
3.500000E-9	8.462097E-4
3.550000E-9	8.085248E-4
3.600000E-9	7.382939E-4
3.650000E-9	6.800536E-4
3.700000E-9	6.286651E-4
3.750000E-9	5.755636E-4
3.800000E-9	5.567212E-4
3.850000E-9	6.046838E-4
3.900000E-9	6.732018E-4
3.950000E-9	7.417198E-4
4.000000E-9	8.273673E-4
4.050000E-9	9.284313E-4
4.100000E-9	1.022644E-3
4.150000E-9	1.086023E-3
4.200000E-9	1.110004E-3
4.250000E-9	1.113430E-3
4.300000E-9	1.120282E-3
4.350000E-9	1.106578E-3
4.400000E-9	1.067180E-3
4.450000E-9	1.017505E-3
4.500000E-9	9.541256E-4
4.550000E-9	8.701910E-4
4.600000E-9	7.965342E-4
4.650000E-9	7.657011E-4
4.700000E-9	7.502845E-4
4.750000E-9	7.400068E-4
4.800000E-9	7.571363E-4
4.850000E-9	8.119507E-4
4.900000E-9	8.838946E-4
4.950000E-9	9.541256E-4
5.000000E-9	1.031208E-3
5.050000E-9	1.120282E-3
5.100000E-9	1.217920E-3
5.150000E-9	1.315558E-3
5.200000E-9	1.402918E-3
5.250000E-9	1.466298E-3
5.300000E-9	1.497131E-3
5.350000E-9	1.483427E-3
5.400000E-9	1.426900E-3
5.450000E-9	1.341252E-3
5.500000E-9	1.253892E-3
5.550000E-9	1.163105E-3
5.600000E-9	1.063754E-3
5.650000E-9	9.626903E-4
5.700000E-9	8.650522E-4
5.750000E-9	7.571363E-4
5.800000E-9	6.560723E-4
5.850000E-9	5.635730E-4
5.900000E-9	4.967679E-4
5.950000E-9	4.693607E-4
6.000000E-9	4.847773E-4
6.050000E-9	5.156104E-4
6.100000E-9	5.687118E-4
6.150000E-9	6.492205E-4
6.200000E-9	7.382939E-4
6.250000E-9	8.153766E-4
6.300000E-9	8.958853E-4
6.350000E-9	9.729680E-4
6.400000E-9	1.015792E-3
6.450000E-9	1.038060E-3
6.500000E-9	1.050051E-3
6.550000E-9	1.039773E-3
6.600000E-9	1.020931E-3
6.650000E-9	1.017505E-3
6.700000E-9	1.022644E-3
6.750000E-9	1.020931E-3
6.800000E-9	1.014079E-3
6.850000E-9	1.002088E-3
6.900000E-9	9.746810E-4
6.950000E-9	9.506997E-4
7.000000E-9	9.472738E-4
7.050000E-9	9.472738E-4
7.100000E-9	9.575515E-4
7.150000E-9	9.918105E-4
7.200000E-9	1.041486E-3
7.250000E-9	1.084310E-3
7.300000E-9	1.130559E-3
7.350000E-9	1.187087E-3
7.400000E-9	1.235049E-3
7.450000E-9	1.277873E-3
7.500000E-9	1.320697E-3
7.550000E-9	1.329262E-3
7.600000E-9	1.288151E-3
7.650000E-9	1.235049E-3
7.700000E-9	1.187087E-3
7.750000E-9	1.123708E-3
7.800000E-9	1.060328E-3
7.850000E-9	9.969493E-4
7.900000E-9	9.113018E-4
7.950000E-9	8.102378E-4
8.000000E-9	7.263032E-4
8.050000E-9	6.663500E-4
8.100000E-9	6.218133E-4
8.150000E-9	6.012579E-4
8.200000E-9	6.029708E-4
8.250000E-9	6.046838E-4
8.300000E-9	6.235262E-4
8.350000E-9	6.629241E-4
8.400000E-9	6.971831E-4
8.450000E-9	7.451457E-4
8.500000E-9	8.307932E-4
8.550000E-9	9.541256E-4
8.600000E-9	1.096300E-3
8.650000E-9	1.216207E-3
8.700000E-9	1.288151E-3
8.750000E-9	1.322410E-3
8.800000E-9	1.360095E-3
8.850000E-9	1.382363E-3
8.900000E-9	1.349817E-3
8.950000E-9	1.276160E-3
9.000000E-9	1.195652E-3
9.050000E-9	1.104865E-3
9.100000E-9	9.986623E-4
9.150000E-9	8.993112E-4
9.200000E-9	8.136637E-4
9.250000E-9	7.382939E-4
9.300000E-9	6.749147E-4
9.350000E-9	6.218133E-4
9.400000E-9	5.807025E-4
9.450000E-9	5.824154E-4
9.500000E-9	6.475075E-4
9.550000E-9	7.434327E-4
9.600000E-9	8.444968E-4
9.650000E-9	9.541256E-4
9.700000E-9	1.065467E-3
9.750000E-9	1.149402E-3
9.800000E-9	1.204216E-3
9.850000E-9	1.245327E-3
9.900000E-9	1.269308E-3
9.950000E-9	1.269308E-3
1.000000E-8	1.255605E-3
1.005000E-8	1.226485E-3
1.010000E-8	1.181948E-3
1.015000E-8	1.140837E-3
1.020000E-8	1.104865E-3
1.025000E-8	1.074032E-3
1.030000E-8	1.058616E-3
1.035000E-8	1.065467E-3
1.040000E-8	1.089449E-3
1.045000E-8	1.111717E-3
1.050000E-8	1.125421E-3
1.055000E-8	1.137411E-3
1.060000E-8	1.171670E-3
1.065000E-8	1.248753E-3
1.070000E-8	1.354956E-3
1.075000E-8	1.461159E-3
1.080000E-8	1.548519E-3
1.085000E-8	1.623889E-3
1.090000E-8	1.690694E-3
1.095000E-8	1.747221E-3
1.100000E-8	1.788332E-3
1.105000E-8	1.803749E-3
1.110000E-8	1.783193E-3
1.115000E-8	1.736944E-3
1.120000E-8	1.658148E-3
1.125000E-8	1.539955E-3
1.130000E-8	1.390928E-3
1.135000E-8	1.250466E-3
1.140000E-8	1.115143E-3
1.145000E-8	9.729680E-4
1.150000E-8	8.547745E-4
1.155000E-8	7.691270E-4
1.160000E-8	6.851924E-4
1.165000E-8	6.063967E-4
1.170000E-8	5.618600E-4
1.175000E-8	5.241751E-4
1.180000E-8	4.727866E-4
1.185000E-8	4.436665E-4
1.190000E-8	4.590830E-4
1.195000E-8	4.830643E-4
1.200000E-8	4.967679E-4
1.205000E-8	5.361658E-4
1.210000E-8	6.132485E-4
1.215000E-8	6.988960E-4
1.220000E-8	7.725529E-4
1.225000E-8	8.513486E-4
1.230000E-8	9.335702E-4
1.235000E-8	1.007227E-3
1.240000E-8	1.065467E-3
1.245000E-8	1.096300E-3
1.250000E-8	1.089449E-3
1.255000E-8	1.063754E-3
1.260000E-8	1.031208E-3
1.265000E-8	9.712551E-4
1.270000E-8	8.958853E-4
1.275000E-8	8.342191E-4
1.280000E-8	7.845435E-4
1.285000E-8	7.400068E-4
1.290000E-8	7.160255E-4
1.295000E-8	7.245903E-4
1.300000E-8	7.588493E-4
1.305000E-8	8.273673E-4
1.310000E-8	9.164407E-4
1.315000E-8	9.815328E-4
1.320000E-8	1.029495E-3
1.325000E-8	1.086023E-3
1.330000E-8	1.159680E-3
1.335000E-8	1.224772E-3
1.340000E-8	1.283012E-3
1.345000E-8	1.346391E-3
1.350000E-8	1.413196E-3
1.355000E-8	1.468011E-3
1.360000E-8	1.514260E-3
1.365000E-8	1.570788E-3
1.370000E-8	1.635880E-3
1.375000E-8	1.685555E-3
1.380000E-8	1.706111E-3
1.385000E-8	1.714675E-3
1.390000E-8	1.707824E-3
1.395000E-8	1.683842E-3
1.400000E-8	1.635880E-3
1.405000E-8	1.557084E-3
1.410000E-8	1.438890E-3
1.415000E-8	1.288151E-3
1.420000E-8	1.133985E-3
1.425000E-8	9.986623E-4
1.430000E-8	8.770428E-4
1.435000E-8	7.776917E-4
1.440000E-8	7.057478E-4
1.445000E-8	6.492205E-4
1.450000E-8	5.978320E-4
1.455000E-8	5.738507E-4
1.460000E-8	5.824154E-4
1.465000E-8	6.098226E-4
1.470000E-8	6.560723E-4
1.475000E-8	7.211644E-4
1.480000E-8	7.931083E-4
1.485000E-8	8.719040E-4
1.490000E-8	9.455608E-4
1.495000E-8	9.986623E-4
1.500000E-8	1.039773E-3
1.505000E-8	1.079171E-3
1.510000E-8	1.098013E-3
1.515000E-8	1.099726E-3
1.520000E-8	1.113430E-3
1.525000E-8	1.145976E-3
1.530000E-8	1.159680E-3
1.535000E-8	1.168244E-3
1.540000E-8	1.188800E-3
1.545000E-8	1.212781E-3
1.550000E-8	1.229911E-3
1.555000E-8	1.257318E-3
1.560000E-8	1.288151E-3
1.565000E-8	1.318984E-3
1.570000E-8	1.348104E-3
1.575000E-8	1.375511E-3
1.580000E-8	1.392641E-3
1.585000E-8	1.416622E-3
1.590000E-8	1.430326E-3
1.595000E-8	1.432039E-3
1.600000E-8	1.456020E-3
1.605000E-8	1.505696E-3
1.610000E-8	1.536529E-3
1.615000E-8	1.529677E-3
1.620000E-8	1.510834E-3
1.625000E-8	1.471436E-3
1.630000E-8	1.401206E-3
1.635000E-8	1.303567E-3
1.640000E-8	1.195652E-3
1.645000E-8	1.079171E-3
1.650000E-8	9.695421E-4
1.655000E-8	8.856076E-4
1.660000E-8	8.153766E-4
1.665000E-8	7.571363E-4
1.670000E-8	7.211644E-4
1.675000E-8	7.125996E-4
1.680000E-8	7.451457E-4
1.685000E-8	8.222284E-4
1.690000E-8	9.130148E-4
1.695000E-8	9.935234E-4
1.700000E-8	1.051764E-3
1.705000E-8	1.089449E-3
1.710000E-8	1.104865E-3
1.715000E-8	1.096300E-3
1.720000E-8	1.070606E-3
1.725000E-8	1.043199E-3
1.730000E-8	1.036347E-3
1.735000E-8	1.056903E-3
1.740000E-8	1.098013E-3
1.745000E-8	1.163105E-3
1.750000E-8	1.260744E-3
1.755000E-8	1.372085E-3
1.760000E-8	1.485140E-3
1.765000E-8	1.589630E-3
1.770000E-8	1.666713E-3
1.775000E-8	1.688981E-3
1.780000E-8	1.666713E-3
1.785000E-8	1.605047E-3
1.790000E-8	1.493705E-3
1.795000E-8	1.322410E-3
1.800000E-8	1.113430E-3
1.805000E-8	9.044500E-4
1.810000E-8	7.177385E-4
1.815000E-8	5.755636E-4
1.820000E-8	5.070456E-4
1.825000E-8	5.104715E-4
1.830000E-8	5.721377E-4
1.835000E-8	6.714888E-4
1.840000E-8	8.068119E-4
1.845000E-8	9.678292E-4
1.850000E-8	1.121995E-3
1.855000E-8	1.243614E-3
1.860000E-8	1.320697E-3
1.865000E-8	1.336113E-3
1.870000E-8	1.293290E-3
1.875000E-8	1.231623E-3
1.880000E-8	1.152828E-3
1.885000E-8	1.039773E-3
1.890000E-8	9.044500E-4
1.895000E-8	7.811176E-4
1.900000E-8	6.869054E-4
1.905000E-8	6.338039E-4
1.910000E-8	6.389428E-4
1.915000E-8	6.714888E-4
1.920000E-8	7.211644E-4
1.925000E-8	8.222284E-4
1.930000E-8	9.592644E-4
1.935000E-8	1.080884E-3
1.940000E-8	1.152828E-3
1.945000E-8	1.176809E-3
1.950000E-8	1.139124E-3
1.955000E-8	1.048338E-3
1.960000E-8	9.267184E-4
1.965000E-8	7.794047E-4
1.970000E-8	6.252392E-4
1.975000E-8	4.779255E-4
1.980000E-8	3.511672E-4
1.985000E-8	2.518161E-4
1.990000E-8	2.055664E-4
1.995000E-8	2.192700E-4
2.000000E-8	2.672326E-4
2.005000E-8	3.528801E-4
2.010000E-8	4.762125E-4
2.015000E-8	6.115356E-4
2.020000E-8	7.297291E-4
2.025000E-8	8.307932E-4
2.030000E-8	9.335702E-4
2.035000E-8	1.020931E-3
2.040000E-8	1.077458E-3
2.045000E-8	1.106578E-3
2.050000E-8	1.120282E-3
2.055000E-8	1.118569E-3
2.060000E-8	1.103152E-3
2.065000E-8	1.062041E-3
2.070000E-8	1.007227E-3
2.075000E-8	9.644033E-4
2.080000E-8	9.644033E-4
2.085000E-8	9.746810E-4
2.090000E-8	9.729680E-4
2.095000E-8	9.695421E-4
2.100000E-8	9.900975E-4
2.105000E-8	1.019218E-3
2.110000E-8	1.043199E-3
2.115000E-8	1.055190E-3
2.120000E-8	1.068893E-3
2.125000E-8	1.096300E-3
2.130000E-8	1.113430E-3
2.135000E-8	1.110004E-3
2.140000E-8	1.098013E-3
2.145000E-8	1.099726E-3
2.150000E-8	1.108291E-3
2.155000E-8	1.115143E-3
2.160000E-8	1.106578E-3
2.165000E-8	1.062041E-3
2.170000E-8	1.017505E-3
2.175000E-8	1.007227E-3
2.180000E-8	1.003801E-3
2.185000E-8	9.849587E-4
2.190000E-8	9.626903E-4
2.195000E-8	9.472738E-4
2.200000E-8	9.130148E-4
2.205000E-8	8.770428E-4
2.210000E-8	8.770428E-4
2.215000E-8	8.804687E-4
2.220000E-8	8.599133E-4
2.225000E-8	8.359320E-4
2.230000E-8	8.273673E-4
2.235000E-8	8.050989E-4
2.240000E-8	7.759788E-4
2.245000E-8	7.674140E-4
2.250000E-8	7.862565E-4
2.255000E-8	8.256543E-4
2.260000E-8	8.890335E-4
2.265000E-8	9.661162E-4
2.270000E-8	1.029495E-3
2.275000E-8	1.091162E-3
2.280000E-8	1.164818E-3
2.285000E-8	1.204216E-3
2.290000E-8	1.193939E-3
2.295000E-8	1.188800E-3
2.300000E-8	1.205929E-3
2.305000E-8	1.199077E-3
2.310000E-8	1.161393E-3
2.315000E-8	1.140837E-3
2.320000E-8	1.133985E-3
2.325000E-8	1.108291E-3
2.330000E-8	1.092875E-3
2.335000E-8	1.113430E-3
2.340000E-8	1.118569E-3
2.345000E-8	1.092875E-3
2.350000E-8	1.065467E-3
2.355000E-8	1.019218E-3
2.360000E-8	9.369961E-4
2.365000E-8	8.599133E-4
2.370000E-8	8.050989E-4
2.375000E-8	7.622752E-4
2.380000E-8	7.331550E-4
2.385000E-8	7.194514E-4
2.390000E-8	7.057478E-4
2.395000E-8	6.988960E-4
2.400000E-8	7.177385E-4
2.405000E-8	7.382939E-4
2.410000E-8	7.622752E-4
2.415000E-8	8.170896E-4
2.420000E-8	8.787558E-4
2.425000E-8	9.078759E-4
2.430000E-8	9.318572E-4
2.435000E-8	9.729680E-4
2.440000E-8	1.008940E-3
2.445000E-8	1.038060E-3
2.450000E-8	1.065467E-3
2.455000E-8	1.080884E-3
2.460000E-8	1.077458E-3
2.465000E-8	1.086023E-3
2.470000E-8	1.091162E-3
2.475000E-8	1.065467E-3
2.480000E-8	1.026069E-3
2.485000E-8	9.935234E-4
2.490000E-8	9.575515E-4
2.495000E-8	9.352831E-4
2.500000E-8	9.472738E-4
2.505000E-8	9.986623E-4
2.510000E-8	1.116856E-3
2.515000E-8	1.346391E-3
2.520000E-8	1.692407E-3
2.525000E-8	2.165181E-3
2.530000E-8	2.810963E-3
2.535000E-8	3.681142E-3
2.540000E-8	4.794560E-3
2.545000E-8	6.152929E-3
2.550000E-8	7.773380E-3
2.555000E-8	9.662764E-3
2.560000E-8	1.180566E-2
2.565000E-8	1.416268E-2
2.570000E-8	1.671498E-2
2.575000E-8	1.939232E-2
2.580000E-8	2.211077E-2
2.585000E-8	2.480867E-2
2.590000E-8	2.745175E-2
2.595000E-8	2.997664E-2
2.600000E-8	3.229426E-2
2.605000E-8	3.433438E-2
2.610000E-8	3.605590E-2
2.615000E-8	3.743825E-2
2.620000E-8	3.844889E-2
2.625000E-8	3.903301E-2
2.630000E-8	3.918374E-2
2.635000E-8	3.895935E-2
2.640000E-8	3.846431E-2
2.645000E-8	3.777741E-2
2.650000E-8	3.697233E-2
2.655000E-8	3.611756E-2
2.660000E-8	3.530049E-2
2.665000E-8	3.455878E-2
2.670000E-8	3.389244E-2
2.675000E-8	3.333916E-2
2.680000E-8	3.297944E-2
2.685000E-8	3.278416E-2
2.690000E-8	3.271393E-2
2.695000E-8	3.276190E-2
2.700000E-8	3.291777E-2
2.705000E-8	3.313361E-2
2.710000E-8	3.337856E-2
2.715000E-8	3.361837E-2
2.720000E-8	3.377254E-2
2.725000E-8	3.379480E-2
2.730000E-8	3.369031E-2
2.735000E-8	3.342309E-2
2.740000E-8	3.294861E-2
2.745000E-8	3.233366E-2
2.750000E-8	3.166047E-2
2.755000E-8	3.091876E-2
2.760000E-8	3.013423E-2
2.765000E-8	2.940280E-2
2.770000E-8	2.879128E-2
2.775000E-8	2.832193E-2
2.780000E-8	2.802388E-2
2.785000E-8	2.792281E-2
2.790000E-8	2.797420E-2
2.795000E-8	2.815235E-2
2.800000E-8	2.845211E-2
2.805000E-8	2.882554E-2
2.810000E-8	2.919725E-2
2.815000E-8	2.952956E-2
2.820000E-8	2.978821E-2
2.825000E-8	2.990127E-2
2.830000E-8	2.978993E-2
2.835000E-8	2.946447E-2
2.840000E-8	2.897456E-2
2.845000E-8	2.835276E-2
2.850000E-8	2.765730E-2
2.855000E-8	2.692930E-2
2.860000E-8	2.624583E-2
2.865000E-8	2.567199E-2
2.870000E-8	2.523691E-2
2.875000E-8	2.496455E-2
2.880000E-8	2.485320E-2
2.885000E-8	2.488404E-2
2.890000E-8	2.502279E-2
2.895000E-8	2.524376E-2
2.900000E-8	2.552811E-2
2.905000E-8	2.581074E-2
2.910000E-8	2.603857E-2
2.915000E-8	2.621843E-2
2.920000E-8	2.630579E-2
2.925000E-8	2.628352E-2
2.930000E-8	2.617218E-2
2.935000E-8	2.596148E-2
2.940000E-8	2.563774E-2
2.945000E-8	2.521978E-2
2.950000E-8	2.475214E-2
2.955000E-8	2.428108E-2
2.960000E-8	2.383743E-2
2.965000E-8	2.346914E-2
2.970000E-8	2.320363E-2
2.975000E-8	2.303576E-2
2.980000E-8	2.298266E-2
2.985000E-8	2.303063E-2
2.990000E-8	2.314882E-2
2.995000E-8	2.332183E-2
3.000000E-8	2.355136E-2
3.005000E-8	2.379974E-2
3.010000E-8	2.400872E-2
3.015000E-8	2.414404E-2
3.020000E-8	2.418515E-2
3.025000E-8	2.412349E-2
3.030000E-8	2.396076E-2
3.035000E-8	2.368155E-2
3.040000E-8	2.330298E-2
3.045000E-8	2.283878E-2
3.050000E-8	2.233688E-2
3.055000E-8	2.186753E-2
3.060000E-8	2.146156E-2
3.065000E-8	2.112069E-2
3.070000E-8	2.089115E-2
3.075000E-8	2.081921E-2
3.080000E-8	2.088430E-2
3.085000E-8	2.105217E-2
3.090000E-8	2.131425E-2
3.095000E-8	2.165341E-2
3.100000E-8	2.203369E-2
3.105000E-8	2.240026E-2
3.110000E-8	2.269660E-2
3.115000E-8	2.289188E-2
3.120000E-8	2.297067E-2
3.125000E-8	2.291757E-2
3.130000E-8	2.269489E-2
3.135000E-8	2.234202E-2
3.140000E-8	2.191207E-2
3.145000E-8	2.142217E-2
3.150000E-8	2.088773E-2
3.155000E-8	2.036870E-2
3.160000E-8	1.990963E-2
3.165000E-8	1.953449E-2
3.170000E-8	1.927927E-2
3.175000E-8	1.915936E-2
3.180000E-8	1.915936E-2
3.185000E-8	1.928098E-2
3.190000E-8	1.951908E-2
3.195000E-8	1.981371E-2
3.200000E-8	2.012718E-2
3.205000E-8	2.045949E-2
3.210000E-8	2.078495E-2
3.215000E-8	2.101448E-2
3.220000E-8	2.110870E-2
3.225000E-8	2.106245E-2
3.230000E-8	2.088430E-2
3.235000E-8	2.057939E-2
3.240000E-8	2.017685E-2
3.245000E-8	1.972635E-2
3.250000E-8	1.928783E-2
3.255000E-8	1.891612E-2
3.260000E-8	1.862492E-2
3.265000E-8	1.842793E-2
3.270000E-8	1.836626E-2
3.275000E-8	1.843992E-2
3.280000E-8	1.861807E-2
3.285000E-8	1.887330E-2
3.290000E-8	1.919533E-2
3.295000E-8	1.955848E-2
3.300000E-8	1.993019E-2
3.305000E-8	2.026764E-2
3.310000E-8	2.050402E-2
3.315000E-8	2.059138E-2
3.320000E-8	2.054514E-2
3.325000E-8	2.040467E-2
3.330000E-8	2.016143E-2
3.335000E-8	1.982056E-2
3.340000E-8	1.944885E-2
3.345000E-8	1.911825E-2
3.350000E-8	1.884589E-2
3.355000E-8	1.864719E-2
3.360000E-8	1.853413E-2
3.365000E-8	1.852557E-2
3.370000E-8	1.862149E-2
3.375000E-8	1.882019E-2
3.380000E-8	1.908228E-2
3.385000E-8	1.936491E-2
3.390000E-8	1.964412E-2
3.395000E-8	1.991820E-2
3.400000E-8	2.015116E-2
3.405000E-8	2.028991E-2
3.410000E-8	2.031560E-2
3.415000E-8	2.021625E-2
3.420000E-8	1.999699E-2
3.425000E-8	1.968010E-2
3.430000E-8	1.932723E-2
3.435000E-8	1.898464E-2
3.440000E-8	1.866260E-2
3.445000E-8	1.837140E-2
3.450000E-8	1.811960E-2
3.455000E-8	1.792261E-2
3.460000E-8	1.779585E-2
3.465000E-8	1.776159E-2
3.470000E-8	1.782154E-2
3.475000E-8	1.794830E-2
3.480000E-8	1.812131E-2
3.485000E-8	1.833372E-2
3.490000E-8	1.855126E-2
3.495000E-8	1.876195E-2
3.500000E-8	1.895380E-2
3.505000E-8	1.909427E-2
3.510000E-8	1.915936E-2
3.515000E-8	1.912339E-2
3.520000E-8	1.897607E-2
3.525000E-8	1.873112E-2
3.530000E-8	1.842964E-2
3.535000E-8	1.809048E-2
3.540000E-8	1.771192E-2
3.545000E-8	1.733507E-2
3.550000E-8	1.702845E-2
3.555000E-8	1.681090E-2
3.560000E-8	1.667387E-2
3.565000E-8	1.661905E-2
3.570000E-8	1.666873E-2
3.575000E-8	1.679891E-2
3.580000E-8	1.698220E-2
3.585000E-8	1.719461E-2
3.590000E-8	1.741386E-2
3.595000E-8	1.762284E-2
3.600000E-8	1.777530E-2
3.605000E-8	1.783696E-2
3.610000E-8	1.779756E-2
3.615000E-8	1.767252E-2
3.620000E-8	1.745669E-2
3.625000E-8	1.715178E-2
3.630000E-8	1.679206E-2
3.635000E-8	1.642892E-2
3.640000E-8	1.608975E-2
3.645000E-8	1.581054E-2
3.650000E-8	1.562040E-2
3.655000E-8	1.554161E-2
3.660000E-8	1.557587E-2
3.665000E-8	1.571976E-2
3.670000E-8	1.593901E-2
3.675000E-8	1.619767E-2
3.680000E-8	1.646318E-2
3.685000E-8	1.670641E-2
3.690000E-8	1.689655E-2
3.695000E-8	1.702845E-2
3.700000E-8	1.709012E-2
3.705000E-8	1.708326E-2
3.710000E-8	1.703359E-2
3.715000E-8	1.695479E-2
3.720000E-8	1.682289E-2
3.725000E-8	1.664304E-2
3.730000E-8	1.647688E-2
3.735000E-8	1.632443E-2
3.740000E-8	1.614799E-2
3.745000E-8	1.595614E-2
3.750000E-8	1.578485E-2
3.755000E-8	1.563411E-2
3.760000E-8	1.551249E-2
3.765000E-8	1.545939E-2
3.770000E-8	1.545425E-2
3.775000E-8	1.549193E-2
3.780000E-8	1.555531E-2
3.785000E-8	1.564096E-2
3.790000E-8	1.574888E-2
3.795000E-8	1.585508E-2
3.800000E-8	1.592360E-2
3.805000E-8	1.594929E-2
3.810000E-8	1.595100E-2
3.815000E-8	1.589105E-2
3.820000E-8	1.574031E-2
3.825000E-8	1.553990E-2
3.830000E-8	1.530008E-2
3.835000E-8	1.501573E-2
3.840000E-8	1.472796E-2
3.845000E-8	1.446759E-2
3.850000E-8	1.422435E-2
3.855000E-8	1.402907E-2
3.860000E-8	1.394685E-2
3.865000E-8	1.396398E-2
3.870000E-8	1.405477E-2
3.875000E-8	1.421578E-2
3.880000E-8	1.443847E-2
3.885000E-8	1.467999E-2
3.890000E-8	1.493180E-2
3.895000E-8	1.518874E-2
3.900000E-8	1.541828E-2
3.905000E-8	1.557073E-2
3.910000E-8	1.562554E-2
3.915000E-8	1.560327E-2
3.920000E-8	1.549022E-2
3.925000E-8	1.526411E-2
3.930000E-8	1.498319E-2
3.935000E-8	1.472624E-2
3.940000E-8	1.448986E-2
3.945000E-8	1.425861E-2
3.950000E-8	1.408389E-2
3.955000E-8	1.398625E-2
3.960000E-8	1.394000E-2
3.965000E-8	1.395884E-2
3.970000E-8	1.405991E-2
3.975000E-8	1.421407E-2
3.980000E-8	1.438194E-2
3.985000E-8	1.453953E-2
3.990000E-8	1.466458E-2
3.995000E-8	1.475023E-2
4.000000E-8	1.478620E-2
4.005000E-8	1.473823E-2
4.010000E-8	1.459606E-2
4.015000E-8	1.440250E-2
4.020000E-8	1.418153E-2
4.025000E-8	1.392801E-2
4.030000E-8	1.368648E-2
4.035000E-8	1.349463E-2
4.040000E-8	1.334389E-2
4.045000E-8	1.321714E-2
4.050000E-8	1.314519E-2
4.055000E-8	1.314005E-2
4.060000E-8	1.317260E-2
4.065000E-8	1.324454E-2
4.070000E-8	1.336274E-2
4.075000E-8	1.349121E-2
4.080000E-8	1.360426E-2
4.085000E-8	1.370190E-2
4.090000E-8	1.377042E-2
4.095000E-8	1.379097E-2
4.100000E-8	1.377556E-2
4.105000E-8	1.373273E-2
4.110000E-8	1.365565E-2
4.115000E-8	1.354431E-2
4.120000E-8	1.340042E-2
4.125000E-8	1.322913E-2
4.130000E-8	1.305440E-2
4.135000E-8	1.291052E-2
4.140000E-8	1.277177E-2
4.145000E-8	1.263131E-2
4.150000E-8	1.254223E-2
4.155000E-8	1.251483E-2
4.160000E-8	1.251311E-2
4.165000E-8	1.254395E-2
4.170000E-8	1.263302E-2
4.175000E-8	1.277348E-2
4.180000E-8	1.293279E-2
4.185000E-8	1.308352E-2
4.190000E-8	1.321200E-2
4.195000E-8	1.331649E-2
4.200000E-8	1.339528E-2
4.205000E-8	1.341755E-2
4.210000E-8	1.337987E-2
4.215000E-8	1.331820E-2
4.220000E-8	1.323769E-2
4.225000E-8	1.311950E-2
4.230000E-8	1.296019E-2
4.235000E-8	1.280431E-2
4.240000E-8	1.265357E-2
4.245000E-8	1.249941E-2
4.250000E-8	1.237436E-2
4.255000E-8	1.229043E-2
4.260000E-8	1.224247E-2
4.265000E-8	1.224247E-2
4.270000E-8	1.230071E-2
4.275000E-8	1.238978E-2
4.280000E-8	1.247714E-2
4.285000E-8	1.254052E-2
