Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-05-15
Run Name	spot20
Operator	Keshav
Date	5/15/2025
Time	21:05
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	9
dt	50.000001E-12
time stamp (ms)	9:14:11 PM
	
Time	Amplitude
0.000000E+0	5.652881E-4
5.000000E-11	6.132507E-4
1.000000E-10	6.389449E-4
1.500000E-10	6.492226E-4
2.000000E-10	6.475097E-4
2.500000E-10	6.406579E-4
3.000000E-10	6.218154E-4
3.500000E-10	5.944082E-4
4.000000E-10	5.670010E-4
4.500000E-10	5.327420E-4
5.000000E-10	4.950571E-4
5.500000E-10	4.710758E-4
6.000000E-10	4.556593E-4
6.500000E-10	4.128355E-4
7.000000E-10	3.597341E-4
7.500000E-10	3.271880E-4
8.000000E-10	3.134844E-4
8.500000E-10	3.032067E-4
9.000000E-10	3.203362E-4
9.500000E-10	3.734377E-4
1.000000E-9	4.368168E-4
1.050000E-9	5.104737E-4
1.100000E-9	5.944082E-4
1.150000E-9	6.783428E-4
1.200000E-9	7.382960E-4
1.250000E-9	7.708421E-4
1.300000E-9	7.708421E-4
1.350000E-9	7.382960E-4
1.400000E-9	6.869075E-4
1.450000E-9	6.183895E-4
1.500000E-9	5.241773E-4
1.550000E-9	4.111226E-4
1.600000E-9	3.014938E-4
1.650000E-9	1.987168E-4
1.700000E-9	1.027916E-4
1.750000E-9	2.056996E-5
1.800000E-9	-2.910559E-5
1.850000E-9	-4.966100E-5
1.900000E-9	-6.336460E-5
1.950000E-9	-7.364230E-5
2.000000E-9	-6.165165E-5
2.050000E-9	-2.739264E-5
2.100000E-9	1.885701E-5
2.150000E-9	6.853256E-5
2.200000E-9	1.319117E-4
2.250000E-9	2.107074E-4
2.300000E-9	2.895031E-4
2.350000E-9	3.494564E-4
2.400000E-9	4.128355E-4
2.450000E-9	5.001960E-4
2.500000E-9	5.892694E-4
2.550000E-9	6.714910E-4
2.600000E-9	7.588514E-4
2.650000E-9	8.444989E-4
2.700000E-9	9.078781E-4
2.750000E-9	9.541277E-4
2.800000E-9	9.849608E-4
2.850000E-9	9.866738E-4
2.900000E-9	9.489889E-4
2.950000E-9	8.924615E-4
3.000000E-9	8.256565E-4
3.050000E-9	7.365831E-4
3.100000E-9	6.269543E-4
3.150000E-9	5.156125E-4
3.200000E-9	4.333909E-4
3.250000E-9	3.905672E-4
3.300000E-9	3.751506E-4
3.350000E-9	3.905672E-4
3.400000E-9	4.470945E-4
3.450000E-9	5.430197E-4
3.500000E-9	6.612133E-4
3.550000E-9	7.742680E-4
3.600000E-9	8.753320E-4
3.650000E-9	9.626925E-4
3.700000E-9	1.014081E-3
3.750000E-9	1.019220E-3
3.800000E-9	9.866738E-4
3.850000E-9	9.198687E-4
3.900000E-9	8.239435E-4
3.950000E-9	7.057500E-4
4.000000E-9	5.858435E-4
4.050000E-9	4.762147E-4
4.100000E-9	3.854283E-4
4.150000E-9	3.306139E-4
4.200000E-9	3.117715E-4
4.250000E-9	3.083456E-4
4.300000E-9	3.203362E-4
4.350000E-9	3.511693E-4
4.400000E-9	3.905672E-4
4.450000E-9	4.282521E-4
4.500000E-9	4.505204E-4
4.550000E-9	4.522334E-4
4.600000E-9	4.368168E-4
4.650000E-9	4.145485E-4
4.700000E-9	3.837154E-4
4.750000E-9	3.460305E-4
4.800000E-9	3.117715E-4
4.850000E-9	2.860772E-4
4.900000E-9	2.655218E-4
4.950000E-9	2.655218E-4
5.000000E-9	2.946420E-4
5.050000E-9	3.443175E-4
5.100000E-9	4.076967E-4
5.150000E-9	4.864924E-4
5.200000E-9	5.670010E-4
5.250000E-9	6.389449E-4
5.300000E-9	7.074629E-4
5.350000E-9	7.657032E-4
5.400000E-9	7.948234E-4
5.450000E-9	7.999622E-4
5.500000E-9	7.965363E-4
5.550000E-9	7.639903E-4
5.600000E-9	7.160277E-4
5.650000E-9	6.783428E-4
5.700000E-9	6.509356E-4
5.750000E-9	6.218154E-4
5.800000E-9	6.046859E-4
5.850000E-9	6.046859E-4
5.900000E-9	6.115377E-4
5.950000E-9	6.372320E-4
6.000000E-9	6.920464E-4
6.050000E-9	7.571385E-4
6.100000E-9	8.188047E-4
6.150000E-9	8.821838E-4
6.200000E-9	9.507018E-4
6.250000E-9	1.005516E-3
6.300000E-9	1.034636E-3
6.350000E-9	1.048340E-3
6.400000E-9	1.053479E-3
6.450000E-9	1.036349E-3
6.500000E-9	9.986644E-4
6.550000E-9	9.541277E-4
6.600000E-9	9.181558E-4
6.650000E-9	8.856097E-4
6.700000E-9	8.359342E-4
6.750000E-9	7.674162E-4
6.800000E-9	7.091759E-4
6.850000E-9	6.697780E-4
6.900000E-9	6.218154E-4
6.950000E-9	5.704269E-4
7.000000E-9	5.430197E-4
7.050000E-9	5.258902E-4
7.100000E-9	4.984830E-4
7.150000E-9	4.642240E-4
7.200000E-9	4.351039E-4
7.250000E-9	3.922801E-4
7.300000E-9	3.186233E-4
7.350000E-9	2.432535E-4
7.400000E-9	1.815873E-4
7.450000E-9	1.216340E-4
7.500000E-9	5.996781E-5
7.550000E-9	1.714406E-5
7.600000E-9	1.455646E-8
7.650000E-9	1.200521E-5
7.700000E-9	6.168076E-5
7.750000E-9	1.353376E-4
7.800000E-9	2.226981E-4
7.850000E-9	3.186233E-4
7.900000E-9	4.265391E-4
7.950000E-9	5.241773E-4
8.000000E-9	5.892694E-4
8.050000E-9	6.303802E-4
8.100000E-9	6.509356E-4
8.150000E-9	6.286672E-4
8.200000E-9	5.721399E-4
8.250000E-9	5.258902E-4
8.300000E-9	5.019089E-4
8.350000E-9	4.830665E-4
8.400000E-9	4.762147E-4
8.450000E-9	4.967701E-4
8.500000E-9	5.447327E-4
8.550000E-9	6.098248E-4
8.600000E-9	6.817687E-4
8.650000E-9	7.588514E-4
8.700000E-9	8.427860E-4
8.750000E-9	9.387112E-4
8.800000E-9	9.986644E-4
8.850000E-9	9.969515E-4
8.900000E-9	9.661184E-4
8.950000E-9	9.318594E-4
9.000000E-9	8.701932E-4
9.050000E-9	7.657032E-4
9.100000E-9	6.595003E-4
9.150000E-9	5.704269E-4
9.200000E-9	4.864924E-4
9.250000E-9	4.145485E-4
9.300000E-9	3.545952E-4
9.350000E-9	2.963549E-4
9.400000E-9	2.398276E-4
9.450000E-9	1.815873E-4
9.500000E-9	1.010786E-4
9.550000E-9	5.153407E-6
9.600000E-9	-7.192935E-5
9.650000E-9	-1.164660E-4
9.700000E-9	-1.575768E-4
9.750000E-9	-1.866970E-4
9.800000E-9	-1.747063E-4
9.850000E-9	-1.181790E-4
9.900000E-9	-4.794804E-5
9.950000E-9	3.769946E-5
1.000000E-8	1.490412E-4
1.005000E-8	2.792254E-4
1.010000E-8	3.957060E-4
1.015000E-8	4.950571E-4
1.020000E-8	5.875564E-4
1.025000E-8	6.612133E-4
