Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-05-14
Run Name	Heating_trial_165C
Operator	Keshav
Date	5/14/2025
Time	19:15
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	5
dt	50.000001E-12
time stamp (ms)	7:20:34 PM
	
Time	Amplitude
0.000000E+0	1.413196E-3
5.000000E-11	1.346391E-3
1.000000E-10	1.250466E-3
1.500000E-10	1.169957E-3
2.000000E-10	1.099726E-3
2.500000E-10	1.024357E-3
3.000000E-10	9.575515E-4
3.500000E-10	9.147277E-4
4.000000E-10	8.821817E-4
4.500000E-10	8.719040E-4
5.000000E-10	8.838946E-4
5.500000E-10	9.078759E-4
6.000000E-10	9.472738E-4
6.500000E-10	9.935234E-4
7.000000E-10	1.010653E-3
7.500000E-10	1.002088E-3
8.000000E-10	9.900975E-4
8.500000E-10	9.695421E-4
9.000000E-10	9.130148E-4
9.500000E-10	8.530615E-4
1.000000E-9	8.102378E-4
1.050000E-9	7.811176E-4
1.100000E-9	7.434327E-4
1.150000E-9	7.057478E-4
1.200000E-9	6.851924E-4
1.250000E-9	6.834795E-4
1.300000E-9	6.851924E-4
1.350000E-9	6.783406E-4
1.400000E-9	6.577852E-4
1.450000E-9	6.492205E-4
1.500000E-9	6.869054E-4
1.550000E-9	7.639881E-4
1.600000E-9	8.496356E-4
1.650000E-9	9.335702E-4
1.700000E-9	1.026069E-3
1.750000E-9	1.098013E-3
1.800000E-9	1.123708E-3
1.850000E-9	1.115143E-3
1.900000E-9	1.084310E-3
1.950000E-9	1.010653E-3
2.000000E-9	8.856076E-4
2.050000E-9	7.314421E-4
2.100000E-9	5.652859E-4
2.150000E-9	4.025557E-4
2.200000E-9	2.569549E-4
2.250000E-9	1.456132E-4
2.300000E-9	8.737286E-5
2.350000E-9	9.936351E-5
2.400000E-9	1.713074E-4
2.450000E-9	2.946398E-4
2.500000E-9	4.453794E-4
2.550000E-9	6.081097E-4
2.600000E-9	7.622752E-4
2.650000E-9	9.027371E-4
2.700000E-9	1.014079E-3
2.750000E-9	1.094587E-3
2.800000E-9	1.137411E-3
2.850000E-9	1.147689E-3
2.900000E-9	1.121995E-3
2.950000E-9	1.086023E-3
