Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-05-14
Run Name	Heating_trial_165C
Operator	Keshav
Date	5/14/2025
Time	19:15
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	6
dt	50.000001E-12
time stamp (ms)	7:21:38 PM
	
Time	Amplitude
0.000000E+0	1.522825E-3
5.000000E-11	1.426900E-3
1.000000E-10	1.305280E-3
1.500000E-10	1.190513E-3
2.000000E-10	1.098013E-3
2.500000E-10	1.019218E-3
3.000000E-10	9.438479E-4
3.500000E-10	8.787558E-4
4.000000E-10	8.496356E-4
4.500000E-10	8.650522E-4
5.000000E-10	9.113018E-4
5.500000E-10	9.798198E-4
6.000000E-10	1.048338E-3
6.500000E-10	1.087736E-3
7.000000E-10	1.082597E-3
7.500000E-10	1.034634E-3
8.000000E-10	9.489867E-4
8.500000E-10	8.256543E-4
9.000000E-10	6.903313E-4
9.500000E-10	5.584341E-4
1.000000E-9	4.402406E-4
1.050000E-9	3.494542E-4
1.100000E-9	3.083434E-4
1.150000E-9	3.203341E-4
1.200000E-9	3.665837E-4
1.250000E-9	4.470924E-4
1.300000E-9	5.584341E-4
1.350000E-9	6.869054E-4
1.400000E-9	8.307932E-4
1.450000E-9	9.729680E-4
1.500000E-9	1.084310E-3
1.550000E-9	1.173383E-3
1.600000E-9	1.228198E-3
1.650000E-9	1.224772E-3
1.700000E-9	1.164818E-3
1.750000E-9	1.106578E-3
1.800000E-9	1.063754E-3
1.850000E-9	1.044912E-3
1.900000E-9	1.062041E-3
1.950000E-9	1.128846E-3
2.000000E-9	1.224772E-3
2.050000E-9	1.342965E-3
2.100000E-9	1.486853E-3
2.150000E-9	1.635880E-3
2.200000E-9	1.774629E-3
2.250000E-9	1.889396E-3
2.300000E-9	1.968192E-3
2.350000E-9	2.002451E-3
2.400000E-9	1.993886E-3
2.450000E-9	1.940785E-3
2.500000E-9	1.843147E-3
2.550000E-9	1.724953E-3
2.600000E-9	1.589630E-3
2.650000E-9	1.442316E-3
2.700000E-9	1.312132E-3
2.750000E-9	1.195652E-3
2.800000E-9	1.086023E-3
2.850000E-9	1.005514E-3
2.900000E-9	9.849587E-4
2.950000E-9	1.012366E-3
