Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-05-15
Run Name	spot20
Operator	Keshav
Date	5/15/2025
Time	21:05
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	12
dt	50.000001E-12
time stamp (ms)	9:17:17 PM
	
Time	Amplitude
0.000000E+0	-3.734261E-4
5.000000E-11	-3.391671E-4
1.000000E-10	-3.117599E-4
1.500000E-10	-2.860657E-4
2.000000E-10	-2.500937E-4
2.500000E-10	-2.141218E-4
3.000000E-10	-1.850016E-4
3.500000E-10	-1.558815E-4
4.000000E-10	-1.199095E-4
4.500000E-10	-9.250230E-5
5.000000E-10	-7.365985E-5
5.500000E-10	-5.653035E-5
6.000000E-10	-5.995625E-5
6.500000E-10	-8.565050E-5
7.000000E-10	-1.079189E-4
7.500000E-10	-1.147707E-4
8.000000E-10	-1.233354E-4
8.500000E-10	-1.336131E-4
9.000000E-10	-1.336131E-4
9.500000E-10	-1.301872E-4
1.000000E-9	-1.319002E-4
1.050000E-9	-1.319002E-4
1.100000E-9	-1.301872E-4
1.150000E-9	-1.336131E-4
1.200000E-9	-1.370390E-4
1.250000E-9	-1.404649E-4
1.300000E-9	-1.627333E-4
1.350000E-9	-2.021311E-4
1.400000E-9	-2.398160E-4
1.450000E-9	-2.826398E-4
1.500000E-9	-3.288894E-4
1.550000E-9	-3.648614E-4
1.600000E-9	-3.837038E-4
1.650000E-9	-3.854168E-4
1.700000E-9	-3.802779E-4
1.750000E-9	-3.734261E-4
1.800000E-9	-3.580096E-4
1.850000E-9	-3.374542E-4
1.900000E-9	-3.254635E-4
1.950000E-9	-3.306024E-4
2.000000E-9	-3.425930E-4
2.050000E-9	-3.597225E-4
2.100000E-9	-3.837038E-4
2.150000E-9	-4.145369E-4
2.200000E-9	-4.419441E-4
2.250000E-9	-4.676384E-4
2.300000E-9	-4.881938E-4
2.350000E-9	-4.916197E-4
2.400000E-9	-4.727772E-4
2.450000E-9	-4.299535E-4
2.500000E-9	-3.700002E-4
2.550000E-9	-3.083340E-4
2.600000E-9	-2.398160E-4
2.650000E-9	-1.781498E-4
2.700000E-9	-1.404649E-4
2.750000E-9	-1.319002E-4
2.800000E-9	-1.438908E-4
2.850000E-9	-1.850016E-4
2.900000E-9	-2.655103E-4
2.950000E-9	-3.562966E-4
3.000000E-9	-4.419441E-4
3.050000E-9	-5.293046E-4
3.100000E-9	-6.081003E-4
3.150000E-9	-6.560629E-4
3.200000E-9	-6.783312E-4
3.250000E-9	-6.834701E-4
3.300000E-9	-6.646276E-4
3.350000E-9	-6.200909E-4
3.400000E-9	-5.738413E-4
3.450000E-9	-5.293046E-4
3.500000E-9	-4.881938E-4
3.550000E-9	-4.624995E-4
3.600000E-9	-4.419441E-4
3.650000E-9	-4.128240E-4
3.700000E-9	-3.854168E-4
3.750000E-9	-3.682873E-4
3.800000E-9	-3.460189E-4
3.850000E-9	-3.203247E-4
3.900000E-9	-2.980563E-4
3.950000E-9	-2.757880E-4
4.000000E-9	-2.483808E-4
4.050000E-9	-2.278254E-4
4.100000E-9	-2.141218E-4
4.150000E-9	-1.935664E-4
4.200000E-9	-1.712980E-4
4.250000E-9	-1.644462E-4
4.300000E-9	-1.678721E-4
4.350000E-9	-1.730110E-4
4.400000E-9	-1.798628E-4
4.450000E-9	-1.918534E-4
4.500000E-9	-2.124088E-4
4.550000E-9	-2.398160E-4
4.600000E-9	-2.620844E-4
4.650000E-9	-2.826398E-4
4.700000E-9	-3.066211E-4
4.750000E-9	-3.288894E-4
4.800000E-9	-3.460189E-4
4.850000E-9	-3.717132E-4
4.900000E-9	-4.059722E-4
4.950000E-9	-4.333794E-4
5.000000E-9	-4.539348E-4
5.050000E-9	-4.762031E-4
5.100000E-9	-4.984715E-4
5.150000E-9	-5.121751E-4
5.200000E-9	-5.121751E-4
5.250000E-9	-5.018974E-4
5.300000E-9	-4.813420E-4
5.350000E-9	-4.470830E-4
5.400000E-9	-4.059722E-4
5.450000E-9	-3.785650E-4
5.500000E-9	-3.665743E-4
5.550000E-9	-3.665743E-4
5.600000E-9	-3.785650E-4
5.650000E-9	-4.042592E-4
5.700000E-9	-4.350923E-4
5.750000E-9	-4.693513E-4
5.800000E-9	-5.036103E-4
5.850000E-9	-5.327305E-4
5.900000E-9	-5.481470E-4
5.950000E-9	-5.447211E-4
6.000000E-9	-5.241657E-4
6.050000E-9	-4.881938E-4
6.100000E-9	-4.453700E-4
6.150000E-9	-3.956945E-4
6.200000E-9	-3.391671E-4
6.250000E-9	-2.860657E-4
6.300000E-9	-2.500937E-4
6.350000E-9	-2.243995E-4
6.400000E-9	-2.004182E-4
6.450000E-9	-1.798628E-4
6.500000E-9	-1.730110E-4
6.550000E-9	-1.695851E-4
6.600000E-9	-1.695851E-4
6.650000E-9	-1.850016E-4
6.700000E-9	-2.089829E-4
6.750000E-9	-2.192606E-4
6.800000E-9	-2.192606E-4
6.850000E-9	-2.243995E-4
6.900000E-9	-2.329642E-4
6.950000E-9	-2.346772E-4
7.000000E-9	-2.346772E-4
7.050000E-9	-2.346772E-4
7.100000E-9	-2.329642E-4
7.150000E-9	-2.278254E-4
7.200000E-9	-2.106959E-4
7.250000E-9	-1.884275E-4
7.300000E-9	-1.695851E-4
7.350000E-9	-1.524556E-4
7.400000E-9	-1.284743E-4
7.450000E-9	-1.079189E-4
7.500000E-9	-9.592820E-5
7.550000E-9	-7.879870E-5
7.600000E-9	-5.995625E-5
7.650000E-9	-5.139150E-5
7.700000E-9	-5.995625E-5
7.750000E-9	-7.708575E-5
7.800000E-9	-1.062059E-4
7.850000E-9	-1.456038E-4
7.900000E-9	-1.901405E-4
7.950000E-9	-2.295383E-4
8.000000E-9	-2.500937E-4
8.050000E-9	-2.586585E-4
8.100000E-9	-2.672232E-4
8.150000E-9	-2.723621E-4
8.200000E-9	-2.672232E-4
8.250000E-9	-2.518067E-4
8.300000E-9	-2.209736E-4
8.350000E-9	-1.798628E-4
8.400000E-9	-1.421779E-4
8.450000E-9	-1.113448E-4
8.500000E-9	-8.736345E-5
8.550000E-9	-7.365985E-5
8.600000E-9	-6.852100E-5
8.650000E-9	-6.852100E-5
8.700000E-9	-8.393755E-5
8.750000E-9	-1.147707E-4
8.800000E-9	-1.524556E-4
8.850000E-9	-1.884275E-4
8.900000E-9	-2.295383E-4
8.950000E-9	-2.620844E-4
9.000000E-9	-2.792139E-4
9.050000E-9	-2.826398E-4
9.100000E-9	-2.775009E-4
9.150000E-9	-2.620844E-4
9.200000E-9	-2.329642E-4
9.250000E-9	-1.935664E-4
9.300000E-9	-1.575944E-4
9.350000E-9	-1.404649E-4
9.400000E-9	-1.404649E-4
9.450000E-9	-1.524556E-4
9.500000E-9	-1.798628E-4
9.550000E-9	-2.243995E-4
9.600000E-9	-2.740750E-4
9.650000E-9	-3.271765E-4
9.700000E-9	-3.956945E-4
