Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-05-15
Run Name	spot20
Operator	Keshav
Date	5/15/2025
Time	21:05
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	10
dt	50.000001E-12
time stamp (ms)	9:15:13 PM
	
Time	Amplitude
0.000000E+0	-3.580096E-4
5.000000E-11	-3.991204E-4
1.000000E-10	-4.436571E-4
1.500000E-10	-4.744902E-4
2.000000E-10	-4.847679E-4
2.500000E-10	-4.899067E-4
3.000000E-10	-4.864808E-4
3.500000E-10	-4.710643E-4
4.000000E-10	-4.487959E-4
4.500000E-10	-4.231017E-4
5.000000E-10	-3.819909E-4
5.500000E-10	-3.357412E-4
6.000000E-10	-2.980563E-4
6.500000E-10	-2.637973E-4
7.000000E-10	-2.312513E-4
7.500000E-10	-2.072700E-4
8.000000E-10	-1.952793E-4
8.500000E-10	-1.969923E-4
9.000000E-10	-2.158347E-4
9.500000E-10	-2.449549E-4
1.000000E-9	-2.843527E-4
1.050000E-9	-3.408801E-4
1.100000E-9	-4.025463E-4
1.150000E-9	-4.487959E-4
1.200000E-9	-4.899067E-4
1.250000E-9	-5.190269E-4
1.300000E-9	-5.258787E-4
1.350000E-9	-5.224528E-4
1.400000E-9	-5.121751E-4
1.450000E-9	-4.779161E-4
1.500000E-9	-4.333794E-4
1.550000E-9	-4.042592E-4
1.600000E-9	-3.648614E-4
1.650000E-9	-3.066211E-4
1.700000E-9	-2.603714E-4
1.750000E-9	-2.346772E-4
1.800000E-9	-2.192606E-4
1.850000E-9	-2.158347E-4
1.900000E-9	-2.261124E-4
1.950000E-9	-2.363901E-4
2.000000E-9	-2.466678E-4
2.050000E-9	-2.620844E-4
2.100000E-9	-2.672232E-4
2.150000E-9	-2.552326E-4
2.200000E-9	-2.346772E-4
2.250000E-9	-2.072700E-4
2.300000E-9	-1.712980E-4
2.350000E-9	-1.353261E-4
2.400000E-9	-1.113448E-4
2.450000E-9	-1.027800E-4
2.500000E-9	-1.010671E-4
2.550000E-9	-1.062059E-4
2.600000E-9	-1.250484E-4
2.650000E-9	-1.644462E-4
2.700000E-9	-2.106959E-4
2.750000E-9	-2.500937E-4
2.800000E-9	-2.792139E-4
2.850000E-9	-2.997693E-4
2.900000E-9	-3.100470E-4
2.950000E-9	-2.980563E-4
3.000000E-9	-2.723621E-4
3.050000E-9	-2.449549E-4
3.100000E-9	-2.089829E-4
3.150000E-9	-1.610203E-4
3.200000E-9	-1.181966E-4
3.250000E-9	-9.421525E-5
3.300000E-9	-9.421525E-5
3.350000E-9	-1.164836E-4
3.400000E-9	-1.593074E-4
3.450000E-9	-2.175477E-4
3.500000E-9	-2.946304E-4
3.550000E-9	-3.768520E-4
3.600000E-9	-4.436571E-4
3.650000E-9	-5.001844E-4
3.700000E-9	-5.567118E-4
3.750000E-9	-5.909708E-4
3.800000E-9	-5.961096E-4
3.850000E-9	-5.858319E-4
3.900000E-9	-5.601377E-4
3.950000E-9	-5.036103E-4
4.000000E-9	-4.368053E-4
4.050000E-9	-3.837038E-4
4.100000E-9	-3.357412E-4
4.150000E-9	-2.860657E-4
4.200000E-9	-2.500937E-4
4.250000E-9	-2.432419E-4
4.300000E-9	-2.518067E-4
4.350000E-9	-2.757880E-4
4.400000E-9	-3.151858E-4
4.450000E-9	-3.648614E-4
4.500000E-9	-4.248146E-4
4.550000E-9	-4.847679E-4
4.600000E-9	-5.498600E-4
4.650000E-9	-6.286557E-4
4.700000E-9	-7.108773E-4
4.750000E-9	-7.708305E-4
4.800000E-9	-8.033766E-4
4.850000E-9	-8.205061E-4
4.900000E-9	-8.170802E-4
4.950000E-9	-7.862471E-4
5.000000E-9	-7.365715E-4
5.050000E-9	-6.629147E-4
5.100000E-9	-5.635636E-4
5.150000E-9	-4.556477E-4
5.200000E-9	-3.682873E-4
5.250000E-9	-3.031952E-4
5.300000E-9	-2.552326E-4
5.350000E-9	-2.329642E-4
5.400000E-9	-2.535196E-4
5.450000E-9	-3.151858E-4
5.500000E-9	-3.922686E-4
5.550000E-9	-4.744902E-4
5.600000E-9	-5.669895E-4
5.650000E-9	-6.594888E-4
5.700000E-9	-7.280068E-4
5.750000E-9	-7.605528E-4
5.800000E-9	-7.742564E-4
5.850000E-9	-7.776823E-4
5.900000E-9	-7.622658E-4
5.950000E-9	-7.194420E-4
6.000000E-9	-6.749053E-4
6.050000E-9	-6.474981E-4
6.100000E-9	-6.303686E-4
6.150000E-9	-6.132391E-4
6.200000E-9	-6.081003E-4
6.250000E-9	-6.132391E-4
6.300000E-9	-6.183780E-4
6.350000E-9	-6.218039E-4
6.400000E-9	-6.218039E-4
6.450000E-9	-5.995355E-4
6.500000E-9	-5.601377E-4
6.550000E-9	-5.156010E-4
6.600000E-9	-4.590736E-4
6.650000E-9	-3.837038E-4
6.700000E-9	-3.203247E-4
6.750000E-9	-2.723621E-4
6.800000E-9	-2.295383E-4
6.850000E-9	-2.021311E-4
6.900000E-9	-2.089829E-4
6.950000E-9	-2.329642E-4
7.000000E-9	-2.552326E-4
7.050000E-9	-2.826398E-4
7.100000E-9	-3.186117E-4
7.150000E-9	-3.528707E-4
7.200000E-9	-3.802779E-4
7.250000E-9	-3.991204E-4
7.300000E-9	-4.093981E-4
7.350000E-9	-4.093981E-4
7.400000E-9	-3.991204E-4
7.450000E-9	-3.768520E-4
7.500000E-9	-3.477319E-4
7.550000E-9	-3.220376E-4
7.600000E-9	-2.997693E-4
7.650000E-9	-2.843527E-4
7.700000E-9	-2.792139E-4
7.750000E-9	-2.706491E-4
7.800000E-9	-2.500937E-4
7.850000E-9	-2.346772E-4
7.900000E-9	-2.329642E-4
7.950000E-9	-2.278254E-4
8.000000E-9	-2.021311E-4
8.050000E-9	-1.695851E-4
8.100000E-9	-1.456038E-4
8.150000E-9	-1.164836E-4
8.200000E-9	-6.852100E-5
8.250000E-9	-2.055840E-5
8.300000E-9	6.848803E-6
8.350000E-9	1.712650E-5
8.400000E-9	1.883945E-5
8.450000E-9	1.370060E-5
8.500000E-9	-1.199365E-5
8.550000E-9	-6.338215E-5
8.600000E-9	-1.233354E-4
8.650000E-9	-1.781498E-4
8.700000E-9	-2.261124E-4
8.750000E-9	-2.792139E-4
8.800000E-9	-3.271765E-4
8.850000E-9	-3.545837E-4
8.900000E-9	-3.682873E-4
8.950000E-9	-3.751391E-4
9.000000E-9	-3.631484E-4
9.050000E-9	-3.220376E-4
9.100000E-9	-2.655103E-4
9.150000E-9	-2.072700E-4
9.200000E-9	-1.541685E-4
9.250000E-9	-1.079189E-4
9.300000E-9	-8.051165E-5
9.350000E-9	-7.023395E-5
9.400000E-9	-7.194690E-5
9.450000E-9	-9.935410E-5
9.500000E-9	-1.575944E-4
9.550000E-9	-2.398160E-4
9.600000E-9	-3.271765E-4
9.650000E-9	-4.231017E-4
9.700000E-9	-5.207398E-4
