Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-05-15
Run Name	spot20
Operator	Keshav
Date	5/15/2025
Time	21:05
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	12
dt	50.000001E-12
time stamp (ms)	9:17:17 PM
	
Time	Amplitude
0.000000E+0	4.556593E-4
5.000000E-11	4.025578E-4
1.000000E-10	3.563082E-4
1.500000E-10	3.203362E-4
2.000000E-10	2.877902E-4
2.500000E-10	2.569571E-4
3.000000E-10	2.329758E-4
3.500000E-10	2.192722E-4
4.000000E-10	2.004297E-4
4.500000E-10	1.884391E-4
5.000000E-10	1.867261E-4
5.500000E-10	1.850132E-4
6.000000E-10	1.918650E-4
6.500000E-10	2.141333E-4
7.000000E-10	2.312628E-4
7.500000E-10	2.141333E-4
8.000000E-10	1.867261E-4
8.500000E-10	1.644578E-4
9.000000E-10	1.319117E-4
9.500000E-10	9.936566E-5
1.000000E-9	7.881026E-5
1.050000E-9	6.168076E-5
1.100000E-9	4.283831E-5
1.150000E-9	3.769946E-5
1.200000E-9	4.283831E-5
1.250000E-9	5.996781E-5
1.300000E-9	1.027916E-4
1.350000E-9	1.576060E-4
1.400000E-9	2.089945E-4
1.450000E-9	2.723736E-4
1.500000E-9	3.443175E-4
1.550000E-9	3.939931E-4
1.600000E-9	4.265391E-4
1.650000E-9	4.470945E-4
1.700000E-9	4.573722E-4
1.750000E-9	4.625111E-4
1.800000E-9	4.590852E-4
1.850000E-9	4.436686E-4
1.900000E-9	4.231132E-4
1.950000E-9	4.162614E-4
2.000000E-9	4.231132E-4
2.050000E-9	4.299650E-4
2.100000E-9	4.385298E-4
2.150000E-9	4.556593E-4
2.200000E-9	4.779276E-4
2.250000E-9	4.984830E-4
2.300000E-9	5.121866E-4
2.350000E-9	5.138996E-4
2.400000E-9	4.967701E-4
2.450000E-9	4.573722E-4
2.500000E-9	4.025578E-4
2.550000E-9	3.511693E-4
2.600000E-9	2.980679E-4
2.650000E-9	2.586700E-4
2.700000E-9	2.501053E-4
2.750000E-9	2.757995E-4
2.800000E-9	3.186233E-4
2.850000E-9	3.734377E-4
2.900000E-9	4.556593E-4
2.950000E-9	5.447327E-4
3.000000E-9	6.235284E-4
3.050000E-9	6.937593E-4
3.100000E-9	7.554255E-4
3.150000E-9	7.828327E-4
3.200000E-9	7.691291E-4
3.250000E-9	7.331572E-4
3.300000E-9	6.817687E-4
3.350000E-9	6.063989E-4
3.400000E-9	5.310291E-4
3.450000E-9	4.796406E-4
3.500000E-9	4.522334E-4
3.550000E-9	4.436686E-4
3.600000E-9	4.419557E-4
3.650000E-9	4.419557E-4
3.700000E-9	4.488075E-4
3.750000E-9	4.727888E-4
3.800000E-9	4.967701E-4
3.850000E-9	5.156125E-4
3.900000E-9	5.310291E-4
3.950000E-9	5.464456E-4
4.000000E-9	5.635751E-4
4.050000E-9	5.841305E-4
4.100000E-9	6.012600E-4
4.150000E-9	6.046859E-4
4.200000E-9	5.961212E-4
4.250000E-9	5.841305E-4
4.300000E-9	5.704269E-4
4.350000E-9	5.567233E-4
4.400000E-9	5.310291E-4
4.450000E-9	5.001960E-4
4.500000E-9	4.847794E-4
4.550000E-9	4.813535E-4
4.600000E-9	4.590852E-4
4.650000E-9	4.385298E-4
4.700000E-9	4.385298E-4
4.750000E-9	4.351039E-4
4.800000E-9	4.179744E-4
4.850000E-9	4.196873E-4
4.900000E-9	4.368168E-4
4.950000E-9	4.470945E-4
5.000000E-9	4.573722E-4
5.050000E-9	4.727888E-4
5.100000E-9	4.762147E-4
5.150000E-9	4.693629E-4
5.200000E-9	4.590852E-4
5.250000E-9	4.436686E-4
5.300000E-9	4.179744E-4
5.350000E-9	3.905672E-4
5.400000E-9	3.785765E-4
5.450000E-9	3.974190E-4
5.500000E-9	4.385298E-4
5.550000E-9	4.984830E-4
5.600000E-9	5.772787E-4
5.650000E-9	6.697780E-4
5.700000E-9	7.502867E-4
5.750000E-9	8.170917E-4
5.800000E-9	8.684802E-4
5.850000E-9	8.890356E-4
5.900000E-9	8.701932E-4
5.950000E-9	8.188047E-4
6.000000E-9	7.348701E-4
6.050000E-9	6.098248E-4
6.100000E-9	4.727888E-4
6.150000E-9	3.443175E-4
6.200000E-9	2.278369E-4
6.250000E-9	1.319117E-4
6.300000E-9	8.223616E-5
6.350000E-9	7.367141E-5
6.400000E-9	7.881026E-5
6.450000E-9	1.027916E-4
6.500000E-9	1.610319E-4
6.550000E-9	2.261240E-4
6.600000E-9	2.792254E-4
6.650000E-9	3.323269E-4
6.700000E-9	3.768636E-4
6.750000E-9	3.820024E-4
6.800000E-9	3.631600E-4
6.850000E-9	3.391787E-4
6.900000E-9	3.049197E-4
6.950000E-9	2.535312E-4
7.000000E-9	2.038556E-4
7.050000E-9	1.661707E-4
7.100000E-9	1.387635E-4
7.150000E-9	1.147822E-4
7.200000E-9	8.566206E-5
7.250000E-9	6.510666E-5
7.300000E-9	6.510666E-5
7.350000E-9	7.024551E-5
7.400000E-9	7.024551E-5
7.450000E-9	7.709731E-5
7.500000E-9	8.737501E-5
7.550000E-9	8.052321E-5
7.600000E-9	6.339371E-5
7.650000E-9	5.311601E-5
7.700000E-9	5.311601E-5
7.750000E-9	6.510666E-5
7.800000E-9	8.394911E-5
7.850000E-9	9.765271E-5
7.900000E-9	1.216340E-4
7.950000E-9	1.781614E-4
8.000000E-9	2.226981E-4
8.050000E-9	2.432535E-4
8.100000E-9	2.843643E-4
8.150000E-9	3.494564E-4
8.200000E-9	3.905672E-4
8.250000E-9	4.111226E-4
8.300000E-9	4.316780E-4
8.350000E-9	4.316780E-4
8.400000E-9	4.162614E-4
8.450000E-9	4.094096E-4
8.500000E-9	4.094096E-4
8.550000E-9	3.939931E-4
8.600000E-9	3.648729E-4
8.650000E-9	3.323269E-4
8.700000E-9	3.100585E-4
8.750000E-9	2.877902E-4
8.800000E-9	2.620959E-4
8.850000E-9	2.415405E-4
8.900000E-9	2.449664E-4
8.950000E-9	2.449664E-4
9.000000E-9	2.346887E-4
9.050000E-9	2.312628E-4
9.100000E-9	2.449664E-4
9.150000E-9	2.518182E-4
9.200000E-9	2.483923E-4
9.250000E-9	2.501053E-4
9.300000E-9	2.655218E-4
9.350000E-9	2.912161E-4
9.400000E-9	3.237621E-4
9.450000E-9	3.580211E-4
9.500000E-9	3.871413E-4
9.550000E-9	4.162614E-4
9.600000E-9	4.419557E-4
9.650000E-9	4.539463E-4
9.700000E-9	4.676499E-4
9.750000E-9	4.967701E-4
9.800000E-9	5.190384E-4
9.850000E-9	5.001960E-4
9.900000E-9	4.762147E-4
9.950000E-9	4.676499E-4
1.000000E-8	4.642240E-4
1.005000E-8	4.590852E-4
1.010000E-8	4.779276E-4
1.015000E-8	5.173255E-4
1.020000E-8	5.430197E-4
1.025000E-8	5.550104E-4
1.030000E-8	5.652881E-4
