Study Name	PremaTech_CVD_SiC_Heating_Trial_W_CoPremaTech_CVD_SiC_Heating_Wcoat
Sample Name	2025-05-14
Run Name	Heating_trial_165C
Operator	Keshav
Date	5/14/2025
Time	19:15
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	13
dt	50.000001E-12
time stamp (ms)	7:29:17 PM
	
Time	Amplitude
0.000000E+0	1.490361E-4
5.000000E-11	2.107023E-4
1.000000E-10	2.552390E-4
1.500000E-10	2.757944E-4
2.000000E-10	2.689426E-4
2.500000E-10	2.466742E-4
3.000000E-10	2.226929E-4
3.500000E-10	1.935728E-4
4.000000E-10	1.524620E-4
4.500000E-10	1.113512E-4
5.000000E-10	6.167561E-5
5.500000E-10	-6.842393E-6
6.000000E-10	-7.536040E-5
6.500000E-10	-1.301748E-4
7.000000E-10	-1.969798E-4
7.500000E-10	-2.774885E-4
8.000000E-10	-3.442936E-4
8.500000E-10	-3.956821E-4
9.000000E-10	-4.504965E-4
9.500000E-10	-4.916073E-4
1.000000E-9	-4.984591E-4
1.050000E-9	-4.813296E-4
1.100000E-9	-4.367929E-4
1.150000E-9	-3.665619E-4
1.200000E-9	-2.929051E-4
1.250000E-9	-2.295259E-4
1.300000E-9	-1.610079E-4
1.350000E-9	-9.591580E-5
1.400000E-9	-6.336975E-5
1.450000E-9	-4.624024E-5
1.500000E-9	-2.739779E-5
1.550000E-9	-2.739779E-5
1.600000E-9	-5.309204E-5
1.650000E-9	-8.563810E-5
1.700000E-9	-1.079064E-4
1.750000E-9	-1.284618E-4
1.800000E-9	-1.387395E-4
1.850000E-9	-1.318877E-4
1.900000E-9	-1.147582E-4
1.950000E-9	-9.762875E-5
2.000000E-9	-7.364745E-5
2.050000E-9	-4.281434E-5
2.100000E-9	-1.712009E-5
2.150000E-9	-1.369419E-5
2.200000E-9	-2.054599E-5
2.250000E-9	-3.424959E-5
2.300000E-9	-5.480499E-5
2.350000E-9	-7.364745E-5
2.400000E-9	-8.392515E-5
2.450000E-9	-9.420285E-5
2.500000E-9	-1.233230E-4
2.550000E-9	-1.627208E-4
2.600000E-9	-1.969798E-4
2.650000E-9	-2.226741E-4
2.700000E-9	-2.483684E-4
2.750000E-9	-2.706367E-4
2.800000E-9	-2.706367E-4
