Study Name	SiC_phase_study
1.610000E-8	-5.413006E-4
1.615000E-8	-4.436625E-4
1.620000E-8	-3.186171E-4
1.625000E-8	-1.918588E-4
1.630000E-8	-8.736885E-5
1.635000E-8	-8.399184E-9
1.640000E-8	5.823190E-5
1.645000E-8	9.591680E-5
1.650000E-8	1.181852E-4
1.655000E-8	9.420385E-5
1.660000E-8	8.556351E-6
1.665000E-8	-5.996165E-5
1.670000E-8	-8.565590E-5
1.675000E-8	-1.233408E-4
1.680000E-8	-1.558869E-4
1.685000E-8	-1.301926E-4
1.690000E-8	-8.736885E-5
1.695000E-8	-1.113502E-4
1.700000E-8	-1.575998E-4
1.705000E-8	-1.713034E-4
1.710000E-8	-1.713034E-4
1.715000E-8	-1.969977E-4
1.720000E-8	-2.518121E-4
1.725000E-8	-3.306078E-4
1.730000E-8	-4.265330E-4
1.735000E-8	-5.053287E-4
1.740000E-8	-5.532913E-4
1.745000E-8	-5.789855E-4
1.750000E-8	-5.875503E-4
1.755000E-8	-5.687078E-4
1.760000E-8	-5.207452E-4
1.765000E-8	-4.453754E-4
1.770000E-8	-3.614409E-4
1.775000E-8	-3.032006E-4
1.780000E-8	-2.963488E-4
1.785000E-8	-3.597279E-4
1.790000E-8	-5.310229E-4
1.795000E-8	-8.410669E-4
1.800000E-8	-1.313841E-3
1.805000E-8	-2.004160E-3
1.810000E-8	-2.978829E-3
1.815000E-8	-4.241273E-3
1.820000E-8	-5.769224E-3
1.825000E-8	-7.557544E-3
1.830000E-8	-9.573686E-3
1.835000E-8	-1.174399E-2
1.840000E-8	-1.402050E-2
1.845000E-8	-1.634326E-2
1.850000E-8	-1.859237E-2
1.855000E-8	-2.067360E-2
1.860000E-8	-2.257498E-2
1.865000E-8	-2.427251E-2
1.870000E-8	-2.572681E-2
1.875000E-8	-2.692244E-2
1.880000E-8	-2.786114E-2
1.885000E-8	-2.853947E-2
1.890000E-8	-2.897970E-2
1.895000E-8	-2.921608E-2
1.900000E-8	-2.921780E-2
1.905000E-8	-2.893687E-2
1.910000E-8	-2.838016E-2
1.915000E-8	-2.759563E-2
1.920000E-8	-2.657643E-2
1.925000E-8	-2.533283E-2
1.930000E-8	-2.392649E-2
1.935000E-8	-2.240882E-2
1.940000E-8	-2.077124E-2
1.945000E-8	-1.909598E-2
1.950000E-8	-1.751835E-2
1.955000E-8	-1.608975E-2
1.960000E-8	-1.484272E-2
1.965000E-8	-1.389717E-2
1.970000E-8	-1.331991E-2
1.975000E-8	-1.306125E-2
1.980000E-8	-1.309551E-2
1.985000E-8	-1.338157E-2
1.990000E-8	-1.382694E-2
1.995000E-8	-1.441620E-2
2.000000E-8	-1.519388E-2
2.005000E-8	-1.608632E-2
2.010000E-8	-1.692224E-2
2.015000E-8	-1.762113E-2
2.020000E-8	-1.819154E-2
2.025000E-8	-1.860607E-2
2.030000E-8	-1.885102E-2
2.035000E-8	-1.894695E-2
2.040000E-8	-1.887843E-2
2.045000E-8	-1.863862E-2
2.050000E-8	-1.823950E-2
2.055000E-8	-1.768622E-2
2.060000E-8	-1.696678E-2
2.065000E-8	-1.611373E-2
2.070000E-8	-1.518360E-2
2.075000E-8	-1.421578E-2
2.080000E-8	-1.322056E-2
2.085000E-8	-1.219964E-2
2.090000E-8	-1.119414E-2
2.095000E-8	-1.033937E-2
2.100000E-8	-9.748407E-3
2.105000E-8	-9.412669E-3
2.110000E-8	-9.265355E-3
2.115000E-8	-9.342438E-3
2.120000E-8	-9.702157E-3
2.125000E-8	-1.031711E-2
2.130000E-8	-1.109992E-2
2.135000E-8	-1.198895E-2
2.140000E-8	-1.295848E-2
2.145000E-8	-1.395884E-2
2.150000E-8	-1.491295E-2
2.155000E-8	-1.573345E-2
2.160000E-8	-1.639979E-2
2.165000E-8	-1.691368E-2
2.170000E-8	-1.719631E-2
2.175000E-8	-1.718261E-2
2.180000E-8	-1.691196E-2
2.185000E-8	-1.647859E-2
2.190000E-8	-1.587220E-2
2.195000E-8	-1.503800E-2
2.200000E-8	-1.402222E-2
2.205000E-8	-1.294306E-2
2.210000E-8	-1.187247E-2
2.215000E-8	-1.082414E-2
2.220000E-8	-9.825490E-3
2.225000E-8	-8.943321E-3
2.230000E-8	-8.254715E-3
2.235000E-8	-7.807635E-3
2.240000E-8	-7.610645E-3
2.245000E-8	-7.648330E-3
2.250000E-8	-7.917264E-3
2.255000E-8	-8.393464E-3
2.260000E-8	-9.040959E-3
2.265000E-8	-9.835768E-3
2.270000E-8	-1.073335E-2
2.275000E-8	-1.166691E-2
2.280000E-8	-1.257820E-2
2.285000E-8	-1.341755E-2
2.290000E-8	-1.410615E-2
2.295000E-8	-1.461147E-2
2.300000E-8	-1.493522E-2
2.305000E-8	-1.505341E-2
2.310000E-8	-1.492323E-2
2.315000E-8	-1.453096E-2
2.320000E-8	-1.391773E-2
2.325000E-8	-1.312634E-2
2.330000E-8	-1.220992E-2
2.335000E-8	-1.120955E-2
2.340000E-8	-1.015095E-2
2.345000E-8	-9.124893E-3
2.350000E-8	-8.247863E-3
2.355000E-8	-7.533563E-3
2.360000E-8	-6.935743E-3
2.365000E-8	-6.507506E-3
2.370000E-8	-6.336211E-3
2.375000E-8	-6.425284E-3
2.380000E-8	-6.723337E-3
2.385000E-8	-7.232084E-3
2.390000E-8	-7.934393E-3
2.395000E-8	-8.741193E-3
2.400000E-8	-9.585677E-3
2.405000E-8	-1.044900E-2
2.410000E-8	-1.131062E-2
2.415000E-8	-1.212256E-2
2.420000E-8	-1.282658E-2
2.425000E-8	-1.336616E-2
2.430000E-8	-1.371560E-2
2.435000E-8	-1.385949E-2
2.440000E-8	-1.379611E-2
2.445000E-8	-1.351518E-2
2.450000E-8	-1.302357E-2
2.455000E-8	-1.235380E-2
2.460000E-8	-1.152645E-2
2.465000E-8	-1.055863E-2
2.470000E-8	-9.505168E-3
2.475000E-8	-8.436287E-3
2.480000E-8	-7.399953E-3
2.485000E-8	-6.433849E-3
2.490000E-8	-5.591077E-3
2.495000E-8	-4.936730E-3
2.500000E-8	-4.517058E-3
2.505000E-8	-4.347476E-3
2.510000E-8	-4.448540E-3
2.515000E-8	-4.830528E-3
2.520000E-8	-5.457467E-3
2.525000E-8	-6.269406E-3
2.530000E-8	-7.233796E-3
2.535000E-8	-8.287261E-3
2.540000E-8	-9.344151E-3
2.545000E-8	-1.034280E-2
2.550000E-8	-1.125409E-2
2.555000E-8	-1.202834E-2
2.560000E-8	-1.258505E-2
2.565000E-8	-1.291394E-2
2.570000E-8	-1.302528E-2
2.575000E-8	-1.290537E-2
2.580000E-8	-1.254908E-2
2.585000E-8	-1.201464E-2
2.590000E-8	-1.134830E-2
2.595000E-8	-1.055521E-2
2.600000E-8	-9.671324E-3
2.605000E-8	-8.770313E-3
2.610000E-8	-7.925828E-3
2.615000E-8	-7.194399E-3
2.620000E-8	-6.593153E-3
2.625000E-8	-6.115240E-3
2.630000E-8	-5.796631E-3
2.635000E-8	-5.687003E-3
2.640000E-8	-5.779502E-3
2.645000E-8	-6.026167E-3
2.650000E-8	-6.428710E-3
2.655000E-8	-6.981993E-3
2.660000E-8	-7.631201E-3
2.665000E-8	-8.345501E-3
2.670000E-8	-9.104338E-3
2.675000E-8	-9.846045E-3
2.680000E-8	-1.050724E-2
2.685000E-8	-1.107594E-2
2.690000E-8	-1.152474E-2
2.695000E-8	-1.180566E-2
2.700000E-8	-1.189473E-2
2.705000E-8	-1.180737E-2
2.710000E-8	-1.154872E-2
2.715000E-8	-1.114446E-2
2.720000E-8	-1.062372E-2
2.725000E-8	-9.984794E-3
2.730000E-8	-9.248226E-3
2.735000E-8	-8.449991E-3
2.740000E-8	-7.634627E-3
2.745000E-8	-6.817550E-3
2.750000E-8	-6.046722E-3
2.755000E-8	-5.390662E-3
2.760000E-8	-4.895620E-3
2.765000E-8	-4.578724E-3
2.770000E-8	-4.460530E-3
2.775000E-8	-4.553030E-3
2.780000E-8	-4.854509E-3
2.785000E-8	-5.347838E-3
2.790000E-8	-5.995334E-3
2.795000E-8	-6.754170E-3
2.800000E-8	-7.571248E-3
2.805000E-8	-8.386612E-3
2.810000E-8	-9.145449E-3
2.815000E-8	-9.804934E-3
2.820000E-8	-1.031882E-2
2.825000E-8	-1.065798E-2
2.830000E-8	-1.081558E-2
2.835000E-8	-1.079673E-2
2.840000E-8	-1.060660E-2
2.845000E-8	-1.024516E-2
2.850000E-8	-9.719287E-3
2.855000E-8	-9.063227E-3
2.860000E-8	-8.328372E-3
2.865000E-8	-7.540415E-3
2.870000E-8	-6.730189E-3
2.875000E-8	-5.973065E-3
2.880000E-8	-5.335848E-3
2.885000E-8	-4.816824E-3
2.890000E-8	-4.422845E-3
2.895000E-8	-4.183032E-3
2.900000E-8	-4.121366E-3
2.905000E-8	-4.215578E-3
2.910000E-8	-4.453679E-3
2.915000E-8	-4.844231E-3
2.920000E-8	-5.373533E-3
2.925000E-8	-6.000472E-3
2.930000E-8	-6.695930E-3
2.935000E-8	-7.425647E-3
2.940000E-8	-8.146799E-3
2.945000E-8	-8.802859E-3
2.950000E-8	-9.361280E-3
2.955000E-8	-9.791231E-3
2.960000E-8	-1.004475E-2
2.965000E-8	-1.008928E-2
2.970000E-8	-9.959100E-3
2.975000E-8	-9.669611E-3
2.980000E-8	-9.208828E-3
2.985000E-8	-8.611008E-3
2.990000E-8	-7.927541E-3
2.995000E-8	-7.190973E-3
3.000000E-8	-6.430423E-3
3.005000E-8	-5.702419E-3
3.010000E-8	-5.058350E-3
3.015000E-8	-4.525622E-3
3.020000E-8	-4.119653E-3
3.025000E-8	-3.862711E-3
3.030000E-8	-3.782202E-3
3.035000E-8	-3.874701E-3
3.040000E-8	-4.100811E-3
3.045000E-8	-4.417707E-3
3.050000E-8	-4.825389E-3
3.055000E-8	-5.330709E-3
3.060000E-8	-5.866862E-3
3.065000E-8	-6.403016E-3
3.070000E-8	-6.944308E-3
3.075000E-8	-7.446202E-3
3.080000E-8	-7.859023E-3
3.085000E-8	-8.174206E-3
3.090000E-8	-8.410593E-3
3.095000E-8	-8.544203E-3
3.100000E-8	-8.545916E-3
3.105000E-8	-8.436287E-3
3.110000E-8	-8.227307E-3
3.115000E-8	-7.903560E-3
3.120000E-8	-7.473609E-3
3.125000E-8	-6.976854E-3
3.130000E-8	-6.457830E-3
3.135000E-8	-5.943945E-3
3.140000E-8	-5.445477E-3
3.145000E-8	-4.982980E-3
3.150000E-8	-4.602705E-3
3.155000E-8	-4.326920E-3
3.160000E-8	-4.145348E-3
3.165000E-8	-4.066552E-3
3.170000E-8	-4.131644E-3
3.175000E-8	-4.350902E-3
3.180000E-8	-4.679788E-3
3.185000E-8	-5.077192E-3
3.190000E-8	-5.543115E-3
3.195000E-8	-6.039870E-3
3.200000E-8	-6.524635E-3
3.205000E-8	-6.961437E-3
3.210000E-8	-7.348564E-3
3.215000E-8	-7.653469E-3
3.220000E-8	-7.831616E-3
3.225000E-8	-7.864162E-3
3.230000E-8	-7.757959E-3
3.235000E-8	-7.526711E-3
3.240000E-8	-7.196112E-3
3.245000E-8	-6.778152E-3
3.250000E-8	-6.295100E-3
3.255000E-8	-5.781215E-3
3.260000E-8	-5.282746E-3
3.265000E-8	-4.847657E-3
3.270000E-8	-4.494789E-3
3.275000E-8	-4.230995E-3
3.280000E-8	-4.068265E-3
3.285000E-8	-4.016876E-3
3.290000E-8	-4.073404E-3
3.295000E-8	-4.201875E-3
3.300000E-8	-4.371457E-3
3.305000E-8	-4.583863E-3
3.310000E-8	-4.828815E-3
3.315000E-8	-5.073766E-3
3.320000E-8	-5.308441E-3
3.325000E-8	-5.529411E-3
3.330000E-8	-5.745243E-3
3.335000E-8	-5.954223E-3
3.340000E-8	-6.158064E-3
3.345000E-8	-6.356766E-3
3.350000E-8	-6.546903E-3
3.355000E-8	-6.707921E-3
3.360000E-8	-6.807272E-3
3.365000E-8	-6.838105E-3
3.370000E-8	-6.814124E-3
3.375000E-8	-6.726763E-3
3.380000E-8	-6.545191E-3
3.385000E-8	-6.269406E-3
3.390000E-8	-5.925103E-3
3.395000E-8	-5.544828E-3
3.400000E-8	-5.149136E-3
3.405000E-8	-4.770574E-3
3.410000E-8	-4.445114E-3
3.415000E-8	-4.200162E-3
3.420000E-8	-4.042571E-3
3.425000E-8	-3.992895E-3
3.430000E-8	-4.063126E-3
3.435000E-8	-4.219004E-3
3.440000E-8	-4.421132E-3
3.445000E-8	-4.684927E-3
3.450000E-8	-5.010387E-3
3.455000E-8	-5.323857E-3
3.460000E-8	-5.582513E-3
3.465000E-8	-5.791493E-3
3.470000E-8	-5.949084E-3
3.475000E-8	-6.029593E-3
3.480000E-8	-6.033018E-3
3.485000E-8	-5.973065E-3
3.490000E-8	-5.865149E-3
3.495000E-8	-5.717836E-3
3.500000E-8	-5.551680E-3
3.505000E-8	-5.388949E-3
3.510000E-8	-5.241636E-3
3.515000E-8	-5.099461E-3
3.520000E-8	-4.953860E-3
3.525000E-8	-4.823676E-3
3.530000E-8	-4.693492E-3
3.535000E-8	-4.541039E-3
3.540000E-8	-4.361179E-3
3.545000E-8	-4.184745E-3
3.550000E-8	-4.006599E-3
3.555000E-8	-3.835304E-3
3.560000E-8	-3.705119E-3
3.565000E-8	-3.629750E-3
3.570000E-8	-3.597204E-3
3.575000E-8	-3.640027E-3
3.580000E-8	-3.792480E-3
3.585000E-8	-4.040858E-3
3.590000E-8	-4.347476E-3
3.595000E-8	-4.695204E-3
3.600000E-8	-5.060063E-3
3.605000E-8	-5.400940E-3
3.610000E-8	-5.687003E-3
3.615000E-8	-5.902834E-3
3.620000E-8	-6.022741E-3
3.625000E-8	-6.024454E-3
3.630000E-8	-5.918251E-3
3.635000E-8	-5.733252E-3
3.640000E-8	-5.474597E-3
3.645000E-8	-5.162840E-3
3.650000E-8	-4.845944E-3
3.655000E-8	-4.544465E-3
3.660000E-8	-4.278958E-3
3.665000E-8	-4.071691E-3
3.670000E-8	-3.927803E-3
3.675000E-8	-3.833591E-3
3.680000E-8	-3.794193E-3
3.685000E-8	-3.802758E-3
3.690000E-8	-3.838729E-3
3.695000E-8	-3.881553E-3
3.700000E-8	-3.936368E-3
3.705000E-8	-4.003173E-3
3.710000E-8	-4.090533E-3
3.715000E-8	-4.208727E-3
3.720000E-8	-4.337198E-3
3.725000E-8	-4.463956E-3
3.730000E-8	-4.583863E-3
3.735000E-8	-4.698630E-3
3.740000E-8	-4.797981E-3
3.745000E-8	-4.875064E-3
3.750000E-8	-4.914462E-3
3.755000E-8	-4.895620E-3
3.760000E-8	-4.835666E-3
3.765000E-8	-4.753445E-3
3.770000E-8	-4.652381E-3
3.775000E-8	-4.525622E-3
3.780000E-8	-4.378309E-3
3.785000E-8	-4.237847E-3
3.790000E-8	-4.112801E-3
3.795000E-8	-3.991182E-3
3.800000E-8	-3.871276E-3
3.805000E-8	-3.782202E-3
3.810000E-8	-3.730814E-3
3.815000E-8	-3.689703E-3
3.820000E-8	-3.662296E-3
3.825000E-8	-3.672573E-3
3.830000E-8	-3.711971E-3
3.835000E-8	-3.756508E-3
3.840000E-8	-3.813035E-3
3.845000E-8	-3.886692E-3
3.850000E-8	-3.965488E-3
3.855000E-8	-4.045996E-3
3.860000E-8	-4.121366E-3
3.865000E-8	-4.179607E-3
3.870000E-8	-4.215578E-3
3.875000E-8	-4.219004E-3
3.880000E-8	-4.198449E-3
3.885000E-8	-4.179607E-3
3.890000E-8	-4.162477E-3
3.895000E-8	-4.136783E-3
3.900000E-8	-4.104237E-3
3.905000E-8	-4.081968E-3
3.910000E-8	-4.064839E-3
3.915000E-8	-4.059700E-3
3.920000E-8	-4.054561E-3
3.925000E-8	-4.032293E-3
3.930000E-8	-3.996321E-3
3.935000E-8	-3.956923E-3
3.940000E-8	-3.896970E-3
3.945000E-8	-3.826739E-3
3.950000E-8	-3.761647E-3
3.955000E-8	-3.710258E-3
3.960000E-8	-3.681138E-3
3.965000E-8	-3.694842E-3
3.970000E-8	-3.739378E-3
3.975000E-8	-3.807896E-3
3.980000E-8	-3.914099E-3
3.985000E-8	-4.045996E-3
3.990000E-8	-4.186458E-3
3.995000E-8	-4.323494E-3
4.000000E-8	-4.436549E-3
4.005000E-8	-4.496502E-3
4.010000E-8	-4.511919E-3
4.015000E-8	-4.505067E-3
4.020000E-8	-4.460530E-3
4.025000E-8	-4.376596E-3
4.030000E-8	-4.270393E-3
4.035000E-8	-4.159051E-3
4.040000E-8	-4.037432E-3
4.045000E-8	-3.907247E-3
4.050000E-8	-3.785628E-3
4.055000E-8	-3.701693E-3
4.060000E-8	-3.664009E-3
4.065000E-8	-3.631463E-3
4.070000E-8	-3.585213E-3
