Study Name	SiC_phase_study
Sample Name	2025-11-07
Run Name	spot05
Operator	Keshav
Date	11/7/2025
Time	18:24
Sign	FIX
Grating Spacing	08.80um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	6
dt	50.000001E-12
time stamp (ms)	6:30:49 PM
	
Time	Amplitude
0.000000E+0	-1.692992E-6
5.000000E-11	-6.831842E-6
1.000000E-10	1.029766E-5
1.500000E-10	1.201061E-5
2.000000E-10	1.029766E-5
2.500000E-10	6.168616E-5
3.000000E-10	1.490466E-4
3.500000E-10	2.209905E-4
4.000000E-10	2.843697E-4
4.500000E-10	3.511747E-4
5.000000E-10	4.111280E-4
5.500000E-10	4.676553E-4
6.000000E-10	5.036273E-4
6.500000E-10	4.950625E-4
7.000000E-10	4.556647E-4
7.500000E-10	4.299704E-4
8.000000E-10	3.991373E-4
8.500000E-10	3.443229E-4
9.000000E-10	2.792308E-4
9.500000E-10	2.124258E-4
1.000000E-9	1.284912E-4
1.050000E-9	3.427896E-5
1.100000E-9	-4.109084E-5
1.150000E-9	-1.078959E-4
1.200000E-9	-1.764139E-4
1.250000E-9	-2.415060E-4
1.300000E-9	-2.809039E-4
1.350000E-9	-2.860427E-4
1.400000E-9	-2.552096E-4
1.450000E-9	-1.798398E-4
1.500000E-9	-7.706279E-5
1.550000E-9	4.113076E-5
1.600000E-9	1.678891E-4
1.650000E-9	2.946474E-4
1.700000E-9	3.939985E-4
1.750000E-9	4.488129E-4
1.800000E-9	4.693683E-4
1.850000E-9	4.727942E-4
1.900000E-9	4.556647E-4
1.950000E-9	4.094150E-4
2.000000E-9	3.357582E-4
2.050000E-9	2.586754E-4
2.100000E-9	2.004351E-4
2.150000E-9	1.439078E-4
2.200000E-9	8.224156E-5
2.250000E-9	4.798256E-5
2.300000E-9	4.969551E-5
2.350000E-9	4.798256E-5
2.400000E-9	2.914011E-5
2.450000E-9	1.886241E-5
2.500000E-9	5.158808E-6
2.550000E-9	-2.738724E-5
2.600000E-9	-5.993329E-5
2.650000E-9	-5.136854E-5
2.700000E-9	-2.053544E-5
2.750000E-9	1.732908E-6
2.800000E-9	1.714946E-5
2.850000E-9	4.455666E-5
2.900000E-9	6.853796E-5
2.950000E-9	7.196386E-5
3.000000E-9	7.196386E-5
3.050000E-9	8.224156E-5
3.100000E-9	8.566746E-5
3.150000E-9	6.511206E-5
3.200000E-9	1.543651E-5
3.250000E-9	-4.794264E-5
3.300000E-9	-1.044700E-4
3.350000E-9	-1.490067E-4
3.400000E-9	-1.798398E-4
3.450000E-9	-1.986822E-4
3.500000E-9	-2.089599E-4
3.550000E-9	-2.260894E-4
3.600000E-9	-2.363671E-4
3.650000E-9	-2.226635E-4
3.700000E-9	-2.106729E-4
3.750000E-9	-2.278024E-4
3.800000E-9	-2.586355E-4
3.850000E-9	-2.894686E-4
3.900000E-9	-3.220147E-4
3.950000E-9	-3.425701E-4
4.000000E-9	-3.477089E-4
4.050000E-9	-3.579866E-4
4.100000E-9	-3.819679E-4
4.150000E-9	-4.110881E-4
4.200000E-9	-4.402082E-4
4.250000E-9	-4.556248E-4
4.300000E-9	-4.453471E-4
4.350000E-9	-4.162269E-4
4.400000E-9	-3.819679E-4
4.450000E-9	-3.151629E-4
4.500000E-9	-1.986822E-4
4.550000E-9	-4.280379E-5
4.600000E-9	1.421948E-4
4.650000E-9	3.271934E-4
4.700000E-9	4.950625E-4
4.750000E-9	6.492280E-4
4.800000E-9	7.931158E-4
4.850000E-9	9.061705E-4
4.900000E-9	9.678367E-4
4.950000E-9	9.644108E-4
5.000000E-9	8.753374E-4
5.050000E-9	7.006165E-4
5.100000E-9	4.727942E-4
5.150000E-9	2.261294E-4
5.200000E-9	-1.882249E-5
5.250000E-9	-2.329412E-4
5.300000E-9	-3.819679E-4
5.350000E-9	-4.556248E-4
5.400000E-9	-4.504859E-4
5.450000E-9	-3.853938E-4
5.500000E-9	-2.774780E-4
5.550000E-9	-1.507196E-4
5.600000E-9	-1.539659E-5
5.650000E-9	1.045099E-4
5.700000E-9	1.867315E-4
5.750000E-9	2.192776E-4
5.800000E-9	2.192776E-4
5.850000E-9	1.815927E-4
5.900000E-9	1.130747E-4
5.950000E-9	2.228831E-5
6.000000E-9	-8.734049E-5
6.050000E-9	-2.140988E-4
6.100000E-9	-3.391442E-4
6.150000E-9	-4.436341E-4
6.200000E-9	-5.241428E-4
6.250000E-9	-5.721054E-4
6.300000E-9	-5.840960E-4
6.350000E-9	-5.635406E-4
6.400000E-9	-5.104392E-4
6.450000E-9	-4.128010E-4
6.500000E-9	-2.706262E-4
6.550000E-9	-1.215995E-4
6.600000E-9	1.886241E-5
6.650000E-9	1.524725E-4
6.700000E-9	2.826567E-4
6.750000E-9	3.905726E-4
6.800000E-9	4.608035E-4
6.850000E-9	4.916366E-4
6.900000E-9	4.813589E-4
6.950000E-9	4.453870E-4
7.000000E-9	3.905726E-4
7.050000E-9	3.220546E-4
7.100000E-9	2.535366E-4
7.150000E-9	1.987222E-4
7.200000E-9	1.627502E-4
7.250000E-9	1.576114E-4
7.300000E-9	1.644632E-4
7.350000E-9	1.764538E-4
7.400000E-9	2.021481E-4
7.450000E-9	2.346941E-4
7.500000E-9	2.689531E-4
7.550000E-9	3.014992E-4
7.600000E-9	3.169157E-4
7.650000E-9	3.117769E-4
7.700000E-9	2.997862E-4
7.750000E-9	2.946474E-4
7.800000E-9	2.740920E-4
7.850000E-9	2.261294E-4
7.900000E-9	1.730279E-4
7.950000E-9	1.267783E-4
8.000000E-9	6.682501E-5
8.050000E-9	-1.882249E-5
8.100000E-9	-1.061829E-4
8.150000E-9	-1.798398E-4
8.200000E-9	-2.397930E-4
8.250000E-9	-2.843298E-4
8.300000E-9	-2.894686E-4
8.350000E-9	-2.534966E-4
8.400000E-9	-2.038211E-4
8.450000E-9	-1.507196E-4
8.500000E-9	-1.027570E-4
8.550000E-9	-5.479444E-5
8.600000E-9	-3.405942E-6
8.650000E-9	5.826026E-5
8.700000E-9	1.027970E-4
8.750000E-9	1.062229E-4
8.800000E-9	8.395451E-5
8.850000E-9	7.196386E-5
8.900000E-9	6.339911E-5
8.950000E-9	4.626961E-5
9.000000E-9	1.543651E-5
9.050000E-9	-3.081314E-5
9.100000E-9	-8.734049E-5
9.150000E-9	-1.455808E-4
9.200000E-9	-1.952563E-4
9.250000E-9	-2.158117E-4
9.300000E-9	-1.866916E-4
9.350000E-9	-1.250254E-4
9.400000E-9	-5.136854E-5
9.450000E-9	4.113076E-5
9.500000E-9	1.490466E-4
9.550000E-9	2.603884E-4
9.600000E-9	3.528877E-4
9.650000E-9	4.333963E-4
9.700000E-9	5.019143E-4
9.750000E-9	5.481640E-4
9.800000E-9	5.584417E-4
9.850000E-9	5.533028E-4
9.900000E-9	5.464510E-4
9.950000E-9	5.224697E-4
1.000000E-8	4.659424E-4
1.005000E-8	4.025632E-4
1.010000E-8	3.717301E-4
1.015000E-8	3.734431E-4
1.020000E-8	3.768690E-4
1.025000E-8	3.768690E-4
1.030000E-8	3.751560E-4
1.035000E-8	3.648783E-4
1.040000E-8	3.477488E-4
1.045000E-8	3.100639E-4
1.050000E-8	2.227035E-4
1.055000E-8	6.339911E-5
1.060000E-8	-1.284513E-4
1.065000E-8	-3.117370E-4
1.070000E-8	-4.881708E-4
1.075000E-8	-6.457622E-4
1.080000E-8	-7.434004E-4
1.085000E-8	-7.810853E-4
1.090000E-8	-7.965018E-4
1.095000E-8	-7.776594E-4
1.100000E-8	-7.108543E-4
1.105000E-8	-6.371975E-4
1.110000E-8	-5.755313E-4
1.115000E-8	-5.155780E-4
1.120000E-8	-4.590507E-4
1.125000E-8	-4.265046E-4
1.130000E-8	-4.179399E-4
1.135000E-8	-4.247917E-4
1.140000E-8	-4.419212E-4
1.145000E-8	-4.487730E-4
1.150000E-8	-4.384953E-4
1.155000E-8	-4.213658E-4
1.160000E-8	-3.579866E-4
1.165000E-8	-2.346542E-4
1.170000E-8	-1.027570E-4
1.175000E-8	2.228831E-5
1.180000E-8	1.490466E-4
1.185000E-8	2.501107E-4
1.190000E-8	3.049251E-4
1.195000E-8	3.357582E-4
1.200000E-8	3.426100E-4
1.205000E-8	3.032121E-4
1.210000E-8	2.415459E-4
1.215000E-8	1.935833E-4
1.220000E-8	1.507596E-4
1.225000E-8	1.096488E-4
1.230000E-8	8.738041E-5
1.235000E-8	9.080631E-5
1.240000E-8	1.130747E-4
1.245000E-8	1.576114E-4
1.250000E-8	2.089999E-4
1.255000E-8	2.603884E-4
1.260000E-8	3.100639E-4
1.265000E-8	3.460359E-4
1.270000E-8	3.511747E-4
1.275000E-8	3.220546E-4
1.280000E-8	2.586754E-4
1.285000E-8	1.696020E-4
1.290000E-8	7.025091E-5
1.295000E-8	-3.937789E-5
1.300000E-8	-1.609973E-4
1.305000E-8	-2.740521E-4
1.310000E-8	-3.579866E-4
1.315000E-8	-4.128010E-4
1.320000E-8	-4.384953E-4
1.325000E-8	-4.162269E-4
1.330000E-8	-3.562737E-4
1.335000E-8	-2.980334E-4
1.340000E-8	-2.689132E-4
1.345000E-8	-2.534966E-4
1.350000E-8	-2.397930E-4
1.355000E-8	-2.534966E-4
1.360000E-8	-2.997463E-4
1.365000E-8	-3.511348E-4
1.370000E-8	-3.922456E-4
1.375000E-8	-4.247917E-4
1.380000E-8	-4.333564E-4
1.385000E-8	-4.076622E-4
1.390000E-8	-3.682643E-4
1.395000E-8	-3.271535E-4
1.400000E-8	-2.689132E-4
1.405000E-8	-1.695621E-4
1.410000E-8	-5.479444E-5
1.415000E-8	2.400126E-5
1.420000E-8	5.312141E-5
1.425000E-8	5.483436E-5
1.430000E-8	3.599191E-5
1.435000E-8	-1.539659E-5
1.440000E-8	-7.534984E-5
1.445000E-8	-1.370160E-4
1.450000E-8	-2.089599E-4
1.455000E-8	-2.466448E-4
1.460000E-8	-2.175247E-4
1.465000E-8	-1.644232E-4
1.470000E-8	-1.113218E-4
1.475000E-8	-2.053544E-5
1.480000E-8	1.010840E-4
1.485000E-8	2.227035E-4
1.490000E-8	3.631654E-4
1.495000E-8	4.830719E-4
1.500000E-8	4.984884E-4
1.505000E-8	4.231186E-4
1.510000E-8	3.460359E-4
1.515000E-8	2.809438E-4
1.520000E-8	2.089999E-4
1.525000E-8	1.490466E-4
1.530000E-8	9.765811E-5
1.535000E-8	3.256601E-5
1.540000E-8	-2.910019E-5
1.545000E-8	-7.706279E-5
1.550000E-8	-1.353031E-4
1.555000E-8	-1.729880E-4
1.560000E-8	-1.712750E-4
1.565000E-8	-1.764139E-4
1.570000E-8	-2.243765E-4
1.575000E-8	-2.826168E-4
1.580000E-8	-3.425701E-4
1.585000E-8	-3.699773E-4
1.590000E-8	-3.220147E-4
1.595000E-8	-2.295153E-4
1.600000E-8	-1.866916E-4
1.605000E-8	-1.695621E-4
1.610000E-8	-9.247934E-5
1.615000E-8	2.057536E-5
1.620000E-8	6.168616E-5
1.625000E-8	2.400126E-5
1.630000E-8	-3.595199E-5
1.635000E-8	-1.010441E-4
1.640000E-8	-1.661362E-4
1.645000E-8	-2.432189E-4
