Study Name	SiC_phase_study
Sample Name	2025-11-07
Run Name	spot07
Operator	Keshav
Date	11/7/2025
Time	15:03
Sign	FIX
Grating Spacing	07.60um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	3:04:28 PM
	
Time	Amplitude
0.000000E+0	-2.843298E-4
5.000000E-11	-2.483578E-4
1.000000E-10	-2.175247E-4
1.500000E-10	-1.815527E-4
2.000000E-10	-1.284513E-4
2.500000E-10	-8.220164E-5
3.000000E-10	-6.849804E-5
3.500000E-10	-7.363689E-5
4.000000E-10	-6.849804E-5
4.500000E-10	-6.507214E-5
5.000000E-10	-1.061829E-4
5.500000E-10	-1.661362E-4
6.000000E-10	-2.192376E-4
6.500000E-10	-2.894686E-4
7.000000E-10	-3.819679E-4
7.500000E-10	-4.539118E-4
8.000000E-10	-4.984485E-4
8.500000E-10	-5.429852E-4
9.000000E-10	-5.584018E-4
9.500000E-10	-5.275687E-4
1.000000E-9	-4.693284E-4
1.050000E-9	-4.128010E-4
1.100000E-9	-3.459960E-4
1.150000E-9	-2.483578E-4
1.200000E-9	-1.147477E-4
1.250000E-9	2.742716E-5
1.300000E-9	1.404819E-4
1.350000E-9	2.432589E-4
1.400000E-9	3.511747E-4
1.450000E-9	4.402481E-4
1.500000E-9	4.762201E-4
1.550000E-9	4.556647E-4
1.600000E-9	3.683042E-4
1.650000E-9	2.329812E-4
1.700000E-9	8.566746E-5
1.750000E-9	-6.849804E-5
1.800000E-9	-2.295153E-4
1.850000E-9	-3.905327E-4
1.900000E-9	-5.378464E-4
1.950000E-9	-6.491881E-4
2.000000E-9	-7.177061E-4
2.050000E-9	-7.571040E-4
2.100000E-9	-7.845112E-4
2.150000E-9	-7.845112E-4
2.200000E-9	-7.588169E-4
2.250000E-9	-7.194191E-4
2.300000E-9	-6.680306E-4
2.350000E-9	-5.892349E-4
2.400000E-9	-5.172910E-4
2.450000E-9	-4.676154E-4
2.500000E-9	-4.196528E-4
2.550000E-9	-3.494219E-4
2.600000E-9	-2.534966E-4
2.650000E-9	-1.387290E-4
2.700000E-9	-2.910019E-5
2.750000E-9	5.140846E-5
2.800000E-9	1.045099E-4
2.850000E-9	1.250653E-4
2.900000E-9	1.062229E-4
2.950000E-9	6.168616E-5
3.000000E-9	1.201061E-5
3.050000E-9	-4.965559E-5
3.100000E-9	-1.421549E-4
3.150000E-9	-2.312283E-4
3.200000E-9	-2.928945E-4
3.250000E-9	-3.288665E-4
3.300000E-9	-3.442830E-4
3.350000E-9	-3.168758E-4
3.400000E-9	-2.517837E-4
3.450000E-9	-1.866916E-4
3.500000E-9	-1.455808E-4
3.550000E-9	-1.353031E-4
3.600000E-9	-1.541455E-4
3.650000E-9	-2.021081E-4
3.700000E-9	-2.620614E-4
3.750000E-9	-3.477089E-4
3.800000E-9	-4.487730E-4
3.850000E-9	-5.224298E-4
3.900000E-9	-5.549759E-4
3.950000E-9	-5.686795E-4
4.000000E-9	-5.344205E-4
4.050000E-9	-4.247917E-4
4.100000E-9	-2.860427E-4
4.150000E-9	-1.524326E-4
4.200000E-9	-2.053544E-5
4.250000E-9	8.052861E-5
4.300000E-9	1.096488E-4
4.350000E-9	9.251926E-5
4.400000E-9	6.682501E-5
4.450000E-9	2.742716E-5
4.500000E-9	-2.396134E-5
4.550000E-9	-7.021099E-5
4.600000E-9	-8.905344E-5
4.650000E-9	-8.048869E-5
4.700000E-9	-5.650739E-5
4.750000E-9	-2.396134E-5
4.800000E-9	2.742716E-5
4.850000E-9	1.027970E-4
4.900000E-9	1.935833E-4
4.950000E-9	2.826567E-4
5.000000E-9	3.563136E-4
5.050000E-9	3.974244E-4
5.100000E-9	4.179798E-4
5.150000E-9	4.453870E-4
5.200000E-9	4.710812E-4
5.250000E-9	4.727942E-4
5.300000E-9	4.419611E-4
5.350000E-9	3.939985E-4
5.400000E-9	3.374711E-4
5.450000E-9	2.621013E-4
5.500000E-9	1.952963E-4
5.550000E-9	1.610373E-4
5.600000E-9	1.302042E-4
5.650000E-9	8.566746E-5
5.700000E-9	5.312141E-5
5.750000E-9	4.969551E-5
5.800000E-9	5.997321E-5
5.850000E-9	8.224156E-5
5.900000E-9	1.096488E-4
5.950000E-9	1.113617E-4
6.000000E-9	6.511206E-5
6.050000E-9	-2.738724E-5
6.100000E-9	-1.849786E-4
6.150000E-9	-3.699773E-4
6.200000E-9	-5.446982E-4
6.250000E-9	-7.040025E-4
6.300000E-9	-8.615939E-4
6.350000E-9	-9.677968E-4
6.400000E-9	-9.952040E-4
6.450000E-9	-9.780745E-4
6.500000E-9	-9.335378E-4
6.550000E-9	-8.341867E-4
6.600000E-9	-6.937248E-4
6.650000E-9	-5.652536E-4
6.700000E-9	-4.573377E-4
6.750000E-9	-3.665514E-4
6.800000E-9	-3.100240E-4
6.850000E-9	-3.031722E-4
6.900000E-9	-3.151629E-4
6.950000E-9	-3.391442E-4
7.000000E-9	-3.751161E-4
7.050000E-9	-4.145140E-4
7.100000E-9	-4.367823E-4
7.150000E-9	-4.350694E-4
7.200000E-9	-4.247917E-4
7.250000E-9	-4.042363E-4
7.300000E-9	-3.665514E-4
7.350000E-9	-3.185888E-4
