Study Name	SiC_phase_study
Sample Name	2025-11-07
Run Name	spot08
Operator	Keshav
Date	11/7/2025
Time	19:07
Sign	FIX
Grating Spacing	08.80um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	10
dt	50.000001E-12
time stamp (ms)	7:17:50 PM
	
Time	Amplitude
0.000000E+0	4.284371E-5
5.000000E-11	6.682501E-5
1.000000E-10	8.395451E-5
1.500000E-10	9.594516E-5
2.000000E-10	1.079358E-4
2.500000E-10	1.096488E-4
3.000000E-10	9.251926E-5
3.500000E-10	7.367681E-5
4.000000E-10	9.251926E-5
4.500000E-10	1.319171E-4
5.000000E-10	1.850186E-4
5.500000E-10	2.535366E-4
6.000000E-10	3.323323E-4
6.500000E-10	3.768690E-4
7.000000E-10	3.734431E-4
7.500000E-10	3.683042E-4
8.000000E-10	3.648783E-4
8.500000E-10	3.100639E-4
9.000000E-10	2.021481E-4
9.500000E-10	8.566746E-5
1.000000E-9	-2.910019E-5
1.050000E-9	-1.609973E-4
1.100000E-9	-2.911816E-4
1.150000E-9	-3.836809E-4
1.200000E-9	-4.436341E-4
1.250000E-9	-4.950226E-4
1.300000E-9	-5.292816E-4
1.350000E-9	-5.566888E-4
1.400000E-9	-5.892349E-4
1.450000E-9	-6.166421E-4
1.500000E-9	-6.234939E-4
1.550000E-9	-6.097903E-4
1.600000E-9	-5.995126E-4
1.650000E-9	-5.943737E-4
1.700000E-9	-5.858090E-4
1.750000E-9	-5.652536E-4
1.800000E-9	-5.446982E-4
1.850000E-9	-5.258557E-4
1.900000E-9	-5.121521E-4
1.950000E-9	-4.967356E-4
2.000000E-9	-4.744672E-4
2.050000E-9	-4.487730E-4
2.100000E-9	-4.230787E-4
2.150000E-9	-3.853938E-4
2.200000E-9	-3.134499E-4
2.250000E-9	-2.175247E-4
2.300000E-9	-1.164606E-4
2.350000E-9	-1.539659E-5
2.400000E-9	1.045099E-4
2.450000E-9	2.346941E-4
2.500000E-9	3.323323E-4
2.550000E-9	3.854337E-4
2.600000E-9	4.042762E-4
2.650000E-9	3.683042E-4
2.700000E-9	2.569625E-4
2.750000E-9	9.594516E-5
2.800000E-9	-8.391459E-5
2.850000E-9	-2.774780E-4
2.900000E-9	-4.487730E-4
2.950000E-9	-5.566888E-4
3.000000E-9	-6.252068E-4
3.050000E-9	-6.680306E-4
3.100000E-9	-6.303457E-4
3.150000E-9	-5.172910E-4
3.200000E-9	-3.785420E-4
3.250000E-9	-2.209506E-4
3.300000E-9	-3.252609E-5
3.350000E-9	1.490466E-4
3.400000E-9	2.826567E-4
3.450000E-9	3.614524E-4
3.500000E-9	3.922855E-4
3.550000E-9	3.802949E-4
3.600000E-9	3.323323E-4
3.650000E-9	2.655272E-4
3.700000E-9	1.867315E-4
3.750000E-9	1.096488E-4
3.800000E-9	3.256601E-5
3.850000E-9	-5.993329E-5
3.900000E-9	-1.678491E-4
3.950000E-9	-2.809039E-4
4.000000E-9	-3.819679E-4
4.050000E-9	-4.590507E-4
4.100000E-9	-5.087262E-4
4.150000E-9	-5.429852E-4
4.200000E-9	-5.515500E-4
4.250000E-9	-5.190039E-4
4.300000E-9	-4.384953E-4
4.350000E-9	-3.117370E-4
4.400000E-9	-1.490067E-4
4.450000E-9	1.886241E-5
4.500000E-9	1.730279E-4
4.550000E-9	3.100639E-4
4.600000E-9	4.351093E-4
4.650000E-9	5.258956E-4
4.700000E-9	5.721453E-4
4.750000E-9	5.584417E-4
4.800000E-9	4.984884E-4
4.850000E-9	4.042762E-4
4.900000E-9	2.895085E-4
4.950000E-9	1.541855E-4
5.000000E-9	6.871758E-6
5.050000E-9	-1.507196E-4
5.100000E-9	-3.168758E-4
5.150000E-9	-4.693284E-4
5.200000E-9	-5.909478E-4
5.250000E-9	-6.680306E-4
5.300000E-9	-6.988637E-4
5.350000E-9	-7.022896E-4
5.400000E-9	-6.783083E-4
5.450000E-9	-6.183550E-4
5.500000E-9	-5.258557E-4
5.550000E-9	-3.939586E-4
5.600000E-9	-2.363671E-4
5.650000E-9	-6.678509E-5
5.700000E-9	8.052861E-5
