Study Name	SiC_phase_study
Sample Name	2025-11-07
Run Name	spot02
Operator	Keshav
Date	11/7/2025
Time	13:58
Sign	FIX
Grating Spacing	07.60um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	8
dt	50.000001E-12
time stamp (ms)	2:06:45 PM
	
Time	Amplitude
0.000000E+0	-2.791909E-4
5.000000E-11	-3.151629E-4
1.000000E-10	-3.305794E-4
1.500000E-10	-3.288665E-4
2.000000E-10	-3.322924E-4
2.500000E-10	-3.442830E-4
3.000000E-10	-3.545607E-4
3.500000E-10	-3.768291E-4
4.000000E-10	-4.350694E-4
4.500000E-10	-5.018744E-4
5.000000E-10	-5.344205E-4
5.500000E-10	-5.635406E-4
6.000000E-10	-6.063644E-4
6.500000E-10	-6.457622E-4
7.000000E-10	-6.628917E-4
7.500000E-10	-6.748824E-4
8.000000E-10	-6.765953E-4
8.500000E-10	-6.474752E-4
9.000000E-10	-6.149291E-4
9.500000E-10	-5.823831E-4
1.000000E-9	-5.327075E-4
1.050000E-9	-4.659025E-4
1.100000E-9	-4.025233E-4
1.150000E-9	-3.237276E-4
1.200000E-9	-2.363671E-4
1.250000E-9	-1.815527E-4
1.300000E-9	-1.558585E-4
1.350000E-9	-1.130347E-4
1.400000E-9	-5.479444E-5
1.450000E-9	-4.965559E-5
1.500000E-9	-9.761820E-5
1.550000E-9	-1.421549E-4
1.600000E-9	-2.003952E-4
1.650000E-9	-2.911816E-4
1.700000E-9	-3.768291E-4
1.750000E-9	-4.247917E-4
1.800000E-9	-4.607636E-4
1.850000E-9	-4.915967E-4
1.900000E-9	-4.813190E-4
1.950000E-9	-4.384953E-4
2.000000E-9	-3.545607E-4
2.050000E-9	-2.260894E-4
2.100000E-9	-7.534984E-5
2.150000E-9	6.682501E-5
2.200000E-9	2.107128E-4
2.250000E-9	3.477488E-4
2.300000E-9	4.659424E-4
2.350000E-9	5.738582E-4
2.400000E-9	6.646446E-4
2.450000E-9	7.091813E-4
2.500000E-9	7.074683E-4
2.550000E-9	6.817741E-4
2.600000E-9	6.440892E-4
2.650000E-9	5.944136E-4
2.700000E-9	5.293215E-4
2.750000E-9	4.539517E-4
2.800000E-9	3.922855E-4
2.850000E-9	3.751560E-4
2.900000E-9	3.614524E-4
2.950000E-9	3.220546E-4
3.000000E-9	2.980733E-4
3.050000E-9	2.980733E-4
3.100000E-9	2.929344E-4
3.150000E-9	2.877956E-4
3.200000E-9	3.100639E-4
3.250000E-9	3.580265E-4
3.300000E-9	4.059891E-4
3.350000E-9	4.505258E-4
3.400000E-9	4.676553E-4
3.450000E-9	4.453870E-4
3.500000E-9	3.922855E-4
3.550000E-9	3.152028E-4
3.600000E-9	2.107128E-4
3.650000E-9	8.909336E-5
3.700000E-9	-4.451674E-5
3.750000E-9	-1.695621E-4
3.800000E-9	-2.672003E-4
3.850000E-9	-3.477089E-4
3.900000E-9	-4.128010E-4
3.950000E-9	-4.350694E-4
4.000000E-9	-3.956715E-4
4.050000E-9	-3.340053E-4
4.100000E-9	-2.826168E-4
4.150000E-9	-1.969693E-4
4.200000E-9	-7.021099E-5
4.250000E-9	4.626961E-5
4.300000E-9	1.062229E-4
4.350000E-9	1.130747E-4
4.400000E-9	9.251926E-5
4.450000E-9	3.599191E-5
4.500000E-9	-5.822034E-5
4.550000E-9	-1.781268E-4
4.600000E-9	-2.928945E-4
4.650000E-9	-3.751161E-4
4.700000E-9	-4.350694E-4
4.750000E-9	-4.624766E-4
4.800000E-9	-4.316435E-4
4.850000E-9	-3.305794E-4
4.900000E-9	-1.986822E-4
4.950000E-9	-7.192394E-5
5.000000E-9	5.654731E-5
5.050000E-9	1.696020E-4
5.100000E-9	2.398330E-4
5.150000E-9	2.655272E-4
5.200000E-9	2.689531E-4
5.250000E-9	2.518236E-4
5.300000E-9	2.261294E-4
5.350000E-9	2.021481E-4
5.400000E-9	1.593243E-4
5.450000E-9	9.937106E-5
5.500000E-9	7.367681E-5
5.550000E-9	9.937106E-5
5.600000E-9	1.456207E-4
5.650000E-9	1.952963E-4
5.700000E-9	2.432589E-4
5.750000E-9	2.689531E-4
5.800000E-9	2.518236E-4
5.850000E-9	1.833056E-4
5.900000E-9	6.339911E-5
5.950000E-9	-8.562754E-5
6.000000E-9	-2.346542E-4
6.050000E-9	-3.819679E-4
6.100000E-9	-5.155780E-4
6.150000E-9	-6.166421E-4
6.200000E-9	-6.680306E-4
6.250000E-9	-6.783083E-4
6.300000E-9	-6.406234E-4
6.350000E-9	-5.549759E-4
6.400000E-9	-4.419212E-4
6.450000E-9	-3.151629E-4
6.500000E-9	-1.815527E-4
6.550000E-9	-5.822034E-5
6.600000E-9	4.284371E-5
6.650000E-9	1.336301E-4
6.700000E-9	2.175646E-4
6.750000E-9	2.655272E-4
6.800000E-9	2.706661E-4
6.850000E-9	2.638143E-4
6.900000E-9	2.621013E-4
6.950000E-9	2.706661E-4
7.000000E-9	3.117769E-4
7.050000E-9	3.922855E-4
7.100000E-9	4.796460E-4
7.150000E-9	5.378863E-4
7.200000E-9	5.618676E-4
7.250000E-9	5.772841E-4
7.300000E-9	5.533028E-4
7.350000E-9	4.625165E-4
7.400000E-9	3.289064E-4
7.450000E-9	1.884445E-4
7.500000E-9	2.400126E-5
7.550000E-9	-2.003952E-4
7.600000E-9	-4.419212E-4
7.650000E-9	-6.371975E-4
7.700000E-9	-7.708076E-4
7.750000E-9	-8.581680E-4
7.800000E-9	-8.958529E-4
7.850000E-9	-8.615939E-4
7.900000E-9	-7.502522E-4
7.950000E-9	-5.960867E-4
8.000000E-9	-4.162269E-4
8.050000E-9	-2.278024E-4
8.100000E-9	-6.335919E-5
8.150000E-9	3.941781E-5
8.200000E-9	9.080631E-5
8.250000E-9	1.027970E-4
8.300000E-9	6.511206E-5
8.350000E-9	-3.937789E-5
8.400000E-9	-1.986822E-4
8.450000E-9	-3.802550E-4
8.500000E-9	-5.635406E-4
8.550000E-9	-7.382615E-4
8.600000E-9	-8.770105E-4
8.650000E-9	-9.540932E-4
8.700000E-9	-9.797875E-4
8.750000E-9	-9.815004E-4
8.800000E-9	-9.540932E-4
8.850000E-9	-8.907141E-4
8.900000E-9	-8.170572E-4
8.950000E-9	-7.759464E-4
9.000000E-9	-7.382615E-4
9.050000E-9	-6.663176E-4
9.100000E-9	-5.909478E-4
9.150000E-9	-5.515500E-4
9.200000E-9	-5.224298E-4
9.250000E-9	-4.624766E-4
9.300000E-9	-3.939586E-4
9.350000E-9	-3.254406E-4
9.400000E-9	-2.209506E-4
9.450000E-9	-9.761820E-5
9.500000E-9	-1.692992E-6
9.550000E-9	3.770486E-5
9.600000E-9	5.140846E-5
9.650000E-9	4.284371E-5
9.700000E-9	5.158808E-6
9.750000E-9	-6.678509E-5
9.800000E-9	-1.678491E-4
9.850000E-9	-2.757650E-4
9.900000E-9	-3.648384E-4
9.950000E-9	-4.419212E-4
1.000000E-8	-5.053003E-4
1.005000E-8	-5.275687E-4
1.010000E-8	-5.155780E-4
1.015000E-8	-5.035874E-4
1.020000E-8	-4.847449E-4
1.025000E-8	-4.350694E-4
1.030000E-8	-3.819679E-4
1.035000E-8	-3.562737E-4
1.040000E-8	-3.391442E-4
1.045000E-8	-3.100240E-4
1.050000E-8	-2.791909E-4
1.055000E-8	-2.552096E-4
1.060000E-8	-2.278024E-4
1.065000E-8	-1.866916E-4
1.070000E-8	-1.353031E-4
1.075000E-8	-7.363689E-5
1.080000E-8	-1.197069E-5
1.085000E-8	4.113076E-5
1.090000E-8	8.566746E-5
1.095000E-8	1.199265E-4
1.100000E-8	1.473337E-4
1.105000E-8	1.696020E-4
1.110000E-8	1.610373E-4
1.115000E-8	1.079358E-4
1.120000E-8	3.599191E-5
1.125000E-8	-3.766494E-5
1.130000E-8	-1.455808E-4
1.135000E-8	-2.706262E-4
1.140000E-8	-3.596996E-4
1.145000E-8	-4.299305E-4
1.150000E-8	-5.155780E-4
1.155000E-8	-5.772442E-4
1.160000E-8	-5.977996E-4
1.165000E-8	-6.217809E-4
1.170000E-8	-6.406234E-4
1.175000E-8	-6.320586E-4
1.180000E-8	-6.320586E-4
1.185000E-8	-6.474752E-4
1.190000E-8	-6.320586E-4
1.195000E-8	-6.080773E-4
1.200000E-8	-6.097903E-4
1.205000E-8	-6.200680E-4
1.210000E-8	-6.252068E-4
1.215000E-8	-6.217809E-4
1.220000E-8	-5.977996E-4
1.225000E-8	-5.601147E-4
1.230000E-8	-5.292816E-4
1.235000E-8	-4.881708E-4
1.240000E-8	-4.333564E-4
1.245000E-8	-4.128010E-4
1.250000E-8	-4.299305E-4
1.255000E-8	-4.282176E-4
1.260000E-8	-3.956715E-4
1.265000E-8	-3.682643E-4
1.270000E-8	-3.288665E-4
1.275000E-8	-2.843298E-4
1.280000E-8	-2.654873E-4
1.285000E-8	-2.706262E-4
1.290000E-8	-2.586355E-4
1.295000E-8	-2.243765E-4
1.300000E-8	-2.021081E-4
1.305000E-8	-1.952563E-4
1.310000E-8	-1.901175E-4
1.315000E-8	-1.918304E-4
1.320000E-8	-1.884045E-4
1.325000E-8	-1.575714E-4
1.330000E-8	-1.061829E-4
1.335000E-8	-5.479444E-5
1.340000E-8	-6.831842E-6
1.345000E-8	3.427896E-5
1.350000E-8	5.654731E-5
1.355000E-8	6.511206E-5
1.360000E-8	7.881566E-5
1.365000E-8	7.367681E-5
1.370000E-8	2.742716E-5
1.375000E-8	-5.822034E-5
1.380000E-8	-1.609973E-4
1.385000E-8	-2.449319E-4
1.390000E-8	-2.774780E-4
1.395000E-8	-2.946075E-4
1.400000E-8	-3.237276E-4
1.405000E-8	-3.151629E-4
1.410000E-8	-2.603484E-4
1.415000E-8	-2.192376E-4
1.420000E-8	-1.798398E-4
1.425000E-8	-1.181736E-4
1.430000E-8	-5.993329E-5
1.435000E-8	-2.910019E-5
1.440000E-8	6.871758E-6
1.445000E-8	3.941781E-5
1.450000E-8	4.455666E-5
1.455000E-8	7.367681E-5
1.460000E-8	1.661761E-4
1.465000E-8	2.518236E-4
1.470000E-8	2.809438E-4
1.475000E-8	2.946474E-4
1.480000E-8	3.066380E-4
1.485000E-8	3.049251E-4
1.490000E-8	2.877956E-4
1.495000E-8	2.466848E-4
1.500000E-8	1.404819E-4
1.505000E-8	-1.197069E-5
1.510000E-8	-1.472937E-4
1.515000E-8	-2.500707E-4
1.520000E-8	-3.322924E-4
1.525000E-8	-3.888197E-4
1.530000E-8	-4.213658E-4
1.535000E-8	-4.282176E-4
1.540000E-8	-3.973845E-4
1.545000E-8	-3.203017E-4
1.550000E-8	-2.243765E-4
1.555000E-8	-1.215995E-4
1.560000E-8	-3.405942E-6
1.565000E-8	9.251926E-5
1.570000E-8	1.284912E-4
1.575000E-8	1.062229E-4
1.580000E-8	3.941781E-5
1.585000E-8	-3.937789E-5
1.590000E-8	-8.905344E-5
1.595000E-8	-1.404419E-4
1.600000E-8	-2.826168E-4
1.605000E-8	-4.710413E-4
1.610000E-8	-5.721054E-4
1.615000E-8	-5.738183E-4
1.620000E-8	-5.344205E-4
1.625000E-8	-4.333564E-4
1.630000E-8	-2.774780E-4
1.635000E-8	-1.113218E-4
1.640000E-8	4.969551E-5
1.645000E-8	1.730279E-4
1.650000E-8	2.141387E-4
1.655000E-8	2.175646E-4
1.660000E-8	2.141387E-4
1.665000E-8	1.421948E-4
1.670000E-8	-1.539659E-5
1.675000E-8	-1.678491E-4
1.680000E-8	-3.185888E-4
1.685000E-8	-5.172910E-4
1.690000E-8	-6.783083E-4
1.695000E-8	-7.142802E-4
1.700000E-8	-6.748824E-4
1.705000E-8	-6.149291E-4
1.710000E-8	-5.190039E-4
1.715000E-8	-3.939586E-4
1.720000E-8	-2.791909E-4
1.725000E-8	-1.524326E-4
1.730000E-8	-2.053544E-5
1.735000E-8	7.881566E-5
1.740000E-8	1.336301E-4
1.745000E-8	1.404819E-4
1.750000E-8	8.395451E-5
1.755000E-8	-1.368364E-5
1.760000E-8	-1.078959E-4
1.765000E-8	-2.089599E-4
1.770000E-8	-3.288665E-4
1.775000E-8	-4.008104E-4
1.780000E-8	-3.956715E-4
1.785000E-8	-3.528478E-4
1.790000E-8	-2.740521E-4
1.795000E-8	-9.590524E-5
1.800000E-8	1.867315E-4
1.805000E-8	5.413122E-4
1.810000E-8	1.002096E-3
1.815000E-8	1.565656E-3
1.820000E-8	2.199448E-3
1.825000E-8	2.934303E-3
1.830000E-8	3.801056E-3
1.835000E-8	4.815123E-3
1.840000E-8	6.050160E-3
1.845000E-8	7.560981E-3
1.850000E-8	9.316755E-3
