Study Name	SiC_phase_study
Sample Name	2025-11-07
Run Name	spot03
Operator	Keshav
Date	11/7/2025
Time	14:12
Sign	FIX
Grating Spacing	07.60um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	10
dt	50.000001E-12
time stamp (ms)	2:23:00 PM
	
Time	Amplitude
0.000000E+0	-1.472937E-4
5.000000E-11	-6.335919E-5
1.000000E-10	2.914011E-5
1.500000E-10	1.524725E-4
2.000000E-10	2.860826E-4
2.500000E-10	4.162668E-4
3.000000E-10	5.276086E-4
3.500000E-10	5.875618E-4
4.000000E-10	5.807100E-4
4.500000E-10	5.310345E-4
5.000000E-10	4.470999E-4
5.500000E-10	3.323323E-4
6.000000E-10	2.107128E-4
6.500000E-10	1.062229E-4
7.000000E-10	2.571421E-5
7.500000E-10	-3.595199E-5
8.000000E-10	-6.335919E-5
8.500000E-10	-5.822034E-5
9.000000E-10	-1.368364E-5
9.500000E-10	8.052861E-5
1.000000E-9	1.970092E-4
1.050000E-9	2.963603E-4
1.100000E-9	3.922855E-4
1.150000E-9	4.916366E-4
1.200000E-9	5.447381E-4
1.250000E-9	5.224697E-4
1.300000E-9	4.590906E-4
1.350000E-9	3.717301E-4
1.400000E-9	2.364071E-4
1.450000E-9	7.025091E-5
1.500000E-9	-9.761820E-5
1.550000E-9	-2.586355E-4
1.600000E-9	-3.939586E-4
1.650000E-9	-4.950226E-4
1.700000E-9	-5.686795E-4
1.750000E-9	-6.132162E-4
1.800000E-9	-5.943737E-4
1.850000E-9	-5.327075E-4
1.900000E-9	-4.744672E-4
1.950000E-9	-4.059492E-4
2.000000E-9	-3.134499E-4
2.050000E-9	-2.089599E-4
2.100000E-9	-1.233124E-4
2.150000E-9	-6.678509E-5
2.200000E-9	-4.451674E-5
2.250000E-9	-6.678509E-5
2.300000E-9	-1.215995E-4
2.350000E-9	-1.815527E-4
2.400000E-9	-2.295153E-4
2.450000E-9	-2.637744E-4
2.500000E-9	-2.809039E-4
2.550000E-9	-2.860427E-4
2.600000E-9	-2.774780E-4
2.650000E-9	-2.586355E-4
2.700000E-9	-2.278024E-4
2.750000E-9	-1.695621E-4
2.800000E-9	-8.905344E-5
2.850000E-9	-3.405942E-6
2.900000E-9	7.538976E-5
2.950000E-9	1.558984E-4
3.000000E-9	2.449718E-4
3.050000E-9	3.391841E-4
3.100000E-9	4.145539E-4
3.150000E-9	4.676553E-4
3.200000E-9	4.984884E-4
3.250000E-9	4.899237E-4
3.300000E-9	4.419611E-4
3.350000E-9	3.631654E-4
3.400000E-9	2.775179E-4
3.450000E-9	1.970092E-4
3.500000E-9	1.250653E-4
3.550000E-9	4.284371E-5
3.600000E-9	-5.136854E-5
3.650000E-9	-1.421549E-4
3.700000E-9	-2.158117E-4
3.750000E-9	-2.757650E-4
3.800000E-9	-3.237276E-4
3.850000E-9	-3.305794E-4
3.900000E-9	-2.980334E-4
3.950000E-9	-2.466448E-4
4.000000E-9	-1.849786E-4
4.050000E-9	-1.044700E-4
4.100000E-9	1.732908E-6
4.150000E-9	1.387689E-4
4.200000E-9	2.929344E-4
4.250000E-9	4.265445E-4
4.300000E-9	5.190438E-4
4.350000E-9	5.789971E-4
4.400000E-9	5.944136E-4
4.450000E-9	5.515899E-4
4.500000E-9	4.813589E-4
4.550000E-9	4.008503E-4
4.600000E-9	2.843697E-4
4.650000E-9	1.404819E-4
4.700000E-9	1.732908E-6
4.750000E-9	-1.130347E-4
4.800000E-9	-1.969693E-4
4.850000E-9	-2.260894E-4
4.900000E-9	-1.866916E-4
4.950000E-9	-1.010441E-4
5.000000E-9	1.886241E-5
5.050000E-9	1.593243E-4
5.100000E-9	2.740920E-4
5.150000E-9	3.083510E-4
5.200000E-9	2.929344E-4
5.250000E-9	2.569625E-4
5.300000E-9	1.833056E-4
5.350000E-9	5.140846E-5
5.400000E-9	-1.096088E-4
5.450000E-9	-2.723391E-4
5.500000E-9	-4.110881E-4
5.550000E-9	-5.327075E-4
5.600000E-9	-6.286327E-4
5.650000E-9	-6.765953E-4
5.700000E-9	-6.560399E-4
5.750000E-9	-5.977996E-4
5.800000E-9	-5.327075E-4
5.850000E-9	-4.641895E-4
5.900000E-9	-3.956715E-4
5.950000E-9	-3.357183E-4
6.000000E-9	-2.877557E-4
6.050000E-9	-2.534966E-4
6.100000E-9	-2.363671E-4
6.150000E-9	-2.329412E-4
6.200000E-9	-2.449319E-4
6.250000E-9	-2.637744E-4
6.300000E-9	-2.757650E-4
6.350000E-9	-2.791909E-4
6.400000E-9	-2.689132E-4
6.450000E-9	-2.620614E-4
6.500000E-9	-2.586355E-4
6.550000E-9	-2.620614E-4
6.600000E-9	-2.740521E-4
6.650000E-9	-2.894686E-4
6.700000E-9	-2.946075E-4
6.750000E-9	-2.877557E-4
6.800000E-9	-2.757650E-4
6.850000E-9	-2.757650E-4
6.900000E-9	-2.603484E-4
6.950000E-9	-2.329412E-4
7.000000E-9	-2.089599E-4
7.050000E-9	-1.918304E-4
7.100000E-9	-1.695621E-4
7.150000E-9	-1.353031E-4
7.200000E-9	-1.096088E-4
7.250000E-9	-8.734049E-5
7.300000E-9	-7.363689E-5
7.350000E-9	-6.849804E-5
7.400000E-9	-5.308149E-5
7.450000E-9	-4.622969E-5
7.500000E-9	-7.363689E-5
7.550000E-9	-8.220164E-5
7.600000E-9	-5.479444E-5
7.650000E-9	-3.423904E-5
7.700000E-9	-3.595199E-5
7.750000E-9	-1.197069E-5
7.800000E-9	3.599191E-5
7.850000E-9	4.626961E-5
7.900000E-9	3.599191E-5
7.950000E-9	2.914011E-5
8.000000E-9	-6.831842E-6
8.050000E-9	-8.048869E-5
8.100000E-9	-1.472937E-4
8.150000E-9	-2.089599E-4
8.200000E-9	-2.877557E-4
8.250000E-9	-3.665514E-4
8.300000E-9	-4.093751E-4
8.350000E-9	-4.436341E-4
8.400000E-9	-4.710413E-4
8.450000E-9	-4.470600E-4
8.500000E-9	-3.545607E-4
8.550000E-9	-2.483578E-4
8.600000E-9	-1.575714E-4
8.650000E-9	-6.849804E-5
8.700000E-9	2.228831E-5
8.750000E-9	9.423221E-5
8.800000E-9	1.370560E-4
8.850000E-9	1.593243E-4
8.900000E-9	1.456207E-4
8.950000E-9	8.738041E-5
9.000000E-9	1.732908E-6
9.050000E-9	-6.849804E-5
9.100000E-9	-1.078959E-4
9.150000E-9	-1.421549E-4
9.200000E-9	-1.815527E-4
9.250000E-9	-2.055340E-4
9.300000E-9	-2.072470E-4
9.350000E-9	-2.003952E-4
9.400000E-9	-1.901175E-4
9.450000E-9	-1.781268E-4
9.500000E-9	-1.592844E-4
9.550000E-9	-1.455808E-4
9.600000E-9	-1.507196E-4
9.650000E-9	-1.764139E-4
9.700000E-9	-2.106729E-4
9.750000E-9	-2.620614E-4
9.800000E-9	-3.305794E-4
9.850000E-9	-3.922456E-4
9.900000E-9	-4.179399E-4
9.950000E-9	-4.316435E-4
1.000000E-8	-4.247917E-4
1.005000E-8	-3.751161E-4
1.010000E-8	-2.843298E-4
1.015000E-8	-1.815527E-4
1.020000E-8	-6.335919E-5
1.025000E-8	7.025091E-5
1.030000E-8	1.952963E-4
1.035000E-8	2.946474E-4
1.040000E-8	3.665913E-4
1.045000E-8	4.231186E-4
1.050000E-8	4.351093E-4
1.055000E-8	3.957114E-4
1.060000E-8	3.357582E-4
1.065000E-8	2.946474E-4
1.070000E-8	2.655272E-4
1.075000E-8	2.227035E-4
1.080000E-8	1.730279E-4
1.085000E-8	1.370560E-4
1.090000E-8	1.010840E-4
1.095000E-8	7.196386E-5
1.100000E-8	5.826026E-5
1.105000E-8	3.941781E-5
1.110000E-8	-6.831842E-6
1.115000E-8	-6.678509E-5
1.120000E-8	-1.301642E-4
1.125000E-8	-1.969693E-4
1.130000E-8	-2.432189E-4
1.135000E-8	-2.483578E-4
1.140000E-8	-2.226635E-4
1.145000E-8	-1.712750E-4
1.150000E-8	-7.877574E-5
1.155000E-8	3.427896E-5
1.160000E-8	1.421948E-4
1.165000E-8	2.603884E-4
1.170000E-8	3.700172E-4
1.175000E-8	4.316834E-4
1.180000E-8	4.608035E-4
1.185000E-8	4.676553E-4
1.190000E-8	4.316834E-4
1.195000E-8	3.289064E-4
1.200000E-8	2.124258E-4
1.205000E-8	9.765811E-5
1.210000E-8	-3.595199E-5
1.215000E-8	-1.575714E-4
1.220000E-8	-2.346542E-4
1.225000E-8	-2.774780E-4
1.230000E-8	-2.946075E-4
1.235000E-8	-2.689132E-4
1.240000E-8	-2.175247E-4
1.245000E-8	-1.764139E-4
1.250000E-8	-1.335901E-4
1.255000E-8	-8.220164E-5
1.260000E-8	-3.595199E-5
1.265000E-8	3.445858E-6
1.270000E-8	5.483436E-5
1.275000E-8	1.010840E-4
1.280000E-8	1.165006E-4
1.285000E-8	1.027970E-4
1.290000E-8	6.511206E-5
1.295000E-8	1.201061E-5
1.300000E-8	-3.937789E-5
1.305000E-8	-9.419229E-5
1.310000E-8	-1.592844E-4
1.315000E-8	-2.175247E-4
1.320000E-8	-2.637744E-4
1.325000E-8	-3.083111E-4
1.330000E-8	-3.528478E-4
1.335000E-8	-3.836809E-4
1.340000E-8	-3.939586E-4
1.345000E-8	-3.648384E-4
1.350000E-8	-2.980334E-4
1.355000E-8	-2.192376E-4
1.360000E-8	-1.421549E-4
1.365000E-8	-6.164624E-5
1.370000E-8	2.571421E-5
1.375000E-8	9.765811E-5
1.380000E-8	1.473337E-4
1.385000E-8	1.764538E-4
