Study Name	SiC_phase_study
5.650000E-9	-3.306078E-4
5.700000E-9	-2.432473E-4
5.750000E-9	-1.438962E-4
5.800000E-9	-4.111920E-5
5.850000E-9	5.994485E-5
5.900000E-9	1.438794E-4
5.950000E-9	1.952679E-4
6.000000E-9	2.192492E-4
6.050000E-9	2.363787E-4
6.100000E-9	2.380917E-4
6.150000E-9	2.089715E-4
6.200000E-9	1.541571E-4
6.250000E-9	8.906500E-5
6.300000E-9	2.568585E-5
6.350000E-9	-2.741560E-5
6.400000E-9	-6.510050E-5
6.450000E-9	-1.062113E-4
6.500000E-9	-1.610257E-4
6.550000E-9	-2.141272E-4
6.600000E-9	-2.363955E-4
6.650000E-9	-2.363955E-4
6.700000E-9	-2.363955E-4
6.750000E-9	-2.329696E-4
6.800000E-9	-2.021365E-4
6.850000E-9	-1.490351E-4
6.900000E-9	-9.079475E-5
6.950000E-9	-4.625805E-5
7.000000E-9	-1.028610E-5
7.050000E-9	1.369520E-5
7.100000E-9	1.540815E-5
7.150000E-9	1.704551E-6
7.200000E-9	-2.570265E-5
7.250000E-9	-7.195230E-5
7.300000E-9	-1.353315E-4
7.350000E-9	-2.004236E-4
7.400000E-9	-2.655157E-4
7.450000E-9	-3.425984E-4
7.500000E-9	-4.094035E-4
7.550000E-9	-4.333848E-4
7.600000E-9	-4.299589E-4
7.650000E-9	-4.162553E-4
7.700000E-9	-3.837092E-4
7.750000E-9	-3.374596E-4
7.800000E-9	-2.980617E-4
7.850000E-9	-2.706545E-4
7.900000E-9	-2.518121E-4
7.950000E-9	-2.500991E-4
8.000000E-9	-2.603768E-4
8.050000E-9	-2.809322E-4
8.100000E-9	-3.117653E-4
8.150000E-9	-3.443114E-4
8.200000E-9	-3.631538E-4
8.250000E-9	-3.597279E-4
8.300000E-9	-3.357466E-4
8.350000E-9	-2.843581E-4
8.400000E-9	-2.124142E-4
8.450000E-9	-1.387574E-4
8.500000E-9	-6.338755E-5
8.550000E-9	1.198225E-5
8.600000E-9	7.707435E-5
8.650000E-9	1.164722E-4
8.700000E-9	1.233240E-4
8.750000E-9	1.027686E-4
8.800000E-9	6.679665E-5
8.850000E-9	1.712110E-5
8.900000E-9	-4.454510E-5
8.950000E-9	-1.079243E-4
9.000000E-9	-1.678775E-4
9.050000E-9	-2.244049E-4
9.100000E-9	-2.792193E-4
9.150000E-9	-3.357466E-4
9.200000E-9	-3.802833E-4
9.250000E-9	-4.179682E-4
9.300000E-9	-4.470884E-4
9.350000E-9	-4.676438E-4
9.400000E-9	-4.744956E-4
9.450000E-9	-4.693567E-4
9.500000E-9	-4.556531E-4
9.550000E-9	-4.265330E-4
9.600000E-9	-3.768574E-4
9.650000E-9	-3.100524E-4
9.700000E-9	-2.295437E-4
9.750000E-9	-1.421833E-4
9.800000E-9	-5.653575E-5
9.850000E-9	1.883405E-5
9.900000E-9	6.337075E-5
9.950000E-9	7.878730E-5
1.000000E-8	8.221320E-5
1.005000E-8	8.050025E-5
1.010000E-8	6.508370E-5
1.015000E-8	4.966715E-5
1.020000E-8	4.452830E-5
1.025000E-8	4.110240E-5
1.030000E-8	3.767650E-5
1.035000E-8	2.568585E-5
1.040000E-8	-5.147249E-6
1.045000E-8	-5.996165E-5
1.050000E-8	-1.336185E-4
1.055000E-8	-2.175531E-4
1.060000E-8	-2.912099E-4
1.065000E-8	-3.340337E-4
1.070000E-8	-3.631538E-4
1.075000E-8	-3.819963E-4
1.080000E-8	-3.768574E-4
1.085000E-8	-3.545891E-4
1.090000E-8	-3.220430E-4
1.095000E-8	-2.672286E-4
1.100000E-8	-1.969977E-4
1.105000E-8	-1.404703E-4
1.110000E-8	-9.935950E-5
1.115000E-8	-5.824870E-5
1.120000E-8	-3.426740E-5
1.125000E-8	-4.454510E-5
1.130000E-8	-7.880410E-5
1.135000E-8	-1.301926E-4
1.140000E-8	-1.832941E-4
1.145000E-8	-2.209790E-4
1.150000E-8	-2.535250E-4
1.155000E-8	-2.912099E-4
1.160000E-8	-3.151912E-4
1.165000E-8	-3.169042E-4
1.170000E-8	-3.151912E-4
1.175000E-8	-3.186171E-4
1.180000E-8	-3.151912E-4
1.185000E-8	-3.049135E-4
1.190000E-8	-2.963488E-4
1.195000E-8	-2.826452E-4
1.200000E-8	-2.603768E-4
1.205000E-8	-2.432473E-4
1.210000E-8	-2.449603E-4
1.215000E-8	-2.603768E-4
1.220000E-8	-2.775063E-4
1.225000E-8	-2.877840E-4
1.230000E-8	-2.997747E-4
1.235000E-8	-3.134783E-4
1.240000E-8	-3.151912E-4
1.245000E-8	-2.963488E-4
1.250000E-8	-2.689416E-4
1.255000E-8	-2.500991E-4
1.260000E-8	-2.312567E-4
1.265000E-8	-2.072754E-4
1.270000E-8	-1.798682E-4
1.275000E-8	-1.456092E-4
1.280000E-8	-1.182020E-4
1.285000E-8	-1.096372E-4
1.290000E-8	-1.250538E-4
1.295000E-8	-1.490351E-4
1.300000E-8	-1.730164E-4
1.305000E-8	-2.055624E-4
1.310000E-8	-2.398214E-4
1.315000E-8	-2.620898E-4
1.320000E-8	-2.689416E-4
1.325000E-8	-2.775063E-4
1.330000E-8	-2.877840E-4
1.335000E-8	-2.843581E-4
1.340000E-8	-2.586639E-4
1.345000E-8	-2.175531E-4
1.350000E-8	-1.730164E-4
1.355000E-8	-1.199149E-4
1.360000E-8	-6.852640E-5
1.365000E-8	-3.598035E-5
1.370000E-8	-1.028610E-5
1.375000E-8	2.739880E-5
1.380000E-8	6.679665E-5
1.385000E-8	7.878730E-5
1.390000E-8	8.050025E-5
1.395000E-8	1.010557E-4
1.400000E-8	1.267499E-4
1.405000E-8	1.147593E-4
1.410000E-8	8.050025E-5
1.415000E-8	5.138010E-5
1.420000E-8	1.712110E-5
1.425000E-8	-3.769330E-5
1.430000E-8	-9.422065E-5
1.435000E-8	-1.404703E-4
1.440000E-8	-1.918588E-4
1.445000E-8	-2.226919E-4
1.450000E-8	-2.038495E-4
1.455000E-8	-1.695905E-4
1.460000E-8	-1.507480E-4
1.465000E-8	-1.044984E-4
1.470000E-8	-1.721349E-6
1.475000E-8	1.010557E-4
1.480000E-8	1.781384E-4
1.485000E-8	2.278140E-4
1.490000E-8	2.192492E-4
1.495000E-8	1.592960E-4
1.500000E-8	1.113334E-4
1.505000E-8	8.050025E-5
1.510000E-8	1.704551E-6
1.515000E-8	-1.284797E-4
1.520000E-8	-2.569509E-4
1.525000E-8	-3.665797E-4
1.530000E-8	-4.402366E-4
1.535000E-8	-4.556531E-4
1.540000E-8	-4.419495E-4
1.545000E-8	-4.008387E-4
1.550000E-8	-3.066265E-4
1.555000E-8	-1.781552E-4
1.560000E-8	-7.709115E-5
1.565000E-8	5.130451E-6
1.570000E-8	1.216111E-4
1.575000E-8	2.432305E-4
1.580000E-8	3.151744E-4
1.585000E-8	3.186003E-4
1.590000E-8	2.637859E-4
1.595000E-8	2.055456E-4
1.600000E-8	1.849902E-4
1.605000E-8	1.610089E-4
1.610000E-8	7.878730E-5
1.615000E-8	-1.885085E-5
1.620000E-8	-7.709115E-5
1.625000E-8	-1.164890E-4
1.630000E-8	-1.610257E-4
1.635000E-8	-1.850070E-4
1.640000E-8	-1.815811E-4
1.645000E-8	-1.627387E-4
1.650000E-8	-1.438962E-4
1.655000E-8	-1.558869E-4
1.660000E-8	-2.107013E-4
1.665000E-8	-2.689416E-4
1.670000E-8	-3.306078E-4
1.675000E-8	-4.333848E-4
1.680000E-8	-5.361618E-4
1.685000E-8	-5.567172E-4
1.690000E-8	-5.293100E-4
1.695000E-8	-5.241711E-4
1.700000E-8	-5.053287E-4
1.705000E-8	-4.094035E-4
1.710000E-8	-2.603768E-4
1.715000E-8	-1.113502E-4
1.720000E-8	1.540815E-5
1.725000E-8	1.198981E-4
1.730000E-8	1.935550E-4
1.735000E-8	2.312399E-4
1.740000E-8	2.226751E-4
1.745000E-8	1.678607E-4
1.750000E-8	8.906500E-5
1.755000E-8	-8.573149E-6
1.760000E-8	-1.216279E-4
1.765000E-8	-2.295437E-4
1.770000E-8	-3.134783E-4
1.775000E-8	-3.837092E-4
1.780000E-8	-4.333848E-4
1.785000E-8	-4.625049E-4
1.790000E-8	-5.138934E-4
1.795000E-8	-6.115316E-4
1.800000E-8	-7.434287E-4
1.805000E-8	-9.438439E-4
1.810000E-8	-1.267591E-3
1.815000E-8	-1.711246E-3
1.820000E-8	-2.230269E-3
1.825000E-8	-2.833228E-3
1.830000E-8	-3.540676E-3
1.835000E-8	-4.326920E-3
1.840000E-8	-5.176543E-3
1.845000E-8	-6.087833E-3
1.850000E-8	-7.036807E-3
1.855000E-8	-8.008050E-3
1.860000E-8	-9.037533E-3
1.865000E-8	-1.013211E-2
1.870000E-8	-1.123353E-2
1.875000E-8	-1.230927E-2
1.880000E-8	-1.333532E-2
1.885000E-8	-1.422435E-2
1.890000E-8	-1.491809E-2
1.895000E-8	-1.543711E-2
1.900000E-8	-1.574031E-2
1.905000E-8	-1.570776E-2
1.910000E-8	-1.533776E-2
1.915000E-8	-1.475707E-2
1.920000E-8	-1.402222E-2
1.925000E-8	-1.314861E-2
1.930000E-8	-1.227672E-2
1.935000E-8	-1.156585E-2
1.940000E-8	-1.105025E-2
1.945000E-8	-1.077960E-2
1.950000E-8	-1.084470E-2
1.955000E-8	-1.122154E-2
1.960000E-8	-1.179881E-2
1.965000E-8	-1.253709E-2
1.970000E-8	-1.338500E-2
1.975000E-8	-1.419009E-2
1.980000E-8	-1.483416E-2
1.985000E-8	-1.523841E-2
1.990000E-8	-1.530864E-2
1.995000E-8	-1.501915E-2
2.000000E-8	-1.446073E-2
2.005000E-8	-1.367791E-2
2.010000E-8	-1.266385E-2
2.015000E-8	-1.149562E-2
2.020000E-8	-1.032225E-2
2.025000E-8	-9.258503E-3
2.030000E-8	-8.403741E-3
2.035000E-8	-7.836755E-3
2.040000E-8	-7.584951E-3
2.045000E-8	-7.663747E-3
2.050000E-8	-8.083420E-3
2.055000E-8	-8.753183E-3
2.060000E-8	-9.539427E-3
2.065000E-8	-1.038049E-2
2.070000E-8	-1.122840E-2
2.075000E-8	-1.195640E-2
2.080000E-8	-1.244116E-2
2.085000E-8	-1.260903E-2
2.090000E-8	-1.246172E-2
2.095000E-8	-1.206089E-2
2.100000E-8	-1.149390E-2
2.105000E-8	-1.077789E-2
2.110000E-8	-9.897434E-3
2.115000E-8	-8.951885E-3
2.120000E-8	-8.115966E-3
2.125000E-8	-7.480461E-3
2.130000E-8	-7.043659E-3
2.135000E-8	-6.822688E-3
2.140000E-8	-6.886068E-3
2.145000E-8	-7.228658E-3
2.150000E-8	-7.751107E-3
2.155000E-8	-8.338649E-3
2.160000E-8	-8.950172E-3
2.165000E-8	-9.551418E-3
2.170000E-8	-1.004989E-2
2.175000E-8	-1.033937E-2
2.180000E-8	-1.040961E-2
2.185000E-8	-1.029655E-2
2.190000E-8	-9.977942E-3
2.195000E-8	-9.404104E-3
2.200000E-8	-8.640128E-3
2.205000E-8	-7.835042E-3
2.210000E-8	-7.086483E-3
2.215000E-8	-6.406442E-3
2.220000E-8	-5.836029E-3
2.225000E-8	-5.454041E-3
2.230000E-8	-5.299876E-3
2.235000E-8	-5.371820E-3
2.240000E-8	-5.657882E-3
2.245000E-8	-6.139221E-3
2.250000E-8	-6.743893E-3
2.255000E-8	-7.387962E-3
2.260000E-8	-8.009763E-3
2.265000E-8	-8.559620E-3
2.270000E-8	-9.001561E-3
2.275000E-8	-9.294475E-3
2.280000E-8	-9.397252E-3
2.285000E-8	-9.287624E-3
2.290000E-8	-8.975867E-3
2.295000E-8	-8.492815E-3
2.300000E-8	-7.893282E-3
2.305000E-8	-7.257778E-3
2.310000E-8	-6.629125E-3
2.315000E-8	-6.038157E-3
2.320000E-8	-5.548254E-3
2.325000E-8	-5.258765E-3
2.330000E-8	-5.193673E-3
2.335000E-8	-5.305015E-3
2.340000E-8	-5.553392E-3
2.345000E-8	-5.952510E-3
2.350000E-8	-6.498941E-3
2.355000E-8	-7.101899E-3
2.360000E-8	-7.644904E-3
2.365000E-8	-8.078281E-3
2.370000E-8	-8.388325E-3
2.375000E-8	-8.523648E-3
2.380000E-8	-8.436287E-3
2.385000E-8	-8.155364E-3
2.390000E-8	-7.716848E-3
2.395000E-8	-7.107038E-3
2.400000E-8	-6.360192E-3
2.405000E-8	-5.609920E-3
2.410000E-8	-4.957286E-3
2.415000E-8	-4.417707E-3
2.420000E-8	-4.023728E-3
2.425000E-8	-3.838729E-3
2.430000E-8	-3.884979E-3
2.435000E-8	-4.140209E-3
2.440000E-8	-4.578724E-3
2.445000E-8	-5.157701E-3
2.450000E-8	-5.789780E-3
2.455000E-8	-6.397877E-3
2.460000E-8	-6.937456E-3
2.465000E-8	-7.339999E-3
2.470000E-8	-7.554118E-3
2.475000E-8	-7.572961E-3
2.480000E-8	-7.394814E-3
2.485000E-8	-7.012826E-3
2.490000E-8	-6.466395E-3
2.495000E-8	-5.849733E-3
2.500000E-8	-5.215941E-3
2.505000E-8	-4.611270E-3
2.510000E-8	-4.119653E-3
2.515000E-8	-3.811322E-3
2.520000E-8	-3.686277E-3
2.525000E-8	-3.759934E-3
2.530000E-8	-4.056274E-3
2.535000E-8	-4.505067E-3
2.540000E-8	-5.015526E-3
2.545000E-8	-5.565383E-3
2.550000E-8	-6.134083E-3
2.555000E-8	-6.635977E-3
2.560000E-8	-6.981993E-3
2.565000E-8	-7.160140E-3
2.570000E-8	-7.166991E-3
2.575000E-8	-6.997409E-3
2.580000E-8	-6.668523E-3
2.585000E-8	-6.221443E-3
2.590000E-8	-5.714410E-3
2.595000E-8	-5.202238E-3
2.600000E-8	-4.722612E-3
2.605000E-8	-4.316643E-3
2.610000E-8	-4.030580E-3
2.615000E-8	-3.886692E-3
2.620000E-8	-3.872988E-3
2.625000E-8	-3.980904E-3
2.630000E-8	-4.222430E-3
2.635000E-8	-4.578724E-3
2.640000E-8	-4.996684E-3
2.645000E-8	-5.430060E-3
2.650000E-8	-5.839455E-3
2.655000E-8	-6.175193E-3
2.660000E-8	-6.399590E-3
2.665000E-8	-6.495515E-3
2.670000E-8	-6.447552E-3
2.675000E-8	-6.253989E-3
2.680000E-8	-5.933667E-3
2.685000E-8	-5.517421E-3
2.690000E-8	-5.048072E-3
2.695000E-8	-4.578724E-3
2.700000E-8	-4.167616E-3
2.705000E-8	-3.859285E-3
2.710000E-8	-3.677712E-3
2.715000E-8	-3.640027E-3
2.720000E-8	-3.744517E-3
2.725000E-8	-3.975765E-3
2.730000E-8	-4.296087E-3
2.735000E-8	-4.667797E-3
2.740000E-8	-5.042933E-3
2.745000E-8	-5.380385E-3
2.750000E-8	-5.623623E-3
2.755000E-8	-5.745243E-3
2.760000E-8	-5.741817E-3
2.765000E-8	-5.608207E-3
2.770000E-8	-5.342700E-3
2.775000E-8	-4.981267E-3
2.780000E-8	-4.570159E-3
2.785000E-8	-4.135070E-3
2.790000E-8	-3.722249E-3
2.795000E-8	-3.389937E-3
2.800000E-8	-3.170679E-3
2.805000E-8	-3.062763E-3
2.810000E-8	-3.066189E-3
2.815000E-8	-3.189521E-3
2.820000E-8	-3.419057E-3
2.825000E-8	-3.729101E-3
2.830000E-8	-4.080255E-3
2.835000E-8	-4.443401E-3
2.840000E-8	-4.779139E-3
2.845000E-8	-5.046359E-3
2.850000E-8	-5.234784E-3
2.855000E-8	-5.342700E-3
2.860000E-8	-5.364968E-3
2.865000E-8	-5.282746E-3
2.870000E-8	-5.102887E-3
2.875000E-8	-4.844231E-3
2.880000E-8	-4.539326E-3
2.885000E-8	-4.222430E-3
2.890000E-8	-3.927803E-3
2.895000E-8	-3.682851E-3
2.900000E-8	-3.525260E-3
2.905000E-8	-3.477297E-3
2.910000E-8	-3.533824E-3
2.915000E-8	-3.687990E-3
2.920000E-8	-3.931229E-3
2.925000E-8	-4.229282E-3
2.930000E-8	-4.546178E-3
2.935000E-8	-4.866499E-3
2.940000E-8	-5.152562E-3
2.945000E-8	-5.352977E-3
2.950000E-8	-5.430060E-3
2.955000E-8	-5.378672E-3
2.960000E-8	-5.203951E-3
2.965000E-8	-4.929879E-3
2.970000E-8	-4.568446E-3
2.975000E-8	-4.152199E-3
2.980000E-8	-3.729101E-3
2.985000E-8	-3.345400E-3
2.990000E-8	-3.026791E-3
2.995000E-8	-2.786978E-3
3.000000E-8	-2.648229E-3
3.005000E-8	-2.620822E-3
3.010000E-8	-2.692766E-3
3.015000E-8	-2.841793E-3
3.020000E-8	-3.055911E-3
3.025000E-8	-3.309428E-3
3.030000E-8	-3.571509E-3
3.035000E-8	-3.802758E-3
3.040000E-8	-3.977478E-3
3.045000E-8	-4.078542E-3
3.050000E-8	-4.105950E-3
3.055000E-8	-4.054561E-3
3.060000E-8	-3.907247E-3
3.065000E-8	-3.684564E-3
3.070000E-8	-3.448177E-3
3.075000E-8	-3.225493E-3
3.080000E-8	-2.999384E-3
3.085000E-8	-2.797256E-3
3.090000E-8	-2.673923E-3
3.095000E-8	-2.625961E-3
3.100000E-8	-2.632813E-3
3.105000E-8	-2.730451E-3
3.110000E-8	-2.932579E-3
3.115000E-8	-3.187808E-3
3.120000E-8	-3.451603E-3
3.125000E-8	-3.722249E-3
3.130000E-8	-3.975765E-3
3.135000E-8	-4.172755E-3
3.140000E-8	-4.290948E-3
3.145000E-8	-4.321781E-3
3.150000E-8	-4.263541E-3
3.155000E-8	-4.116227E-3
3.160000E-8	-3.886692E-3
3.165000E-8	-3.592065E-3
3.170000E-8	-3.278595E-3
3.175000E-8	-2.970264E-3
3.180000E-8	-2.691053E-3
3.185000E-8	-2.470082E-3
3.190000E-8	-2.317630E-3
3.195000E-8	-2.231982E-3
3.200000E-8	-2.221705E-3
3.205000E-8	-2.300500E-3
3.210000E-8	-2.444388E-3
3.215000E-8	-2.629387E-3
3.220000E-8	-2.845218E-3
3.225000E-8	-3.071328E-3
3.230000E-8	-3.263178E-3
3.235000E-8	-3.407066E-3
3.240000E-8	-3.508130E-3
3.245000E-8	-3.556093E-3
3.250000E-8	-3.540676E-3
3.255000E-8	-3.463593E-3
3.260000E-8	-3.335122E-3
3.265000E-8	-3.174105E-3
3.270000E-8	-3.013088E-3
3.275000E-8	-2.874339E-3
3.280000E-8	-2.752719E-3
3.285000E-8	-2.670498E-3
3.290000E-8	-2.658507E-3
3.295000E-8	-2.699618E-3
3.300000E-8	-2.757858E-3
3.305000E-8	-2.840080E-3
3.310000E-8	-2.958273E-3
3.315000E-8	-3.071328E-3
3.320000E-8	-3.160401E-3
3.325000E-8	-3.239197E-3
3.330000E-8	-3.290585E-3
3.335000E-8	-3.287160E-3
3.340000E-8	-3.239197E-3
3.345000E-8	-3.156975E-3
3.350000E-8	-3.023365E-3
3.355000E-8	-2.852070E-3
3.360000E-8	-2.663646E-3
3.365000E-8	-2.461518E-3
3.370000E-8	-2.261102E-3
3.375000E-8	-2.088095E-3
3.380000E-8	-1.945920E-3
3.385000E-8	-1.832865E-3
3.390000E-8	-1.774625E-3
3.395000E-8	-1.784902E-3
3.400000E-8	-1.858559E-3
3.405000E-8	-1.978466E-3
3.410000E-8	-2.136057E-3
3.415000E-8	-2.314204E-3
3.420000E-8	-2.488925E-3
3.425000E-8	-2.631100E-3
3.430000E-8	-2.737303E-3
3.435000E-8	-2.797256E-3
3.440000E-8	-2.800682E-3
3.445000E-8	-2.754432E-3
3.450000E-8	-2.679062E-3
3.455000E-8	-2.567721E-3
3.460000E-8	-2.425546E-3
3.465000E-8	-2.290223E-3
3.470000E-8	-2.178881E-3
3.475000E-8	-2.067539E-3
3.480000E-8	-1.969901E-3
3.485000E-8	-1.920225E-3
3.490000E-8	-1.920225E-3
3.495000E-8	-1.954484E-3
3.500000E-8	-2.028141E-3
3.505000E-8	-2.130918E-3
3.510000E-8	-2.249112E-3
3.515000E-8	-2.372444E-3
3.520000E-8	-2.487212E-3
3.525000E-8	-2.581424E-3
3.530000E-8	-2.643090E-3
3.535000E-8	-2.653368E-3
3.540000E-8	-2.605405E-3
3.545000E-8	-2.519758E-3
3.550000E-8	-2.394713E-3
3.555000E-8	-2.225131E-3
3.560000E-8	-2.045271E-3
3.565000E-8	-1.879115E-3
3.570000E-8	-1.723236E-3
3.575000E-8	-1.581061E-3
3.580000E-8	-1.490275E-3
3.585000E-8	-1.444025E-3
3.590000E-8	-1.423470E-3
3.595000E-8	-1.435461E-3
3.600000E-8	-1.474858E-3
3.605000E-8	-1.515969E-3
3.610000E-8	-1.545089E-3
3.615000E-8	-1.574209E-3
3.620000E-8	-1.606756E-3
3.625000E-8	-1.615320E-3
3.630000E-8	-1.599904E-3
3.635000E-8	-1.574209E-3
3.640000E-8	-1.545089E-3
3.645000E-8	-1.507404E-3
3.650000E-8	-1.478284E-3
3.655000E-8	-1.459442E-3
3.660000E-8	-1.454303E-3
3.665000E-8	-1.469720E-3
3.670000E-8	-1.505691E-3
3.675000E-8	-1.541663E-3
3.680000E-8	-1.572497E-3
3.685000E-8	-1.620459E-3
3.690000E-8	-1.695829E-3
3.695000E-8	-1.778051E-3
3.700000E-8	-1.844856E-3
3.705000E-8	-1.889392E-3
3.710000E-8	-1.916800E-3
3.715000E-8	-1.937355E-3
3.720000E-8	-1.952771E-3
3.725000E-8	-1.952771E-3
3.730000E-8	-1.945920E-3
3.735000E-8	-1.939068E-3
3.740000E-8	-1.921938E-3
3.745000E-8	-1.880828E-3
3.750000E-8	-1.822587E-3
3.755000E-8	-1.748930E-3
3.760000E-8	-1.644440E-3
3.765000E-8	-1.526247E-3
3.770000E-8	-1.420044E-3
3.775000E-8	-1.324119E-3
3.780000E-8	-1.247036E-3
3.785000E-8	-1.217916E-3
3.790000E-8	-1.233332E-3
3.795000E-8	-1.269304E-3
3.800000E-8	-1.330971E-3
3.805000E-8	-1.428609E-3
3.810000E-8	-1.551941E-3
3.815000E-8	-1.678699E-3
3.820000E-8	-1.791754E-3
3.825000E-8	-1.877402E-3
3.830000E-8	-1.940781E-3
3.835000E-8	-1.976753E-3
3.840000E-8	-1.983605E-3
3.845000E-8	-1.983605E-3
3.850000E-8	-1.981892E-3
3.855000E-8	-1.959623E-3
3.860000E-8	-1.916800E-3
3.865000E-8	-1.892818E-3
3.870000E-8	-1.906522E-3
3.875000E-8	-1.939068E-3
3.880000E-8	-1.969901E-3
3.885000E-8	-2.009299E-3
3.890000E-8	-2.055548E-3
3.895000E-8	-2.084669E-3
3.900000E-8	-2.086382E-3
3.905000E-8	-2.060687E-3
3.910000E-8	-2.011012E-3
3.915000E-8	-1.933929E-3
3.920000E-8	-1.827726E-3
3.925000E-8	-1.688977E-3
3.930000E-8	-1.524534E-3
3.935000E-8	-1.356665E-3
3.940000E-8	-1.207638E-3
3.945000E-8	-1.089445E-3
3.950000E-8	-1.002084E-3
3.955000E-8	-9.455568E-4
3.960000E-8	-9.267144E-4
3.965000E-8	-9.506957E-4
3.970000E-8	-9.986583E-4
3.975000E-8	-1.048334E-3
3.980000E-8	-1.103148E-3
3.985000E-8	-1.163101E-3
3.990000E-8	-1.217916E-3
3.995000E-8	-1.255601E-3
4.000000E-8	-1.281295E-3
4.005000E-8	-1.301850E-3
4.010000E-8	-1.320693E-3
4.015000E-8	-1.337822E-3
4.020000E-8	-1.351526E-3
4.025000E-8	-1.370368E-3
4.030000E-8	-1.411479E-3
4.035000E-8	-1.469720E-3
4.040000E-8	-1.522821E-3
4.045000E-8	-1.569071E-3
4.050000E-8	-1.613607E-3
4.055000E-8	-1.634163E-3
4.060000E-8	-1.627311E-3
4.065000E-8	-1.615320E-3
4.070000E-8	-1.599904E-3
4.075000E-8	-1.558793E-3
4.080000E-8	-1.505691E-3
4.085000E-8	-1.468007E-3
