============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Si (14)   Ion Mass= 028.0000
Energy  = 6500000.E-03 keV
0002318   2.0658E+04  1.6822E+04  5.0582E+03
0002319   1.8237E+04  2.2025E+04  1.8491E+03
0002320   2.0524E+04  2.0683E+04  1.0431E+03
0002321   1.9211E+04  2.0175E+04 -1.4353E+02
0002322   2.0224E+04  1.9024E+04  1.5857E+03
0002323   2.0458E+04  2.0698E+04  1.9766E+03
0002324   1.7667E+04  2.1839E+04  3.7448E+03
0002325   2.1652E+04  2.1168E+04  5.0180E+02
0002326   2.3524E+04  1.9454E+04  6.6895E+02
0002327   1.4603E+04  1.8844E+04  3.6280E+02
0002328   2.0722E+04  2.0960E+04  2.0548E+01
0002329   2.2144E+04  1.8808E+04 -2.2125E+03
0002330   2.2342E+04  1.9583E+04  2.0949E+03
0002331   1.8735E+04  2.2071E+04 -2.4415E+02
0002332   2.0631E+04  2.0386E+04 -3.5381E+03
0002333   2.0707E+04  1.8293E+04 -3.4875E+03
0002334   1.8934E+04  2.1057E+04  3.3611E+02
0002335   1.8515E+04  2.2286E+04 -1.8593E+03
0002336   1.5007E+04  2.0935E+04  2.2913E+03
0002337   1.9990E+04  1.7939E+04  1.7319E+03
0002338   1.9732E+04  2.0394E+04 -9.5567E+02
0002339   1.8166E+04  1.9903E+04  3.1612E+03
0002340   2.0896E+04  1.8305E+04  2.8165E+02
0002341   2.1413E+04  2.0169E+04  8.9104E+00
0002342   2.0686E+04  2.1196E+04  2.1981E+03
0002343   1.6844E+04  2.0223E+04 -3.7416E+02
0002344   2.1760E+04  1.4495E+04 -8.9457E+02
0002345   1.8057E+04  2.1381E+04 -1.4116E+03
0002346   2.0250E+04  2.0397E+04 -1.3973E+03
0002347   1.9658E+04  1.8826E+04  1.3956E+03
0002348   1.9614E+04  1.9753E+04 -2.6375E+02
0002349   1.9994E+04  2.1327E+04 -8.0840E+02
0002350   1.7131E+04  2.1980E+04 -2.4273E+03
0002351   2.0113E+04  1.8860E+04  4.2484E+03
0002352   1.9122E+04  1.9340E+04 -1.7095E+03
0002353   1.8410E+04  2.1255E+04  1.3758E+03
0002354   2.0336E+04  2.0915E+04 -3.0706E+03
0002355   2.0870E+04  1.9787E+04  4.4979E+03
0002356   2.2941E+04  1.9325E+04 -1.8187E+03
0002357   1.9407E+04  1.6736E+04 -2.0584E+03
0002358   1.8530E+04  2.1823E+04  4.4158E+02
0002359   2.2123E+04  1.8690E+04  2.0275E+03
0002360   1.8072E+04  1.8094E+04  2.0991E+03
0002361   1.9334E+04  2.0027E+04  6.0541E+02
0002362   2.1524E+04  1.9370E+04  2.4256E+03
0002363   1.6365E+04  1.8361E+04  7.4312E+03
0002364   2.2136E+04  2.0277E+04  6.9489E+02
0002365   2.1380E+04  1.8749E+04  1.2983E+03
0002366   1.9894E+04  1.6713E+04 -2.3880E+02
0002367   2.3287E+04  1.6442E+04  4.1562E+03
0002368   1.8029E+04  1.9739E+04  1.4465E+03
0002369   2.2196E+04  2.0286E+04  6.6223E+02
0002370   1.9273E+04  2.1599E+04 -1.0039E+03
0002371   2.1654E+04  1.9231E+04  2.0039E+03
0002372   2.0099E+04  1.9217E+04  3.1225E+02
0002373   1.9344E+04  1.7576E+04  2.0749E+03
0002374   1.9085E+04  2.2797E+04 -7.4579E+02
0002375   2.1074E+04  1.9187E+04 -6.1058E+02
0002376   1.6223E+04  2.1231E+04  1.9201E+02
0002377   1.6666E+04  2.0448E+04 -4.4236E+03
0002378   2.2501E+04  1.9329E+04 -3.0195E+03
0002379   2.0995E+04  1.9163E+04  1.7697E+03
0002380   1.8690E+04  2.1298E+04 -3.0699E+03
0002381   2.0774E+04  2.0657E+04 -6.2753E+02
0002382   1.5866E+04  2.1303E+04 -4.4935E+03
0002383   2.1406E+04  1.8093E+04  2.2403E+03
0002384   2.0151E+04  1.9935E+04  1.4723E+03
0002385   1.8867E+04  2.0911E+04  3.3903E+03
0002386   1.7686E+04  2.1907E+04 -1.3524E+03
0002387   1.7323E+04  1.8879E+04  3.9583E+03
0002388   1.9759E+04  2.2451E+04 -1.3654E+03
0002389   2.0742E+04  2.1114E+04 -1.2642E+03
0002390   2.0004E+04  2.0563E+04 -2.1614E+03
0002391   2.0063E+04  2.0313E+04 -7.6646E+02
0002392   2.0802E+04  2.0673E+04 -8.0829E+02
0002393   1.7442E+04  1.8708E+04  2.7681E+03
0002394   2.0180E+04  1.8261E+04  2.8565E+03
0002395   1.8869E+04  1.7274E+04 -2.3751E+03
0002396   2.1268E+04  2.0826E+04  8.7836E+02
0002397   1.4564E+04  8.9110E+03  4.1581E+03
0002398   2.0417E+04  2.1084E+04  8.0921E+02
0002399   2.3156E+04  1.7390E+04 -1.1242E+03
0002400   2.0100E+04  2.0890E+04  6.0437E+02
0002401   2.1517E+04  1.8731E+04  1.0567E+03
0002402   2.1516E+04  1.9335E+04  3.9208E+02
0002403   2.1411E+04  1.7895E+04  3.8314E+02
0002404   2.1647E+04  1.8677E+04  5.2329E+02
0002405   2.2842E+04  1.7781E+04  3.7913E+02
0002406   1.9518E+04  1.8858E+04  1.3121E+01
0002407   2.2525E+04  1.9010E+04 -3.8887E+02
0002408   1.8539E+04  2.1858E+04  1.0364E+03
0002409   2.0758E+04  2.1916E+04 -2.0081E+03
0002410   2.2406E+04  1.8669E+04  1.6534E+03
0002411   2.1141E+04  1.9878E+04  3.4946E+03
0002412   2.1950E+04  1.9553E+04 -3.2751E+02
0002413   2.1743E+04  1.8698E+04 -7.3841E+02
0002414   2.2711E+04  1.9807E+04  1.7551E+03
0002415   2.1902E+04  1.8263E+04 -1.1861E+03
0002416   1.9388E+04  2.1266E+04 -7.8584E+02
0002417   1.9453E+04  1.8570E+04 -9.0222E+02
0002418   2.1481E+04  1.8958E+04  2.4217E+03
0002419   1.8558E+04  2.2764E+04  2.0865E+03
0002420   2.0916E+04  1.9123E+04 -5.8442E+02
0002421   1.7261E+04  2.3025E+04  2.9178E+02
0002422   2.1699E+04  1.9867E+04  1.2456E+03
0002423   2.1738E+04  1.8993E+04  5.3543E+02
0002424   1.8856E+04  2.0965E+04  1.9064E+03
0002425   1.9622E+04  2.0576E+04  4.5306E+03
0002426   2.1904E+04  2.1446E+04  9.9800E+02
0002427   1.8800E+04  2.0673E+04 -1.1715E+03
0002428   2.0378E+04  2.2021E+04  1.2660E+03
0002429   2.2601E+04  1.7891E+04 -1.4088E+03
0002430   2.0063E+04  1.9641E+04  3.2259E+03
0002431   2.1277E+04  2.1636E+04 -7.2568E+02
0002432   2.0084E+04  2.2599E+04 -7.6098E+02
0002433   2.0397E+04  1.9170E+04  3.6736E+03
0002434   1.8535E+04  2.1617E+04 -3.4624E+03
0002435   1.9193E+04  2.2397E+04 -1.7670E+03
0002436   1.7192E+04  1.5154E+04  6.2862E+02
0002437   1.9769E+04  2.1522E+04 -1.5335E+03
0002438   2.1196E+04  2.0551E+04  3.0153E+03
0002439   2.1347E+04  1.8843E+04 -6.6174E+02
0002440   1.9565E+04  1.8805E+04  3.4069E+03
0002441   2.0393E+04  2.0468E+04 -2.4845E+03
0002442   2.2011E+04  1.9240E+04  9.5828E+02
0002443   1.6519E+04  2.1576E+04  4.8721E+03
0002444   2.1911E+04  2.1214E+04  2.5530E+02
0002445   1.9588E+04  1.6985E+04  5.2520E+03
0002446   1.8790E+04  2.1746E+04 -2.5643E+02
0002447   2.0876E+04  1.9689E+04 -2.9152E+03
0002448   1.9858E+04  1.7609E+04  2.1906E+03
0002449   1.9348E+04  2.2339E+04 -2.6662E+03
0002450   1.8401E+04  2.2029E+04  2.5912E+02
0002451   1.9340E+04  2.1108E+04  1.8110E+03
0002452   1.7429E+04  2.3003E+04  4.2145E+02
0002453   1.7065E+04  2.0050E+04 -6.5899E+02
0002454   2.2251E+04  1.8243E+04  1.6853E+02
0002455   2.0786E+04  2.0486E+04 -1.3007E+02
0002456   2.0863E+04  2.1639E+04  1.3259E+03
0002457   2.1384E+04  2.0950E+04 -2.6877E+02
0002458   1.9677E+04  2.0165E+04 -1.7884E+03
0002459   2.0495E+04  2.0135E+04 -2.6747E+03
0002460   1.9890E+04  2.0926E+04 -5.3949E+02
0002461   1.8214E+04  2.0723E+04  3.6207E+03
0002462   1.9177E+04  1.1916E+04  1.0805E+03
0002463   1.8592E+04  2.0473E+04 -2.5301E+03
0002464   2.2488E+04  1.9553E+04 -1.2164E+03
0002465   1.9161E+04  2.0487E+04  3.0666E+03
0002466   1.8458E+04  2.0216E+04  1.4595E+01
0002467   2.0131E+04  1.9805E+04 -1.5115E+02
0002468   1.8773E+04  2.1417E+04 -9.4839E+02
0002469   2.0426E+04  1.9907E+04  2.2898E+03
0002470   1.7627E+04  1.9379E+04 -4.1914E+03
0002471   1.8361E+04  2.2032E+04  6.2460E+02
0002472   2.0689E+04  1.9857E+04  1.2368E+03
0002473   1.8353E+04  2.2644E+04  8.3625E+02
0002474   2.2538E+04  1.7541E+04 -9.8550E+02
0002475   1.8502E+04  2.0929E+04  1.0280E+03
0002476   1.9473E+04  1.8712E+04 -2.9791E+03
0002477   2.2298E+04  1.7353E+04 -2.3445E+02
0002478   1.9067E+04  2.0962E+04 -9.3999E+02
0002479   1.8789E+04  2.0484E+04 -1.2316E+02
0002480   2.1092E+04  1.8112E+04  1.4993E+03
0002481   1.8033E+04  2.1061E+04 -1.3443E+03
0002482   2.1349E+04  1.8048E+04 -6.8297E+02
0002483   2.1842E+04  1.6218E+04 -1.5368E+03
0002484   1.6805E+04  2.1940E+04 -1.2946E+03
0002485   1.8090E+04  2.1992E+04  1.9227E+03
0002486   1.6482E+04  1.6289E+04  2.2619E+02
0002487   1.7305E+04  2.2131E+04  2.6477E+01
0002488   2.0906E+04  1.7659E+04  5.4657E+02
0002489   1.7304E+04  2.3583E+04 -3.2930E+02
0002490   2.0116E+04  2.0411E+04  1.8089E+03
0002491   2.0634E+04  2.0918E+04 -1.0927E+03
0002492   2.0029E+04  2.1830E+04  1.3409E+03
0002493   2.1958E+04  1.9225E+04 -9.0412E+02
0002494   2.2440E+04  1.7159E+04  2.3497E+02
0002495   2.1526E+04  2.1454E+04 -2.5540E+03
0002496   1.9614E+04  2.0713E+04 -8.6624E+02
0002497   1.8419E+04  1.9790E+04 -4.9980E+03
0002498   1.5319E+04  2.3429E+04  2.2165E+03
0002499   1.8162E+04  2.1776E+04  1.6215E+03
0002500   2.0308E+04  2.0229E+04  2.8915E+02
0002501   1.7824E+04  1.7721E+04  3.1076E+03
0002502   1.9296E+04  2.1848E+04  2.0024E+03
0002503   2.1366E+04  1.9226E+04 -1.4537E+03
0002504   2.2915E+04  1.6234E+04  8.8576E+02
0002505   2.1002E+04  1.8939E+04 -2.4852E+03
0002506   1.7903E+04  2.1682E+04 -1.4699E+03
0002507   1.9551E+04  2.0226E+04  2.8276E+03
0002508   1.9697E+04  2.0934E+04  9.1252E+02
0002509   1.4924E+04  2.0582E+04 -3.8207E+03
0002510   1.9536E+04  2.0161E+04 -5.0441E+02
0002511   2.0780E+04  2.0508E+04 -5.7268E+01
0002512   1.9993E+04  2.1686E+04 -4.9329E+02
0002513   1.8523E+04  2.1142E+04  7.8058E+02
0002514   2.0818E+04  1.8340E+04  1.5934E+03
0002515   2.0892E+04  1.9921E+04  2.8226E+03
0002516   1.9858E+04  1.7708E+04  3.6207E+02
0002517   1.8265E+04  2.2368E+04 -6.7807E+02
0002518   1.9671E+04  1.9550E+04  1.2487E+03
0002519   2.0437E+04  2.1164E+04 -1.1226E+01
0002520   2.0739E+04  1.9304E+04 -3.4698E+03
0002521   1.8850E+04  2.2024E+04 -1.1829E+03
0002522   1.9082E+04  2.0410E+04  2.0700E+03
0002523   1.8981E+04  2.1299E+04 -4.0039E+03
0002524   1.9017E+04  2.0191E+04  1.7822E+03
0002525   2.0156E+04  2.0910E+04  2.0246E+03
0002526   2.0428E+04  1.8402E+04 -4.0241E+02
0002527   2.2546E+04  1.7536E+04  9.4126E+02
0002528   1.8026E+04  2.1757E+04  3.2651E+03
0002529   2.1504E+04  1.9875E+04  1.7642E+03
0002530   1.9900E+04  2.0095E+04  3.1593E+01
0002531   1.9747E+04  1.8152E+04 -3.8078E+03
0002532   1.4491E+04  2.2354E+04 -1.5420E+03
0002533   1.7184E+04  1.7266E+04  1.8550E+03
0002534   2.3303E+04  1.7320E+04 -1.8415E+03
0002535   1.9065E+04  2.0863E+04 -2.8256E+03
0002536   2.1638E+04  1.9946E+04  2.7124E+03
0002537   2.3273E+04  1.8008E+04  2.0942E+01
0002538   1.9408E+04  1.9250E+04 -8.0759E+02
0002539   1.9307E+04  2.2488E+04  6.6615E+02
0002540   2.1446E+04  1.9223E+04 -2.3238E+03
0002541   2.1449E+04  1.9688E+04 -1.2122E+03
0002542   2.3245E+04  1.6138E+04 -3.7549E+03
0002543   2.0801E+04  1.7822E+04 -1.0669E+03
0002544   2.1516E+04  1.9898E+04 -1.2697E+03
0002545   2.2200E+04  1.4136E+04  2.3672E+03
0002546   2.1126E+04  2.0092E+04 -1.9580E+03
0002547   2.0499E+04  1.9831E+04  3.2829E+03
0002548   2.0395E+04  1.9456E+04 -6.2737E+02
0002549   2.0262E+04  2.1038E+04  2.2557E+03
0002550   2.0667E+04  2.0485E+04  7.4980E-01
0002551   1.5750E+04  1.4633E+04 -7.4714E+03
0002552   1.6638E+04  2.3327E+04  3.0046E+03
0002553   2.1519E+04  1.7921E+04  2.3202E+03
0002554   1.6730E+04  1.7411E+04 -8.5667E+02
0002555   1.9078E+04  2.1291E+04 -2.2824E+03
0002556   2.1581E+04  1.9318E+04 -2.2049E+03
0002557   1.4644E+04  2.2211E+04 -2.0650E+03
0002558   2.1638E+04  1.8607E+04  3.9543E+02
0002559   2.2051E+04  1.6705E+04  1.0951E+03
0002560   2.0282E+04  2.2181E+04  3.4928E+02
0002561   2.1532E+04  1.9929E+04  3.2350E+02
0002562   2.1192E+04  2.0353E+04 -1.0792E+03
0002563   2.0506E+04  2.0285E+04 -1.3565E+02
0002564   2.0068E+04  1.9153E+04  2.6890E+03
0002565   1.8346E+04  2.0949E+04  2.0274E+03
0002566   2.2169E+04  1.6124E+04 -3.5101E+03
0002567   2.2522E+04  1.7958E+04 -5.9067E+02
0002568   2.0816E+04  2.1058E+04  2.5808E+03
0002569   2.0946E+04  2.0925E+04 -1.0559E+03
0002570   2.3672E+04  1.8018E+04  1.4583E+03
0002571   1.6681E+04  2.1864E+04 -3.7359E+02
0002572   1.9523E+04  1.8474E+04  3.4330E+02
0002573   1.8607E+04  1.9564E+04 -2.7205E+03
0002574   2.0189E+04  2.1245E+04  4.3431E+02
0002575   2.0415E+04  1.8648E+04 -8.9591E+02
0002576   1.9685E+04  1.9827E+04 -8.4993E+02
0002577   2.1041E+04  2.1806E+04  8.4767E+02
0002578   2.0977E+04  2.2529E+04 -3.8922E+02
0002579   1.7649E+04  2.1205E+04  2.5609E+03
0002580   1.9786E+04  1.9294E+04  1.0057E+03
0002581   2.0884E+04  2.0737E+04  7.2814E+02
0002582   1.7415E+04  1.8849E+04  3.3867E+02
0002583   2.2047E+04  1.9926E+04 -5.5312E+02
0002584   2.0062E+04  2.0751E+04  6.1842E+01
0002585   2.1597E+04  1.9854E+04  7.3758E+02
0002586   1.9121E+04  2.0006E+04  6.1244E+02
0002587   2.2638E+04  1.8186E+04 -1.9452E+03
0002588   1.9767E+04  1.8051E+04 -8.7267E+02
0002589   1.9783E+04  2.0795E+04 -5.2548E+02
0002590   2.0585E+04  2.1760E+04  7.8985E+02
0002591   1.9261E+04  1.8709E+04 -1.6485E+02
0002592   2.1253E+04  1.9750E+04  1.0534E+03
0002593   1.7067E+04  2.3612E+04  9.5519E+01
0002594   1.2123E+04  2.0893E+04 -3.7388E+03
0002595   1.8039E+04  2.2678E+04  1.0012E+03
0002596   2.2321E+04  1.9341E+04 -3.3128E+02
0002597   2.0845E+04  1.9280E+04 -2.3088E+03
0002598   1.9540E+04  2.1035E+04 -1.5657E+03
0002599   1.7743E+04  2.1532E+04  1.2104E+03
0002600   1.7401E+04  2.0917E+04  1.2389E+03
0002601   1.8844E+04  1.9962E+04  8.9024E+02
0002602   2.1532E+04  2.0197E+04 -4.4528E+03
0002603   2.2307E+04  2.0717E+04  3.6516E+03
0002604   2.0280E+04  1.9477E+04  1.5239E+03
0002605   1.8831E+04  1.8832E+04  1.2987E+03
0002606   1.8768E+04  1.9211E+04  2.8524E+03
0002607   1.9921E+04  1.7108E+04 -2.6034E+03
0002608   1.9295E+04  2.1349E+04  1.9773E+03
0002609   2.0102E+04  1.9301E+04 -6.0769E+02
0002610   2.0533E+04  1.9683E+04  1.0254E+03
0002611   2.0254E+04  2.1930E+04  7.2883E+01
0002612   2.2511E+04  1.9406E+04 -1.6171E+03
0002613   1.9325E+04  1.5669E+04 -1.9061E+03
0002614   2.0246E+04  2.2295E+04 -2.1668E+03
0002615   1.9167E+04  2.2779E+04  2.1209E+03
0002616   2.1099E+04  2.0408E+04  8.8365E+02
0002617   1.9299E+04  1.6971E+04  4.7763E+03
0002618   2.0526E+04  1.9044E+04  4.3167E+02
0002619   1.8372E+04  1.7231E+04 -4.7090E+03
0002620   2.0256E+04  1.8547E+04 -9.7842E+02
0002621   1.9985E+04  2.1633E+04  8.6696E+02
0002622   1.8235E+04  2.2129E+04  2.6243E+03
0002623   1.9997E+04  2.0231E+04 -3.3325E+01
0002624   1.9432E+04  1.8158E+04  3.6837E+03
0002625   2.0794E+04  1.6051E+04 -2.3599E+03
0002626   2.1880E+04  2.0447E+04 -1.4110E+03
0002627   1.9983E+04  2.1315E+04  1.5037E+03
0002628   2.0942E+04  1.9882E+04  4.4934E+01
0002629   2.0839E+04  2.1856E+04 -1.7232E+03
0002630   2.1887E+04  1.9514E+04 -3.1808E+03
0002631   1.6042E+04  2.2387E+04 -3.5208E+02
0002632   1.9407E+04  2.0560E+04 -2.9296E+01
0002633   1.9512E+04  2.1611E+04 -2.9722E+03
0002634   1.9646E+04  1.7485E+04 -2.2661E+03
0002635   1.9448E+04  1.9952E+04  2.9061E+03
0002636   2.1117E+04  2.0034E+04 -7.8584E+02
0002637   1.9565E+04  2.0460E+04 -5.3597E+01
0002638   1.6756E+04  2.1461E+04  8.8353E+02
0002639   2.2422E+04  1.6645E+04  5.8547E+02
0002640   1.8402E+04  2.0417E+04 -1.6325E+03
0002641   1.8173E+04  2.0507E+04 -3.7130E+03
0002642   1.8849E+04  2.1845E+04  3.2540E+03
0002643   2.1713E+04  1.9567E+04 -2.2286E+03
0002644   1.9521E+04  2.1217E+04  7.3596E+02
0002645   2.2207E+04  1.7620E+04  7.1096E+02
0002646   1.5425E+04  2.2847E+04  1.6172E+03
0002647   1.9345E+04  2.1113E+04 -4.4187E+02
0002648   2.0579E+04  2.1141E+04 -1.3780E+03
0002649   1.8398E+04  2.1814E+04 -2.4195E+03
0002650   2.2850E+04  1.8552E+04 -3.2602E+03
0002651   2.0355E+04  1.8244E+04 -9.2821E+02
0002652   1.6587E+04  2.1482E+04  3.3428E+03
0002653   1.8823E+04  2.0848E+04 -1.9431E+03
0002654   1.9635E+04  2.1929E+04  2.5461E+03
0002655   2.1572E+04  1.9698E+04 -1.8131E+03
0002656   2.2241E+04  1.9331E+04  2.3602E+03
0002657   2.1625E+04  2.0424E+04  3.2804E+03
0002658   2.0630E+04  1.9836E+04 -1.5043E+02
0002659   2.0671E+04  2.0540E+04 -2.9023E+03
0002660   2.3057E+04  1.5181E+04 -2.3059E+03
0002661   2.0298E+04  2.1294E+04 -1.7087E+03
0002662   1.9530E+04  1.9870E+04 -5.9898E+03
0002663   2.1201E+04  2.0840E+04  3.4242E+03
0002664   2.0464E+04  1.7811E+04  1.5286E+03
0002665   1.9297E+04  2.0747E+04  3.2882E+03
0002666   1.9085E+04  2.2368E+04  1.9093E+03
0002667   1.7218E+04  1.6268E+04  3.0824E+03
0002668   2.0606E+04  2.0417E+04  2.4996E+03
0002669   1.9364E+04  2.0930E+04  2.4240E+03
0002670   1.9523E+04  2.0207E+04  1.9759E+03
0002671   2.2838E+04  1.6464E+04 -1.7406E+03
0002672   2.0007E+04  2.0863E+04 -9.0661E+02
0002673   1.9067E+04  2.2278E+04 -1.1152E+02
0002674   1.8856E+04  2.1642E+04 -1.2669E+03
0002675   2.0143E+04  2.0972E+04  5.8879E+02
0002676   1.7957E+04  1.8010E+04  2.2241E+03
0002677   2.1845E+04  1.8728E+04 -3.7702E+02
0002678   2.1300E+04  1.8870E+04 -1.6670E+03
0002679   2.2175E+04  2.0271E+04  7.7405E+02
0002680   2.1738E+04  2.1692E+04  7.6488E+02
0002681   1.8710E+04  1.5010E+04  3.1169E+03
0002682   2.1340E+04  1.9976E+04 -5.8934E+02
0002683   2.1617E+04  1.6725E+04 -2.7686E+03
0002684   1.9404E+04  2.0145E+04  7.0075E+01
0002685   1.8298E+04  1.9958E+04 -1.3539E+03
0002686   2.2190E+04  1.7153E+04  2.0060E+02
0002687   2.2487E+04  1.5409E+04  2.9049E+03
0002688   2.2798E+04  1.5727E+04  2.0705E+03
0002689   1.6540E+04  1.4857E+04 -6.9688E+03
0002690   1.9429E+04  2.1693E+04  2.2909E+02
0002691   2.0752E+04  2.1591E+04  3.2837E+03
0002692   1.9070E+04  1.6196E+04 -2.6643E+03
0002693   2.0455E+04  2.0514E+04  1.2400E+03
0002694   1.6246E+04  2.1566E+04 -2.1971E+03
0002695   1.7710E+04  2.1457E+04  2.6449E+02
0002696   2.0522E+04  2.0772E+04  1.7500E+02
0002697   1.7693E+04  2.2384E+04  2.1392E+02
0002698   1.7722E+04  2.1119E+04  3.6581E+03
0002699   1.6946E+04  2.1063E+04  1.3499E+03
0002700   1.9603E+04  2.1420E+04 -3.9766E+02
0002701   2.3775E+04  1.7602E+04 -4.5367E+02
0002702   2.2022E+04  1.8473E+04 -1.3735E+03
0002703   1.9037E+04  1.8975E+04 -1.0762E+03
0002704   2.1244E+04  1.8625E+04  3.9054E+03
0002705   1.7123E+04  2.0740E+04  2.9600E+03
0002706   2.1147E+04  1.9047E+04 -4.2681E+02
0002707   2.1307E+04  1.9267E+04 -1.0779E+03
0002708   2.1675E+04  2.0781E+04  2.0428E+02
0002709   1.9377E+04  2.0584E+04 -1.4080E+03
0002710   1.7537E+04  2.1931E+04  1.5356E+03
0002711   2.0253E+04  2.1069E+04 -9.3073E+02
0002712   2.0300E+04  2.0642E+04  3.4186E+02
0002713   2.0976E+04  1.9328E+04 -4.7553E+03
0002714   2.1173E+04  2.0065E+04  8.1292E+02
0002715   1.8024E+04  2.0347E+04  1.4342E+03
0002716   2.1514E+04  2.0675E+04 -1.6487E+03
0002717   1.9161E+04  1.7037E+04 -3.5832E+03
0002718   2.0112E+04  2.0988E+04  1.6048E+03
0002719   1.8499E+04  2.0334E+04 -1.2063E+02
0002720   2.3426E+04  1.9886E+04 -3.9911E+02
0002721   2.0860E+04  2.0881E+04 -1.6341E+03
0002722   1.9002E+04  1.6832E+04 -3.1286E+03
0002723   2.0007E+04  1.8749E+04  1.8955E+03
0002724   2.1928E+04  1.9373E+04  6.5037E+02
0002725   1.6340E+04  2.0588E+04 -1.9519E+03
0002726   1.9261E+04  2.2049E+04  2.6391E+03
0002727   1.7265E+04  2.3116E+04  2.7989E+03
0002728   2.1013E+04  1.6424E+04  3.5919E+03
0002729   2.0648E+04  1.9318E+04 -1.4243E+03
0002730   2.0450E+04  1.8503E+04 -2.4044E+03
0002731   2.2222E+04  1.9042E+04 -3.8708E+03
0002732   2.1297E+04  1.7407E+04  1.3451E+03
0002733   2.1637E+04  1.9972E+04 -1.4051E+03
0002734   2.1530E+04  1.6062E+04  4.3400E+03
0002735   2.1248E+04  1.4789E+04  1.2885E+03
0002736   2.1081E+04  2.2354E+04 -1.1172E+03
0002737   1.8296E+04  2.0445E+04  3.7118E+03
0002738   2.1365E+04  1.5393E+04  8.1940E+02
0002739   2.2137E+04  1.9292E+04 -9.9423E+02
0002740   2.0610E+04  2.0151E+04 -3.0809E+03
0002741   1.9022E+04  2.0380E+04  2.4708E+03
0002742   2.1513E+04  1.9593E+04 -1.3073E+03
0002743   2.1297E+04  2.0277E+04  7.0217E+02
0002744   1.8751E+04  1.4916E+04 -1.7686E+03
0002745   2.1974E+04  2.0070E+04 -1.5564E+03
0002746   2.1281E+04  1.7875E+04  2.7570E+03
0002747   1.8410E+04  2.0394E+04  2.9631E+03
0002748   2.2799E+04  1.8232E+04 -2.7530E+03
0002749   1.6480E+04  1.5472E+04 -5.0723E+02
0002750   2.1299E+04  2.0881E+04  2.0373E+03
0002751   1.8896E+04  2.2533E+04  1.4307E+03
0002752   1.9587E+04  2.2756E+04  3.3742E+03
0002753   2.2077E+04  1.9377E+04 -2.9684E+03
0002754   1.6781E+04  2.1901E+04 -1.0378E+03
0002755   1.8029E+04  2.2165E+04  1.0602E+03
0002756   1.9998E+04  2.2726E+04 -3.4782E+02
0002757   1.6488E+04  2.0179E+04 -3.2966E+03
0002758   1.9567E+04  1.8486E+04 -2.2525E+03
0002759   2.3514E+04  1.7232E+04 -2.6045E+03
0002760   1.4982E+04  2.1130E+04 -7.1566E+03
0002761   1.9095E+04  1.9330E+04  1.3742E+03
0002762   1.9909E+04  2.1204E+04  3.7348E+03
0002763   1.9154E+04  1.9954E+04  1.4879E+03
0002764   2.0659E+04  2.1087E+04  2.7735E+03
0002765   1.5620E+04  1.4369E+04  9.2449E+03
0002766   2.0027E+04  2.1756E+04 -5.9154E+02
0002767   2.0527E+04  2.1857E+04 -3.9319E+03
0002768   1.9371E+04  2.0859E+04 -3.5565E+02
0002769   2.1810E+04  1.7521E+04  3.7900E+03
0002770   1.8816E+04  2.0367E+04 -2.1766E+03
0002771   1.8995E+04  2.2354E+04  8.4978E+02
0002772   1.8841E+04  2.2531E+04 -3.6204E+03
0002773   1.7109E+04  2.2809E+04  2.1139E+03
0002774   2.2039E+04  2.0248E+04 -3.6951E+02
0002775   2.2707E+04  1.9476E+04  1.9136E+03
0002776   1.9189E+04  2.1287E+04 -2.4899E+03
0002777   2.0031E+04  1.8103E+04 -3.2753E+03
0002778   1.7759E+04  2.0963E+04  2.5553E+02
0002779   1.9969E+04  1.8323E+04  2.9264E+03
0002780   2.1975E+04  1.2369E+04  3.4990E+03
0002781   1.8845E+04  2.1212E+04  1.1267E+03
0002782   1.8670E+04  1.8688E+04  5.6161E+02
0002783   1.8503E+04  1.6471E+04  1.2507E+03
0002784   2.1644E+04  2.0129E+04  1.6663E+03
0002785   1.8096E+04  1.9945E+04  2.1856E+03
0002786   1.8653E+04  2.1452E+04 -1.5428E+03
0002787   2.2355E+04  2.0522E+04 -1.2283E+03
0002788   1.9744E+04  2.2740E+04 -4.0354E+02
0002789   2.2634E+04  1.6031E+04 -2.8128E+03
0002790   2.1400E+04  2.0185E+04  1.4510E+03
0002791   2.1838E+04  1.7250E+04 -2.4153E+02
0002792   1.9987E+04  2.1569E+04 -3.1639E+03
0002793   1.9631E+04  2.1190E+04 -2.6343E+03
0002794   1.9871E+04  2.1475E+04  9.1707E+02
0002795   2.2425E+04  1.9737E+04  1.6299E+03
0002796   2.2260E+04  1.8261E+04 -4.9939E+03
0002797   2.0187E+04  1.8624E+04 -9.5920E+02
0002798   1.8300E+04  2.0314E+04 -4.3286E+03
0002799   1.7650E+04  2.2092E+04  3.5483E+03
0002800   1.8074E+04  1.4016E+04  5.0166E+02
0002801   2.0837E+04  1.9067E+04 -9.3839E+02
0002802   2.1843E+04  1.9127E+04 -7.7277E+02
0002803   1.7540E+04  2.3198E+04  3.0581E+01
0002804   1.6274E+04  2.3643E+04  2.3896E+03
0002805   1.9511E+04  2.3319E+04 -1.4322E+03
