====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     3.E+04 AAA ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =10000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
300010.E-03  115684.E-06  133959.E-05
600010.E-03  110889.E-06  145950.E-05
900010.E-03  112185.E-06  161750.E-05
120001.E-02  113944.E-06  165596.E-05
150001.E-02  114750.E-06  157058.E-05
180001.E-02  117108.E-06  158639.E-05
210001.E-02  119841.E-06  146063.E-05
240001.E-02  121132.E-06  169478.E-05
270001.E-02  121330.E-06  182723.E-05
300001.E-02  125000.E-06  170015.E-05
330001.E-02  126907.E-06  172999.E-05
360001.E-02  128690.E-06  194861.E-05
390001.E-02  131168.E-06  200367.E-05
420001.E-02  132922.E-06  195018.E-05
450001.E-02  133873.E-06  232649.E-05
480001.E-02  137803.E-06  216648.E-05
510001.E-02  140038.E-06  224013.E-05
540001.E-02  142663.E-06  248329.E-05
570001.E-02  145738.E-06  231335.E-05
600001.E-02  147407.E-06  226106.E-05
630001.E-02  151075.E-06  256063.E-05
660001.E-02  154250.E-06  267569.E-05
690001.E-02  157396.E-06  270081.E-05
720001.E-02  161176.E-06  261582.E-05
750001.E-02  164481.E-06  281266.E-05
780001.E-02  167307.E-06  314155.E-05
810001.E-02  170754.E-06  334712.E-05
840001.E-02  176991.E-06  314237.E-05
870001.E-02  180459.E-06  327060.E-05
900001.E-02  183976.E-06  324657.E-05
930001.E-02  188306.E-06  329908.E-05
960001.E-02  192461.E-06  364633.E-05
990001.E-02  198408.E-06  374447.E-05
102000.E-01  202756.E-06  396882.E-05
105000.E-01  208531.E-06  427106.E-05
108000.E-01  216102.E-06  450834.E-05
111000.E-01  222233.E-06  455875.E-05
114000.E-01  227599.E-06  463617.E-05
117000.E-01  235416.E-06  495426.E-05
120000.E-01  241978.E-06  559839.E-05
123000.E-01  249860.E-06  565269.E-05
126000.E-01  258458.E-06  615297.E-05
129000.E-01  265807.E-06  639518.E-05
132000.E-01  275256.E-06  656120.E-05
135000.E-01  281868.E-06  710277.E-05
138000.E-01  296669.E-06  772472.E-05
141000.E-01  309743.E-06  788574.E-05
144000.E-01  321383.E-06  823161.E-05
147000.E-01  333626.E-06  888836.E-05
150000.E-01  349472.E-06  100545.E-04
153000.E-01  361779.E-06  103740.E-04
156000.E-01  381479.E-06  114485.E-04
159000.E-01  398572.E-06  118202.E-04
162000.E-01  407954.E-06  126967.E-04
165000.E-01  419746.E-06  134575.E-04
168000.E-01  442079.E-06  142556.E-04
171000.E-01  452723.E-06  157513.E-04
174000.E-01  463131.E-06  166948.E-04
177000.E-01  471976.E-06  176248.E-04
180000.E-01  480637.E-06  180115.E-04
183000.E-01  481862.E-06  187598.E-04
186000.E-01  485424.E-06  198752.E-04
189000.E-01  482162.E-06  195604.E-04
192000.E-01  472215.E-06  202873.E-04
195000.E-01  460925.E-06  195016.E-04
198000.E-01  438520.E-06  190035.E-04
201000.E-01  413260.E-06  172021.E-04
204000.E-01  370544.E-06  161062.E-04
207000.E-01  332088.E-06  141499.E-04
210000.E-01  290060.E-06  124143.E-04
213000.E-01  237380.E-06  992812.E-05
216000.E-01  193716.E-06  779757.E-05
219000.E-01  149362.E-06  589586.E-05
222000.E-01  108188.E-06  412051.E-05
225000.E-01  794369.E-07  311418.E-05
228000.E-01  545771.E-07  217325.E-05
231000.E-01  310769.E-07  117345.E-05
234000.E-01  191908.E-07  669601.E-06
237000.E-01  120071.E-07  458194.E-06
240000.E-01  710811.E-08  232870.E-06
243000.E-01  322203.E-08  100395.E-06
246000.E-01  170820.E-08  586639.E-07
249000.E-01  115067.E-08  369721.E-07
252000.E-01  559256.E-09  162926.E-07
255000.E-01  257963.E-09  761772.E-08
258000.E-01  105313.E-09  239517.E-08
261000.E-01  000000.E+00  000000.E+00
264000.E-01  000000.E+00  000000.E+00
267000.E-01  000000.E+00  000000.E+00
270000.E-01  000000.E+00  000000.E+00
273000.E-01  000000.E+00  000000.E+00
276000.E-01  000000.E+00  000000.E+00
279000.E-01  000000.E+00  000000.E+00
282000.E-01  000000.E+00  000000.E+00
285000.E-01  000000.E+00  000000.E+00
288000.E-01  000000.E+00  000000.E+00
291000.E-01  000000.E+00  000000.E+00
294000.E-01  000000.E+00  000000.E+00
297000.E-01  000000.E+00  000000.E+00
300000.E-01  000000.E+00  000000.E+00
