============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Si (14)   Ion Mass= 028.0000
Energy  = 6500000.E-03 keV
0002034   1.9343E+04  1.9706E+04  4.0216E+01
0002035   2.0911E+04  2.0783E+04 -1.8803E+03
0002036   1.0975E+04  1.7920E+04 -2.4443E+03
0002037   1.6973E+04  2.1752E+04  3.0282E+03
0002038   2.0032E+04  1.9005E+04 -2.0619E+03
0002039   2.0866E+04  2.0855E+04 -1.3070E+03
0002040   1.9861E+04  2.1030E+04 -2.1481E+03
0002041   2.0769E+04  1.8964E+04  3.9436E+03
0002042   2.1972E+04  1.6384E+04  3.6385E+02
0002043   2.1975E+04  1.7017E+04 -5.4585E+01
0002044   2.0963E+04  2.0085E+04  3.6213E+02
0002045   3.4932E+03  1.8312E+04 -5.3881E+03
0002046   1.9903E+04  2.1597E+04 -1.1057E+03
0002047   2.0241E+04  2.1818E+04 -1.1785E+03
0002048   2.1591E+04  1.9237E+04 -9.6024E+02
0002049   1.8447E+04  2.0870E+04 -4.4380E+02
0002050   2.0269E+04  2.2201E+04 -8.1540E+02
0002051   2.2482E+04  1.7966E+04 -6.1033E+02
0002052   1.6530E+04  2.0891E+04  3.5296E+03
0002053   1.9530E+04  2.0375E+04  3.1056E+02
0002054   1.5477E+04  2.3282E+04  2.8264E+03
0002055   2.2567E+04  2.0059E+04 -1.5741E+03
0002056   2.0968E+04  2.1090E+04 -1.7314E+03
0002057   1.9507E+04  1.8918E+04 -4.6576E+01
0002058   2.2113E+04  2.0809E+04  1.0498E+03
0002059   2.4437E+04  1.3752E+04 -2.5888E+03
0002060   1.9724E+04  2.1898E+04  1.1178E+03
0002061   2.0063E+04  2.3039E+04 -2.2478E+03
0002062   1.9207E+04  2.1262E+04  2.5574E+03
0002063   2.0919E+04  2.1299E+04 -1.5455E+03
0002064   1.8894E+04  2.0616E+04  1.0028E+03
0002065   2.0263E+04  2.2765E+04 -8.6731E+01
0002066   1.8976E+04  2.2238E+04  4.4509E+02
0002067   1.6741E+04  2.1596E+04 -4.1177E+03
0002068   2.0308E+04  2.0054E+04 -1.7818E+03
0002069   1.9037E+04  2.0867E+04 -5.6953E+02
0002070   1.7663E+04  2.0375E+04  1.5500E+03
0002071   1.5805E+04  2.0404E+04  1.7011E+03
0002072   1.9937E+04  1.8996E+04  3.0198E+03
0002073   1.6050E+04  2.3234E+04  3.7474E+03
0002074   2.0870E+04  1.6720E+04 -4.3139E+03
0002075   2.0847E+04  1.9518E+04 -2.7983E+03
0002076   2.0258E+04  2.0749E+04 -4.0966E+02
0002077   2.1405E+04  1.9187E+04  4.5477E+02
0002078   2.1208E+04  2.2444E+04 -7.7166E+02
0002079   1.6239E+04  2.0525E+04 -5.7795E+01
0002080   1.8852E+04  2.0862E+04  1.9209E+03
0002081   2.0235E+04  1.9170E+04 -8.1141E+02
0002082   1.8070E+04  1.9561E+04  1.5171E+03
0002083   1.5362E+04  2.2762E+04 -1.5857E+03
0002084   1.7971E+04  2.0351E+04  2.9059E+03
0002085   2.0610E+04  2.0512E+04 -2.5346E+03
0002086   2.0192E+04  2.1221E+04 -8.9453E+02
0002087   1.6803E+04  2.3206E+04 -3.3020E+02
0002088   2.0868E+04  2.0433E+04  1.0890E+03
0002089   1.9365E+04  2.1729E+04  2.8251E+03
0002090   2.3568E+04  1.6510E+04  9.7855E+01
0002091   1.8617E+04  1.8158E+04 -6.0073E+03
0002092   1.9954E+04  2.1355E+04  8.2531E+02
0002093   1.9284E+04  2.2734E+04 -4.5538E+02
0002094   1.8871E+04  2.2025E+04  1.2914E+03
0002095   1.9791E+04  1.8418E+04 -6.7525E+02
0002096   2.1034E+04  2.0149E+04  2.8121E+03
0002097   2.1845E+04  1.9520E+04 -1.5580E+03
0002098   1.6856E+04  2.1498E+04  1.4970E+02
0002099   2.1405E+04  1.9023E+04 -2.8960E+03
0002100   2.1423E+04  2.1701E+04 -3.0567E+02
0002101   1.9623E+04  2.3004E+04 -1.3735E+03
0002102   2.0342E+04  2.0611E+04  5.0883E+02
0002103   2.3111E+04  1.9323E+04  2.0819E+03
0002104   1.8363E+04  2.0914E+04 -4.2996E+02
0002105   1.8545E+04  1.8747E+04 -1.5014E+02
0002106   2.1179E+04  1.9792E+04  5.5520E+02
0002107   1.7321E+04  2.1873E+04  1.0627E+03
0002108   2.0466E+04  2.1068E+04  2.0096E+03
0002109   2.0703E+04  1.7209E+04 -3.2173E+03
0002110   2.0811E+04  1.8554E+04  3.8488E+03
0002111   2.0499E+04  2.1016E+04  3.1755E+03
0002112   2.1038E+04  1.9106E+04 -3.8795E+03
0002113   1.7964E+04  2.1851E+04  2.6647E+03
0002114   1.7330E+04  2.1095E+04  1.2143E+03
0002115   2.1222E+04  2.1916E+04  1.1499E+03
0002116   1.6738E+04  2.1782E+04  2.7475E+03
0002117   1.7171E+04  2.1030E+04  2.7158E+03
0002118   1.9246E+04  1.9611E+04 -1.6831E+02
0002119   2.0187E+04  1.8090E+04 -1.5231E+03
0002120   1.4749E+04  2.2784E+04  8.7356E+02
0002121   2.0494E+04  2.1688E+04 -1.3326E+02
0002122   2.0437E+04  2.0793E+04 -1.0310E+03
0002123   2.1418E+04  1.6922E+04 -3.0841E+03
0002124   2.2435E+04  1.6139E+04  1.8084E+03
0002125   1.8234E+04  2.2557E+04 -1.1205E+03
0002126   2.0194E+04  1.9976E+04  1.7698E+03
0002127   1.9347E+04  2.1833E+04 -1.1604E+03
0002128   2.0925E+04  1.8188E+04 -4.2684E+03
0002129   1.9627E+04  2.1370E+04  3.2690E+03
0002130   2.1459E+04  2.0369E+04 -1.0994E+03
0002131   2.0407E+04  1.7804E+04 -1.0805E+03
0002132   1.9972E+04  2.0827E+04 -8.1472E+02
0002133   2.2375E+04  1.8741E+04  3.9995E+02
0002134   1.4053E+04  2.0675E+04  7.3786E+03
0002135   1.9913E+04  1.7910E+04 -1.5833E+03
0002136   1.8863E+04  2.2814E+04  1.8333E+03
0002137   1.9954E+04  2.0632E+04  8.3136E+02
0002138   1.9533E+04  2.0070E+04  1.9809E+02
0002139   2.0214E+04  2.1515E+04 -4.3617E+02
0002140   2.0612E+04  2.0638E+04 -5.0522E+02
0002141   2.0451E+04  2.0641E+04  5.3791E+02
0002142   2.1590E+04  1.9466E+04 -4.8764E+02
0002143   1.8507E+04  1.8504E+04  1.9526E+02
0002144   2.0530E+04  1.8794E+04  3.0456E+03
0002145   2.0882E+04  2.1454E+04  1.4948E+03
0002146   1.9870E+04  2.0470E+04 -1.9569E+03
0002147   1.8520E+04  1.9056E+04  2.6706E+02
0002148   1.9007E+04  2.1968E+04 -2.0173E+03
0002149   2.0734E+04  2.0182E+04  2.9949E+02
0002150   2.1451E+04  2.0634E+04  1.7251E+03
0002151   2.0969E+04  2.0046E+04 -5.3902E+03
0002152   1.8903E+04  2.2449E+04 -5.0124E+02
0002153   2.1867E+04  1.8294E+04 -9.5766E+01
0002154   1.9618E+04  2.1891E+04 -3.3629E+03
0002155   1.9295E+04  2.0448E+04 -9.7515E+02
0002156   2.1587E+04  1.7482E+04  2.1322E+03
0002157   2.1025E+04  1.9723E+04 -6.6560E+02
0002158   2.1834E+04  1.9607E+04  4.5007E+03
0002159   1.8911E+04  2.1404E+04 -3.2354E+02
0002160   1.8100E+04  2.1659E+04 -3.5637E+03
0002161   2.2742E+04  2.0028E+04  1.1192E+03
0002162   1.9684E+04  1.8712E+04  1.6165E+02
0002163   1.6657E+04  1.6082E+04  6.6084E+03
0002164   2.1146E+04  1.6790E+04  2.9144E+03
0002165   1.8412E+04  1.9943E+04  7.7685E+02
0002166   1.9821E+04  2.0473E+04  8.0248E+02
0002167   1.8258E+04  2.1138E+04 -1.4507E+02
0002168   2.1099E+04  1.7398E+04 -6.7715E+02
0002169   2.0818E+04  1.9240E+04  7.1866E+02
0002170   1.8688E+04  2.2063E+04 -7.7123E+02
0002171   2.0313E+04  1.9030E+04  7.6486E+02
0002172   1.8932E+04  2.1683E+04 -3.2607E+00
0002173   2.1443E+04  1.9596E+04  5.3070E+02
0002174   1.7382E+04  2.2537E+04  2.1652E+02
0002175   2.2672E+04  1.9009E+04  3.0337E+02
0002176   2.0194E+04  2.0492E+04  2.9433E+03
0002177   1.9595E+04  1.8309E+04 -2.3537E+02
0002178   2.1927E+04  2.2328E+04  6.8588E+02
0002179   2.0674E+04  1.8998E+04  5.7011E+02
0002180   2.2252E+04  1.8717E+04 -7.0613E+02
0002181   2.3258E+04  1.3569E+04 -5.4885E+03
0002182   2.2231E+04  1.9359E+04 -5.8648E+02
0002183   1.8060E+04  2.2644E+04 -6.8493E+02
0002184   2.0680E+04  2.0764E+04 -4.8030E+03
0002185   2.1762E+04  2.0618E+04  4.3283E+02
0002186   2.2699E+04  1.7490E+04  8.7487E+02
0002187   2.0841E+04  1.8632E+04 -1.7028E+03
0002188   2.0992E+04  2.1214E+04  1.2276E+03
0002189   2.1481E+04  1.8975E+04 -3.5170E+03
0002190   1.7323E+04  2.2684E+04 -3.6981E+03
0002191   1.9821E+04  2.0461E+04 -2.9343E+03
0002192   1.9350E+04  1.7372E+04 -2.0391E+03
0002193   2.2097E+04  1.9426E+04 -7.8181E+02
0002194   1.7336E+04  2.2107E+04 -2.1598E+03
0002195   2.0920E+04  1.5575E+04 -4.3116E+03
0002196   1.5917E+04  2.1310E+04 -6.0941E+02
0002197   1.5402E+04  2.2745E+04 -2.0943E+02
0002198   1.9835E+04  2.1730E+04  2.5393E+03
0002199   1.7371E+04  2.2518E+04  9.0516E+02
0002200   1.6437E+04  1.8157E+04 -1.8604E+03
0002201   2.1897E+04  1.8301E+04 -3.0337E+03
0002202   2.0059E+04  2.0618E+04  3.7620E+03
0002203   1.6343E+04  1.7581E+04  1.2051E+03
0002204   1.8951E+04  2.1759E+04 -2.1664E+03
0002205   1.2224E+04  2.1625E+04  4.0561E+03
0002206   1.9683E+04  2.2310E+04  8.9356E+02
0002207   1.7915E+04  2.3037E+04 -1.0945E+03
0002208   1.7016E+04  1.8163E+04  7.3354E+02
0002209   1.6009E+04  1.6219E+04  3.8368E+03
0002210   2.1220E+04  1.9503E+04 -1.4024E+03
0002211   1.3161E+04  1.2967E+04 -3.2721E+03
0002212   2.1856E+04  2.0224E+04 -4.1865E+02
0002213   2.1752E+04  1.7592E+04 -2.0720E+03
0002214   1.9906E+04  1.8233E+04 -8.8711E+01
0002215   2.0816E+04  2.0173E+04  1.8241E+03
0002216   2.1304E+04  1.8705E+04  1.6002E+03
0002217   1.7583E+04  2.2324E+04 -1.0900E+03
0002218   2.2318E+04  1.8595E+04  4.2270E+01
0002219   1.9098E+04  1.7491E+04 -1.4524E+03
0002220   1.9664E+04  2.2479E+04 -2.5635E+03
0002221   1.6129E+04  2.2651E+04 -3.5005E+03
0002222   1.6768E+04  2.3338E+04  7.5840E+02
0002223   2.0759E+04  2.0092E+04  3.6128E+03
0002224   2.0833E+04  2.1125E+04  9.5345E+02
0002225   2.1213E+04  1.6598E+04 -3.5015E+03
0002226   1.7332E+04  2.2060E+04  1.1216E+03
0002227   2.1822E+04  2.0315E+04  5.4652E+02
0002228   2.0797E+04  2.0785E+04  4.9641E+02
0002229   1.9754E+04  2.1439E+04 -7.9512E+02
0002230   2.1004E+04  1.8978E+04 -7.7035E+02
0002231   2.1294E+04  2.0531E+04  1.7226E+03
0002232   1.9207E+04  1.6225E+04 -2.5006E+03
0002233   1.9239E+04  1.9563E+04 -1.8165E+02
0002234   1.9701E+04  2.1548E+04 -5.8516E+02
0002235   2.1120E+04  2.1361E+04 -7.4179E+02
0002236   2.0741E+04  2.1737E+04  2.4766E+03
0002237   2.0757E+04  2.0069E+04  1.2107E+03
0002238   2.0515E+04  2.0280E+04 -4.0935E+01
0002239   2.0531E+04  2.0868E+04  3.0421E+02
0002240   2.2179E+04  1.6839E+04  2.5128E+03
0002241   1.7875E+04  2.2581E+04  1.0486E+03
0002242   2.1577E+04  1.9397E+04 -1.1748E+03
0002243   1.8455E+04  1.4257E+04 -1.5855E+03
0002244   1.7544E+04  2.0688E+04  2.0377E+03
0002245   2.1189E+04  2.1416E+04 -1.3483E+03
0002246   2.0283E+04  1.8891E+04 -1.4082E+03
0002247   2.1195E+04  2.0015E+04 -1.2770E+02
0002248   2.1285E+04  1.9527E+04 -8.2554E+02
0002249   2.3165E+04  1.9118E+04  5.9133E+02
0002250   2.0840E+04  2.1531E+04  7.7242E+02
0002251   2.1149E+04  2.0093E+04 -9.9490E+02
0002252   1.8841E+04  1.8027E+04  2.7132E+03
0002253   1.9377E+04  2.1528E+04  6.3109E+02
0002254   2.0611E+04  1.8893E+04  1.7755E+03
0002255   1.9642E+04  2.0659E+04 -4.6517E+02
0002256   1.8310E+04  2.1965E+04 -3.5071E+03
0002257   2.0233E+04  2.0572E+04 -3.0134E+03
0002258   2.1449E+04  1.8100E+04 -3.4717E+03
0002259   2.0816E+04  1.6916E+04  1.5423E+03
0002260   2.0609E+04  1.7623E+04 -2.7820E+03
0002261   1.9059E+04  1.9354E+04 -1.7243E+03
0002262   1.9500E+04  2.0452E+04  6.6633E+02
0002263   2.1302E+04  2.0691E+04 -2.2750E+02
0002264   2.0594E+04  1.9194E+04 -1.4728E+03
0002265   1.9165E+04  1.9516E+04  5.8947E+02
0002266   2.1799E+04  2.0499E+04  2.6074E+03
0002267   2.0948E+04  2.0055E+04 -9.7649E+02
0002268   2.1131E+04  1.7228E+04 -2.9568E+03
0002269   1.3483E+04  2.2946E+04 -3.1851E+03
0002270   2.1756E+04  1.9665E+04  1.2173E+02
0002271   1.8081E+04  1.9973E+04  2.9412E+03
0002272   2.1491E+04  1.9575E+04 -2.8478E+02
0002273   2.0289E+04  1.9102E+04 -3.0656E+03
0002274   1.7568E+04  2.0596E+04 -4.9669E+03
0002275   2.1010E+04  2.1750E+04  1.2250E+03
0002276   1.9729E+04  2.2328E+04  1.5440E+03
0002277   2.0051E+04  2.0106E+04 -9.5495E+02
0002278   1.7207E+04  1.9011E+04  3.2963E+03
0002279   2.0586E+04  1.9179E+04  3.2650E+03
0002280   1.9605E+04  2.1709E+04 -2.2552E+03
0002281   2.0374E+04  1.8890E+04 -1.6188E+03
0002282   2.1414E+04  2.0493E+04  1.0255E+03
0002283   2.1261E+04  1.8678E+04  1.1041E+03
0002284   1.9693E+04  2.0587E+04  3.1010E+03
0002285   2.0888E+04  2.1262E+04 -1.7601E+03
0002286   1.6738E+04  1.6561E+04  3.2581E+03
0002287   1.7448E+04  2.2941E+04  2.4101E+02
0002288   2.1128E+04  2.0963E+04 -2.9458E+03
0002289   2.2938E+04  2.0060E+04 -2.5534E+03
0002290   1.7102E+04  2.2303E+04 -1.7550E+02
0002291   1.8230E+04  2.0384E+04 -1.5080E+03
0002292   1.9820E+04  2.0888E+04 -5.9815E+03
0002293   1.7823E+04  2.1989E+04 -8.9075E+02
0002294   2.1504E+04  1.4600E+04 -3.5306E+03
0002295   2.1265E+04  1.9295E+04 -2.6800E+03
0002296   2.1964E+04  1.8906E+04 -1.7370E+03
0002297   2.0593E+04  2.2267E+04 -3.9946E+02
0002298   1.9241E+04  2.1307E+04  2.7697E+03
0002299   1.8833E+04  1.9053E+04  9.2271E+02
0002300   2.1396E+04  1.9876E+04  3.7787E+02
0002301   1.9579E+04  2.1516E+04 -1.6121E+03
0002302   2.1851E+04  1.9522E+04  1.9569E+03
0002303   2.0787E+04  1.4250E+04 -4.1625E+03
0002304   2.0623E+04  1.9967E+04  2.2573E+02
0002305   2.0945E+04  1.8466E+04  3.5275E+03
0002306   2.0648E+04  1.5277E+04  2.0299E+03
0002307   2.0261E+04  1.9441E+04 -5.7355E+02
0002308   2.0708E+04  2.0525E+04  9.0761E+01
0002309   1.9060E+04  1.9043E+04  5.4883E+03
0002310   1.9732E+04  1.7869E+04  3.5584E+03
0002311   1.9688E+04  1.4922E+04 -4.7846E+03
0002312   1.9525E+04  2.0708E+04 -6.7890E+02
0002313   2.0870E+04  2.0047E+04 -8.5065E+02
0002314   2.1539E+04  1.9172E+04  1.9648E+03
0002315   2.1220E+04  2.0710E+04  1.6247E+03
0002316   1.9570E+04  2.0814E+04  7.5022E+02
0002317   2.0341E+04  2.1312E+04  7.3324E+02
0002318   2.1472E+04  2.0917E+04 -4.4117E+03
0002319   2.2294E+04  1.8666E+04  6.4596E+02
0002320   1.8338E+04  1.9503E+04  1.9116E+03
0002321   2.1065E+04  1.8349E+04  3.4650E+03
0002322   2.1254E+04  1.8519E+04  1.8066E+02
0002323   2.1504E+04  2.0546E+04 -2.4811E+02
0002324   1.9801E+04  2.0620E+04  7.0366E+02
0002325   2.0218E+04  2.0980E+04 -1.5920E+03
0002326   2.0821E+04  1.9415E+04  1.6952E+03
0002327   2.2158E+04  1.6840E+04  9.3771E+02
0002328   2.0351E+04  1.9160E+04  3.4594E+03
0002329   2.1597E+04  1.9552E+04 -1.4811E+03
0002330   2.1282E+04  2.1889E+04 -3.0699E+03
0002331   1.9839E+04  2.1682E+04 -2.7859E+03
0002332   2.1146E+04  2.0955E+04 -5.8256E+02
0002333   1.9319E+04  2.1297E+04 -2.0868E+03
0002334   1.8414E+04  2.0510E+04  3.8290E+03
0002335   1.6335E+04  1.9576E+04  8.2200E+02
0002336   2.0127E+04  1.7790E+04 -2.4324E+03
0002337   2.1712E+04  1.8982E+04  1.6423E+03
0002338   1.8429E+04  1.6989E+04 -7.5925E+03
0002339   2.1990E+04  1.9311E+04 -7.4053E+02
0002340   2.1641E+04  2.1061E+04 -1.5915E+03
0002341   1.9783E+04  2.1316E+04 -2.7016E+03
0002342   2.1274E+04  1.7980E+04  1.9732E+03
0002343   1.7834E+04  2.2255E+04  1.6937E+03
0002344   1.9944E+04  2.0463E+04  1.5585E+02
0002345   1.9050E+04  1.8243E+04  4.0617E+03
0002346   1.4039E+04  2.3936E+04 -6.0292E+02
0002347   1.9181E+04  2.1053E+04 -1.5505E+03
0002348   1.8408E+04  2.2886E+04  2.9657E+03
0002349   2.1469E+04  2.0450E+04  6.9153E+02
0002350   1.9680E+04  1.5146E+04 -4.0923E+03
0002351   2.0510E+04  1.8804E+04 -2.6118E+03
0002352   1.8248E+04  1.7090E+04 -7.6137E+01
0002353   1.3900E+04  1.9581E+04 -1.7740E+03
0002354   9.0843E+03  1.4375E+04 -2.5443E+03
0002355   2.1101E+04  2.0282E+04  1.1726E+03
0002356   2.1822E+04  2.0571E+04 -4.1912E+01
0002357   2.2171E+04  1.9304E+04  1.4782E+03
0002358   2.1451E+04  1.9694E+04  1.5662E+03
0002359   2.2127E+04  1.9096E+04 -1.1963E+03
0002360   2.0825E+04  1.6014E+04  4.3405E+02
0002361   1.9445E+04  1.9578E+04 -5.4800E+02
0002362   2.1476E+04  2.0746E+04  1.0273E+03
0002363   2.0736E+04  2.0883E+04  1.2085E+03
0002364   2.1057E+04  1.8046E+04  2.8220E+03
0002365   1.9849E+04  1.8300E+04 -1.4688E+03
0002366   1.7894E+04  2.2658E+04  4.4942E+03
0002367   2.0306E+04  2.0057E+04  3.0947E+03
0002368   1.9193E+04  1.9963E+04 -3.2099E+03
0002369   2.1135E+04  1.9632E+04 -2.2717E+03
0002370   1.6935E+04  2.2401E+04  2.8985E+03
0002371   2.0489E+04  1.9269E+04 -1.8205E+03
0002372   2.0513E+04  1.9652E+04 -2.2626E+03
0002373   2.0402E+04  1.8128E+04  3.5716E+03
0002374   1.6384E+04  1.9356E+04  1.0913E+03
0002375   2.1262E+04  2.0271E+04 -2.6259E+02
0002376   2.0929E+04  1.8755E+04  3.3609E+03
0002377   1.6194E+04  1.9820E+04  1.2371E+03
0002378   1.8630E+04  2.2574E+04 -2.7525E+03
0002379   1.9342E+04  2.0614E+04 -2.0715E+03
0002380   1.8885E+04  1.6743E+04 -1.7018E+02
0002381   1.8125E+04  2.3089E+04  2.1217E+03
0002382   2.2174E+04  1.6835E+04  1.3528E+02
0002383   2.3540E+04  1.8861E+04 -5.5729E+02
0002384   2.0935E+04  1.9588E+04  7.9741E+02
0002385   1.8070E+04  2.2161E+04  5.9075E+03
0002386   2.0789E+04  1.6232E+04  3.2203E+03
0002387   2.1410E+04  1.9842E+04  2.5301E+03
0002388   2.2748E+04  1.7131E+04  1.6701E+03
0002389   2.0285E+04  2.2864E+04 -2.7937E+03
0002390   1.9349E+04  2.0617E+04  2.6431E+03
0002391   1.9343E+04  2.0728E+04 -1.3748E+03
0002392   1.9742E+04  2.0750E+04  2.4984E+03
0002393   2.0676E+04  2.0220E+04  1.3812E+03
0002394   1.7111E+04  2.1156E+04 -8.4257E+02
0002395   1.9680E+04  1.9779E+04  1.3598E+03
0002396   1.8127E+04  2.0426E+04  2.2388E+03
0002397   2.0320E+04  2.1652E+04  7.4512E+02
0002398   1.7794E+04  2.3511E+04 -1.2525E+03
0002399   2.1048E+04  1.8906E+04  4.0864E+02
0002400   1.9789E+04  2.2122E+04 -1.6825E+03
0002401   2.2415E+04  1.9751E+04  1.9778E+03
0002402   1.7441E+04  1.9992E+04 -2.7452E+03
0002403   2.0254E+04  2.1071E+04  1.9507E+03
0002404   2.1774E+04  1.8642E+04 -5.5592E+02
0002405   2.1558E+04  2.1867E+04 -2.3586E+03
0002406   1.9946E+04  1.6281E+04 -1.5936E+03
0002407   2.1743E+04  2.0497E+04  1.4902E+03
0002408   1.9939E+04  2.2811E+04 -1.9002E+03
0002409   1.9445E+04  2.0026E+04  1.7054E+03
0002410   1.8248E+04  1.9352E+04  1.2574E+03
0002411   2.0660E+04  1.9028E+04 -1.1455E+03
0002412   2.1621E+04  1.9941E+04  1.8222E+03
0002413   2.1697E+04  1.9084E+04 -7.8726E+02
0002414   2.0214E+04  1.7144E+04  3.4464E+03
0002415   2.0814E+04  2.0641E+04 -8.7677E+02
0002416   1.9039E+04  1.9614E+04 -1.8176E+03
0002417   2.0152E+04  1.5939E+04 -2.5645E+02
0002418   2.2913E+04  1.4113E+04  4.7891E+03
0002419   2.3022E+04  1.9787E+04  1.4423E+03
0002420   2.1134E+04  2.2425E+04  2.6244E+03
0002421   2.0459E+04  1.9292E+04 -3.9380E+02
0002422   1.5338E+04  1.7928E+04  8.2616E+03
0002423   1.7630E+04  2.2289E+04  3.8077E+02
0002424   1.8103E+04  2.2107E+04  3.7239E+01
0002425   2.0722E+04  1.7182E+04 -2.4545E+03
0002426   2.1383E+04  2.1709E+04 -1.8580E+02
0002427   2.0026E+04  1.7724E+04  8.4127E+02
0002428   1.9375E+04  1.8412E+04 -3.0596E+03
0002429   2.0857E+04  1.9788E+04 -2.7499E+03
0002430   2.0628E+04  2.0102E+04  3.6793E+02
0002431   2.0794E+04  1.9785E+04  1.4077E+03
0002432   1.9236E+04  2.0067E+04  2.1556E+03
0002433   2.2901E+04  1.8942E+04  3.0492E+02
0002434   1.8847E+04  2.0811E+04  4.7240E+03
0002435   2.1403E+04  2.0715E+04  1.9551E+03
0002436   2.0054E+04  2.1380E+04 -1.5735E+03
0002437   2.2607E+04  1.9338E+04 -2.7457E+03
0002438   2.3034E+04  1.9981E+04 -1.7901E+03
0002439   2.1721E+04  1.8209E+04  3.8277E+03
0002440   2.0979E+04  1.7930E+04  9.9096E+02
0002441   1.9239E+04  1.9331E+04 -2.4984E+03
0002442   1.4672E+04  2.1098E+04 -3.7535E+03
0002443   1.6509E+04  1.9147E+04 -3.3443E+02
0002444   1.8435E+04  2.1427E+04  2.2233E+03
0002445   2.0410E+04  1.9562E+04  1.8194E+03
0002446   2.0114E+04  1.9942E+04 -7.9766E+02
0002447   1.9858E+04  1.8223E+04  4.9021E+02
0002448   2.2720E+04  1.6940E+04  2.0615E+03
0002449   2.0895E+04  2.1160E+04  5.8604E+02
0002450   2.2038E+04  1.7473E+04  2.0536E+03
0002451   2.0304E+04  1.2091E+04 -5.2766E+03
0002452   2.0160E+04  2.2445E+04  8.1519E+02
0002453   2.0310E+04  2.1141E+04  3.3168E+03
0002454   1.5571E+04  2.0705E+04 -5.5589E+03
0002455   2.0889E+04  1.6585E+04 -2.6566E+03
0002456   2.1011E+04  2.0525E+04  5.5445E+02
0002457   1.9373E+04  2.0229E+04  6.6504E+01
0002458   2.2872E+04  1.8445E+04  1.9724E+03
0002459   2.0261E+04  1.9592E+04 -2.5192E+02
0002460   2.3237E+04  1.7353E+04 -3.0932E+03
0002461   1.9719E+04  1.9687E+04  1.2968E+03
0002462   1.8008E+04  2.1484E+04 -1.3677E+03
0002463   1.6737E+04  1.7013E+04  2.3859E+03
0002464   1.8696E+04  1.9902E+04 -7.9595E+02
0002465   1.9451E+04  2.1188E+04 -1.9233E+03
0002466   2.2986E+04  1.8640E+04  1.8984E+03
0002467   2.2516E+04  1.6174E+04  2.1831E+02
0002468   1.8592E+04  2.2156E+04  1.2353E+03
0002469   1.8293E+04  2.2839E+04 -1.7850E+03
0002470   2.1775E+04  1.9890E+04 -4.8502E+02
0002471   1.9357E+04  1.8582E+04  7.9902E+02
0002472   2.1003E+04  1.9372E+04  2.9015E+03
0002473   1.9564E+04  2.1916E+04  2.1004E+02
0002474   1.9137E+04  2.1052E+04 -6.4859E+01
0002475   2.0439E+04  1.7847E+04 -3.0302E+03
0002476   1.8844E+04  2.0467E+04 -3.9257E+03
0002477   2.0404E+04  1.8450E+04  1.1784E+03
0002478   1.9949E+04  2.0150E+04  9.1496E+02
0002479   1.7248E+04  2.1170E+04 -8.9354E+02
0002480   2.3486E+04  1.7524E+04  8.8559E+02
0002481   1.9121E+04  2.1517E+04  3.7754E+02
0002482   2.2598E+04  1.7742E+04 -5.1586E+02
0002483   2.2015E+04  1.9228E+04 -2.7519E+03
0002484   1.7418E+04  1.9411E+04  3.9664E+03
0002485   2.0079E+04  1.9763E+04  1.5828E+03
0002486   1.8293E+04  2.0786E+04 -2.9150E+03
0002487   1.6602E+04  2.0150E+04 -3.4244E+02
0002488   2.1085E+04  1.7785E+04  4.4536E+03
0002489   1.8954E+04  2.0736E+04  1.4168E+03
0002490   1.7099E+04  2.2460E+04 -5.5572E+02
0002491   2.1377E+04  1.9573E+04  2.8726E+03
0002492   1.8786E+04  2.2379E+04  2.9014E+03
0002493   2.2511E+04  1.9979E+04 -2.0243E+02
0002494   1.8317E+04  2.0310E+04  2.1315E+03
0002495   2.1969E+04  1.8007E+04 -2.4023E+03
0002496   1.8797E+04  2.0853E+04 -1.6647E+03
0002497   2.0398E+04  2.0316E+04  2.9918E+03
0002498   1.9317E+04  2.1484E+04 -8.9492E+02
0002499   2.1219E+04  2.0859E+04  5.1227E+02
0002500   2.2365E+04  1.9596E+04 -2.6636E+02
0002501   1.8675E+04  2.1000E+04  4.2040E+03
0002502   1.9819E+04  2.1152E+04  3.9459E+02
0002503   1.9345E+04  1.9712E+04  1.2221E+03
0002504   1.9328E+04  1.9764E+04  3.0572E+03
0002505   1.9220E+04  2.1630E+04 -1.8406E+03
0002506   1.9553E+04  2.2341E+04 -4.0626E+03
0002507   1.8402E+04  2.3940E+04  9.3655E+02
0002508   2.0301E+04  2.1281E+04  4.8132E+02
0002509   2.1345E+04  1.9512E+04 -2.6634E+03
0002510   1.8551E+04  2.1186E+04 -3.8126E+02
0002511   2.2134E+04  1.9599E+04 -2.0058E+03
0002512   1.9805E+04  2.0354E+04  2.1425E+03
0002513   2.1132E+04  2.0117E+04  1.6627E+03
0002514   2.1345E+04  1.9364E+04 -4.8138E+03
0002515   1.5607E+04  1.9379E+04 -3.9376E+03
0002516   2.1596E+04  1.7152E+04  1.5040E+03
0002517   1.7430E+04  2.2541E+04  2.1896E+03
0002518   1.9551E+04  2.0974E+04  3.0202E+03
0002519   1.6752E+04  2.1721E+04  1.0774E+02
0002520   1.9603E+04  2.0463E+04  9.1259E+02
