====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 30000.E+00 A ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =010000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
300010.E-03  5070.86E-01  1355.94E-03
600010.E-03  5035.16E-01  2883.51E-03
900010.E-03  5004.30E-01  1481.06E-03
120001.E-02  4975.57E-01  1748.89E-03
150001.E-02  4938.76E-01  9067.00E-04
180001.E-02  4894.26E-01  9620.34E-04
210001.E-02  4863.03E-01  2244.32E-03
240001.E-02  4826.96E-01  1473.03E-03
270001.E-02  4775.75E-01  2746.21E-03
300001.E-02  4745.32E-01  1509.05E-03
330001.E-02  4702.75E-01  1160.75E-03
360001.E-02  4652.44E-01  2463.79E-03
390001.E-02  4625.56E-01  2233.98E-03
420001.E-02  4570.48E-01  1456.23E-03
450001.E-02  4524.81E-01  2732.62E-03
480001.E-02  4481.18E-01  2508.16E-03
510001.E-02  4429.73E-01  2436.95E-03
540001.E-02  4385.31E-01  3561.37E-03
570001.E-02  4337.23E-01  2630.50E-03
600001.E-02  4277.75E-01  2370.34E-03
630001.E-02  4221.99E-01  2110.73E-03
660001.E-02  4167.20E-01  3493.80E-03
690001.E-02  4110.20E-01  2526.68E-03
720001.E-02  4044.01E-01  1894.69E-03
750001.E-02  3982.44E-01  3057.11E-03
780001.E-02  3930.32E-01  3780.64E-03
810001.E-02  3846.59E-01  4806.43E-03
840001.E-02  3784.12E-01  3515.45E-03
870001.E-02  3709.28E-01  3136.60E-03
900001.E-02  3632.82E-01  2224.13E-03
930001.E-02  3562.50E-01  2641.67E-03
960001.E-02  3485.42E-01  4025.31E-03
990001.E-02  3405.48E-01  3204.12E-03
102000.E-01  3324.46E-01  3704.10E-03
105000.E-01  3239.42E-01  4909.25E-03
108000.E-01  3151.93E-01  5441.19E-03
111000.E-01  3060.42E-01  4209.52E-03
114000.E-01  2973.14E-01  3683.02E-03
117000.E-01  2878.24E-01  4079.05E-03
120000.E-01  2780.00E-01  5681.69E-03
123000.E-01  2690.41E-01  5527.65E-03
126000.E-01  2582.74E-01  5464.98E-03
129000.E-01  2480.69E-01  6120.45E-03
132000.E-01  2382.90E-01  6691.18E-03
135000.E-01  2281.16E-01  6883.72E-03
138000.E-01  2186.50E-01  8094.12E-03
141000.E-01  2084.40E-01  6529.25E-03
144000.E-01  1989.93E-01  6579.84E-03
147000.E-01  1890.85E-01  6615.77E-03
150000.E-01  1797.35E-01  8723.19E-03
153000.E-01  1709.75E-01  8685.21E-03
156000.E-01  1626.19E-01  9994.46E-03
159000.E-01  1528.83E-01  8168.13E-03
162000.E-01  1440.83E-01  9490.51E-03
165000.E-01  1356.55E-01  1046.62E-02
168000.E-01  1287.06E-01  9615.43E-03
171000.E-01  1209.50E-01  1130.97E-02
174000.E-01  1129.74E-01  1204.04E-02
177000.E-01  1053.32E-01  1202.89E-02
180000.E-01  9745.65E-02  1177.90E-02
183000.E-01  8975.35E-02  1187.72E-02
186000.E-01  8193.31E-02  1310.23E-02
189000.E-01  7412.85E-02  1199.25E-02
192000.E-01  6603.57E-02  1273.26E-02
195000.E-01  5789.95E-02  1140.66E-02
198000.E-01  4972.01E-02  1098.04E-02
201000.E-01  4163.73E-02  9434.01E-03
204000.E-01  3410.40E-02  8799.65E-03
207000.E-01  2737.99E-02  7498.67E-03
210000.E-01  2126.50E-02  6501.70E-03
213000.E-01  1592.57E-02  5036.53E-03
216000.E-01  1146.37E-02  3734.42E-03
219000.E-01  7958.13E-03  2806.49E-03
222000.E-01  5388.49E-03  1899.71E-03
225000.E-01  3541.86E-03  1427.35E-03
228000.E-01  2170.98E-03  9928.80E-04
231000.E-01  1208.03E-03  5190.83E-04
234000.E-01  7146.68E-04  2821.03E-04
237000.E-01  4182.58E-04  2124.70E-04
240000.E-01  2081.17E-04  9156.83E-05
243000.E-01  1090.65E-04  3845.36E-05
246000.E-01  4997.70E-05  3031.26E-05
249000.E-01  2777.35E-05  1444.86E-05
252000.E-01  1317.16E-05  5558.96E-06
255000.E-01  4227.45E-06  2371.05E-06
258000.E-01  6938.20E-07  9026.66E-07
261000.E-01  0000.00E+00  0000.00E+00
264000.E-01  0000.00E+00  0000.00E+00
267000.E-01  0000.00E+00  0000.00E+00
270000.E-01  0000.00E+00  0000.00E+00
273000.E-01  0000.00E+00  0000.00E+00
276000.E-01  0000.00E+00  0000.00E+00
279000.E-01  0000.00E+00  0000.00E+00
282000.E-01  0000.00E+00  0000.00E+00
285000.E-01  0000.00E+00  0000.00E+00
288000.E-01  0000.00E+00  0000.00E+00
291000.E-01  0000.00E+00  0000.00E+00
294000.E-01  0000.00E+00  0000.00E+00
297000.E-01  0000.00E+00  0000.00E+00
300000.E-01  0000.00E+00  0000.00E+00
