1e-09,0.0046101,0.0028309,0.00093408,0.00057583,0.00059188
1.1498e-09,0.0054774,0.0033707,0.0010881,0.00067384,0.0006964
1.3219e-09,0.0065,0.0040129,0.00127,0.00078818,0.00081818
1.5199e-09,0.0077054,0.0047758,0.0014852,0.0009218,0.00096121
1.7475e-09,0.0091124,0.0056841,0.0017412,0.0010776,0.0011282
2.0092e-09,0.010754,0.0067597,0.0020443,0.0012594,0.0013245
2.3101e-09,0.012657,0.0080299,0.0024088,0.0014728,0.0015538
2.6561e-09,0.014848,0.0095285,0.0028466,0.001722,0.0018227
3.0539e-09,0.017357,0.01129,0.0033726,0.0020141,0.0021377
3.5112e-09,0.020205,0.01335,0.004003,0.0023569,0.0025061
4.037e-09,0.023416,0.015747,0.0047592,0.0027588,0.0029367
4.6416e-09,0.027006,0.018524,0.0056628,0.0032297,0.0034388
5.3367e-09,0.030988,0.021716,0.0067462,0.003784,0.0040284
6.1359e-09,0.035358,0.025366,0.0080393,0.0044432,0.0047178
7.0548e-09,0.04011,0.029506,0.0095882,0.0052299,0.0055225
8.1113e-09,0.045224,0.034164,0.01142,0.0061685,0.0064671
9.326e-09,0.050672,0.039365,0.01359,0.0072906,0.0075815
1.0723e-08,0.05642,0.045121,0.016178,0.0086281,0.0088969
1.2328e-08,0.06242,0.05142,0.019242,0.010223,0.010446
1.4175e-08,0.068622,0.058262,0.022864,0.012106,0.012273
1.6298e-08,0.074974,0.065605,0.027114,0.014353,0.014403
1.8738e-08,0.081439,0.073409,0.032096,0.017024,0.016907
2.1544e-08,0.087977,0.081621,0.037901,0.020195,0.019856
2.4771e-08,0.094558,0.090174,0.044635,0.023968,0.023337
2.848e-08,0.10117,0.098992,0.052394,0.028455,0.027443
3.2745e-08,0.10782,0.108,0.061273,0.033765,0.032308
3.7649e-08,0.11452,0.11717,0.071377,0.04,0.038045
4.3288e-08,0.12136,0.12642,0.08278,0.047299,0.044769
4.977e-08,0.12835,0.13574,0.095544,0.055789,0.052615
5.7224e-08,0.13558,0.14511,0.10971,0.065639,0.061741
6.5793e-08,0.14312,0.15456,0.12526,0.076988,0.072288
7.5646e-08,0.15105,0.16412,0.14216,0.090002,0.084421
8.6975e-08,0.15946,0.17391,0.16034,0.10481,0.098291
1e-07,0.16838,0.18397,0.17966,0.12155,0.11405
