1e-09,9.4282e-05,0.0014503,0.00088191,0.0001218,0.00010526,9.6734e-05
1.1498e-09,0.00010837,0.001754,0.0010537,0.00014438,0.00012096,0.00011119
1.3219e-09,0.00012456,0.0021228,0.0012626,0.00017452,0.00013899,0.00012779
1.5199e-09,0.00014316,0.0025701,0.0015165,0.00021673,0.00015971,0.00014686
1.7475e-09,0.00016453,0.0031092,0.001825,0.00027811,0.00018355,0.00016877
2.0092e-09,0.00018909,0.0037562,0.0022007,0.00036887,0.00021105,0.00019396
2.3101e-09,0.00021736,0.0045338,0.0026578,0.00050115,0.00024291,0.00022294
2.6561e-09,0.00024995,0.0054638,0.0032126,0.000686,0.00028017,0.00025637
3.0539e-09,0.00028768,0.0065674,0.0038818,0.0009302,0.00032442,0.00029512
3.5112e-09,0.00033169,0.0078732,0.0046877,0.0012349,0.00037837,0.00034042
4.037e-09,0.00038371,0.0094159,0.0056507,0.0015983,0.00044671,0.00039416
4.6416e-09,0.00044655,0.01122,0.00681,0.0020222,0.00053788,0.00045955
5.3367e-09,0.00052506,0.013321,0.0081888,0.0025128,0.0006665,0.00054211
6.1359e-09,0.00062782,0.015753,0.0098203,0.0030796,0.0008571,0.00065162
7.0548e-09,0.00077038,0.01855,0.01175,0.003741,0.0011484,0.00080588
8.1113e-09,0.00097982,0.021741,0.01402,0.0045173,0.0015917,0.001035
9.326e-09,0.0013014,0.02536,0.016671,0.005437,0.0022449,0.0013887
1.0723e-08,0.0018036,0.029424,0.019748,0.0065243,0.0031508,0.0019375
1.2328e-08,0.0025751,0.033963,0.023296,0.0078121,0.0043243,0.0027674
1.4175e-08,0.0037065,0.038988,0.027362,0.0093402,0.0057465,0.0039529
1.6298e-08,0.005254,0.044508,0.031985,0.011165,0.007401,0.0055306
1.8738e-08,0.0072193,0.050512,0.0372,0.013338,0.0092753,0.0074875
2.1544e-08,0.0095655,0.056996,0.043048,0.015918,0.011398,0.0097863
2.4771e-08,0.01225,0.06393,0.049551,0.018971,0.013808,0.012403
2.848e-08,0.015267,0.071288,0.056726,0.022578,0.016566,0.015337
3.2745e-08,0.018634,0.079027,0.064566,0.026811,0.019737,0.01863
3.7649e-08,0.022405,0.087099,0.07307,0.031754,0.02339,0.022341
4.3288e-08,0.026659,0.095462,0.082211,0.037502,0.027617,0.026547
4.977e-08,0.031475,0.10408,0.091944,0.044149,0.032487,0.031335
5.7224e-08,0.03699,0.11291,0.10223,0.051831,0.038142,0.03682
6.5793e-08,0.043312,0.12193,0.113,0.060632,0.044685,0.043127
7.5646e-08,0.050562,0.13113,0.1242,0.070641,0.052217,0.050369
8.6975e-08,0.058865,0.14053,0.13576,0.081953,0.060892,0.058665
1e-07,0.068372,0.15017,0.14766,0.094639,0.070814,0.068167
1.1498e-07,0.079215,0.16014,0.15982,0.10879,0.082139,0.079004
1.3219e-07,0.09151,0.17046,0.17223,0.12442,0.094967,0.091308
1.5199e-07,0.1054,0.18122,0.18489,0.14156,0.10942,0.10518
1.7475e-07,0.12099,0.19249,0.19784,0.16019,0.12562,0.12079
2.0092e-07,0.13836,0.20441,0.21117,0.18028,0.14361,0.13819
2.3101e-07,0.15764,0.21713,0.22487,0.20175,0.16348,0.15746
2.6561e-07,0.17885,0.23065,0.23915,0.2245,0.18525,0.1787
3.0539e-07,0.20203,0.24512,0.25402,0.24841,0.20892,0.20191
3.5112e-07,0.22718,0.26066,0.26963,0.27337,0.2345,0.22709
4.037e-07,0.25428,0.27738,0.2861,0.29923,0.26193,0.25421
4.6416e-07,0.28324,0.29534,0.30359,0.32583,0.29108,0.28322
5.3367e-07,0.31393,0.31467,0.32217,0.35301,0.32176,0.31396
6.1359e-07,0.34615,0.33543,0.34198,0.38061,0.35378,0.34622
7.0548e-07,0.37971,0.35769,0.36318,0.40851,0.38692,0.37979
8.1113e-07,0.41428,0.38149,0.38585,0.43659,0.42088,0.41436
9.326e-07,0.44957,0.40683,0.41005,0.46482,0.45536,0.44966
1.0723e-06,0.48522,0.43364,0.43583,0.49317,0.49005,0.4853
1.2328e-06,0.52092,0.46188,0.46321,0.52168,0.5247,0.521
1.4175e-06,0.55637,0.49136,0.49209,0.55041,0.55899,0.55642
1.6298e-06,0.59129,0.52184,0.52234,0.57941,0.59282,0.5913
1.8738e-06,0.62551,0.55301,0.55369,0.6087,0.62599,0.6255
2.1544e-06,0.65888,0.58454,0.58589,0.63823,0.65844,0.65883
2.4771e-06,0.69126,0.61603,0.61851,0.66789,0.69005,0.69119
2.848e-06,0.72252,0.64708,0.65112,0.69756,0.72068,0.7224
3.2745e-06,0.75246,0.67735,0.68322,0.72691,0.75016,0.75227
3.7649e-06,0.78088,0.70655,0.71441,0.75565,0.77829,0.78067
4.3288e-06,0.80762,0.73447,0.74426,0.78342,0.80495,0.80744
4.977e-06,0.83248,0.76097,0.77252,0.80988,0.82988,0.83238
5.7224e-06,0.85545,0.786,0.79895,0.83475,0.85305,0.85538
6.5793e-06,0.87636,0.80958,0.82347,0.85771,0.87421,0.87639
7.5646e-06,0.89511,0.83172,0.84606,0.87856,0.89325,0.89528
8.6975e-06,0.91174,0.85249,0.86675,0.89726,0.91023,0.912
1e-05,0.92636,0.87185,0.88562,0.91383,0.92515,0.92671
1.1498e-05,0.93906,0.88983,0.90269,0.92837,0.93817,0.9395
1.3219e-05,0.94997,0.90633,0.91804,0.94093,0.94934,0.95049
1.5199e-05,0.95927,0.92129,0.93166,0.95172,0.95881,0.95977
1.7475e-05,0.9671,0.93467,0.94366,0.96088,0.96681,0.96762
2.0092e-05,0.9736,0.94648,0.95408,0.96856,0.97343,0.9741
