Study Name	Tungsten_Calibration
Sample Name	2025-10-15
Run Name	spot00
Operator	Keshav
Date	10/15/2025
Time	12:11
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	12:13:40 PM
	
Time	Amplitude
0.000000E+0	4.248365E-4
5.000000E-11	4.265494E-4
1.000000E-10	4.094199E-4
1.500000E-10	3.511796E-4
2.000000E-10	2.672451E-4
2.500000E-10	1.576163E-4
3.000000E-10	2.400618E-5
3.500000E-10	-1.164557E-4
4.000000E-10	-2.552047E-4
4.500000E-10	-3.665464E-4
5.000000E-10	-4.350644E-4
5.500000E-10	-4.590457E-4
6.000000E-10	-4.384903E-4
6.500000E-10	-3.562687E-4
7.000000E-10	-2.055291E-4
7.500000E-10	-2.566938E-5
8.000000E-10	1.678940E-4
8.500000E-10	3.751609E-4
9.000000E-10	5.481689E-4
9.500000E-10	6.509459E-4
1.000000E-9	6.903437E-4
1.050000E-9	6.732142E-4
1.100000E-9	5.927056E-4
1.150000E-9	4.727991E-4
1.200000E-9	3.511796E-4
1.250000E-9	2.381249E-4
1.300000E-9	1.284961E-4
1.350000E-9	3.599683E-5
1.400000E-9	-5.113975E-6
1.450000E-9	-8.539876E-6
1.500000E-9	2.058028E-5
1.550000E-9	7.710763E-5
1.600000E-9	1.490515E-4
1.650000E-9	2.158566E-4
1.700000E-9	2.723839E-4
1.750000E-9	2.895134E-4
1.800000E-9	2.535415E-4
1.850000E-9	1.901623E-4
1.900000E-9	1.267832E-4
1.950000E-9	5.312633E-5
2.000000E-9	-1.196578E-5
2.050000E-9	-4.279888E-5
2.100000E-9	-5.307658E-5
2.150000E-9	-4.108593E-5
2.200000E-9	2.571913E-5
2.250000E-9	1.507645E-4
2.300000E-9	2.895134E-4
2.350000E-9	4.265494E-4
2.400000E-9	5.601595E-4
2.450000E-9	6.800660E-4
2.500000E-9	7.640006E-4
2.550000E-9	8.068243E-4
2.600000E-9	8.153891E-4
2.650000E-9	7.862689E-4
2.700000E-9	7.108991E-4
2.750000E-9	5.961315E-4
2.800000E-9	4.813638E-4
2.850000E-9	3.888645E-4
2.900000E-9	3.186336E-4
2.950000E-9	2.878005E-4
3.000000E-9	3.220595E-4
3.050000E-9	4.042811E-4
3.100000E-9	5.139099E-4
3.150000E-9	6.612236E-4
3.200000E-9	8.342316E-4
3.250000E-9	9.815453E-4
3.300000E-9	1.086035E-3
3.350000E-9	1.145988E-3
3.400000E-9	1.132285E-3
3.450000E-9	1.053489E-3
3.500000E-9	9.455733E-4
3.550000E-9	7.999725E-4
3.600000E-9	6.269646E-4
3.650000E-9	4.659473E-4
3.700000E-9	3.426149E-4
3.750000E-9	2.552544E-4
3.800000E-9	2.055789E-4
3.850000E-9	2.072918E-4
3.900000E-9	2.466897E-4
3.950000E-9	3.032170E-4
4.000000E-9	3.665962E-4
4.050000E-9	4.488178E-4
4.100000E-9	5.396041E-4
4.150000E-9	6.098351E-4
4.200000E-9	6.509459E-4
4.250000E-9	6.800660E-4
4.300000E-9	6.766401E-4
4.350000E-9	6.286775E-4
4.400000E-9	5.687243E-4
4.450000E-9	5.276135E-4
4.500000E-9	4.830768E-4
4.550000E-9	4.162717E-4
4.600000E-9	3.614573E-4
4.650000E-9	3.220595E-4
4.700000E-9	2.895134E-4
4.750000E-9	2.826616E-4
4.800000E-9	3.015041E-4
4.850000E-9	3.254854E-4
4.900000E-9	3.614573E-4
4.950000E-9	4.025681E-4
5.000000E-9	4.334012E-4
5.050000E-9	4.556696E-4
5.100000E-9	4.727991E-4
5.150000E-9	4.573825E-4
5.200000E-9	4.025681E-4
5.250000E-9	3.254854E-4
5.300000E-9	2.466897E-4
5.350000E-9	1.678940E-4
5.400000E-9	9.595008E-5
5.450000E-9	4.284863E-5
5.500000E-9	-1.688075E-6
5.550000E-9	-2.395643E-5
5.600000E-9	-1.025283E-5
5.650000E-9	3.085798E-5
5.700000E-9	8.224648E-5
5.750000E-9	1.490515E-4
5.800000E-9	2.364120E-4
5.850000E-9	3.152077E-4
5.900000E-9	3.631703E-4
5.950000E-9	4.059940E-4
6.000000E-9	4.573825E-4
6.050000E-9	4.967804E-4
6.100000E-9	5.190487E-4
6.150000E-9	5.293264E-4
6.200000E-9	5.104840E-4
6.250000E-9	4.762250E-4
6.300000E-9	4.556696E-4
6.350000E-9	4.505307E-4
6.400000E-9	4.402530E-4
6.450000E-9	4.145588E-4
6.500000E-9	3.922904E-4
6.550000E-9	3.768739E-4
6.600000E-9	3.734480E-4
6.650000E-9	3.768739E-4
6.700000E-9	3.905775E-4
6.750000E-9	4.094199E-4
6.800000E-9	4.402530E-4
6.850000E-9	4.710861E-4
6.900000E-9	5.036322E-4
6.950000E-9	5.344653E-4
7.000000E-9	5.430300E-4
7.050000E-9	5.327523E-4
7.100000E-9	5.104840E-4
7.150000E-9	4.847897E-4
7.200000E-9	4.402530E-4
7.250000E-9	3.665962E-4
7.300000E-9	2.689580E-4
7.350000E-9	1.610422E-4
7.400000E-9	5.997813E-5
7.450000E-9	-2.566938E-5
7.500000E-9	-9.247443E-5
7.550000E-9	-1.370111E-4
7.600000E-9	-1.421500E-4
7.650000E-9	-1.113169E-4
7.700000E-9	-6.335428E-5
7.750000E-9	-2.909528E-5
7.800000E-9	8.589625E-6
7.850000E-9	5.483928E-5
7.900000E-9	8.053353E-5
7.950000E-9	6.854288E-5
8.000000E-9	4.627453E-5
8.050000E-9	3.085798E-5
8.100000E-9	-1.025283E-5
8.150000E-9	-6.506723E-5
8.200000E-9	-9.590033E-5
8.250000E-9	-9.418738E-5
8.300000E-9	-8.219673E-5
8.350000E-9	-6.164133E-5
8.400000E-9	-2.566938E-5
8.450000E-9	1.201553E-5
8.500000E-9	4.627453E-5
8.550000E-9	7.710763E-5
8.600000E-9	9.252418E-5
8.650000E-9	1.096537E-4
8.700000E-9	1.473386E-4
8.750000E-9	1.884494E-4
8.800000E-9	2.312731E-4
8.850000E-9	2.997911E-4
8.900000E-9	3.854386E-4
8.950000E-9	4.676602E-4
9.000000E-9	5.652984E-4
9.050000E-9	6.886308E-4
9.100000E-9	8.016855E-4
9.150000E-9	8.821942E-4
9.200000E-9	9.507122E-4
9.250000E-9	1.020943E-3
9.300000E-9	1.075758E-3
9.350000E-9	1.098026E-3
9.400000E-9	1.086035E-3
9.450000E-9	1.056915E-3
9.500000E-9	1.017517E-3
9.550000E-9	9.695546E-4
9.600000E-9	8.976107E-4
9.650000E-9	8.033984E-4
9.700000E-9	7.160380E-4
9.750000E-9	6.372423E-4
9.800000E-9	5.515948E-4
9.850000E-9	4.642343E-4
9.900000E-9	3.837257E-4
9.950000E-9	3.152077E-4
1.000000E-8	2.501156E-4
1.005000E-8	1.935882E-4
1.010000E-8	1.576163E-4
1.015000E-8	1.541904E-4
1.020000E-8	1.764587E-4
1.025000E-8	1.953012E-4
1.030000E-8	1.935882E-4
1.035000E-8	1.730328E-4
1.040000E-8	1.507645E-4
1.045000E-8	1.319220E-4
1.050000E-8	1.284961E-4
1.055000E-8	1.319220E-4
1.060000E-8	1.302091E-4
1.065000E-8	1.284961E-4
1.070000E-8	1.421997E-4
1.075000E-8	1.644681E-4
1.080000E-8	2.004400E-4
1.085000E-8	2.518285E-4
1.090000E-8	2.895134E-4
1.095000E-8	2.878005E-4
1.100000E-8	2.826616E-4
1.105000E-8	2.826616E-4
1.110000E-8	2.432638E-4
1.115000E-8	1.627551E-4
1.120000E-8	8.224648E-5
1.125000E-8	1.372848E-5
1.130000E-8	-5.821543E-5
1.135000E-8	-1.130298E-4
1.140000E-8	-1.352982E-4
1.145000E-8	-1.370111E-4
1.150000E-8	-1.215946E-4
1.155000E-8	-7.877083E-5
1.160000E-8	8.589625E-6
1.165000E-8	1.302091E-4
1.170000E-8	2.655321E-4
1.175000E-8	4.094199E-4
1.180000E-8	5.618725E-4
1.185000E-8	6.886308E-4
1.190000E-8	7.571488E-4
1.195000E-8	7.862689E-4
1.200000E-8	7.896948E-4
1.205000E-8	7.520099E-4
1.210000E-8	6.715013E-4
1.215000E-8	5.704372E-4
1.220000E-8	4.573825E-4
1.225000E-8	3.391890E-4
1.230000E-8	2.364120E-4
1.235000E-8	1.576163E-4
1.240000E-8	1.079407E-4
1.245000E-8	8.395943E-5
1.250000E-8	7.710763E-5
1.255000E-8	8.053353E-5
1.260000E-8	1.028019E-4
1.265000E-8	1.336350E-4
1.270000E-8	1.610422E-4
1.275000E-8	1.815976E-4
1.280000E-8	1.918753E-4
1.285000E-8	1.918753E-4
1.290000E-8	1.935882E-4
1.295000E-8	1.987271E-4
1.300000E-8	2.021530E-4
1.305000E-8	2.209954E-4
1.310000E-8	2.809487E-4
1.315000E-8	3.683091E-4
1.320000E-8	4.659473E-4
1.325000E-8	5.652984E-4
1.330000E-8	6.646495E-4
1.335000E-8	7.485840E-4
1.340000E-8	8.222409E-4
1.345000E-8	8.873330E-4
1.350000E-8	9.198791E-4
1.355000E-8	9.113143E-4
1.360000E-8	8.753424E-4
1.365000E-8	8.119632E-4
1.370000E-8	7.143250E-4
1.375000E-8	5.909926E-4
1.380000E-8	4.608084E-4
1.385000E-8	3.271983E-4
1.390000E-8	1.918753E-4
1.395000E-8	4.798748E-5
1.400000E-8	-8.390968E-5
1.405000E-8	-1.729831E-4
1.410000E-8	-2.277975E-4
1.415000E-8	-2.723342E-4
1.420000E-8	-2.723342E-4
1.425000E-8	-2.140939E-4
1.430000E-8	-1.507147E-4
1.435000E-8	-7.877083E-5
1.440000E-8	1.886733E-5
1.445000E-8	1.028019E-4
1.450000E-8	1.439127E-4
1.455000E-8	1.987271E-4
1.460000E-8	2.603933E-4
1.465000E-8	2.603933E-4
1.470000E-8	2.141436E-4
1.475000E-8	1.713199E-4
1.480000E-8	1.336350E-4
1.485000E-8	1.302091E-4
1.490000E-8	1.798846E-4
1.495000E-8	2.278472E-4
1.500000E-8	2.278472E-4
1.505000E-8	2.364120E-4
1.510000E-8	2.843746E-4
1.515000E-8	3.460408E-4
1.520000E-8	4.042811E-4
1.525000E-8	4.471048E-4
1.530000E-8	4.539566E-4
1.535000E-8	4.453919E-4
1.540000E-8	4.385401E-4
1.545000E-8	3.974293E-4
1.550000E-8	3.186336E-4
1.555000E-8	2.723839E-4
1.560000E-8	2.740969E-4
1.565000E-8	2.775228E-4
1.570000E-8	2.586803E-4
1.575000E-8	2.449767E-4
1.580000E-8	2.501156E-4
1.585000E-8	3.015041E-4
1.590000E-8	3.922904E-4
1.595000E-8	4.505307E-4
1.600000E-8	4.453919E-4
1.605000E-8	4.334012E-4
1.610000E-8	4.659473E-4
1.615000E-8	5.087710E-4
1.620000E-8	5.207617E-4
1.625000E-8	5.139099E-4
1.630000E-8	5.104840E-4
1.635000E-8	5.156228E-4
1.640000E-8	5.207617E-4
1.645000E-8	4.967804E-4
1.650000E-8	4.436789E-4
1.655000E-8	4.179847E-4
1.660000E-8	4.059940E-4
1.665000E-8	3.580314E-4
1.670000E-8	3.220595E-4
1.675000E-8	3.374760E-4
1.680000E-8	3.134947E-4
1.685000E-8	2.158566E-4
1.690000E-8	1.541904E-4
1.695000E-8	1.576163E-4
1.700000E-8	1.490515E-4
1.705000E-8	1.216443E-4
1.710000E-8	1.165055E-4
1.715000E-8	1.336350E-4
1.720000E-8	1.627551E-4
1.725000E-8	2.295602E-4
1.730000E-8	3.100688E-4
1.735000E-8	3.820127E-4
1.740000E-8	4.659473E-4
1.745000E-8	5.670113E-4
1.750000E-8	6.458070E-4
1.755000E-8	6.920567E-4
1.760000E-8	7.057603E-4
1.765000E-8	6.715013E-4
1.770000E-8	6.132610E-4
1.775000E-8	5.498818E-4
1.780000E-8	4.659473E-4
1.785000E-8	3.905775E-4
1.790000E-8	3.974293E-4
1.795000E-8	5.070581E-4
1.800000E-8	7.091862E-4
1.805000E-8	1.080896E-3
1.810000E-8	1.688994E-3
1.815000E-8	2.523200E-3
1.820000E-8	3.581803E-3
1.825000E-8	4.929895E-3
1.830000E-8	6.581179E-3
1.835000E-8	8.479128E-3
1.840000E-8	1.061860E-2
1.845000E-8	1.295335E-2
1.850000E-8	1.535148E-2
1.855000E-8	1.775647E-2
1.860000E-8	2.018714E-2
1.865000E-8	2.256300E-2
1.870000E-8	2.476243E-2
1.875000E-8	2.680769E-2
1.880000E-8	2.873819E-2
1.885000E-8	3.049396E-2
1.890000E-8	3.207673E-2
1.895000E-8	3.357213E-2
1.900000E-8	3.497846E-2
1.905000E-8	3.623234E-2
1.910000E-8	3.736118E-2
1.915000E-8	3.844548E-2
1.920000E-8	3.948181E-2
1.925000E-8	4.041194E-2
1.930000E-8	4.124958E-2
1.935000E-8	4.203753E-2
1.940000E-8	4.277581E-2
1.945000E-8	4.344044E-2
1.950000E-8	4.404682E-2
1.955000E-8	4.459154E-2
1.960000E-8	4.504547E-2
