Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-15
Run Name	spot04
Operator	Keshav
Date	10/15/2025
Time	18:34
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	3
dt	50.000001E-12
time stamp (ms)	6:37:36 PM
	
Time	Amplitude
0.000000E+0	-2.569308E-4
5.000000E-11	-3.185970E-4
1.000000E-10	-3.785503E-4
1.500000E-10	-4.282258E-4
2.000000E-10	-4.693366E-4
2.500000E-10	-4.967438E-4
3.000000E-10	-5.155863E-4
3.500000E-10	-5.344287E-4
4.000000E-10	-5.532712E-4
4.500000E-10	-5.669748E-4
5.000000E-10	-5.721136E-4
5.500000E-10	-5.686877E-4
6.000000E-10	-5.618359E-4
6.500000E-10	-5.344287E-4
7.000000E-10	-4.933179E-4
7.500000E-10	-4.402165E-4
8.000000E-10	-3.819762E-4
8.500000E-10	-3.185970E-4
9.000000E-10	-2.637826E-4
9.500000E-10	-2.226718E-4
1.000000E-9	-1.798481E-4
1.050000E-9	-1.370243E-4
1.100000E-9	-1.061912E-4
1.150000E-9	-1.027653E-4
1.200000E-9	-1.164689E-4
1.250000E-9	-1.438761E-4
1.300000E-9	-1.866999E-4
1.350000E-9	-2.398013E-4
1.400000E-9	-2.894769E-4
1.450000E-9	-3.323006E-4
1.500000E-9	-3.699855E-4
1.550000E-9	-3.991057E-4
1.600000E-9	-4.162352E-4
1.650000E-9	-4.213740E-4
1.700000E-9	-4.196611E-4
1.750000E-9	-3.922539E-4
1.800000E-9	-3.271618E-4
1.850000E-9	-2.380884E-4
1.900000E-9	-1.490150E-4
1.950000E-9	-5.651566E-5
2.000000E-9	4.112249E-5
2.050000E-9	1.336218E-4
2.100000E-9	1.987139E-4
2.150000E-9	2.381118E-4
2.200000E-9	2.552413E-4
2.250000E-9	2.449636E-4
2.300000E-9	2.021398E-4
2.350000E-9	1.284829E-4
2.400000E-9	3.769659E-5
2.450000E-9	-7.021926E-5
2.500000E-9	-1.952646E-4
2.550000E-9	-3.340136E-4
2.600000E-9	-4.693366E-4
2.650000E-9	-5.960949E-4
2.700000E-9	-7.125755E-4
2.750000E-9	-8.119266E-4
2.800000E-9	-8.735928E-4
2.850000E-9	-8.872964E-4
2.900000E-9	-8.581763E-4
2.950000E-9	-7.982230E-4
3.000000E-9	-7.177144E-4
3.050000E-9	-6.235021E-4
3.100000E-9	-5.207251E-4
3.150000E-9	-4.179481E-4
3.200000E-9	-3.237359E-4
3.250000E-9	-2.398013E-4
3.300000E-9	-1.815610E-4
3.350000E-9	-1.592927E-4
3.400000E-9	-1.627186E-4
3.450000E-9	-1.747092E-4
3.500000E-9	-2.004035E-4
3.550000E-9	-2.432272E-4
3.600000E-9	-2.911898E-4
3.650000E-9	-3.374395E-4
3.700000E-9	-3.768373E-4
3.750000E-9	-4.059575E-4
3.800000E-9	-4.213740E-4
3.850000E-9	-4.367906E-4
3.900000E-9	-4.624848E-4
3.950000E-9	-4.916050E-4
4.000000E-9	-5.207251E-4
4.050000E-9	-5.378546E-4
4.100000E-9	-5.395676E-4
4.150000E-9	-5.258640E-4
4.200000E-9	-5.018827E-4
4.250000E-9	-4.727625E-4
4.300000E-9	-4.419294E-4
4.350000E-9	-4.110963E-4
4.400000E-9	-3.751244E-4
4.450000E-9	-3.374395E-4
4.500000E-9	-3.083193E-4
4.550000E-9	-2.826251E-4
4.600000E-9	-2.620697E-4
4.650000E-9	-2.603567E-4
4.700000E-9	-2.826251E-4
4.750000E-9	-3.134582E-4
4.800000E-9	-3.477172E-4
4.850000E-9	-3.922539E-4
4.900000E-9	-4.402165E-4
4.950000E-9	-4.847532E-4
5.000000E-9	-5.258640E-4
5.050000E-9	-5.532712E-4
5.100000E-9	-5.566971E-4
5.150000E-9	-5.361417E-4
5.200000E-9	-5.087345E-4
5.250000E-9	-4.779014E-4
5.300000E-9	-4.367906E-4
5.350000E-9	-3.888280E-4
5.400000E-9	-3.494301E-4
5.450000E-9	-3.237359E-4
5.500000E-9	-3.168841E-4
5.550000E-9	-3.271618E-4
5.600000E-9	-3.442913E-4
5.650000E-9	-3.579949E-4
5.700000E-9	-3.785503E-4
5.750000E-9	-4.110963E-4
5.800000E-9	-4.453553E-4
5.850000E-9	-4.779014E-4
5.900000E-9	-5.053086E-4
5.950000E-9	-5.087345E-4
6.000000E-9	-4.881791E-4
6.050000E-9	-4.624848E-4
6.100000E-9	-4.436424E-4
6.150000E-9	-4.213740E-4
6.200000E-9	-4.042445E-4
6.250000E-9	-4.042445E-4
6.300000E-9	-4.230870E-4
6.350000E-9	-4.607719E-4
6.400000E-9	-5.155863E-4
6.450000E-9	-5.823913E-4
6.500000E-9	-6.491964E-4
6.550000E-9	-7.125755E-4
6.600000E-9	-7.605381E-4
6.650000E-9	-7.725288E-4
6.700000E-9	-7.434086E-4
6.750000E-9	-6.954460E-4
6.800000E-9	-6.372057E-4
6.850000E-9	-5.566971E-4
6.900000E-9	-4.659107E-4
6.950000E-9	-3.922539E-4
7.000000E-9	-3.374395E-4
7.050000E-9	-3.083193E-4
7.100000E-9	-3.083193E-4
7.150000E-9	-3.288747E-4
7.200000E-9	-3.716985E-4
7.250000E-9	-4.367906E-4
7.300000E-9	-5.070215E-4
7.350000E-9	-5.618359E-4
7.400000E-9	-6.115115E-4
7.450000E-9	-6.697518E-4
7.500000E-9	-7.177144E-4
7.550000E-9	-7.262791E-4
7.600000E-9	-7.022978E-4
7.650000E-9	-6.646129E-4
7.700000E-9	-6.200762E-4
7.750000E-9	-5.652618E-4
7.800000E-9	-5.053086E-4
7.850000E-9	-4.539201E-4
7.900000E-9	-4.145222E-4
7.950000E-9	-3.785503E-4
8.000000E-9	-3.494301E-4
8.050000E-9	-3.305877E-4
8.100000E-9	-3.168841E-4
8.150000E-9	-3.083193E-4
8.200000E-9	-3.066064E-4
8.250000E-9	-3.066064E-4
8.300000E-9	-3.100323E-4
8.350000E-9	-3.237359E-4
8.400000E-9	-3.340136E-4
8.450000E-9	-3.408654E-4
8.500000E-9	-3.494301E-4
8.550000E-9	-3.665596E-4
8.600000E-9	-3.768373E-4
8.650000E-9	-3.751244E-4
8.700000E-9	-3.665596E-4
8.750000E-9	-3.579949E-4
8.800000E-9	-3.477172E-4
8.850000E-9	-3.220229E-4
8.900000E-9	-2.774862E-4
8.950000E-9	-2.226718E-4
9.000000E-9	-1.695704E-4
9.050000E-9	-1.233207E-4
9.100000E-9	-1.027653E-4
9.150000E-9	-1.181819E-4
9.200000E-9	-1.644315E-4
9.250000E-9	-2.243848E-4
9.300000E-9	-3.014675E-4
9.350000E-9	-3.956798E-4
9.400000E-9	-4.950309E-4
9.450000E-9	-5.995208E-4
9.500000E-9	-7.091496E-4
9.550000E-9	-7.999360E-4
9.600000E-9	-8.581763E-4
9.650000E-9	-8.924353E-4
9.700000E-9	-9.147036E-4
9.750000E-9	-9.095648E-4
9.800000E-9	-8.633151E-4
9.850000E-9	-7.879453E-4
9.900000E-9	-7.040108E-4
9.950000E-9	-6.183633E-4
1.000000E-8	-5.292899E-4
1.005000E-8	-4.367906E-4
1.010000E-8	-3.614208E-4
1.015000E-8	-3.151711E-4
1.020000E-8	-2.929028E-4
1.025000E-8	-2.826251E-4
1.030000E-8	-2.980416E-4
1.035000E-8	-3.442913E-4
1.040000E-8	-4.059575E-4
1.045000E-8	-4.796143E-4
1.050000E-8	-5.566971E-4
1.055000E-8	-6.286410E-4
1.060000E-8	-6.851683E-4
1.065000E-8	-7.279921E-4
1.070000E-8	-7.571122E-4
1.075000E-8	-7.708158E-4
1.080000E-8	-7.588252E-4
1.085000E-8	-7.194273E-4
1.090000E-8	-6.663259E-4
1.095000E-8	-6.132244E-4
1.100000E-8	-5.532712E-4
1.105000E-8	-4.847532E-4
1.110000E-8	-4.145222E-4
1.115000E-8	-3.391524E-4
1.120000E-8	-2.586438E-4
1.125000E-8	-1.884128E-4
1.130000E-8	-1.370243E-4
1.135000E-8	-9.420056E-5
1.140000E-8	-4.452501E-5
1.145000E-8	8.576443E-6
1.150000E-8	5.482609E-5
1.155000E-8	8.908510E-5
1.160000E-8	1.079275E-4
1.165000E-8	9.764985E-5
1.170000E-8	6.852969E-5
1.175000E-8	4.626134E-5
1.180000E-8	3.255774E-5
1.185000E-8	5.150543E-6
1.190000E-8	-3.938616E-5
1.195000E-8	-7.707106E-5
1.200000E-8	-1.044783E-4
1.205000E-8	-1.353114E-4
1.210000E-8	-1.729963E-4
1.215000E-8	-2.192459E-4
1.220000E-8	-2.586438E-4
1.225000E-8	-2.809121E-4
1.230000E-8	-3.031805E-4
1.235000E-8	-3.254488E-4
1.240000E-8	-3.220229E-4
1.245000E-8	-2.860510E-4
1.250000E-8	-2.363754E-4
1.255000E-8	-1.747092E-4
1.260000E-8	-9.591351E-5
1.265000E-8	-2.225666E-5
1.270000E-8	3.255774E-5
1.275000E-8	7.195560E-5
1.280000E-8	9.079805E-5
1.285000E-8	6.681674E-5
1.290000E-8	5.150543E-6
1.295000E-8	-7.535811E-5
1.300000E-8	-1.729963E-4
1.305000E-8	-2.980416E-4
1.310000E-8	-4.402165E-4
1.315000E-8	-5.635489E-4
1.320000E-8	-6.543352E-4
1.325000E-8	-7.177144E-4
1.330000E-8	-7.588252E-4
1.335000E-8	-7.536863E-4
1.340000E-8	-7.057237E-4
1.345000E-8	-6.440575E-4
1.350000E-8	-5.738266E-4
1.355000E-8	-4.864661E-4
1.360000E-8	-3.802632E-4
1.365000E-8	-2.826251E-4
1.370000E-8	-2.175330E-4
1.375000E-8	-1.815610E-4
1.380000E-8	-1.644315E-4
1.385000E-8	-1.798481E-4
1.390000E-8	-2.432272E-4
1.395000E-8	-3.425783E-4
1.400000E-8	-4.590589E-4
1.405000E-8	-5.823913E-4
1.410000E-8	-6.920201E-4
1.415000E-8	-7.691029E-4
1.420000E-8	-8.119266E-4
1.425000E-8	-8.222043E-4
1.430000E-8	-7.999360E-4
1.435000E-8	-7.434086E-4
1.440000E-8	-6.491964E-4
1.445000E-8	-5.224381E-4
1.450000E-8	-3.751244E-4
1.455000E-8	-2.175330E-4
1.460000E-8	-6.336746E-5
1.465000E-8	6.510379E-5
1.470000E-8	1.576031E-4
1.475000E-8	2.158434E-4
1.480000E-8	2.346859E-4
1.485000E-8	2.158434E-4
1.490000E-8	1.644549E-4
1.495000E-8	8.052035E-5
1.500000E-8	-2.910846E-5
1.505000E-8	-1.455891E-4
1.510000E-8	-2.603567E-4
1.515000E-8	-3.648467E-4
1.520000E-8	-4.333647E-4
1.525000E-8	-4.641978E-4
1.530000E-8	-4.761884E-4
1.535000E-8	-4.796143E-4
1.540000E-8	-4.624848E-4
1.545000E-8	-4.213740E-4
1.550000E-8	-3.494301E-4
1.555000E-8	-2.637826E-4
1.560000E-8	-1.952646E-4
1.565000E-8	-1.507279E-4
1.570000E-8	-1.061912E-4
1.575000E-8	-8.563581E-5
1.580000E-8	-1.164689E-4
1.585000E-8	-1.781351E-4
1.590000E-8	-2.260977E-4
1.595000E-8	-2.689215E-4
1.600000E-8	-3.220229E-4
1.605000E-8	-3.665596E-4
1.610000E-8	-3.939668E-4
1.615000E-8	-4.110963E-4
1.620000E-8	-4.316517E-4
1.625000E-8	-4.590589E-4
1.630000E-8	-4.881791E-4
1.635000E-8	-4.830402E-4
1.640000E-8	-4.522071E-4
1.645000E-8	-4.350776E-4
1.650000E-8	-4.282258E-4
1.655000E-8	-4.059575E-4
1.660000E-8	-3.922539E-4
1.665000E-8	-4.008186E-4
1.670000E-8	-4.008186E-4
1.675000E-8	-3.785503E-4
1.680000E-8	-3.614208E-4
1.685000E-8	-3.511431E-4
1.690000E-8	-3.374395E-4
1.695000E-8	-3.511431E-4
1.700000E-8	-3.991057E-4
1.705000E-8	-4.402165E-4
1.710000E-8	-4.641978E-4
1.715000E-8	-4.916050E-4
1.720000E-8	-5.053086E-4
1.725000E-8	-4.744755E-4
1.730000E-8	-4.230870E-4
1.735000E-8	-3.699855E-4
1.740000E-8	-2.980416E-4
1.745000E-8	-2.089682E-4
1.750000E-8	-1.404502E-4
1.755000E-8	-1.027653E-4
1.760000E-8	-8.049696E-5
1.765000E-8	-6.508041E-5
1.770000E-8	-6.850631E-5
1.775000E-8	-8.734876E-5
1.780000E-8	-1.250337E-4
1.785000E-8	-1.884128E-4
1.790000E-8	-2.569308E-4
1.795000E-8	-3.100323E-4
1.800000E-8	-3.665596E-4
1.805000E-8	-4.333647E-4
1.810000E-8	-4.607719E-4
1.815000E-8	-4.402165E-4
1.820000E-8	-4.076704E-4
1.825000E-8	-3.442913E-4
1.830000E-8	-2.192459E-4
1.835000E-8	-3.596026E-5
1.840000E-8	2.295470E-4
1.845000E-8	6.509327E-4
1.850000E-8	1.248752E-3
1.855000E-8	2.043561E-3
1.860000E-8	3.129571E-3
1.865000E-8	4.561598E-3
1.870000E-8	6.307094E-3
1.875000E-8	8.333514E-3
1.880000E-8	1.063401E-2
1.885000E-8	1.312635E-2
1.890000E-8	1.569063E-2
1.895000E-8	1.823950E-2
1.900000E-8	2.070273E-2
1.905000E-8	2.298609E-2
1.910000E-8	2.502621E-2
1.915000E-8	2.679740E-2
1.920000E-8	2.824656E-2
1.925000E-8	2.931544E-2
1.930000E-8	2.997321E-2
1.935000E-8	3.021474E-2
1.940000E-8	3.001604E-2
1.945000E-8	2.937539E-2
1.950000E-8	2.833563E-2
1.955000E-8	2.700296E-2
1.960000E-8	2.552125E-2
1.965000E-8	2.401557E-2
1.970000E-8	2.256984E-2
1.975000E-8	2.126629E-2
1.980000E-8	2.018542E-2
1.985000E-8	1.939746E-2
1.990000E-8	1.892468E-2
1.995000E-8	1.873283E-2
2.000000E-8	1.875168E-2
2.005000E-8	1.891441E-2
2.010000E-8	1.921931E-2
2.015000E-8	1.961672E-2
2.020000E-8	2.003639E-2
2.025000E-8	2.040810E-2
2.030000E-8	2.067361E-2
2.035000E-8	2.080379E-2
2.040000E-8	2.080208E-2
2.045000E-8	2.066162E-2
2.050000E-8	2.036527E-2
2.055000E-8	1.989935E-2
2.060000E-8	1.934436E-2
2.065000E-8	1.874996E-2
2.070000E-8	1.812474E-2
2.075000E-8	1.749780E-2
2.080000E-8	1.694623E-2
2.085000E-8	1.653512E-2
2.090000E-8	1.627304E-2
2.095000E-8	1.615998E-2
2.100000E-8	1.619938E-2
2.105000E-8	1.640322E-2
2.110000E-8	1.673553E-2
2.115000E-8	1.714150E-2
2.120000E-8	1.759372E-2
2.125000E-8	1.803566E-2
2.130000E-8	1.840223E-2
2.135000E-8	1.866089E-2
2.140000E-8	1.880649E-2
2.145000E-8	1.880478E-2
2.150000E-8	1.863691E-2
2.155000E-8	1.833029E-2
2.160000E-8	1.791404E-2
2.165000E-8	1.739331E-2
2.170000E-8	1.681947E-2
2.175000E-8	1.624906E-2
2.180000E-8	1.572147E-2
2.185000E-8	1.529837E-2
2.190000E-8	1.503286E-2
2.195000E-8	1.493865E-2
2.200000E-8	1.500545E-2
2.205000E-8	1.524527E-2
2.210000E-8	1.562040E-2
2.215000E-8	1.606577E-2
2.220000E-8	1.655054E-2
2.225000E-8	1.702502E-2
2.230000E-8	1.742414E-2
2.235000E-8	1.771192E-2
2.240000E-8	1.789006E-2
2.245000E-8	1.791747E-2
2.250000E-8	1.776844E-2
2.255000E-8	1.748409E-2
2.260000E-8	1.709697E-2
2.265000E-8	1.661391E-2
2.270000E-8	1.609146E-2
2.275000E-8	1.558101E-2
2.280000E-8	1.510309E-2
2.285000E-8	1.471083E-2
2.290000E-8	1.448129E-2
2.295000E-8	1.442305E-2
2.300000E-8	1.451041E-2
2.305000E-8	1.473995E-2
2.310000E-8	1.509624E-2
2.315000E-8	1.552790E-2
2.320000E-8	1.597670E-2
2.325000E-8	1.641007E-2
2.330000E-8	1.677836E-2
2.335000E-8	1.704215E-2
2.340000E-8	1.717919E-2
2.345000E-8	1.715178E-2
2.350000E-8	1.693595E-2
2.355000E-8	1.657109E-2
2.360000E-8	1.611887E-2
2.365000E-8	1.560327E-2
2.370000E-8	1.504314E-2
2.375000E-8	1.451898E-2
2.380000E-8	1.409074E-2
2.385000E-8	1.377727E-2
2.390000E-8	1.359056E-2
2.395000E-8	1.356829E-2
2.400000E-8	1.373102E-2
2.405000E-8	1.402736E-2
2.410000E-8	1.440763E-2
2.415000E-8	1.484615E-2
2.420000E-8	1.530865E-2
2.425000E-8	1.573346E-2
2.430000E-8	1.606748E-2
2.435000E-8	1.627646E-2
2.440000E-8	1.633642E-2
2.445000E-8	1.624734E-2
2.450000E-8	1.602980E-2
2.455000E-8	1.570434E-2
2.460000E-8	1.529666E-2
2.465000E-8	1.483759E-2
2.470000E-8	1.437338E-2
2.475000E-8	1.394685E-2
2.480000E-8	1.361283E-2
2.485000E-8	1.340042E-2
2.490000E-8	1.331820E-2
2.495000E-8	1.336959E-2
2.500000E-8	1.356658E-2
2.505000E-8	1.390060E-2
2.510000E-8	1.431342E-2
2.515000E-8	1.477078E-2
2.520000E-8	1.523842E-2
2.525000E-8	1.567350E-2
2.530000E-8	1.601438E-2
2.535000E-8	1.623021E-2
2.540000E-8	1.631244E-2
2.545000E-8	1.626276E-2
2.550000E-8	1.608119E-2
2.555000E-8	1.580540E-2
2.560000E-8	1.545939E-2
2.565000E-8	1.506027E-2
2.570000E-8	1.463546E-2
2.575000E-8	1.425518E-2
2.580000E-8	1.396912E-2
2.585000E-8	1.378069E-2
2.590000E-8	1.370019E-2
2.595000E-8	1.374815E-2
2.600000E-8	1.391088E-2
2.605000E-8	1.413870E-2
2.610000E-8	1.441963E-2
2.615000E-8	1.473138E-2
2.620000E-8	1.503800E-2
2.625000E-8	1.529494E-2
2.630000E-8	1.546795E-2
2.635000E-8	1.553818E-2
2.640000E-8	1.550735E-2
2.645000E-8	1.538573E-2
2.650000E-8	1.517846E-2
2.655000E-8	1.488897E-2
2.660000E-8	1.455837E-2
2.665000E-8	1.424148E-2
2.670000E-8	1.396569E-2
2.675000E-8	1.376014E-2
2.680000E-8	1.364023E-2
2.685000E-8	1.358884E-2
2.690000E-8	1.359912E-2
2.695000E-8	1.367963E-2
2.700000E-8	1.383037E-2
2.705000E-8	1.402051E-2
2.710000E-8	1.424662E-2
2.715000E-8	1.450013E-2
2.720000E-8	1.474851E-2
2.725000E-8	1.494721E-2
2.730000E-8	1.507740E-2
2.735000E-8	1.513221E-2
2.740000E-8	1.509110E-2
2.745000E-8	1.497120E-2
2.750000E-8	1.478106E-2
2.755000E-8	1.452925E-2
2.760000E-8	1.423977E-2
2.765000E-8	1.394000E-2
2.770000E-8	1.365222E-2
2.775000E-8	1.339699E-2
2.780000E-8	1.320514E-2
2.785000E-8	1.308352E-2
2.790000E-8	1.302871E-2
2.795000E-8	1.304241E-2
2.800000E-8	1.311778E-2
2.805000E-8	1.323769E-2
2.810000E-8	1.340042E-2
2.815000E-8	1.359398E-2
2.820000E-8	1.377213E-2
2.825000E-8	1.392287E-2
2.830000E-8	1.404449E-2
2.835000E-8	1.412157E-2
2.840000E-8	1.413185E-2
2.845000E-8	1.405648E-2
2.850000E-8	1.390745E-2
2.855000E-8	1.370533E-2
2.860000E-8	1.344838E-2
2.865000E-8	1.316061E-2
2.870000E-8	1.288825E-2
2.875000E-8	1.267070E-2
