Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-15
Run Name	spot04
Operator	Keshav
Date	10/15/2025
Time	18:34
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	41
dt	50.000001E-12
time stamp (ms)	7:18:53 PM
	
Time	Amplitude
0.000000E+0	-8.461856E-4
5.000000E-11	-9.198425E-4
1.000000E-10	-9.815087E-4
1.500000E-10	-1.041462E-3
2.000000E-10	-1.080860E-3
2.500000E-10	-1.077434E-3
3.000000E-10	-1.050027E-3
3.500000E-10	-1.024332E-3
4.000000E-10	-9.729439E-4
4.500000E-10	-8.787317E-4
5.000000E-10	-7.553993E-4
5.500000E-10	-6.269280E-4
6.000000E-10	-5.035956E-4
6.500000E-10	-3.956798E-4
7.000000E-10	-3.134582E-4
7.500000E-10	-2.672085E-4
8.000000E-10	-2.466531E-4
8.500000E-10	-2.466531E-4
9.000000E-10	-2.723474E-4
9.500000E-10	-3.271618E-4
1.000000E-9	-3.991057E-4
1.050000E-9	-4.693366E-4
1.100000E-9	-5.258640E-4
1.150000E-9	-5.669748E-4
1.200000E-9	-5.875302E-4
1.250000E-9	-5.789654E-4
1.300000E-9	-5.447064E-4
1.350000E-9	-4.950309E-4
1.400000E-9	-4.436424E-4
1.450000E-9	-3.956798E-4
1.500000E-9	-3.477172E-4
1.550000E-9	-3.100323E-4
1.600000E-9	-2.963287E-4
1.650000E-9	-2.997546E-4
1.700000E-9	-3.083193E-4
1.750000E-9	-3.185970E-4
1.800000E-9	-3.254488E-4
1.850000E-9	-3.305877E-4
1.900000E-9	-3.271618E-4
1.950000E-9	-3.066064E-4
2.000000E-9	-2.620697E-4
2.050000E-9	-2.021164E-4
2.100000E-9	-1.438761E-4
2.150000E-9	-9.933941E-5
2.200000E-9	-6.336746E-5
2.250000E-9	-3.424731E-5
2.300000E-9	-2.910846E-5
2.350000E-9	-6.679336E-5
2.400000E-9	-1.267466E-4
2.450000E-9	-2.038294E-4
2.500000E-9	-3.014675E-4
2.550000E-9	-4.128093E-4
2.600000E-9	-5.190122E-4
2.650000E-9	-6.132244E-4
2.700000E-9	-6.868813E-4
2.750000E-9	-7.194273E-4
2.800000E-9	-7.262791E-4
2.850000E-9	-7.262791E-4
2.900000E-9	-7.177144E-4
2.950000E-9	-6.748906E-4
3.000000E-9	-6.217892E-4
3.050000E-9	-5.738266E-4
3.100000E-9	-5.292899E-4
3.150000E-9	-4.847532E-4
3.200000E-9	-4.453553E-4
3.250000E-9	-4.093834E-4
3.300000E-9	-3.665596E-4
3.350000E-9	-3.254488E-4
3.400000E-9	-3.048934E-4
3.450000E-9	-3.031805E-4
3.500000E-9	-2.997546E-4
3.550000E-9	-2.911898E-4
3.600000E-9	-2.706344E-4
3.650000E-9	-2.398013E-4
3.700000E-9	-2.089682E-4
3.750000E-9	-1.884128E-4
3.800000E-9	-1.558668E-4
3.850000E-9	-1.113301E-4
3.900000E-9	-8.392286E-5
3.950000E-9	-8.049696E-5
4.000000E-9	-7.878401E-5
4.050000E-9	-7.021926E-5
4.100000E-9	-7.707106E-5
4.150000E-9	-1.113301E-4
4.200000E-9	-1.575797E-4
4.250000E-9	-2.021164E-4
4.300000E-9	-2.432272E-4
4.350000E-9	-2.929028E-4
4.400000E-9	-3.494301E-4
4.450000E-9	-3.854021E-4
4.500000E-9	-3.956798E-4
4.550000E-9	-4.025316E-4
4.600000E-9	-4.179481E-4
4.650000E-9	-4.350776E-4
4.700000E-9	-4.556330E-4
4.750000E-9	-4.916050E-4
4.800000E-9	-5.344287E-4
4.850000E-9	-5.721136E-4
4.900000E-9	-6.097985E-4
4.950000E-9	-6.440575E-4
5.000000E-9	-6.697518E-4
5.050000E-9	-6.851683E-4
5.100000E-9	-6.920201E-4
5.150000E-9	-6.834554E-4
5.200000E-9	-6.629000E-4
5.250000E-9	-6.423446E-4
5.300000E-9	-6.097985E-4
5.350000E-9	-5.669748E-4
5.400000E-9	-5.258640E-4
5.450000E-9	-4.984568E-4
5.500000E-9	-4.641978E-4
5.550000E-9	-4.247999E-4
5.600000E-9	-3.854021E-4
5.650000E-9	-3.408654E-4
5.700000E-9	-2.894769E-4
5.750000E-9	-2.517920E-4
5.800000E-9	-2.415143E-4
5.850000E-9	-2.603567E-4
5.900000E-9	-3.066064E-4
5.950000E-9	-3.751244E-4
6.000000E-9	-4.573460E-4
6.050000E-9	-5.344287E-4
6.100000E-9	-5.960949E-4
6.150000E-9	-6.560482E-4
6.200000E-9	-7.177144E-4
6.250000E-9	-7.588252E-4
6.300000E-9	-7.673899E-4
6.350000E-9	-7.571122E-4
6.400000E-9	-7.382698E-4
6.450000E-9	-7.005849E-4
6.500000E-9	-6.560482E-4
6.550000E-9	-6.303539E-4
6.600000E-9	-6.269280E-4
6.650000E-9	-6.389187E-4
6.700000E-9	-6.611870E-4
6.750000E-9	-6.783165E-4
6.800000E-9	-6.851683E-4
6.850000E-9	-6.903072E-4
6.900000E-9	-6.885942E-4
6.950000E-9	-6.543352E-4
7.000000E-9	-5.995208E-4
7.050000E-9	-5.395676E-4
7.100000E-9	-4.676237E-4
7.150000E-9	-3.802632E-4
7.200000E-9	-3.083193E-4
7.250000E-9	-2.552179E-4
7.300000E-9	-2.055423E-4
7.350000E-9	-1.627186E-4
7.400000E-9	-1.490150E-4
7.450000E-9	-1.644315E-4
7.500000E-9	-1.866999E-4
7.550000E-9	-2.192459E-4
7.600000E-9	-2.535049E-4
7.650000E-9	-2.809121E-4
7.700000E-9	-2.997546E-4
7.750000E-9	-3.168841E-4
7.800000E-9	-3.185970E-4
7.850000E-9	-3.134582E-4
7.900000E-9	-3.185970E-4
7.950000E-9	-3.323006E-4
8.000000E-9	-3.408654E-4
8.050000E-9	-3.442913E-4
8.100000E-9	-3.562819E-4
8.150000E-9	-3.751244E-4
8.200000E-9	-3.939668E-4
8.250000E-9	-4.093834E-4
8.300000E-9	-4.230870E-4
8.350000E-9	-4.367906E-4
8.400000E-9	-4.487812E-4
8.450000E-9	-4.436424E-4
8.500000E-9	-4.213740E-4
8.550000E-9	-4.110963E-4
8.600000E-9	-4.110963E-4
8.650000E-9	-4.008186E-4
8.700000E-9	-3.836891E-4
8.750000E-9	-3.888280E-4
8.800000E-9	-4.059575E-4
8.850000E-9	-4.110963E-4
8.900000E-9	-4.025316E-4
8.950000E-9	-3.956798E-4
9.000000E-9	-3.836891E-4
9.050000E-9	-3.545690E-4
9.100000E-9	-3.100323E-4
9.150000E-9	-2.706344E-4
9.200000E-9	-2.329495E-4
9.250000E-9	-1.935517E-4
9.300000E-9	-1.524409E-4
9.350000E-9	-1.284596E-4
9.400000E-9	-1.096171E-4
9.450000E-9	-9.248761E-5
9.500000E-9	-9.248761E-5
9.550000E-9	-1.164689E-4
9.600000E-9	-1.764222E-4
9.650000E-9	-2.757733E-4
9.700000E-9	-4.025316E-4
9.750000E-9	-5.292899E-4
9.800000E-9	-6.474834E-4
9.850000E-9	-7.485475E-4
9.900000E-9	-8.222043E-4
9.950000E-9	-8.838705E-4
1.000000E-8	-9.369720E-4
1.005000E-8	-9.523885E-4
1.010000E-8	-9.301202E-4
1.015000E-8	-8.838705E-4
1.020000E-8	-8.033619E-4
1.025000E-8	-6.697518E-4
1.030000E-8	-5.121604E-4
1.035000E-8	-3.614208E-4
1.040000E-8	-2.226718E-4
1.045000E-8	-9.591351E-5
1.050000E-8	-1.701257E-6
1.055000E-8	5.311314E-5
1.060000E-8	7.195560E-5
1.065000E-8	5.140019E-5
1.070000E-8	-8.553057E-6
1.075000E-8	-9.420056E-5
1.080000E-8	-1.884128E-4
1.085000E-8	-2.757733E-4
1.090000E-8	-3.699855E-4
1.095000E-8	-4.624848E-4
1.100000E-8	-5.429935E-4
1.105000E-8	-5.995208E-4
1.110000E-8	-6.406316E-4
1.115000E-8	-6.680388E-4
1.120000E-8	-6.731777E-4
1.125000E-8	-6.663259E-4
1.130000E-8	-6.663259E-4
1.135000E-8	-6.680388E-4
1.140000E-8	-6.629000E-4
1.145000E-8	-6.474834E-4
1.150000E-8	-6.252151E-4
1.155000E-8	-5.943820E-4
1.160000E-8	-5.429935E-4
1.165000E-8	-4.590589E-4
1.170000E-8	-3.477172E-4
1.175000E-8	-2.175330E-4
1.180000E-8	-8.049696E-5
1.185000E-8	5.311314E-5
1.190000E-8	1.695937E-4
1.195000E-8	2.535283E-4
1.200000E-8	3.049168E-4
1.205000E-8	3.237593E-4
1.210000E-8	3.169075E-4
1.215000E-8	2.775096E-4
1.220000E-8	1.952880E-4
1.225000E-8	7.538150E-5
1.230000E-8	-5.137681E-5
1.235000E-8	-1.729963E-4
1.240000E-8	-2.946157E-4
1.245000E-8	-4.093834E-4
1.250000E-8	-4.916050E-4
1.255000E-8	-5.395676E-4
1.260000E-8	-5.532712E-4
1.265000E-8	-5.412805E-4
1.270000E-8	-5.087345E-4
1.275000E-8	-4.659107E-4
1.280000E-8	-4.076704E-4
1.285000E-8	-3.425783E-4
1.290000E-8	-2.843380E-4
1.295000E-8	-2.312366E-4
1.300000E-8	-1.729963E-4
1.305000E-8	-1.335984E-4
1.310000E-8	-1.267466E-4
1.315000E-8	-1.353114E-4
1.320000E-8	-1.490150E-4
1.325000E-8	-1.627186E-4
1.330000E-8	-1.695704E-4
1.335000E-8	-1.712833E-4
1.340000E-8	-1.815610E-4
1.345000E-8	-1.969776E-4
1.350000E-8	-2.089682E-4
1.355000E-8	-2.226718E-4
1.360000E-8	-2.517920E-4
1.365000E-8	-2.860510E-4
1.370000E-8	-3.271618E-4
1.375000E-8	-3.751244E-4
1.380000E-8	-4.196611E-4
1.385000E-8	-4.539201E-4
1.390000E-8	-4.847532E-4
1.395000E-8	-5.155863E-4
1.400000E-8	-5.429935E-4
1.405000E-8	-5.498453E-4
1.410000E-8	-5.292899E-4
1.415000E-8	-4.967438E-4
1.420000E-8	-4.487812E-4
1.425000E-8	-3.836891E-4
1.430000E-8	-3.203100E-4
1.435000E-8	-2.843380E-4
1.440000E-8	-2.706344E-4
1.445000E-8	-2.569308E-4
1.450000E-8	-2.654956E-4
1.455000E-8	-3.185970E-4
1.460000E-8	-3.734114E-4
1.465000E-8	-3.991057E-4
1.470000E-8	-4.265129E-4
1.475000E-8	-4.641978E-4
1.480000E-8	-4.830402E-4
1.485000E-8	-4.641978E-4
1.490000E-8	-4.299388E-4
1.495000E-8	-3.939668E-4
1.500000E-8	-3.648467E-4
1.505000E-8	-3.357265E-4
1.510000E-8	-3.066064E-4
1.515000E-8	-2.963287E-4
1.520000E-8	-3.151711E-4
1.525000E-8	-3.340136E-4
1.530000E-8	-3.494301E-4
1.535000E-8	-3.991057E-4
1.540000E-8	-4.761884E-4
1.545000E-8	-5.275769E-4
1.550000E-8	-5.464194E-4
1.555000E-8	-5.635489E-4
1.560000E-8	-5.806784E-4
1.565000E-8	-5.823913E-4
1.570000E-8	-5.721136E-4
1.575000E-8	-5.618359E-4
1.580000E-8	-5.618359E-4
1.585000E-8	-5.686877E-4
1.590000E-8	-5.635489E-4
1.595000E-8	-5.498453E-4
1.600000E-8	-5.464194E-4
1.605000E-8	-5.498453E-4
1.610000E-8	-5.447064E-4
1.615000E-8	-5.258640E-4
1.620000E-8	-5.035956E-4
1.625000E-8	-4.727625E-4
1.630000E-8	-4.299388E-4
1.635000E-8	-3.768373E-4
1.640000E-8	-3.066064E-4
1.645000E-8	-2.398013E-4
1.650000E-8	-1.884128E-4
1.655000E-8	-1.318855E-4
1.660000E-8	-8.220991E-5
1.665000E-8	-5.308976E-5
1.670000E-8	-4.109911E-5
1.675000E-8	-4.966386E-5
1.680000E-8	-9.248761E-5
1.685000E-8	-1.455891E-4
1.690000E-8	-1.866999E-4
1.695000E-8	-2.398013E-4
1.700000E-8	-3.134582E-4
1.705000E-8	-3.614208E-4
1.710000E-8	-3.871150E-4
1.715000E-8	-4.230870E-4
1.720000E-8	-4.470683E-4
1.725000E-8	-4.367906E-4
1.730000E-8	-4.385035E-4
1.735000E-8	-4.590589E-4
1.740000E-8	-4.573460E-4
1.745000E-8	-4.350776E-4
1.750000E-8	-4.230870E-4
1.755000E-8	-4.196611E-4
1.760000E-8	-4.230870E-4
1.765000E-8	-4.590589E-4
1.770000E-8	-5.172992E-4
1.775000E-8	-5.601230E-4
1.780000E-8	-5.995208E-4
1.785000E-8	-6.526223E-4
1.790000E-8	-6.988719E-4
1.795000E-8	-7.177144E-4
1.800000E-8	-7.142885E-4
1.805000E-8	-6.971590E-4
1.810000E-8	-6.611870E-4
1.815000E-8	-6.080856E-4
1.820000E-8	-5.258640E-4
1.825000E-8	-3.922539E-4
1.830000E-8	-2.089682E-4
1.835000E-8	2.228004E-5
1.840000E-8	3.288981E-4
1.845000E-8	7.657004E-4
1.850000E-8	1.358381E-3
1.855000E-8	2.144625E-3
1.860000E-8	3.208367E-3
1.865000E-8	4.616412E-3
1.870000E-8	6.351630E-3
1.875000E-8	8.386615E-3
1.880000E-8	1.072308E-2
1.885000E-8	1.330963E-2
1.890000E-8	1.601781E-2
1.895000E-8	1.873969E-2
1.900000E-8	2.137592E-2
1.905000E-8	2.381687E-2
1.910000E-8	2.602144E-2
1.915000E-8	2.797077E-2
1.920000E-8	2.963919E-2
1.925000E-8	3.093418E-2
1.930000E-8	3.183348E-2
1.935000E-8	3.234565E-2
1.940000E-8	3.243472E-2
1.945000E-8	3.207671E-2
1.950000E-8	3.130589E-2
1.955000E-8	3.021645E-2
1.960000E-8	2.890604E-2
1.965000E-8	2.746717E-2
1.970000E-8	2.600945E-2
1.975000E-8	2.466821E-2
1.980000E-8	2.359247E-2
1.985000E-8	2.287475E-2
1.990000E-8	2.252702E-2
1.995000E-8	2.253558E-2
2.000000E-8	2.289188E-2
2.005000E-8	2.351196E-2
2.010000E-8	2.429992E-2
2.015000E-8	2.517524E-2
2.020000E-8	2.607625E-2
2.025000E-8	2.690018E-2
2.030000E-8	2.756480E-2
2.035000E-8	2.801874E-2
2.040000E-8	2.822086E-2
2.045000E-8	2.817633E-2
2.050000E-8	2.788170E-2
2.055000E-8	2.737467E-2
2.060000E-8	2.668949E-2
2.065000E-8	2.588440E-2
2.070000E-8	2.501765E-2
2.075000E-8	2.412863E-2
2.080000E-8	2.332011E-2
2.085000E-8	2.271030E-2
2.090000E-8	2.236429E-2
2.095000E-8	2.227350E-2
2.100000E-8	2.246706E-2
2.105000E-8	2.294498E-2
2.110000E-8	2.363530E-2
2.115000E-8	2.444381E-2
2.120000E-8	2.529172E-2
2.125000E-8	2.612764E-2
2.130000E-8	2.687449E-2
2.135000E-8	2.744318E-2
2.140000E-8	2.778749E-2
2.145000E-8	2.788341E-2
2.150000E-8	2.774466E-2
2.155000E-8	2.735582E-2
2.160000E-8	2.672717E-2
2.165000E-8	2.592380E-2
2.170000E-8	2.501080E-2
2.175000E-8	2.406525E-2
2.180000E-8	2.318136E-2
2.185000E-8	2.245679E-2
2.190000E-8	2.195489E-2
2.195000E-8	2.171165E-2
2.200000E-8	2.178188E-2
2.205000E-8	2.216559E-2
2.210000E-8	2.277197E-2
2.215000E-8	2.353081E-2
2.220000E-8	2.440441E-2
2.225000E-8	2.528829E-2
2.230000E-8	2.607796E-2
2.235000E-8	2.671004E-2
2.240000E-8	2.715370E-2
2.245000E-8	2.732670E-2
2.250000E-8	2.721022E-2
2.255000E-8	2.685393E-2
2.260000E-8	2.632120E-2
2.265000E-8	2.561889E-2
2.270000E-8	2.480695E-2
2.275000E-8	2.398474E-2
2.280000E-8	2.323275E-2
2.285000E-8	2.261438E-2
2.290000E-8	2.220327E-2
2.295000E-8	2.202512E-2
2.300000E-8	2.210221E-2
2.305000E-8	2.243794E-2
2.310000E-8	2.297924E-2
2.315000E-8	2.363701E-2
2.320000E-8	2.435645E-2
2.325000E-8	2.509130E-2
2.330000E-8	2.574223E-2
2.335000E-8	2.623898E-2
2.340000E-8	2.656615E-2
2.345000E-8	2.669805E-2
2.350000E-8	2.659527E-2
2.355000E-8	2.627324E-2
2.360000E-8	2.579533E-2
2.365000E-8	2.514954E-2
2.370000E-8	2.438214E-2
2.375000E-8	2.362159E-2
2.380000E-8	2.293813E-2
2.385000E-8	2.236943E-2
2.390000E-8	2.197202E-2
2.395000E-8	2.179216E-2
2.400000E-8	2.184355E-2
2.405000E-8	2.212619E-2
2.410000E-8	2.260067E-2
2.415000E-8	2.319164E-2
2.420000E-8	2.384256E-2
2.425000E-8	2.453117E-2
2.430000E-8	2.516325E-2
2.435000E-8	2.567542E-2
2.440000E-8	2.606426E-2
2.445000E-8	2.625954E-2
2.450000E-8	2.620643E-2
2.455000E-8	2.594949E-2
2.460000E-8	2.552297E-2
2.465000E-8	2.493714E-2
2.470000E-8	2.423312E-2
2.475000E-8	2.352738E-2
2.480000E-8	2.287989E-2
2.485000E-8	2.231975E-2
2.490000E-8	2.187438E-2
2.495000E-8	2.159346E-2
2.500000E-8	2.154036E-2
2.505000E-8	2.171679E-2
2.510000E-8	2.206110E-2
2.515000E-8	2.255443E-2
2.520000E-8	2.320706E-2
2.525000E-8	2.392136E-2
2.530000E-8	2.457742E-2
2.535000E-8	2.512899E-2
2.540000E-8	2.556065E-2
2.545000E-8	2.581074E-2
2.550000E-8	2.584672E-2
2.555000E-8	2.568741E-2
2.560000E-8	2.537908E-2
2.565000E-8	2.495084E-2
2.570000E-8	2.441983E-2
2.575000E-8	2.385284E-2
2.580000E-8	2.329956E-2
2.585000E-8	2.281651E-2
2.590000E-8	2.244994E-2
2.595000E-8	2.223924E-2
2.600000E-8	2.222896E-2
2.605000E-8	2.241739E-2
2.610000E-8	2.274114E-2
2.615000E-8	2.315910E-2
2.620000E-8	2.364900E-2
2.625000E-8	2.419201E-2
2.630000E-8	2.470075E-2
2.635000E-8	2.513070E-2
2.640000E-8	2.546815E-2
2.645000E-8	2.566514E-2
2.650000E-8	2.569084E-2
2.655000E-8	2.555723E-2
2.660000E-8	2.531227E-2
2.665000E-8	2.496797E-2
2.670000E-8	2.453117E-2
2.675000E-8	2.404127E-2
2.680000E-8	2.355993E-2
2.685000E-8	2.313340E-2
2.690000E-8	2.281822E-2
2.695000E-8	2.267947E-2
2.700000E-8	2.270859E-2
2.705000E-8	2.285419E-2
2.710000E-8	2.309743E-2
2.715000E-8	2.345372E-2
2.720000E-8	2.387511E-2
2.725000E-8	2.429478E-2
2.730000E-8	2.468191E-2
2.735000E-8	2.501936E-2
2.740000E-8	2.527459E-2
2.745000E-8	2.539107E-2
2.750000E-8	2.537565E-2
2.755000E-8	2.520950E-2
2.760000E-8	2.490631E-2
2.765000E-8	2.451575E-2
2.770000E-8	2.408238E-2
2.775000E-8	2.364215E-2
2.780000E-8	2.324646E-2
2.785000E-8	2.293813E-2
2.790000E-8	2.271030E-2
2.795000E-8	2.256984E-2
2.800000E-8	2.257155E-2
2.805000E-8	2.272915E-2
2.810000E-8	2.299808E-2
2.815000E-8	2.335266E-2
2.820000E-8	2.377233E-2
2.825000E-8	2.420228E-2
2.830000E-8	2.457057E-2
2.835000E-8	2.485663E-2
2.840000E-8	2.501765E-2
2.845000E-8	2.503820E-2
2.850000E-8	2.493371E-2
2.855000E-8	2.474700E-2
2.860000E-8	2.447464E-2
2.865000E-8	2.414747E-2
2.870000E-8	2.380488E-2
