Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-15
Run Name	spot04
Operator	Keshav
Date	10/15/2025
Time	18:34
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	88
dt	50.000001E-12
time stamp (ms)	8:10:17 PM
	
Time	Amplitude
0.000000E+0	-1.541538E-4
5.000000E-11	-1.986905E-4
1.000000E-10	-2.380884E-4
1.500000E-10	-2.517920E-4
2.000000E-10	-2.466531E-4
2.500000E-10	-2.329495E-4
3.000000E-10	-2.175330E-4
3.500000E-10	-2.038294E-4
4.000000E-10	-1.798481E-4
4.500000E-10	-1.541538E-4
5.000000E-10	-1.370243E-4
5.500000E-10	-1.318855E-4
6.000000E-10	-1.404502E-4
6.500000E-10	-1.695704E-4
7.000000E-10	-2.089682E-4
7.500000E-10	-2.603567E-4
8.000000E-10	-3.357265E-4
8.500000E-10	-4.110963E-4
9.000000E-10	-4.693366E-4
9.500000E-10	-5.241510E-4
1.000000E-9	-5.704007E-4
1.050000E-9	-5.943820E-4
1.100000E-9	-6.012338E-4
1.150000E-9	-5.926690E-4
1.200000E-9	-5.515582E-4
1.250000E-9	-4.916050E-4
1.300000E-9	-4.350776E-4
1.350000E-9	-3.648467E-4
1.400000E-9	-2.723474E-4
1.450000E-9	-1.986905E-4
1.500000E-9	-1.661445E-4
1.550000E-9	-1.575797E-4
1.600000E-9	-1.627186E-4
1.650000E-9	-1.969776E-4
1.700000E-9	-2.535049E-4
1.750000E-9	-3.254488E-4
1.800000E-9	-4.076704E-4
1.850000E-9	-4.933179E-4
1.900000E-9	-5.704007E-4
1.950000E-9	-6.354928E-4
2.000000E-9	-6.731777E-4
2.050000E-9	-6.851683E-4
2.100000E-9	-6.714647E-4
2.150000E-9	-6.320669E-4
2.200000E-9	-5.669748E-4
2.250000E-9	-4.950309E-4
2.300000E-9	-4.299388E-4
2.350000E-9	-3.888280E-4
2.400000E-9	-3.716985E-4
2.450000E-9	-3.648467E-4
2.500000E-9	-3.665596E-4
2.550000E-9	-3.819762E-4
2.600000E-9	-4.008186E-4
2.650000E-9	-4.093834E-4
2.700000E-9	-4.110963E-4
2.750000E-9	-4.042445E-4
2.800000E-9	-3.682726E-4
2.850000E-9	-3.100323E-4
2.900000E-9	-2.517920E-4
2.950000E-9	-2.004035E-4
3.000000E-9	-1.490150E-4
3.050000E-9	-1.216078E-4
3.100000E-9	-1.353114E-4
3.150000E-9	-1.712833E-4
3.200000E-9	-2.175330E-4
3.250000E-9	-2.826251E-4
3.300000E-9	-3.614208E-4
3.350000E-9	-4.367906E-4
3.400000E-9	-4.984568E-4
3.450000E-9	-5.481323E-4
3.500000E-9	-5.738266E-4
3.550000E-9	-5.721136E-4
3.600000E-9	-5.498453E-4
3.650000E-9	-5.035956E-4
3.700000E-9	-4.350776E-4
3.750000E-9	-3.562819E-4
3.800000E-9	-2.757733E-4
3.850000E-9	-2.055423E-4
3.900000E-9	-1.592927E-4
3.950000E-9	-1.387373E-4
4.000000E-9	-1.216078E-4
4.050000E-9	-1.079042E-4
4.100000E-9	-1.079042E-4
4.150000E-9	-1.233207E-4
4.200000E-9	-1.490150E-4
4.250000E-9	-1.866999E-4
4.300000E-9	-2.226718E-4
4.350000E-9	-2.552179E-4
4.400000E-9	-2.946157E-4
4.450000E-9	-3.460042E-4
4.500000E-9	-3.991057E-4
4.550000E-9	-4.624848E-4
4.600000E-9	-5.361417E-4
4.650000E-9	-5.995208E-4
4.700000E-9	-6.526223E-4
4.750000E-9	-6.851683E-4
4.800000E-9	-6.920201E-4
4.850000E-9	-6.800295E-4
4.900000E-9	-6.543352E-4
4.950000E-9	-5.943820E-4
5.000000E-9	-4.984568E-4
5.050000E-9	-4.042445E-4
5.100000E-9	-3.203100E-4
5.150000E-9	-2.278107E-4
5.200000E-9	-1.421632E-4
5.250000E-9	-9.591351E-5
5.300000E-9	-7.707106E-5
5.350000E-9	-5.822861E-5
5.400000E-9	-4.795091E-5
5.450000E-9	-5.308976E-5
5.500000E-9	-7.535811E-5
5.550000E-9	-1.044783E-4
5.600000E-9	-1.421632E-4
5.650000E-9	-1.918387E-4
5.700000E-9	-2.380884E-4
5.750000E-9	-2.689215E-4
5.800000E-9	-2.860510E-4
5.850000E-9	-2.980416E-4
5.900000E-9	-2.963287E-4
5.950000E-9	-2.843380E-4
6.000000E-9	-2.689215E-4
6.050000E-9	-2.535049E-4
6.100000E-9	-2.329495E-4
6.150000E-9	-2.089682E-4
6.200000E-9	-1.884128E-4
6.250000E-9	-1.747092E-4
6.300000E-9	-1.747092E-4
6.350000E-9	-1.832740E-4
6.400000E-9	-1.901258E-4
6.450000E-9	-2.004035E-4
6.500000E-9	-2.278107E-4
6.550000E-9	-2.689215E-4
6.600000E-9	-3.117452E-4
6.650000E-9	-3.391524E-4
6.700000E-9	-3.477172E-4
6.750000E-9	-3.408654E-4
6.800000E-9	-3.357265E-4
6.850000E-9	-3.340136E-4
6.900000E-9	-3.237359E-4
6.950000E-9	-3.151711E-4
7.000000E-9	-3.237359E-4
7.050000E-9	-3.425783E-4
7.100000E-9	-3.699855E-4
7.150000E-9	-4.110963E-4
7.200000E-9	-4.659107E-4
7.250000E-9	-5.155863E-4
7.300000E-9	-5.464194E-4
7.350000E-9	-5.721136E-4
7.400000E-9	-5.875302E-4
7.450000E-9	-5.841043E-4
7.500000E-9	-5.515582E-4
7.550000E-9	-4.898920E-4
7.600000E-9	-4.093834E-4
7.650000E-9	-3.323006E-4
7.700000E-9	-2.569308E-4
7.750000E-9	-1.712833E-4
7.800000E-9	-9.248761E-5
7.850000E-9	-4.966386E-5
7.900000E-9	-2.910846E-5
7.950000E-9	-2.054371E-5
8.000000E-9	-3.767321E-5
8.050000E-9	-8.049696E-5
8.100000E-9	-1.267466E-4
8.150000E-9	-1.712833E-4
8.200000E-9	-2.158200E-4
8.250000E-9	-2.415143E-4
8.300000E-9	-2.432272E-4
8.350000E-9	-2.466531E-4
8.400000E-9	-2.483661E-4
8.450000E-9	-2.158200E-4
8.500000E-9	-1.558668E-4
8.550000E-9	-9.762646E-5
8.600000E-9	-5.137681E-5
8.650000E-9	-1.369191E-5
8.700000E-9	5.150543E-6
8.750000E-9	-1.701257E-6
8.800000E-9	-2.568256E-5
8.850000E-9	-6.165451E-5
8.900000E-9	-1.147560E-4
8.950000E-9	-1.747092E-4
9.000000E-9	-2.295236E-4
9.050000E-9	-2.740603E-4
9.100000E-9	-3.151711E-4
9.150000E-9	-3.562819E-4
9.200000E-9	-3.939668E-4
9.250000E-9	-4.213740E-4
9.300000E-9	-4.402165E-4
9.350000E-9	-4.522071E-4
9.400000E-9	-4.641978E-4
9.450000E-9	-4.659107E-4
9.500000E-9	-4.522071E-4
9.550000E-9	-4.282258E-4
9.600000E-9	-3.973927E-4
9.650000E-9	-3.511431E-4
9.700000E-9	-2.877639E-4
9.750000E-9	-2.141071E-4
9.800000E-9	-1.370243E-4
9.850000E-9	-5.822861E-5
9.900000E-9	1.885414E-5
9.950000E-9	7.880740E-5
1.000000E-8	1.045016E-4
1.005000E-8	8.908510E-5
1.010000E-8	4.454839E-5
1.015000E-8	-2.054371E-5
1.020000E-8	-9.933941E-5
1.025000E-8	-1.712833E-4
1.030000E-8	-2.312366E-4
1.035000E-8	-2.911898E-4
1.040000E-8	-3.494301E-4
1.045000E-8	-3.854021E-4
1.050000E-8	-4.025316E-4
1.055000E-8	-4.162352E-4
1.060000E-8	-4.213740E-4
1.065000E-8	-4.179481E-4
1.070000E-8	-4.162352E-4
1.075000E-8	-4.247999E-4
1.080000E-8	-4.453553E-4
1.085000E-8	-4.830402E-4
1.090000E-8	-5.224381E-4
1.095000E-8	-5.515582E-4
1.100000E-8	-5.789654E-4
1.105000E-8	-6.063726E-4
1.110000E-8	-6.200762E-4
1.115000E-8	-6.183633E-4
1.120000E-8	-6.063726E-4
1.125000E-8	-5.823913E-4
1.130000E-8	-5.532712E-4
1.135000E-8	-5.190122E-4
1.140000E-8	-4.881791E-4
1.145000E-8	-4.693366E-4
1.150000E-8	-4.796143E-4
1.155000E-8	-5.121604E-4
1.160000E-8	-5.464194E-4
1.165000E-8	-5.789654E-4
1.170000E-8	-6.149374E-4
1.175000E-8	-6.423446E-4
1.180000E-8	-6.440575E-4
1.185000E-8	-6.235021E-4
1.190000E-8	-5.823913E-4
1.195000E-8	-5.207251E-4
1.200000E-8	-4.470683E-4
1.205000E-8	-3.631337E-4
1.210000E-8	-2.654956E-4
1.215000E-8	-1.610056E-4
1.220000E-8	-7.193221E-5
1.225000E-8	-1.701257E-6
1.230000E-8	4.968724E-5
1.235000E-8	6.852969E-5
1.240000E-8	4.454839E-5
1.245000E-8	-6.840107E-6
1.250000E-8	-8.220991E-5
1.255000E-8	-1.866999E-4
1.260000E-8	-3.014675E-4
1.265000E-8	-4.162352E-4
1.270000E-8	-5.344287E-4
1.275000E-8	-6.423446E-4
1.280000E-8	-7.194273E-4
1.285000E-8	-7.759547E-4
1.290000E-8	-8.119266E-4
1.295000E-8	-8.153525E-4
1.300000E-8	-7.879453E-4
1.305000E-8	-7.485475E-4
1.310000E-8	-6.920201E-4
1.315000E-8	-6.080856E-4
1.320000E-8	-5.138733E-4
1.325000E-8	-4.265129E-4
1.330000E-8	-3.442913E-4
1.335000E-8	-2.723474E-4
1.340000E-8	-2.209589E-4
1.345000E-8	-1.901258E-4
1.350000E-8	-1.695704E-4
1.355000E-8	-1.575797E-4
1.360000E-8	-1.558668E-4
1.365000E-8	-1.541538E-4
1.370000E-8	-1.421632E-4
1.375000E-8	-1.233207E-4
1.380000E-8	-1.096171E-4
1.385000E-8	-9.933941E-5
1.390000E-8	-8.392286E-5
1.395000E-8	-6.508041E-5
1.400000E-8	-6.508041E-5
1.405000E-8	-7.878401E-5
1.410000E-8	-9.420056E-5
1.415000E-8	-1.079042E-4
1.420000E-8	-1.438761E-4
1.425000E-8	-1.918387E-4
1.430000E-8	-2.260977E-4
1.435000E-8	-2.483661E-4
1.440000E-8	-2.723474E-4
1.445000E-8	-2.809121E-4
1.450000E-8	-2.654956E-4
1.455000E-8	-2.466531E-4
1.460000E-8	-2.415143E-4
1.465000E-8	-2.415143E-4
1.470000E-8	-2.432272E-4
1.475000E-8	-2.535049E-4
1.480000E-8	-2.740603E-4
1.485000E-8	-3.066064E-4
1.490000E-8	-3.597078E-4
1.495000E-8	-4.213740E-4
1.500000E-8	-4.693366E-4
1.505000E-8	-5.035956E-4
1.510000E-8	-5.327158E-4
1.515000E-8	-5.532712E-4
1.520000E-8	-5.566971E-4
1.525000E-8	-5.327158E-4
1.530000E-8	-4.830402E-4
1.535000E-8	-4.196611E-4
1.540000E-8	-3.631337E-4
1.545000E-8	-3.083193E-4
1.550000E-8	-2.415143E-4
1.555000E-8	-1.849869E-4
1.560000E-8	-1.678574E-4
1.565000E-8	-1.712833E-4
1.570000E-8	-1.781351E-4
1.575000E-8	-2.072553E-4
1.580000E-8	-2.706344E-4
1.585000E-8	-3.425783E-4
1.590000E-8	-3.973927E-4
1.595000E-8	-4.470683E-4
1.600000E-8	-4.933179E-4
1.605000E-8	-5.224381E-4
1.610000E-8	-5.241510E-4
1.615000E-8	-5.138733E-4
1.620000E-8	-5.001697E-4
1.625000E-8	-4.830402E-4
1.630000E-8	-4.470683E-4
1.635000E-8	-3.905409E-4
1.640000E-8	-3.323006E-4
1.645000E-8	-2.929028E-4
1.650000E-8	-2.706344E-4
1.655000E-8	-2.517920E-4
1.660000E-8	-2.398013E-4
1.665000E-8	-2.380884E-4
1.670000E-8	-2.278107E-4
1.675000E-8	-2.021164E-4
1.680000E-8	-1.781351E-4
1.685000E-8	-1.507279E-4
1.690000E-8	-1.044783E-4
1.695000E-8	-5.651566E-5
1.700000E-8	-2.568256E-5
1.705000E-8	1.169292E-8
1.710000E-8	2.228004E-5
1.715000E-8	2.228004E-5
1.720000E-8	-1.701257E-6
1.725000E-8	-3.938616E-5
1.730000E-8	-1.027653E-4
1.735000E-8	-1.764222E-4
1.740000E-8	-2.295236E-4
1.745000E-8	-2.637826E-4
1.750000E-8	-3.014675E-4
1.755000E-8	-3.288747E-4
1.760000E-8	-3.374395E-4
1.765000E-8	-3.425783E-4
1.770000E-8	-3.477172E-4
1.775000E-8	-3.220229E-4
1.780000E-8	-2.569308E-4
1.785000E-8	-1.781351E-4
1.790000E-8	-1.010524E-4
1.795000E-8	-2.739551E-5
1.800000E-8	3.255774E-5
1.805000E-8	8.223330E-5
1.810000E-8	1.301959E-4
1.815000E-8	1.627419E-4
1.820000E-8	1.747326E-4
1.825000E-8	2.089916E-4
1.830000E-8	2.895003E-4
1.835000E-8	4.196845E-4
1.840000E-8	6.440809E-4
1.845000E-8	1.044911E-3
1.850000E-8	1.670138E-3
1.855000E-8	2.564298E-3
1.860000E-8	3.816464E-3
1.865000E-8	5.490017E-3
1.870000E-8	7.578103E-3
1.875000E-8	1.005674E-2
1.880000E-8	1.289167E-2
1.885000E-8	1.598184E-2
1.890000E-8	1.918163E-2
1.895000E-8	2.234202E-2
1.900000E-8	2.531227E-2
1.905000E-8	2.793823E-2
1.910000E-8	3.013765E-2
1.915000E-8	3.187459E-2
1.920000E-8	3.313360E-2
1.925000E-8	3.391128E-2
1.930000E-8	3.425559E-2
1.935000E-8	3.417165E-2
1.940000E-8	3.367490E-2
1.945000E-8	3.282185E-2
1.950000E-8	3.166903E-2
1.955000E-8	3.026613E-2
1.960000E-8	2.870734E-2
1.965000E-8	2.713314E-2
1.970000E-8	2.568227E-2
1.975000E-8	2.446265E-2
1.980000E-8	2.353766E-2
1.985000E-8	2.293299E-2
1.990000E-8	2.270003E-2
1.995000E-8	2.283364E-2
2.000000E-8	2.328414E-2
2.005000E-8	2.395904E-2
2.010000E-8	2.479496E-2
2.015000E-8	2.573366E-2
2.020000E-8	2.664495E-2
2.025000E-8	2.742605E-2
2.030000E-8	2.804272E-2
2.035000E-8	2.846068E-2
2.040000E-8	2.866966E-2
2.045000E-8	2.866109E-2
2.050000E-8	2.842813E-2
2.055000E-8	2.796906E-2
2.060000E-8	2.731129E-2
2.065000E-8	2.651305E-2
2.070000E-8	2.562403E-2
2.075000E-8	2.470075E-2
2.080000E-8	2.382886E-2
2.085000E-8	2.311799E-2
2.090000E-8	2.265720E-2
2.095000E-8	2.248419E-2
2.100000E-8	2.260067E-2
2.105000E-8	2.299808E-2
2.110000E-8	2.366613E-2
2.115000E-8	2.449862E-2
2.120000E-8	2.540135E-2
2.125000E-8	2.632292E-2
2.130000E-8	2.717939E-2
2.135000E-8	2.784401E-2
2.140000E-8	2.821572E-2
2.145000E-8	2.830994E-2
2.150000E-8	2.814721E-2
2.155000E-8	2.771897E-2
2.160000E-8	2.703036E-2
2.165000E-8	2.617046E-2
2.170000E-8	2.524204E-2
2.175000E-8	2.431534E-2
2.180000E-8	2.346229E-2
2.185000E-8	2.277882E-2
2.190000E-8	2.233517E-2
2.195000E-8	2.214674E-2
2.200000E-8	2.224952E-2
2.205000E-8	2.264007E-2
2.210000E-8	2.325331E-2
2.215000E-8	2.401215E-2
2.220000E-8	2.485492E-2
2.225000E-8	2.568912E-2
2.230000E-8	2.642741E-2
2.235000E-8	2.702009E-2
2.240000E-8	2.741064E-2
2.245000E-8	2.754425E-2
2.250000E-8	2.741749E-2
2.255000E-8	2.708004E-2
2.260000E-8	2.656102E-2
2.265000E-8	2.588440E-2
2.270000E-8	2.510672E-2
2.275000E-8	2.431534E-2
2.280000E-8	2.360104E-2
2.285000E-8	2.302035E-2
2.290000E-8	2.259725E-2
2.295000E-8	2.237970E-2
2.300000E-8	2.242595E-2
2.305000E-8	2.271887E-2
2.310000E-8	2.319164E-2
2.315000E-8	2.381002E-2
2.320000E-8	2.453288E-2
2.325000E-8	2.529001E-2
2.330000E-8	2.599232E-2
2.335000E-8	2.658157E-2
2.340000E-8	2.703379E-2
2.345000E-8	2.729587E-2
2.350000E-8	2.733013E-2
2.355000E-8	2.716055E-2
2.360000E-8	2.679569E-2
2.365000E-8	2.625611E-2
2.370000E-8	2.558635E-2
2.375000E-8	2.488232E-2
2.380000E-8	2.419886E-2
2.385000E-8	2.357020E-2
2.390000E-8	2.306146E-2
2.395000E-8	2.276340E-2
2.400000E-8	2.268461E-2
2.405000E-8	2.281651E-2
2.410000E-8	2.316081E-2
2.415000E-8	2.368497E-2
2.420000E-8	2.430335E-2
2.425000E-8	2.494913E-2
2.430000E-8	2.556579E-2
2.435000E-8	2.610708E-2
2.440000E-8	2.649250E-2
2.445000E-8	2.669463E-2
2.450000E-8	2.670148E-2
2.455000E-8	2.652162E-2
2.460000E-8	2.616704E-2
2.465000E-8	2.564973E-2
2.470000E-8	2.502279E-2
2.475000E-8	2.434617E-2
2.480000E-8	2.368155E-2
2.485000E-8	2.311113E-2
2.490000E-8	2.269660E-2
2.495000E-8	2.247734E-2
2.500000E-8	2.248077E-2
2.505000E-8	2.272229E-2
2.510000E-8	2.317109E-2
2.515000E-8	2.376034E-2
2.520000E-8	2.441469E-2
2.525000E-8	2.507589E-2
2.530000E-8	2.566514E-2
2.535000E-8	2.612593E-2
2.540000E-8	2.642227E-2
2.545000E-8	2.655416E-2
2.550000E-8	2.652504E-2
2.555000E-8	2.631778E-2
2.560000E-8	2.593750E-2
2.565000E-8	2.542190E-2
2.570000E-8	2.482751E-2
2.575000E-8	2.421770E-2
2.580000E-8	2.366270E-2
2.585000E-8	2.322419E-2
2.590000E-8	2.295183E-2
2.595000E-8	2.288160E-2
2.600000E-8	2.302206E-2
2.605000E-8	2.333039E-2
2.610000E-8	2.376548E-2
2.615000E-8	2.429992E-2
2.620000E-8	2.487205E-2
2.625000E-8	2.540649E-2
2.630000E-8	2.586898E-2
2.635000E-8	2.624926E-2
2.640000E-8	2.649764E-2
2.645000E-8	2.659185E-2
2.650000E-8	2.655759E-2
2.655000E-8	2.637773E-2
2.660000E-8	2.606597E-2
2.665000E-8	2.566514E-2
2.670000E-8	2.520778E-2
2.675000E-8	2.471446E-2
2.680000E-8	2.425367E-2
2.685000E-8	2.389738E-2
2.690000E-8	2.367983E-2
2.695000E-8	2.361474E-2
2.700000E-8	2.371238E-2
2.705000E-8	2.393849E-2
2.710000E-8	2.425881E-2
2.715000E-8	2.469219E-2
2.720000E-8	2.519579E-2
2.725000E-8	2.567713E-2
2.730000E-8	2.610194E-2
2.735000E-8	2.646338E-2
2.740000E-8	2.669120E-2
2.745000E-8	2.674944E-2
2.750000E-8	2.665865E-2
2.755000E-8	2.643597E-2
2.760000E-8	2.608824E-2
2.765000E-8	2.564630E-2
2.770000E-8	2.515468E-2
2.775000E-8	2.463909E-2
2.780000E-8	2.413890E-2
2.785000E-8	2.371923E-2
2.790000E-8	2.341946E-2
2.795000E-8	2.323447E-2
2.800000E-8	2.320363E-2
2.805000E-8	2.334238E-2
2.810000E-8	2.361988E-2
2.815000E-8	2.399502E-2
2.820000E-8	2.443696E-2
2.825000E-8	2.488575E-2
2.830000E-8	2.529857E-2
2.835000E-8	2.565486E-2
2.840000E-8	2.592037E-2
2.845000E-8	2.608653E-2
2.850000E-8	2.614477E-2
2.855000E-8	2.607796E-2
2.860000E-8	2.588269E-2
2.865000E-8	2.559834E-2
2.870000E-8	2.525403E-2
