Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-15
Run Name	spot04
Operator	Keshav
Date	10/15/2025
Time	18:34
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	101
dt	50.000001E-12
time stamp (ms)	8:24:32 PM
	
Time	Amplitude
0.000000E+0	-7.228781E-4
5.000000E-11	-6.543601E-4
1.000000E-10	-5.635737E-4
1.500000E-10	-4.642226E-4
2.000000E-10	-3.700104E-4
2.500000E-10	-2.929276E-4
3.000000E-10	-2.381132E-4
3.500000E-10	-1.884377E-4
4.000000E-10	-1.456139E-4
4.500000E-10	-1.267715E-4
5.000000E-10	-1.182067E-4
5.500000E-10	-8.908658E-5
6.000000E-10	-4.968873E-5
6.500000E-10	-2.399448E-5
7.000000E-10	5.125668E-6
7.500000E-10	5.480122E-5
8.000000E-10	1.027638E-4
8.500000E-10	1.387358E-4
9.000000E-10	1.747077E-4
9.500000E-10	2.055408E-4
1.000000E-9	2.106797E-4
1.050000E-9	1.918372E-4
1.100000E-9	1.644300E-4
1.150000E-9	1.318840E-4
1.200000E-9	9.419907E-5
1.250000E-9	5.480122E-5
1.300000E-9	1.711632E-5
1.350000E-9	-1.885563E-5
1.400000E-9	-3.427218E-5
1.450000E-9	-3.255923E-5
1.500000E-9	-3.084628E-5
1.550000E-9	-3.769808E-5
1.600000E-9	-4.454988E-5
1.650000E-9	-5.996643E-5
1.700000E-9	-9.765133E-5
1.750000E-9	-1.524657E-4
1.800000E-9	-1.987154E-4
1.850000E-9	-2.226967E-4
1.900000E-9	-2.381132E-4
1.950000E-9	-2.483909E-4
2.000000E-9	-2.415391E-4
2.050000E-9	-2.141319E-4
2.100000E-9	-1.713082E-4
2.150000E-9	-1.199197E-4
2.200000E-9	-6.510528E-5
2.250000E-9	-3.598513E-5
2.300000E-9	-4.797578E-5
2.350000E-9	-8.908658E-5
2.400000E-9	-1.439010E-4
2.450000E-9	-2.107060E-4
2.500000E-9	-2.740852E-4
2.550000E-9	-3.169089E-4
2.600000E-9	-3.374643E-4
2.650000E-9	-3.408902E-4
2.700000E-9	-3.134830E-4
2.750000E-9	-2.466780E-4
2.800000E-9	-1.558916E-4
2.850000E-9	-4.968873E-5
2.900000E-9	6.679187E-5
2.950000E-9	1.798466E-4
3.000000E-9	2.654941E-4
3.050000E-9	3.100308E-4
3.100000E-9	3.048919E-4
3.150000E-9	2.603552E-4
3.200000E-9	1.969761E-4
3.250000E-9	1.284581E-4
3.300000E-9	5.480122E-5
3.350000E-9	-2.228153E-5
3.400000E-9	-8.394773E-5
3.450000E-9	-1.216326E-4
3.500000E-9	-1.507528E-4
3.550000E-9	-1.764470E-4
3.600000E-9	-1.970024E-4
3.650000E-9	-2.072801E-4
3.700000E-9	-2.072801E-4
3.750000E-9	-1.935765E-4
3.800000E-9	-1.695952E-4
3.850000E-9	-1.336233E-4
3.900000E-9	-9.079953E-5
3.950000E-9	-4.112398E-5
4.000000E-9	1.369042E-5
4.050000E-9	7.364367E-5
4.100000E-9	1.250322E-4
4.150000E-9	1.695689E-4
4.200000E-9	2.141056E-4
4.250000E-9	2.500775E-4
4.300000E-9	2.603552E-4
4.350000E-9	2.329480E-4
4.400000E-9	1.832725E-4
4.450000E-9	1.147545E-4
4.500000E-9	3.081992E-5
4.550000E-9	-6.167938E-5
4.600000E-9	-1.541787E-4
4.650000E-9	-2.364003E-4
4.700000E-9	-3.117701E-4
4.750000E-9	-3.597327E-4
4.800000E-9	-3.631586E-4
4.850000E-9	-3.306125E-4
4.900000E-9	-2.826499E-4
4.950000E-9	-2.192708E-4
5.000000E-9	-1.319103E-4
5.050000E-9	-3.598513E-5
5.100000E-9	5.480122E-5
5.150000E-9	1.318840E-4
5.200000E-9	1.849854E-4
5.250000E-9	2.175315E-4
5.300000E-9	2.363739E-4
5.350000E-9	2.312351E-4
5.400000E-9	1.849854E-4
5.450000E-9	1.164674E-4
5.500000E-9	4.966237E-5
5.550000E-9	-2.399448E-5
5.600000E-9	-1.045031E-4
5.650000E-9	-1.730211E-4
5.700000E-9	-2.244096E-4
5.750000E-9	-2.569557E-4
5.800000E-9	-2.672334E-4
5.850000E-9	-2.552427E-4
5.900000E-9	-2.261226E-4
5.950000E-9	-1.935765E-4
6.000000E-9	-1.678823E-4
6.050000E-9	-1.610305E-4
6.100000E-9	-1.781600E-4
6.150000E-9	-2.072801E-4
6.200000E-9	-2.432521E-4
6.250000E-9	-2.877888E-4
6.300000E-9	-3.323255E-4
6.350000E-9	-3.614456E-4
6.400000E-9	-3.665845E-4
6.450000E-9	-3.545938E-4
6.500000E-9	-3.134830E-4
6.550000E-9	-2.381132E-4
6.600000E-9	-1.439010E-4
6.650000E-9	-5.482758E-5
6.700000E-9	3.081992E-5
6.750000E-9	1.061897E-4
6.800000E-9	1.712818E-4
6.850000E-9	2.158185E-4
6.900000E-9	2.329480E-4
6.950000E-9	2.209574E-4
7.000000E-9	1.884113E-4
7.050000E-9	1.216063E-4
7.100000E-9	2.225517E-5
7.150000E-9	-8.394773E-5
7.200000E-9	-1.798729E-4
7.250000E-9	-2.689463E-4
7.300000E-9	-3.374643E-4
7.350000E-9	-3.700104E-4
7.400000E-9	-3.802881E-4
7.450000E-9	-3.614456E-4
7.500000E-9	-2.997794E-4
7.550000E-9	-2.089931E-4
7.600000E-9	-1.010772E-4
7.650000E-9	2.910697E-5
7.700000E-9	1.661430E-4
7.750000E-9	2.706329E-4
7.800000E-9	3.442898E-4
7.850000E-9	3.888265E-4
7.900000E-9	3.956783E-4
7.950000E-9	3.614193E-4
8.000000E-9	2.929013E-4
8.050000E-9	1.952631E-4
8.100000E-9	7.878252E-5
8.150000E-9	-3.255923E-5
8.200000E-9	-1.301974E-4
8.250000E-9	-2.209837E-4
8.300000E-9	-3.032053E-4
8.350000E-9	-3.665845E-4
8.400000E-9	-4.094082E-4
8.450000E-9	-4.419543E-4
8.500000E-9	-4.642226E-4
8.550000E-9	-4.659356E-4
8.600000E-9	-4.505190E-4
8.650000E-9	-4.351025E-4
8.700000E-9	-4.179730E-4
8.750000E-9	-3.837140E-4
8.800000E-9	-3.169089E-4
8.850000E-9	-2.209837E-4
8.900000E-9	-1.113549E-4
8.950000E-9	-6.864982E-6
9.000000E-9	8.563432E-5
9.050000E-9	1.747077E-4
9.100000E-9	2.552164E-4
9.150000E-9	3.203085E-4
9.200000E-9	3.562804E-4
9.250000E-9	3.528545E-4
9.300000E-9	3.151696E-4
9.350000E-9	2.637811E-4
9.400000E-9	2.021149E-4
9.450000E-9	1.318840E-4
9.500000E-9	7.193072E-5
9.550000E-9	4.966237E-5
9.600000E-9	5.308827E-5
9.650000E-9	7.706957E-5
9.700000E-9	1.284581E-4
9.750000E-9	1.969761E-4
9.800000E-9	2.809106E-4
9.850000E-9	3.716970E-4
9.900000E-9	4.607704E-4
9.950000E-9	5.464179E-4
1.000000E-8	6.166488E-4
1.005000E-8	6.526208E-4
1.010000E-8	6.611855E-4
1.015000E-8	6.628985E-4
1.020000E-8	6.560467E-4
1.025000E-8	6.149359E-4
1.030000E-8	5.344272E-4
1.035000E-8	4.385020E-4
1.040000E-8	3.442898E-4
1.045000E-8	2.432257E-4
1.050000E-8	1.250322E-4
1.055000E-8	2.054222E-5
1.060000E-8	-4.968873E-5
1.065000E-8	-1.113549E-4
1.070000E-8	-1.678823E-4
1.075000E-8	-1.781600E-4
1.080000E-8	-1.541787E-4
1.085000E-8	-1.336233E-4
1.090000E-8	-1.113549E-4
1.095000E-8	-7.367003E-5
1.100000E-8	-5.482758E-5
1.105000E-8	-6.510528E-5
1.110000E-8	-7.538298E-5
1.115000E-8	-8.394773E-5
1.120000E-8	-1.079290E-4
1.125000E-8	-1.421880E-4
1.130000E-8	-1.764470E-4
1.135000E-8	-2.107060E-4
1.140000E-8	-2.432521E-4
1.145000E-8	-2.535298E-4
1.150000E-8	-2.398262E-4
1.155000E-8	-2.089931E-4
1.160000E-8	-1.576046E-4
1.165000E-8	-9.593838E-5
1.170000E-8	-3.598513E-5
1.175000E-8	1.369042E-5
1.180000E-8	5.308827E-5
1.185000E-8	8.049547E-5
1.190000E-8	1.027638E-4
1.195000E-8	1.284581E-4
1.200000E-8	1.438746E-4
1.205000E-8	1.318840E-4
1.210000E-8	1.130415E-4
1.215000E-8	1.027638E-4
1.220000E-8	9.419907E-5
1.225000E-8	7.193072E-5
1.230000E-8	4.109762E-5
1.235000E-8	1.540337E-5
1.240000E-8	-6.864982E-6
1.245000E-8	-2.913333E-5
1.250000E-8	-5.996643E-5
1.255000E-8	-9.765133E-5
1.260000E-8	-1.456139E-4
1.265000E-8	-2.107060E-4
1.270000E-8	-2.946406E-4
1.275000E-8	-3.837140E-4
1.280000E-8	-4.625097E-4
1.285000E-8	-5.327406E-4
1.290000E-8	-5.926939E-4
1.295000E-8	-6.286659E-4
1.300000E-8	-6.440824E-4
1.305000E-8	-6.440824E-4
1.310000E-8	-6.149623E-4
1.315000E-8	-5.669996E-4
1.320000E-8	-5.104723E-4
1.325000E-8	-4.316766E-4
1.330000E-8	-3.220478E-4
1.335000E-8	-2.175578E-4
1.340000E-8	-1.164938E-4
1.345000E-8	-5.152032E-6
1.350000E-8	9.248612E-5
1.355000E-8	1.558653E-4
1.360000E-8	1.935502E-4
1.365000E-8	2.072538E-4
1.370000E-8	1.764207E-4
1.375000E-8	1.181804E-4
1.380000E-8	4.966237E-5
1.385000E-8	-4.797578E-5
1.390000E-8	-1.524657E-4
1.395000E-8	-2.055672E-4
1.400000E-8	-2.124190E-4
1.405000E-8	-2.244096E-4
1.410000E-8	-2.295485E-4
1.415000E-8	-1.815859E-4
1.420000E-8	-1.062161E-4
1.425000E-8	-4.283693E-5
1.430000E-8	2.225517E-5
1.435000E-8	7.706957E-5
1.440000E-8	9.419907E-5
1.445000E-8	9.077317E-5
1.450000E-8	7.193072E-5
1.455000E-8	-2.056858E-5
1.460000E-8	-1.661693E-4
1.465000E-8	-2.775111E-4
1.470000E-8	-3.528809E-4
1.475000E-8	-4.333895E-4
1.480000E-8	-4.899169E-4
1.485000E-8	-5.190370E-4
1.490000E-8	-5.515831E-4
1.495000E-8	-5.378795E-4
1.500000E-8	-4.145471E-4
1.505000E-8	-2.501039E-4
1.510000E-8	-1.216326E-4
1.515000E-8	-2.056858E-5
1.520000E-8	7.021777E-5
1.525000E-8	1.524394E-4
1.530000E-8	2.380869E-4
1.535000E-8	3.100308E-4
1.540000E-8	3.254473E-4
1.545000E-8	3.220214E-4
1.550000E-8	3.442898E-4
1.555000E-8	3.391509E-4
1.560000E-8	2.672070E-4
1.565000E-8	1.969761E-4
1.570000E-8	1.781336E-4
1.575000E-8	1.678559E-4
1.580000E-8	1.181804E-4
1.585000E-8	2.910697E-5
1.590000E-8	-5.825348E-5
1.595000E-8	-9.765133E-5
1.600000E-8	-8.394773E-5
1.605000E-8	-7.195708E-5
1.610000E-8	-8.394773E-5
1.615000E-8	-8.908658E-5
1.620000E-8	-7.367003E-5
1.625000E-8	-4.797578E-5
1.630000E-8	-1.318176E-8
1.635000E-8	6.507892E-5
1.640000E-8	1.301710E-4
1.645000E-8	1.901243E-4
1.650000E-8	2.363739E-4
1.655000E-8	2.329480E-4
1.660000E-8	1.832725E-4
1.665000E-8	1.455876E-4
1.670000E-8	1.010509E-4
1.675000E-8	1.882927E-5
1.680000E-8	-5.654053E-5
1.685000E-8	-7.367003E-5
1.690000E-8	-9.593838E-5
1.695000E-8	-1.764470E-4
1.700000E-8	-2.535298E-4
1.705000E-8	-2.706593E-4
1.710000E-8	-2.603816E-4
1.715000E-8	-2.483909E-4
1.720000E-8	-2.141319E-4
1.725000E-8	-1.507528E-4
1.730000E-8	-8.394773E-5
1.735000E-8	-2.913333E-5
1.740000E-8	2.225517E-5
1.745000E-8	9.077317E-5
1.750000E-8	1.712818E-4
1.755000E-8	2.329480E-4
1.760000E-8	2.654941E-4
1.765000E-8	2.826236E-4
1.770000E-8	2.757718E-4
1.775000E-8	2.226703E-4
1.780000E-8	1.438746E-4
1.785000E-8	2.396812E-5
1.790000E-8	-1.713082E-4
1.795000E-8	-4.453802E-4
1.800000E-8	-7.931091E-4
1.805000E-8	-1.274448E-3
1.810000E-8	-1.957915E-3
1.815000E-8	-2.857214E-3
1.820000E-8	-3.992900E-3
1.825000E-8	-5.414648E-3
1.830000E-8	-7.146441E-3
1.835000E-8	-9.176287E-3
1.840000E-8	-1.149391E-2
1.845000E-8	-1.403250E-2
1.850000E-8	-1.669271E-2
1.855000E-8	-1.939917E-2
1.860000E-8	-2.208850E-2
1.865000E-8	-2.463223E-2
1.870000E-8	-2.689847E-2
1.875000E-8	-2.881012E-2
1.880000E-8	-3.033636E-2
1.885000E-8	-3.139667E-2
1.890000E-8	-3.199963E-2
1.895000E-8	-3.220519E-2
1.900000E-8	-3.203903E-2
1.905000E-8	-3.146862E-2
1.910000E-8	-3.053849E-2
1.915000E-8	-2.937882E-2
1.920000E-8	-2.810952E-2
1.925000E-8	-2.681282E-2
1.930000E-8	-2.562917E-2
1.935000E-8	-2.471960E-2
1.940000E-8	-2.416460E-2
1.945000E-8	-2.402242E-2
1.950000E-8	-2.432904E-2
1.955000E-8	-2.503992E-2
1.960000E-8	-2.602829E-2
1.965000E-8	-2.723421E-2
1.970000E-8	-2.858401E-2
1.975000E-8	-2.993382E-2
1.980000E-8	-3.115686E-2
1.985000E-8	-3.215380E-2
1.990000E-8	-3.282014E-2
1.995000E-8	-3.312675E-2
2.000000E-8	-3.313018E-2
2.005000E-8	-3.286639E-2
2.010000E-8	-3.227371E-2
2.015000E-8	-3.135899E-2
2.020000E-8	-3.025071E-2
2.025000E-8	-2.903794E-2
2.030000E-8	-2.785601E-2
2.035000E-8	-2.684537E-2
2.040000E-8	-2.610195E-2
2.045000E-8	-2.565315E-2
2.050000E-8	-2.555552E-2
2.055000E-8	-2.584158E-2
2.060000E-8	-2.647194E-2
2.065000E-8	-2.737638E-2
2.070000E-8	-2.847952E-2
2.075000E-8	-2.967173E-2
2.080000E-8	-3.081941E-2
2.085000E-8	-3.180950E-2
2.090000E-8	-3.254778E-2
2.095000E-8	-3.302398E-2
2.100000E-8	-3.322611E-2
2.105000E-8	-3.312162E-2
2.110000E-8	-3.264884E-2
2.115000E-8	-3.183862E-2
2.120000E-8	-3.081941E-2
2.125000E-8	-2.970599E-2
2.130000E-8	-2.856174E-2
2.135000E-8	-2.748944E-2
2.140000E-8	-2.662782E-2
2.145000E-8	-2.608653E-2
2.150000E-8	-2.591181E-2
2.155000E-8	-2.606597E-2
2.160000E-8	-2.652676E-2
2.165000E-8	-2.730272E-2
2.170000E-8	-2.835105E-2
2.175000E-8	-2.952785E-2
2.180000E-8	-3.066867E-2
2.185000E-8	-3.169815E-2
2.190000E-8	-3.252722E-2
2.195000E-8	-3.308564E-2
2.200000E-8	-3.331347E-2
2.205000E-8	-3.322953E-2
2.210000E-8	-3.288180E-2
2.215000E-8	-3.229255E-2
2.220000E-8	-3.148061E-2
2.225000E-8	-3.048881E-2
2.230000E-8	-2.943706E-2
2.235000E-8	-2.843841E-2
2.240000E-8	-2.759050E-2
2.245000E-8	-2.699439E-2
2.250000E-8	-2.672717E-2
2.255000E-8	-2.675801E-2
2.260000E-8	-2.706291E-2
2.265000E-8	-2.762990E-2
2.270000E-8	-2.839730E-2
2.275000E-8	-2.926576E-2
2.280000E-8	-3.013937E-2
2.285000E-8	-3.095645E-2
2.290000E-8	-3.160565E-2
2.295000E-8	-3.205102E-2
2.300000E-8	-3.225315E-2
2.305000E-8	-3.223773E-2
2.310000E-8	-3.202361E-2
2.315000E-8	-3.158510E-2
2.320000E-8	-3.093075E-2
2.325000E-8	-3.016335E-2
2.330000E-8	-2.941308E-2
2.335000E-8	-2.870563E-2
2.340000E-8	-2.806327E-2
2.345000E-8	-2.759050E-2
2.350000E-8	-2.736439E-2
2.355000E-8	-2.739008E-2
2.360000E-8	-2.767443E-2
2.365000E-8	-2.817119E-2
2.370000E-8	-2.883753E-2
2.375000E-8	-2.959465E-2
2.380000E-8	-3.037576E-2
2.385000E-8	-3.111746E-2
2.390000E-8	-3.177010E-2
2.395000E-8	-3.227884E-2
2.400000E-8	-3.255463E-2
2.405000E-8	-3.256662E-2
2.410000E-8	-3.235593E-2
2.415000E-8	-3.196024E-2
2.420000E-8	-3.135385E-2
2.425000E-8	-3.060700E-2
2.430000E-8	-2.981391E-2
2.435000E-8	-2.904822E-2
2.440000E-8	-2.838702E-2
2.445000E-8	-2.793138E-2
2.450000E-8	-2.772582E-2
2.455000E-8	-2.776693E-2
2.460000E-8	-2.800161E-2
2.465000E-8	-2.840758E-2
2.470000E-8	-2.893345E-2
2.475000E-8	-2.956382E-2
2.480000E-8	-3.022844E-2
2.485000E-8	-3.083997E-2
2.490000E-8	-3.136413E-2
2.495000E-8	-3.177524E-2
2.500000E-8	-3.199449E-2
2.505000E-8	-3.197908E-2
2.510000E-8	-3.175811E-2
2.515000E-8	-3.138982E-2
2.520000E-8	-3.088793E-2
2.525000E-8	-3.028840E-2
2.530000E-8	-2.967345E-2
2.535000E-8	-2.907391E-2
2.540000E-8	-2.852063E-2
2.545000E-8	-2.810096E-2
2.550000E-8	-2.787999E-2
2.555000E-8	-2.783716E-2
2.560000E-8	-2.795022E-2
2.565000E-8	-2.822600E-2
2.570000E-8	-2.866966E-2
2.575000E-8	-2.923836E-2
2.580000E-8	-2.984645E-2
2.585000E-8	-3.043057E-2
2.590000E-8	-3.095302E-2
2.595000E-8	-3.137269E-2
2.600000E-8	-3.162792E-2
2.605000E-8	-3.170501E-2
2.610000E-8	-3.166218E-2
2.615000E-8	-3.148917E-2
2.620000E-8	-3.118256E-2
2.625000E-8	-3.077830E-2
2.630000E-8	-3.031238E-2
2.635000E-8	-2.981905E-2
2.640000E-8	-2.933600E-2
2.645000E-8	-2.892489E-2
2.650000E-8	-2.862170E-2
2.655000E-8	-2.845897E-2
2.660000E-8	-2.845383E-2
2.665000E-8	-2.862170E-2
2.670000E-8	-2.892831E-2
2.675000E-8	-2.931201E-2
2.680000E-8	-2.972312E-2
2.685000E-8	-3.015650E-2
2.690000E-8	-3.058302E-2
2.695000E-8	-3.096330E-2
2.700000E-8	-3.128019E-2
2.705000E-8	-3.151658E-2
2.710000E-8	-3.162964E-2
2.715000E-8	-3.158681E-2
2.720000E-8	-3.138982E-2
2.725000E-8	-3.104895E-2
2.730000E-8	-3.061214E-2
2.735000E-8	-3.012909E-2
2.740000E-8	-2.964433E-2
2.745000E-8	-2.922123E-2
2.750000E-8	-2.892831E-2
2.755000E-8	-2.878100E-2
2.760000E-8	-2.878443E-2
2.765000E-8	-2.892831E-2
2.770000E-8	-2.920752E-2
2.775000E-8	-2.956724E-2
2.780000E-8	-2.995951E-2
2.785000E-8	-3.035178E-2
2.790000E-8	-3.069779E-2
2.795000E-8	-3.092904E-2
2.800000E-8	-3.103353E-2
2.805000E-8	-3.104381E-2
2.810000E-8	-3.093075E-2
2.815000E-8	-3.068923E-2
2.820000E-8	-3.038432E-2
2.825000E-8	-3.006057E-2
2.830000E-8	-2.971970E-2
2.835000E-8	-2.939424E-2
2.840000E-8	-2.912702E-2
2.845000E-8	-2.894030E-2
2.850000E-8	-2.882382E-2
