Study Name	Tungsten_Calibrayion
4.280000E-8	6.331088E-3
4.285000E-8	5.699010E-3
4.290000E-8	5.027533E-3
4.295000E-8	4.320085E-3
4.300000E-8	3.581803E-3
4.305000E-8	2.826392E-3
4.310000E-8	2.091537E-3
4.315000E-8	1.404644E-3
4.320000E-8	7.794171E-4
4.325000E-8	1.970141E-4
4.330000E-8	-3.340004E-4
4.335000E-8	-7.862192E-4
4.340000E-8	-1.125383E-3
4.345000E-8	-1.361770E-3
4.350000E-8	-1.512510E-3
4.355000E-8	-1.572463E-3
4.360000E-8	-1.553621E-3
4.365000E-8	-1.452557E-3
4.370000E-8	-1.247003E-3
4.375000E-8	-9.592272E-4
4.380000E-8	-6.046465E-4
4.385000E-8	-1.627054E-4
4.390000E-8	3.768739E-4
4.395000E-8	9.695546E-4
4.400000E-8	1.581078E-3
4.405000E-8	2.223434E-3
4.410000E-8	2.888059E-3
4.415000E-8	3.537267E-3
4.420000E-8	4.160781E-3
4.425000E-8	4.765452E-3
4.430000E-8	5.346142E-3
4.435000E-8	5.880582E-3
4.440000E-8	6.365347E-3
4.445000E-8	6.790159E-3
4.450000E-8	7.155017E-3
4.455000E-8	7.453071E-3
4.460000E-8	7.668902E-3
4.465000E-8	7.807651E-3
4.470000E-8	7.898438E-3
4.475000E-8	7.946400E-3
4.480000E-8	7.951539E-3
4.485000E-8	7.937835E-3
4.490000E-8	7.893299E-3
4.495000E-8	7.768253E-3
4.500000E-8	7.542144E-3
4.505000E-8	7.235526E-3
4.510000E-8	6.855251E-3
4.515000E-8	6.380764E-3
4.520000E-8	5.805213E-3
4.525000E-8	5.162856E-3
4.530000E-8	4.493093E-3
4.535000E-8	3.804487E-3
4.540000E-8	3.110742E-3
4.545000E-8	2.452969E-3
4.550000E-8	1.884270E-3
4.555000E-8	1.409783E-3
4.560000E-8	1.026082E-3
4.565000E-8	7.365934E-4
4.570000E-8	5.241876E-4
4.575000E-8	3.614573E-4
4.580000E-8	2.329861E-4
4.585000E-8	1.267832E-4
4.590000E-8	2.058028E-5
4.595000E-8	-9.761328E-5
4.600000E-8	-2.123809E-4
4.605000E-8	-3.357133E-4
4.610000E-8	-4.624716E-4
4.615000E-8	-5.618227E-4
4.620000E-8	-6.063594E-4
4.625000E-8	-5.909429E-4
4.630000E-8	-4.898788E-4
4.635000E-8	-2.723342E-4
4.640000E-8	7.710763E-5
4.645000E-8	5.413171E-4
4.650000E-8	1.101452E-3
4.655000E-8	1.736956E-3
4.660000E-8	2.432414E-3
4.665000E-8	3.156992E-3
4.670000E-8	3.869579E-3
4.675000E-8	4.547907E-3
4.680000E-8	5.193689E-3
4.685000E-8	5.781231E-3
4.690000E-8	6.288265E-3
4.695000E-8	6.711363E-3
4.700000E-8	7.057379E-3
4.705000E-8	7.321173E-3
4.710000E-8	7.494181E-3
4.715000E-8	7.593532E-3
4.720000E-8	7.634643E-3
4.725000E-8	7.631217E-3
4.730000E-8	7.608949E-3
4.735000E-8	7.562699E-3
4.740000E-8	7.466774E-3
4.745000E-8	7.333164E-3
4.750000E-8	7.177286E-3
4.755000E-8	6.966593E-3
4.760000E-8	6.685669E-3
4.765000E-8	6.344792E-3
4.770000E-8	5.933684E-3
4.775000E-8	5.433502E-3
4.780000E-8	4.885358E-3
4.785000E-8	4.318372E-3
4.790000E-8	3.722265E-3
4.795000E-8	3.110742E-3
4.800000E-8	2.530052E-3
4.805000E-8	1.963066E-3
4.810000E-8	1.390940E-3
4.815000E-8	8.513611E-4
4.820000E-8	3.631703E-4
4.825000E-8	-6.849313E-5
4.830000E-8	-4.350644E-4
4.835000E-8	-7.177012E-4
4.840000E-8	-9.318200E-4
4.845000E-8	-1.060291E-3
4.850000E-8	-1.094550E-3
4.855000E-8	-1.058578E-3
4.860000E-8	-9.643660E-4
4.865000E-8	-8.084875E-4
4.870000E-8	-6.183501E-4
4.875000E-8	-4.127961E-4
4.880000E-8	-1.712701E-4
4.885000E-8	1.096537E-4
4.890000E-8	3.922904E-4
4.895000E-8	6.629365E-4
4.900000E-8	9.524251E-4
4.905000E-8	1.281312E-3
4.910000E-8	1.647883E-3
4.915000E-8	2.060704E-3
4.920000E-8	2.533478E-3
4.925000E-8	3.061067E-3
4.930000E-8	3.629766E-3
4.935000E-8	4.237863E-3
4.940000E-8	4.869942E-3
4.945000E-8	5.500307E-3
4.950000E-8	6.084423E-3
4.955000E-8	6.581179E-3
4.960000E-8	6.983722E-3
4.965000E-8	7.281776E-3
4.970000E-8	7.461635E-3
4.975000E-8	7.514737E-3
4.980000E-8	7.441080E-3
4.985000E-8	7.268072E-3
4.990000E-8	7.017981E-3
4.995000E-8	6.701085E-3
5.000000E-8	6.336227E-3
5.005000E-8	5.949100E-3
5.010000E-8	5.565400E-3
5.015000E-8	5.197115E-3
5.020000E-8	4.825405E-3
5.025000E-8	4.441704E-3
5.030000E-8	4.069994E-3
5.035000E-8	3.727404E-3
5.040000E-8	3.377962E-3
5.045000E-8	2.992549E-3
5.050000E-8	2.581441E-3
5.055000E-8	2.151490E-3
5.060000E-8	1.707836E-3
5.065000E-8	1.271034E-3
5.070000E-8	8.479352E-4
5.075000E-8	4.282624E-4
5.080000E-8	2.229323E-5
5.085000E-8	-3.477040E-4
5.090000E-8	-6.783033E-4
5.095000E-8	-9.558013E-4
5.100000E-8	-1.149365E-3
5.105000E-8	-1.258993E-3
5.110000E-8	-1.303530E-3
5.115000E-8	-1.282975E-3
5.120000E-8	-1.181911E-3
5.125000E-8	-9.866344E-4
5.130000E-8	-7.022846E-4
5.135000E-8	-3.374263E-4
5.140000E-8	8.395943E-5
5.145000E-8	5.498818E-4
5.150000E-8	1.051776E-3
5.155000E-8	1.579365E-3
5.160000E-8	2.103528E-3
5.165000E-8	2.601996E-3
5.170000E-8	3.067918E-3
5.175000E-8	3.506434E-3
5.180000E-8	3.912403E-3
5.185000E-8	4.280687E-3
5.190000E-8	4.623277E-3
5.195000E-8	4.941886E-3
5.200000E-8	5.231374E-3
5.205000E-8	5.484891E-3
5.210000E-8	5.714426E-3
5.215000E-8	5.926832E-3
5.220000E-8	6.099840E-3
5.225000E-8	6.212895E-3
5.230000E-8	6.272848E-3
5.235000E-8	6.264283E-3
5.240000E-8	6.170071E-3
5.245000E-8	5.995350E-3
5.250000E-8	5.755537E-3
5.255000E-8	5.452345E-3
5.260000E-8	5.102903E-3
5.265000E-8	4.729480E-3
5.270000E-8	4.321798E-3
5.275000E-8	3.902125E-3
5.280000E-8	3.491017E-3
5.285000E-8	3.088474E-3
5.290000E-8	2.667088E-3
5.295000E-8	2.237138E-3
5.300000E-8	1.822604E-3
5.305000E-8	1.413209E-3
5.310000E-8	9.986748E-4
5.315000E-8	6.064092E-4
5.320000E-8	2.501156E-4
5.325000E-8	-8.048378E-5
5.330000E-8	-3.682594E-4
5.335000E-8	-5.892299E-4
5.340000E-8	-7.553861E-4
5.345000E-8	-8.821444E-4
5.350000E-8	-9.540883E-4
5.355000E-8	-9.592272E-4
5.360000E-8	-8.975610E-4
5.365000E-8	-7.930710E-4
5.370000E-8	-6.680256E-4
5.375000E-8	-5.224249E-4
5.380000E-8	-3.477040E-4
5.385000E-8	-1.661313E-4
5.390000E-8	2.058028E-5
5.395000E-8	2.364120E-4
5.400000E-8	4.967804E-4
5.405000E-8	7.879819E-4
5.410000E-8	1.108304E-3
5.415000E-8	1.474875E-3
5.420000E-8	1.884270E-3
5.425000E-8	2.314220E-3
5.430000E-8	2.742458E-3
5.435000E-8	3.155279E-3
5.440000E-8	3.552683E-3
5.445000E-8	3.939810E-3
5.450000E-8	4.266983E-3
5.455000E-8	4.517074E-3
5.460000E-8	4.707212E-3
5.465000E-8	4.861377E-3
5.470000E-8	4.971006E-3
5.475000E-8	5.030959E-3
5.480000E-8	5.060079E-3
5.485000E-8	5.070357E-3
5.490000E-8	5.046376E-3
5.495000E-8	4.969293E-3
5.500000E-8	4.844248E-3
5.505000E-8	4.684943E-3
5.510000E-8	4.472537E-3
5.515000E-8	4.186475E-3
5.520000E-8	3.842172E-3
5.525000E-8	3.475601E-3
5.530000E-8	3.095326E-3
5.535000E-8	2.699634E-3
5.540000E-8	2.303943E-3
5.545000E-8	1.915103E-3
5.550000E-8	1.534828E-3
5.555000E-8	1.173396E-3
5.560000E-8	8.359445E-4
5.565000E-8	4.933545E-4
5.570000E-8	1.507645E-4
5.575000E-8	-1.695572E-4
5.580000E-8	-4.813141E-4
5.585000E-8	-7.964969E-4
5.590000E-8	-1.094550E-3
5.595000E-8	-1.365196E-3
5.600000E-8	-1.601583E-3
5.605000E-8	-1.778017E-3
5.610000E-8	-1.879081E-3
5.615000E-8	-1.916766E-3
5.620000E-8	-1.868804E-3
5.625000E-8	-1.711212E-3
5.630000E-8	-1.461122E-3
5.635000E-8	-1.139087E-3
5.640000E-8	-7.433954E-4
5.645000E-8	-2.911766E-4
5.650000E-8	1.867364E-4
5.655000E-8	6.817790E-4
5.660000E-8	1.163118E-3
5.665000E-8	1.591355E-3
5.670000E-8	1.975056E-3
5.675000E-8	2.333063E-3
5.680000E-8	2.644820E-3
5.685000E-8	2.894910E-3
5.690000E-8	3.100464E-3
5.695000E-8	3.270047E-3
5.700000E-8	3.413934E-3
5.705000E-8	3.549257E-3
5.710000E-8	3.674303E-3
5.715000E-8	3.782219E-3
5.720000E-8	3.874718E-3
5.725000E-8	3.936384E-3
5.730000E-8	3.938097E-3
5.735000E-8	3.886709E-3
5.740000E-8	3.801061E-3
5.745000E-8	3.667451E-3
5.750000E-8	3.480739E-3
5.755000E-8	3.264908E-3
5.760000E-8	3.040511E-3
5.765000E-8	2.810976E-3
5.770000E-8	2.581441E-3
5.775000E-8	2.350192E-3
5.780000E-8	2.117231E-3
5.785000E-8	1.894548E-3
5.790000E-8	1.690707E-3
5.795000E-8	1.481727E-3
5.800000E-8	1.260756E-3
5.805000E-8	1.029508E-3
5.810000E-8	7.571488E-4
5.815000E-8	4.385401E-4
5.820000E-8	1.028019E-4
5.825000E-8	-2.329363E-4
5.830000E-8	-5.652486E-4
5.835000E-8	-8.770056E-4
5.840000E-8	-1.132235E-3
5.845000E-8	-1.337789E-3
5.850000E-8	-1.479964E-3
5.855000E-8	-1.534778E-3
5.860000E-8	-1.510797E-3
5.865000E-8	-1.414872E-3
5.870000E-8	-1.240151E-3
5.875000E-8	-9.986250E-4
5.880000E-8	-7.433954E-4
5.885000E-8	-4.744623E-4
5.890000E-8	-1.832608E-4
5.895000E-8	9.252418E-5
5.900000E-8	3.323372E-4
5.905000E-8	5.498818E-4
5.910000E-8	7.605747E-4
5.915000E-8	9.695546E-4
5.920000E-8	1.187099E-3
5.925000E-8	1.413209E-3
5.930000E-8	1.646170E-3
5.935000E-8	1.889409E-3
5.940000E-8	2.141212E-3
5.945000E-8	2.387877E-3
5.950000E-8	2.641394E-3
5.955000E-8	2.884633E-3
5.960000E-8	3.086761E-3
5.965000E-8	3.237500E-3
5.970000E-8	3.357407E-3
5.975000E-8	3.408795E-3
5.980000E-8	3.383101E-3
5.985000E-8	3.311157E-3
5.990000E-8	3.222084E-3
5.995000E-8	3.091900E-3
6.000000E-8	2.915466E-3
6.005000E-8	2.727041E-3
6.010000E-8	2.524913E-3
6.015000E-8	2.312507E-3
6.020000E-8	2.113805E-3
6.025000E-8	1.918529E-3
6.030000E-8	1.697558E-3
6.035000E-8	1.476588E-3
6.040000E-8	1.295015E-3
6.045000E-8	1.135711E-3
6.050000E-8	9.609899E-4
6.055000E-8	7.725653E-4
6.060000E-8	5.790020E-4
6.065000E-8	3.700221E-4
6.070000E-8	1.404868E-4
6.075000E-8	-9.761328E-5
6.080000E-8	-3.459910E-4
6.085000E-8	-6.046465E-4
6.090000E-8	-8.735797E-4
6.095000E-8	-1.149365E-3
6.100000E-8	-1.408020E-3
6.105000E-8	-1.627278E-3
6.110000E-8	-1.786582E-3
6.115000E-8	-1.875655E-3
6.120000E-8	-1.856813E-3
6.125000E-8	-1.750610E-3
6.130000E-8	-1.582741E-3
6.135000E-8	-1.354919E-3
6.140000E-8	-1.058578E-3
6.145000E-8	-7.296918E-4
6.150000E-8	-3.973795E-4
6.155000E-8	-6.335428E-5
6.160000E-8	2.638192E-4
6.165000E-8	5.687243E-4
6.170000E-8	8.564999E-4
6.175000E-8	1.127146E-3
6.180000E-8	1.360107E-3
6.185000E-8	1.570800E-3
6.190000E-8	1.793484E-3
6.195000E-8	2.017880E-3
6.200000E-8	2.216582E-3
6.205000E-8	2.410146E-3
6.210000E-8	2.612274E-3
6.215000E-8	2.775004E-3
6.220000E-8	2.894910E-3
6.225000E-8	3.007965E-3
6.230000E-8	3.098752E-3
6.235000E-8	3.117594E-3
6.240000E-8	3.076483E-3
6.245000E-8	3.002826E-3
6.250000E-8	2.872642E-3
6.255000E-8	2.682505E-3
6.260000E-8	2.470099E-3
6.265000E-8	2.255980E-3
6.270000E-8	2.036722E-3
6.275000E-8	1.803761E-3
6.280000E-8	1.560522E-3
6.285000E-8	1.332700E-3
6.290000E-8	1.132285E-3
6.295000E-8	9.233050E-4
6.300000E-8	6.920567E-4
6.305000E-8	4.830768E-4
6.310000E-8	3.032170E-4
6.315000E-8	1.199314E-4
6.320000E-8	-6.506723E-5
6.325000E-8	-2.021032E-4
6.330000E-8	-3.100191E-4
6.335000E-8	-4.367774E-4
6.340000E-8	-5.635357E-4
6.345000E-8	-6.543220E-4
6.350000E-8	-7.194141E-4
6.355000E-8	-7.708026E-4
6.360000E-8	-7.999228E-4
6.365000E-8	-7.999228E-4
6.370000E-8	-7.656638E-4
6.375000E-8	-6.800163E-4
6.380000E-8	-5.395544E-4
6.385000E-8	-3.614076E-4
6.390000E-8	-1.729831E-4
6.395000E-8	2.400618E-5
6.400000E-8	2.244213E-4
6.405000E-8	4.231235E-4
6.410000E-8	5.875667E-4
6.415000E-8	7.108991E-4
6.420000E-8	8.051114E-4
6.425000E-8	8.804812E-4
6.430000E-8	9.370086E-4
6.435000E-8	1.010665E-3
6.440000E-8	1.116868E-3
6.445000E-8	1.240201E-3
6.450000E-8	1.377237E-3
6.455000E-8	1.545106E-3
6.460000E-8	1.757512E-3
6.465000E-8	1.980195E-3
6.470000E-8	2.178897E-3
6.475000E-8	2.343341E-3
6.480000E-8	2.482090E-3
6.485000E-8	2.581441E-3
6.490000E-8	2.612274E-3
6.495000E-8	2.572876E-3
6.500000E-8	2.507784E-3
6.505000E-8	2.406720E-3
6.510000E-8	2.245702E-3
6.515000E-8	2.050426E-3
6.520000E-8	1.850011E-3
6.525000E-8	1.629040E-3
6.530000E-8	1.396079E-3
6.535000E-8	1.173396E-3
6.540000E-8	9.524251E-4
6.545000E-8	7.126121E-4
6.550000E-8	4.710861E-4
6.555000E-8	2.501156E-4
6.560000E-8	4.970043E-5
6.565000E-8	-1.335852E-4
6.570000E-8	-2.843248E-4
6.575000E-8	-3.939536E-4
6.580000E-8	-4.641846E-4
6.585000E-8	-5.018695E-4
6.590000E-8	-5.104342E-4
6.595000E-8	-4.881659E-4
6.600000E-8	-4.316385E-4
6.605000E-8	-3.374263E-4
6.610000E-8	-2.175198E-4
6.615000E-8	-6.335428E-5
6.620000E-8	9.937598E-5
6.625000E-8	2.415508E-4
6.630000E-8	3.477537E-4
6.635000E-8	4.282624E-4
6.640000E-8	4.847897E-4
6.645000E-8	5.156228E-4
6.650000E-8	5.241876E-4
6.655000E-8	5.293264E-4
6.660000E-8	5.241876E-4
6.665000E-8	5.053451E-4
6.670000E-8	4.779379E-4
6.675000E-8	4.608084E-4
6.680000E-8	4.779379E-4
6.685000E-8	5.498818E-4
6.690000E-8	6.663624E-4
6.695000E-8	8.239538E-4
6.700000E-8	1.008952E-3
6.705000E-8	1.214506E-3
6.710000E-8	1.437190E-3
6.715000E-8	1.677003E-3
6.720000E-8	1.913390E-3
6.725000E-8	2.117231E-3
6.730000E-8	2.276535E-3
6.735000E-8	2.372461E-3
6.740000E-8	2.389590E-3
6.745000E-8	2.333063E-3
6.750000E-8	2.220008E-3
6.755000E-8	2.050426E-3
6.760000E-8	1.851724E-3
6.765000E-8	1.659873E-3
6.770000E-8	1.483440E-3
6.775000E-8	1.327561E-3
6.780000E-8	1.217932E-3
6.785000E-8	1.151127E-3
6.790000E-8	1.106591E-3
6.795000E-8	1.074045E-3
6.800000E-8	1.060341E-3
6.805000E-8	1.036360E-3
6.810000E-8	9.746935E-4
6.815000E-8	8.753424E-4
6.820000E-8	7.588617E-4
6.825000E-8	6.183998E-4
6.830000E-8	4.436789E-4
6.835000E-8	2.466897E-4
6.840000E-8	6.854288E-5
6.845000E-8	-6.849313E-5
6.850000E-8	-1.627054E-4
6.855000E-8	-2.123809E-4
6.860000E-8	-2.055291E-4
6.865000E-8	-1.438629E-4
6.870000E-8	-2.909528E-5
6.875000E-8	1.284961E-4
6.880000E-8	3.083559E-4
6.885000E-8	4.967804E-4
6.890000E-8	6.869178E-4
6.895000E-8	8.530740E-4
6.900000E-8	9.575640E-4
6.905000E-8	1.024369E-3
6.910000E-8	1.089461E-3
6.915000E-8	1.128859E-3
6.920000E-8	1.132285E-3
6.925000E-8	1.144276E-3
6.930000E-8	1.175109E-3
6.935000E-8	1.195664E-3
6.940000E-8	1.212794E-3
6.945000E-8	1.253904E-3
6.950000E-8	1.329274E-3
6.955000E-8	1.414922E-3
6.960000E-8	1.514273E-3
6.965000E-8	1.620476E-3
6.970000E-8	1.697558E-3
6.975000E-8	1.736956E-3
6.980000E-8	1.781493E-3
6.985000E-8	1.831168E-3
6.990000E-8	1.870566E-3
6.995000E-8	1.892835E-3
7.000000E-8	1.921955E-3
7.005000E-8	1.956214E-3
7.010000E-8	1.988760E-3
7.015000E-8	2.016167E-3
7.020000E-8	2.009315E-3
7.025000E-8	1.968204E-3
7.030000E-8	1.915103E-3
7.035000E-8	1.824317E-3
7.040000E-8	1.647883E-3
7.045000E-8	1.399505E-3
7.050000E-8	1.133998E-3
7.055000E-8	8.530740E-4
7.060000E-8	5.618725E-4
7.065000E-8	2.929393E-4
7.070000E-8	7.025583E-5
7.075000E-8	-1.113169E-4
7.080000E-8	-2.534917E-4
7.085000E-8	-3.545558E-4
7.090000E-8	-4.179349E-4
7.095000E-8	-4.230738E-4
7.100000E-8	-3.665464E-4
7.105000E-8	-2.689083E-4
7.110000E-8	-1.609924E-4
7.115000E-8	-6.335428E-5
7.120000E-8	3.085798E-5
7.125000E-8	1.336350E-4
7.130000E-8	2.415508E-4
7.135000E-8	3.494667E-4
7.140000E-8	4.590955E-4
7.145000E-8	5.635854E-4
7.150000E-8	6.492329E-4
7.155000E-8	7.246027E-4
7.160000E-8	8.136761E-4
7.165000E-8	9.113143E-4
7.170000E-8	1.014091E-3
7.175000E-8	1.133998E-3
7.180000E-8	1.265895E-3
7.185000E-8	1.402931E-3
7.190000E-8	1.546819E-3
7.195000E-8	1.680429E-3
7.200000E-8	1.796909E-3
7.205000E-8	1.903112E-3
7.210000E-8	2.005889E-3
7.215000E-8	2.079546E-3
7.220000E-8	2.115518E-3
7.225000E-8	2.132648E-3
7.230000E-8	2.134361E-3
7.235000E-8	2.106953E-3
7.240000E-8	2.057278E-3
7.245000E-8	1.999038E-3
7.250000E-8	1.949362E-3
7.255000E-8	1.903112E-3
7.260000E-8	1.850011E-3
7.265000E-8	1.796909E-3
7.270000E-8	1.736956E-3
7.275000E-8	1.651309E-3
7.280000E-8	1.529689E-3
7.285000E-8	1.392653E-3
7.290000E-8	1.241914E-3
7.295000E-8	1.063767E-3
7.300000E-8	8.736294E-4
7.305000E-8	7.023344E-4
7.310000E-8	5.498818E-4
7.315000E-8	4.196976E-4
7.320000E-8	3.032170E-4
7.325000E-8	1.953012E-4
7.330000E-8	1.028019E-4
7.335000E-8	4.627453E-5
7.340000E-8	1.201553E-5
7.345000E-8	-6.826926E-6
7.350000E-8	-5.113975E-6
7.355000E-8	1.715438E-5
7.360000E-8	4.798748E-5
7.365000E-8	7.710763E-5
7.370000E-8	1.062278E-4
7.375000E-8	1.319220E-4
7.380000E-8	1.576163E-4
7.385000E-8	1.970141E-4
7.390000E-8	2.569674E-4
7.395000E-8	3.271983E-4
7.400000E-8	4.059940E-4
7.405000E-8	5.087710E-4
7.410000E-8	6.423811E-4
7.415000E-8	7.879819E-4
7.420000E-8	9.267309E-4
7.425000E-8	1.062054E-3
7.430000E-8	1.173396E-3
7.435000E-8	1.233349E-3
7.440000E-8	1.240201E-3
7.445000E-8	1.217932E-3
7.450000E-8	1.159692E-3
7.455000E-8	1.053489E-3
7.460000E-8	9.130273E-4
7.465000E-8	7.742783E-4
7.470000E-8	6.389552E-4
7.475000E-8	5.156228E-4
7.480000E-8	4.145588E-4
7.485000E-8	3.460408E-4
7.490000E-8	2.963652E-4
7.495000E-8	2.638192E-4
7.500000E-8	2.655321E-4
7.505000E-8	3.152077E-4
7.510000E-8	4.059940E-4
7.515000E-8	5.121969E-4
7.520000E-8	6.235387E-4
7.525000E-8	7.400193E-4
7.530000E-8	8.376575E-4
7.535000E-8	9.078884E-4
7.540000E-8	9.592769E-4
7.545000E-8	9.849712E-4
7.550000E-8	9.627028E-4
7.555000E-8	8.890460E-4
7.560000E-8	7.828430E-4
7.565000E-8	6.629365E-4
7.570000E-8	5.190487E-4
7.575000E-8	3.409019E-4
7.580000E-8	1.678940E-4
7.585000E-8	1.372848E-5
7.590000E-8	-1.250205E-4
7.595000E-8	-2.346493E-4
7.600000E-8	-2.980284E-4
7.605000E-8	-3.305745E-4
7.610000E-8	-3.459910E-4
7.615000E-8	-3.271486E-4
7.620000E-8	-2.894637E-4
7.625000E-8	-2.586306E-4
7.630000E-8	-2.329363E-4
7.635000E-8	-2.140939E-4
7.640000E-8	-2.140939E-4
7.645000E-8	-2.123809E-4
7.650000E-8	-1.935385E-4
7.655000E-8	-1.832608E-4
7.660000E-8	-1.901126E-4
7.665000E-8	-1.678442E-4
7.670000E-8	-1.215946E-4
7.675000E-8	-7.191903E-5
7.680000E-8	-8.539876E-6
7.685000E-8	8.738533E-5
7.690000E-8	1.901623E-4
7.695000E-8	2.775228E-4
7.700000E-8	3.614573E-4
7.705000E-8	4.488178E-4
7.710000E-8	5.207617E-4
7.715000E-8	5.635854E-4
7.720000E-8	5.790020E-4
7.725000E-8	5.790020E-4
7.730000E-8	5.738631E-4
7.735000E-8	5.635854E-4
7.740000E-8	5.361782E-4
7.745000E-8	4.984933E-4
7.750000E-8	4.471048E-4
7.755000E-8	3.768739E-4
7.760000E-8	3.152077E-4
7.765000E-8	2.843746E-4
7.770000E-8	2.638192E-4
7.775000E-8	2.295602E-4
7.780000E-8	2.004400E-4
7.785000E-8	1.970141E-4
7.790000E-8	1.935882E-4
7.795000E-8	1.815976E-4
7.800000E-8	1.798846E-4
7.805000E-8	1.815976E-4
7.810000E-8	1.644681E-4
7.815000E-8	1.404868E-4
7.820000E-8	1.062278E-4
7.825000E-8	4.798748E-5
7.830000E-8	-2.395643E-5
7.835000E-8	-1.027521E-4
7.840000E-8	-1.883996E-4
7.845000E-8	-2.706212E-4
7.850000E-8	-3.237227E-4
7.855000E-8	-3.648335E-4
7.860000E-8	-3.956666E-4
7.865000E-8	-3.990925E-4
7.870000E-8	-3.733982E-4
7.875000E-8	-3.202968E-4
7.880000E-8	-2.260845E-4
7.885000E-8	-9.590033E-5
7.890000E-8	3.770978E-5
7.895000E-8	1.713199E-4
7.900000E-8	3.254854E-4
7.905000E-8	4.762250E-4
7.910000E-8	5.944185E-4
7.915000E-8	6.869178E-4
7.920000E-8	7.502970E-4
7.925000E-8	7.691394E-4
7.930000E-8	7.502970E-4
7.935000E-8	6.989085E-4
7.940000E-8	6.081221E-4
7.945000E-8	4.950674E-4
7.950000E-8	3.888645E-4
7.955000E-8	2.997911E-4
7.960000E-8	2.415508E-4
7.965000E-8	2.244213E-4
7.970000E-8	2.398379E-4
7.975000E-8	2.929393E-4
7.980000E-8	3.940034E-4
7.985000E-8	5.344653E-4
7.990000E-8	6.732142E-4
7.995000E-8	7.828430E-4
8.000000E-8	8.582129E-4
8.005000E-8	8.976107E-4
8.010000E-8	8.993237E-4
8.015000E-8	8.462222E-4
8.020000E-8	7.348804E-4
8.025000E-8	5.841408E-4
8.030000E-8	4.128458E-4
8.035000E-8	2.278472E-4
8.040000E-8	4.113568E-5
8.045000E-8	-1.301593E-4
8.050000E-8	-2.911766E-4
8.055000E-8	-4.504810E-4
8.060000E-8	-5.875170E-4
8.065000E-8	-6.902940E-4
8.070000E-8	-7.536731E-4
8.075000E-8	-7.862192E-4
8.080000E-8	-8.050616E-4
8.085000E-8	-8.119134E-4
8.090000E-8	-7.982098E-4
8.095000E-8	-7.690897E-4
8.100000E-8	-7.228400E-4
8.105000E-8	-6.508961E-4
8.110000E-8	-5.498321E-4
8.115000E-8	-4.367774E-4
8.120000E-8	-3.374263E-4
8.125000E-8	-2.517788E-4
8.130000E-8	-1.746960E-4
8.135000E-8	-1.147428E-4
8.140000E-8	-6.335428E-5
8.145000E-8	-6.826926E-6
8.150000E-8	3.942273E-5
8.155000E-8	7.539468E-5
8.160000E-8	1.250702E-4
8.165000E-8	2.038659E-4
8.170000E-8	2.997911E-4
8.175000E-8	3.940034E-4
8.180000E-8	4.745120E-4
8.185000E-8	5.413171E-4
8.190000E-8	6.081221E-4
8.195000E-8	6.680754E-4
8.200000E-8	6.869178E-4
8.205000E-8	6.715013E-4
8.210000E-8	6.372423E-4
8.215000E-8	5.772890E-4
8.220000E-8	4.882156E-4
8.225000E-8	3.922904E-4
8.230000E-8	3.015041E-4
8.235000E-8	2.090048E-4
8.240000E-8	1.541904E-4
8.245000E-8	1.627551E-4
8.250000E-8	2.244213E-4
8.255000E-8	3.152077E-4
8.260000E-8	4.334012E-4
8.265000E-8	5.790020E-4
8.270000E-8	7.383063E-4
8.275000E-8	8.993237E-4
8.280000E-8	1.032934E-3
8.285000E-8	1.125433E-3
8.290000E-8	1.173396E-3
8.295000E-8	1.173396E-3
8.300000E-8	1.127146E-3
8.305000E-8	1.051776E-3
8.310000E-8	9.455733E-4
8.315000E-8	8.153891E-4
8.320000E-8	6.869178E-4
8.325000E-8	5.550207E-4
8.330000E-8	4.282624E-4
8.335000E-8	3.254854E-4
8.340000E-8	2.603933E-4
8.345000E-8	2.072918E-4
8.350000E-8	1.730328E-4
8.355000E-8	1.644681E-4
8.360000E-8	1.593292E-4
8.365000E-8	1.473386E-4
8.370000E-8	1.559033E-4
8.375000E-8	1.713199E-4
8.380000E-8	1.747458E-4
8.385000E-8	1.696069E-4
8.390000E-8	1.781717E-4
8.395000E-8	1.935882E-4
8.400000E-8	2.192825E-4
8.405000E-8	2.758098E-4
8.410000E-8	3.477537E-4
8.415000E-8	4.042811E-4
8.420000E-8	4.556696E-4
8.425000E-8	5.070581E-4
8.430000E-8	5.378912E-4
8.435000E-8	5.498818E-4
8.440000E-8	5.550207E-4
8.445000E-8	5.447430E-4
8.450000E-8	5.121969E-4
8.455000E-8	4.847897E-4
8.460000E-8	4.745120E-4
8.465000E-8	4.727991E-4
8.470000E-8	4.762250E-4
8.475000E-8	4.762250E-4
8.480000E-8	4.727991E-4
8.485000E-8	4.762250E-4
8.490000E-8	4.933545E-4
8.495000E-8	5.019192E-4
8.500000E-8	4.950674E-4
8.505000E-8	4.950674E-4
8.510000E-8	4.967804E-4
8.515000E-8	5.087710E-4
8.520000E-8	5.430300E-4
8.525000E-8	5.927056E-4
8.530000E-8	6.389552E-4
8.535000E-8	6.903437E-4
8.540000E-8	7.691394E-4
8.545000E-8	8.530740E-4
8.550000E-8	9.181661E-4
8.555000E-8	9.661287E-4
8.560000E-8	9.986748E-4
8.565000E-8	1.026082E-3
8.570000E-8	1.038073E-3
8.575000E-8	9.986748E-4
8.580000E-8	9.096014E-4
