0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.5278e-13,3.2803e-14
4.5278e-13,6.5607e-14
5.867e-13,1.4573e-13
1.4557e-12,1.5725e-12
2.4781e-12,3.2278e-12
2.6945e-12,5.0584e-12
3.1589e-12,7.9112e-12
3.3119e-12,1.1211e-11
4.0058e-12,1.5105e-11
4.0058e-12,1.8999e-11
5.425e-12,2.5714e-11
5.4507e-12,3.2432e-11
5.4531e-12,3.9254e-11
5.4624e-12,4.7899e-11
5.7309e-12,5.7158e-11
6.1288e-12,6.6893e-11
6.1288e-12,7.6627e-11
6.1677e-12,8.6573e-11
6.2936e-12,9.6518e-11
6.4507e-12,1.0667e-10
6.4592e-12,1.1682e-10
6.4702e-12,1.2902e-10
6.4749e-12,1.416e-10
6.6057e-12,1.5467e-10
6.6057e-12,1.6888e-10
6.6309e-12,1.8375e-10
6.6309e-12,2.0063e-10
6.8029e-12,2.1752e-10
7.3468e-12,2.3487e-10
7.9255e-12,2.5223e-10
8.009e-12,2.7035e-10
8.2997e-12,2.9251e-10
8.3217e-12,3.1573e-10
8.3448e-12,3.4205e-10
8.3967e-12,3.7114e-10
8.5522e-12,4.0242e-10
8.5522e-12,4.3509e-10
8.7627e-12,4.7015e-10
8.7627e-12,5.0621e-10
9.3879e-12,5.437e-10
9.4399e-12,5.813e-10
9.9371e-12,6.2367e-10
1.113e-11,6.6845e-10
1.12e-11,7.1549e-10
1.1257e-11,7.6253e-10
1.1412e-11,8.1605e-10
1.1961e-11,8.6958e-10
1.1974e-11,9.2337e-10
1.2039e-11,9.7716e-10
1.2118e-11,1.0311e-09
1.2219e-11,1.0853e-09
1.2369e-11,1.1395e-09
1.2374e-11,1.1937e-09
1.2434e-11,1.2479e-09
1.2639e-11,1.3035e-09
1.2659e-11,1.3594e-09
1.2759e-11,1.4163e-09
1.3008e-11,1.4742e-09
1.3134e-11,1.533e-09
1.3144e-11,1.5917e-09
1.3289e-11,1.6543e-09
1.3652e-11,1.7199e-09
1.3859e-11,1.7871e-09
1.4071e-11,1.8562e-09
1.4211e-11,1.928e-09
1.4211e-11,2.0009e-09
1.4408e-11,2.0738e-09
1.4408e-11,2.1488e-09
1.447e-11,2.2295e-09
1.447e-11,2.3115e-09
1.4471e-11,2.3964e-09
1.4765e-11,2.4862e-09
1.4765e-11,2.5798e-09
1.4804e-11,2.6739e-09
1.4842e-11,2.7692e-09
1.5079e-11,2.8673e-09
1.5136e-11,2.967e-09
1.5185e-11,3.0715e-09
1.5402e-11,3.1864e-09
