Study Name	Tungsten_Calibration
Sample Name	2025-11-07
Run Name	spot00
Operator	Keshav
Date	11/7/2025
Time	10:27
Sign	NEG
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	10:29:21 AM
	
Time	Amplitude
0.000000E+0	-3.460129E-4
5.000000E-11	-2.603656E-4
1.000000E-10	-1.575889E-4
1.500000E-10	-6.166400E-5
2.000000E-10	2.055737E-5
2.500000E-10	8.907517E-5
3.000000E-10	1.199082E-4
3.500000E-10	1.027787E-4
4.000000E-10	5.824216E-5
4.500000E-10	1.713148E-5
5.000000E-10	-2.055331E-5
5.500000E-10	-6.166400E-5
6.000000E-10	-8.907112E-5
6.500000E-10	-8.221934E-5
7.000000E-10	-5.823811E-5
7.500000E-10	-4.453454E-5
8.000000E-10	-4.796044E-5
8.500000E-10	-6.508989E-5
9.000000E-10	-9.249701E-5
9.500000E-10	-1.507371E-4
1.000000E-9	-2.158290E-4
1.050000E-9	-2.809210E-4
1.100000E-9	-3.562905E-4
1.150000E-9	-4.248083E-4
1.200000E-9	-4.624931E-4
1.250000E-9	-4.624931E-4
1.300000E-9	-4.316601E-4
1.350000E-9	-3.734200E-4
1.400000E-9	-2.980504E-4
1.450000E-9	-2.192549E-4
1.500000E-9	-1.267559E-4
1.550000E-9	-2.740509E-5
1.600000E-9	5.824216E-5
1.650000E-9	1.130564E-4
1.700000E-9	1.610189E-4
1.750000E-9	1.952778E-4
1.800000E-9	2.055554E-4
1.850000E-9	1.918519E-4
1.900000E-9	1.712965E-4
1.950000E-9	1.507412E-4
2.000000E-9	1.233341E-4
2.050000E-9	7.879750E-5
2.100000E-9	2.055737E-5
2.150000E-9	-3.768276E-5
2.200000E-9	-8.907112E-5
2.250000E-9	-1.507371E-4
2.300000E-9	-2.192549E-4
2.350000E-9	-2.809210E-4
2.400000E-9	-3.288834E-4
2.450000E-9	-3.699941E-4
2.500000E-9	-4.042530E-4
2.550000E-9	-4.213825E-4
2.600000E-9	-4.282342E-4
2.650000E-9	-4.282342E-4
2.700000E-9	-4.145307E-4
2.750000E-9	-3.802718E-4
2.800000E-9	-3.186058E-4
2.850000E-9	-2.432362E-4
2.900000E-9	-1.712925E-4
2.950000E-9	-1.164782E-4
3.000000E-9	-6.508989E-5
3.050000E-9	-1.370153E-5
3.100000E-9	1.027970E-5
3.150000E-9	-2.055331E-5
3.200000E-9	-7.879345E-5
3.250000E-9	-1.575889E-4
3.300000E-9	-2.603656E-4
3.350000E-9	-3.699941E-4
3.400000E-9	-4.590672E-4
3.450000E-9	-5.275850E-4
3.500000E-9	-5.686957E-4
3.550000E-9	-5.755475E-4
3.600000E-9	-5.275850E-4
3.650000E-9	-4.213825E-4
3.700000E-9	-2.774951E-4
3.750000E-9	-1.267559E-4
3.800000E-9	2.740915E-5
3.850000E-9	1.747224E-4
3.900000E-9	2.809250E-4
3.950000E-9	3.391651E-4
4.000000E-9	3.597205E-4
4.050000E-9	3.288875E-4
4.100000E-9	2.363884E-4
4.150000E-9	1.164823E-4
4.200000E-9	-6.849754E-6
4.250000E-9	-1.404595E-4
4.300000E-9	-2.706433E-4
4.350000E-9	-3.768459E-4
4.400000E-9	-4.590672E-4
4.450000E-9	-5.036038E-4
4.500000E-9	-5.138815E-4
4.550000E-9	-5.207333E-4
4.600000E-9	-5.447145E-4
4.650000E-9	-5.549922E-4
4.700000E-9	-5.481404E-4
4.750000E-9	-5.481404E-4
4.800000E-9	-5.549922E-4
4.850000E-9	-5.584181E-4
4.900000E-9	-5.618439E-4
4.950000E-9	-5.549922E-4
5.000000E-9	-5.310109E-4
5.050000E-9	-4.899003E-4
5.100000E-9	-4.385119E-4
5.150000E-9	-3.768459E-4
5.200000E-9	-3.117540E-4
5.250000E-9	-2.569397E-4
5.300000E-9	-2.021255E-4
5.350000E-9	-1.644407E-4
5.400000E-9	-1.438854E-4
5.450000E-9	-1.301818E-4
5.500000E-9	-1.301818E-4
5.550000E-9	-1.404595E-4
5.600000E-9	-1.507371E-4
5.650000E-9	-1.644407E-4
5.700000E-9	-1.918478E-4
5.750000E-9	-2.124032E-4
5.800000E-9	-2.021255E-4
5.850000E-9	-1.781443E-4
5.900000E-9	-1.575889E-4
5.950000E-9	-1.370336E-4
6.000000E-9	-1.233300E-4
6.050000E-9	-1.164782E-4
6.100000E-9	-9.249701E-5
6.150000E-9	-5.823811E-5
6.200000E-9	-3.768276E-5
6.250000E-9	-2.397920E-5
6.300000E-9	2.026354E-9
6.350000E-9	1.713148E-5
6.400000E-9	2.398326E-5
6.450000E-9	2.740915E-5
6.500000E-9	1.027970E-5
6.550000E-9	-2.740509E-5
6.600000E-9	-5.138633E-5
6.650000E-9	-6.851578E-5
6.700000E-9	-1.027747E-4
6.750000E-9	-1.370336E-4
6.800000E-9	-1.541630E-4
6.850000E-9	-1.678666E-4
6.900000E-9	-1.610148E-4
6.950000E-9	-1.096265E-4
7.000000E-9	-4.110865E-5
7.050000E-9	1.370559E-5
7.100000E-9	8.907517E-5
7.150000E-9	1.815742E-4
7.200000E-9	2.363884E-4
7.250000E-9	2.740732E-4
7.300000E-9	3.049062E-4
7.350000E-9	3.083321E-4
7.400000E-9	2.637956E-4
7.450000E-9	2.124072E-4
7.500000E-9	1.610189E-4
7.550000E-9	9.250106E-5
7.600000E-9	2.398326E-5
7.650000E-9	-3.425687E-5
