====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     3.E+04 AAA ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =10000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
300010.E-03  116315.E-06  135503.E-05
600010.E-03  111264.E-06  156134.E-05
900010.E-03  114394.E-06  164615.E-05
120001.E-02  113735.E-06  169035.E-05
150001.E-02  115226.E-06  169011.E-05
180001.E-02  117438.E-06  165569.E-05
210001.E-02  118507.E-06  166462.E-05
240001.E-02  121084.E-06  175111.E-05
270001.E-02  123110.E-06  160279.E-05
300001.E-02  124789.E-06  201423.E-05
330001.E-02  126295.E-06  191319.E-05
360001.E-02  129014.E-06  197905.E-05
390001.E-02  130820.E-06  188255.E-05
420001.E-02  133922.E-06  204457.E-05
450001.E-02  135067.E-06  193490.E-05
480001.E-02  137048.E-06  233708.E-05
510001.E-02  141397.E-06  202761.E-05
540001.E-02  141262.E-06  223796.E-05
570001.E-02  145247.E-06  242424.E-05
600001.E-02  146947.E-06  226070.E-05
630001.E-02  151319.E-06  246013.E-05
660001.E-02  153454.E-06  270912.E-05
690001.E-02  157107.E-06  258872.E-05
720001.E-02  160744.E-06  296061.E-05
750001.E-02  164021.E-06  268833.E-05
780001.E-02  166680.E-06  288299.E-05
810001.E-02  171250.E-06  294029.E-05
840001.E-02  174557.E-06  321299.E-05
870001.E-02  179367.E-06  346340.E-05
900001.E-02  184231.E-06  344154.E-05
930001.E-02  189093.E-06  368580.E-05
960001.E-02  194047.E-06  361354.E-05
990001.E-02  198608.E-06  378986.E-05
102000.E-01  203920.E-06  406079.E-05
105000.E-01  210345.E-06  397851.E-05
108000.E-01  214013.E-06  452848.E-05
111000.E-01  220409.E-06  452609.E-05
114000.E-01  226553.E-06  506762.E-05
117000.E-01  234418.E-06  496608.E-05
120000.E-01  242216.E-06  569064.E-05
123000.E-01  250453.E-06  560075.E-05
126000.E-01  257206.E-06  596032.E-05
129000.E-01  265881.E-06  633888.E-05
132000.E-01  275799.E-06  674776.E-05
135000.E-01  284768.E-06  704076.E-05
138000.E-01  297103.E-06  715724.E-05
141000.E-01  307188.E-06  802168.E-05
144000.E-01  317062.E-06  848509.E-05
147000.E-01  334868.E-06  892023.E-05
150000.E-01  349770.E-06  976177.E-05
153000.E-01  360643.E-06  102097.E-04
156000.E-01  375546.E-06  107958.E-04
159000.E-01  388760.E-06  117145.E-04
162000.E-01  408156.E-06  129873.E-04
165000.E-01  420001.E-06  136031.E-04
168000.E-01  439917.E-06  148615.E-04
171000.E-01  450878.E-06  156016.E-04
174000.E-01  463618.E-06  170631.E-04
177000.E-01  470587.E-06  177825.E-04
180000.E-01  484544.E-06  183314.E-04
183000.E-01  483237.E-06  187516.E-04
186000.E-01  487315.E-06  201828.E-04
189000.E-01  483107.E-06  202055.E-04
192000.E-01  477390.E-06  202316.E-04
195000.E-01  459300.E-06  195808.E-04
198000.E-01  424756.E-06  180031.E-04
201000.E-01  396742.E-06  170599.E-04
204000.E-01  363557.E-06  153774.E-04
207000.E-01  322347.E-06  136621.E-04
210000.E-01  284091.E-06  119715.E-04
213000.E-01  246012.E-06  100992.E-04
216000.E-01  197748.E-06  791252.E-05
219000.E-01  155872.E-06  628834.E-05
222000.E-01  121859.E-06  487246.E-05
225000.E-01  821392.E-07  324599.E-05
228000.E-01  540071.E-07  200527.E-05
231000.E-01  321685.E-07  124275.E-05
234000.E-01  232523.E-07  901888.E-06
237000.E-01  127725.E-07  471951.E-06
240000.E-01  618626.E-08  226719.E-06
243000.E-01  313137.E-08  122118.E-06
246000.E-01  182118.E-08  781914.E-07
249000.E-01  779189.E-09  262151.E-07
252000.E-01  468936.E-09  176977.E-07
255000.E-01  236601.E-09  398087.E-08
258000.E-01  213000.E-09  424511.E-08
261000.E-01  615477.E-10  769469.E-08
264000.E-01  000000.E+00  000000.E+00
267000.E-01  000000.E+00  000000.E+00
270000.E-01  000000.E+00  000000.E+00
273000.E-01  000000.E+00  000000.E+00
276000.E-01  000000.E+00  000000.E+00
279000.E-01  000000.E+00  000000.E+00
282000.E-01  000000.E+00  000000.E+00
285000.E-01  000000.E+00  000000.E+00
288000.E-01  000000.E+00  000000.E+00
291000.E-01  000000.E+00  000000.E+00
294000.E-01  000000.E+00  000000.E+00
297000.E-01  000000.E+00  000000.E+00
300000.E-01  000000.E+00  000000.E+00
