====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 30000.E+00 A ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =010000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
300010.E-03  5070.75E-01  9968.05E-04
600010.E-03  5043.26E-01  2888.41E-03
900010.E-03  5013.48E-01  1711.40E-03
120001.E-02  4971.45E-01  2086.14E-03
150001.E-02  4943.99E-01  2805.73E-03
180001.E-02  4901.80E-01  1273.12E-03
210001.E-02  4867.98E-01  8883.28E-04
240001.E-02  4832.77E-01  2155.20E-03
270001.E-02  4790.56E-01  1164.25E-03
300001.E-02  4743.84E-01  3274.31E-03
330001.E-02  4703.11E-01  2237.91E-03
360001.E-02  4659.23E-01  1814.73E-03
390001.E-02  4618.88E-01  2036.84E-03
420001.E-02  4571.99E-01  1843.96E-03
450001.E-02  4523.82E-01  1155.99E-03
480001.E-02  4477.33E-01  2037.75E-03
510001.E-02  4433.97E-01  1452.94E-03
540001.E-02  4374.47E-01  1659.65E-03
570001.E-02  4331.67E-01  4059.04E-03
600001.E-02  4276.63E-01  1683.30E-03
630001.E-02  4213.34E-01  2417.70E-03
660001.E-02  4156.74E-01  3301.29E-03
690001.E-02  4111.17E-01  1784.33E-03
720001.E-02  4049.30E-01  4894.65E-03
750001.E-02  3980.93E-01  2117.40E-03
780001.E-02  3921.89E-01  2374.07E-03
810001.E-02  3854.10E-01  3405.90E-03
840001.E-02  3780.45E-01  3568.34E-03
870001.E-02  3707.58E-01  4983.00E-03
900001.E-02  3647.22E-01  4641.45E-03
930001.E-02  3567.08E-01  4078.61E-03
960001.E-02  3491.60E-01  3387.80E-03
990001.E-02  3407.90E-01  3797.76E-03
102000.E-01  3331.52E-01  4727.50E-03
105000.E-01  3235.85E-01  3450.29E-03
108000.E-01  3156.69E-01  5581.82E-03
111000.E-01  3051.30E-01  4166.77E-03
114000.E-01  2967.12E-01  5633.56E-03
117000.E-01  2875.08E-01  5120.67E-03
120000.E-01  2782.64E-01  6486.99E-03
123000.E-01  2676.08E-01  5446.22E-03
126000.E-01  2579.71E-01  5335.19E-03
129000.E-01  2480.42E-01  6242.40E-03
132000.E-01  2382.99E-01  6276.30E-03
135000.E-01  2276.38E-01  6257.17E-03
138000.E-01  2185.36E-01  6132.56E-03
141000.E-01  2083.98E-01  6586.71E-03
144000.E-01  1978.00E-01  8147.25E-03
147000.E-01  1883.41E-01  7344.02E-03
150000.E-01  1789.75E-01  8622.70E-03
153000.E-01  1699.01E-01  8246.06E-03
156000.E-01  1608.49E-01  8618.93E-03
159000.E-01  1522.61E-01  8837.61E-03
162000.E-01  1443.28E-01  1027.60E-02
165000.E-01  1354.82E-01  1022.30E-02
168000.E-01  1283.01E-01  1071.67E-02
171000.E-01  1203.02E-01  1109.34E-02
174000.E-01  1128.50E-01  1264.51E-02
177000.E-01  1052.11E-01  1224.44E-02
180000.E-01  9748.25E-02  1181.43E-02
183000.E-01  8909.63E-02  1221.85E-02
186000.E-01  8150.46E-02  1306.19E-02
189000.E-01  7395.11E-02  1240.64E-02
192000.E-01  6548.03E-02  1213.57E-02
195000.E-01  5716.78E-02  1139.99E-02
198000.E-01  4849.85E-02  1001.42E-02
201000.E-01  4126.13E-02  9688.29E-03
204000.E-01  3408.82E-02  8215.55E-03
207000.E-01  2776.41E-02  7361.34E-03
210000.E-01  2179.21E-02  6246.47E-03
213000.E-01  1661.30E-02  5006.09E-03
216000.E-01  1214.50E-02  3754.18E-03
219000.E-01  8642.72E-03  3005.90E-03
222000.E-01  5788.14E-03  2338.92E-03
225000.E-01  3773.91E-03  1510.81E-03
228000.E-01  2280.47E-03  8559.25E-04
231000.E-01  1322.79E-03  5592.34E-04
234000.E-01  8308.86E-04  4150.92E-04
237000.E-01  3910.57E-04  2210.10E-04
240000.E-01  1995.15E-04  1012.57E-04
243000.E-01  1060.07E-04  5029.50E-05
246000.E-01  4696.84E-05  3477.12E-05
249000.E-01  2380.92E-05  1054.44E-05
252000.E-01  1340.07E-05  6525.70E-06
255000.E-01  6640.26E-06  1186.23E-06
258000.E-01  5084.04E-06  1360.55E-06
261000.E-01  2941.18E-06  4232.98E-06
264000.E-01  0000.00E+00  0000.00E+00
267000.E-01  0000.00E+00  0000.00E+00
270000.E-01  0000.00E+00  0000.00E+00
273000.E-01  0000.00E+00  0000.00E+00
276000.E-01  0000.00E+00  0000.00E+00
279000.E-01  0000.00E+00  0000.00E+00
282000.E-01  0000.00E+00  0000.00E+00
285000.E-01  0000.00E+00  0000.00E+00
288000.E-01  0000.00E+00  0000.00E+00
291000.E-01  0000.00E+00  0000.00E+00
294000.E-01  0000.00E+00  0000.00E+00
297000.E-01  0000.00E+00  0000.00E+00
300000.E-01  0000.00E+00  0000.00E+00
