====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     3.E+04 A ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =10000.00
 Total Target Vacancies     = 2397 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
==========================================================
   TARGET     VACANCIES     VACANCIES 
   DEPTH         by            by     
   (Ang.)       IONS         RECOILS  
-----------  -----------  ------------
300010.E-03  3508.67E-06  1585.51E-05  
600010.E-03  4014.67E-06  1816.10E-05  
900010.E-03  4135.33E-06  1971.76E-05  
120001.E-02  4178.00E-06  2015.79E-05  
150001.E-02  4272.33E-06  1994.03E-05  
180001.E-02  4334.33E-06  1863.73E-05  
210001.E-02  4449.33E-06  1951.01E-05  
240001.E-02  4493.33E-06  2110.65E-05  
270001.E-02  4587.33E-06  1788.76E-05  
300001.E-02  4666.00E-06  2425.79E-05  
330001.E-02  4821.67E-06  2320.41E-05  
360001.E-02  4845.67E-06  2306.09E-05  
390001.E-02  4999.67E-06  2210.89E-05  
420001.E-02  5053.67E-06  2438.06E-05  
450001.E-02  5188.00E-06  2242.84E-05  
480001.E-02  5300.33E-06  2856.47E-05  
510001.E-02  5474.33E-06  2306.00E-05  
540001.E-02  5621.00E-06  2626.98E-05  
570001.E-02  5724.00E-06  2881.69E-05  
600001.E-02  5891.67E-06  2674.71E-05  
630001.E-02  5999.00E-06  2961.64E-05  
660001.E-02  6127.00E-06  3314.03E-05  
690001.E-02  6326.00E-06  3038.43E-05  
720001.E-02  6449.67E-06  3604.02E-05  
750001.E-02  6621.33E-06  3206.46E-05  
780001.E-02  6838.33E-06  3476.14E-05  
810001.E-02  6998.33E-06  3574.18E-05  
840001.E-02  7203.00E-06  3928.45E-05  
870001.E-02  7550.67E-06  4253.61E-05  
900001.E-02  7678.33E-06  4117.91E-05  
930001.E-02  7942.33E-06  4485.28E-05  
960001.E-02  8274.33E-06  4399.18E-05  
990001.E-02  8491.67E-06  4527.46E-05  
102000.E-01  8750.00E-06  5022.48E-05  
105000.E-01  9046.00E-06  4928.20E-05  
108000.E-01  9445.67E-06  5689.27E-05  
111000.E-01  9736.67E-06  5691.48E-05  
114000.E-01  1021.17E-05  6373.46E-05  
117000.E-01  1058.17E-05  6089.47E-05  
120000.E-01  1092.50E-05  7086.69E-05  
123000.E-01  1132.87E-05  6955.02E-05  
126000.E-01  1191.23E-05  7593.93E-05  
129000.E-01  1234.87E-05  8219.03E-05  
132000.E-01  1293.17E-05  8576.44E-05  
135000.E-01  1346.03E-05  8873.57E-05  
138000.E-01  1424.20E-05  9175.53E-05  
141000.E-01  1494.90E-05  1033.99E-04  
144000.E-01  1558.80E-05  1101.21E-04  
147000.E-01  1660.77E-05  1140.08E-04  
150000.E-01  1755.50E-05  1261.69E-04  
153000.E-01  1855.63E-05  1325.38E-04  
156000.E-01  1944.70E-05  1385.32E-04  
159000.E-01  2056.57E-05  1523.49E-04  
162000.E-01  2182.80E-05  1689.28E-04  
165000.E-01  2304.30E-05  1769.65E-04  
168000.E-01  2491.93E-05  1951.35E-04  
171000.E-01  2574.50E-05  2045.64E-04  
174000.E-01  2705.23E-05  2255.77E-04  
177000.E-01  2843.00E-05  2340.44E-04  
180000.E-01  2986.07E-05  2428.75E-04  
183000.E-01  3050.33E-05  2501.69E-04  
186000.E-01  3113.57E-05  2694.53E-04  
189000.E-01  3182.27E-05  2720.60E-04  
192000.E-01  3180.17E-05  2710.90E-04  
195000.E-01  3116.03E-05  2635.87E-04  
198000.E-01  2904.10E-05  2396.86E-04  
201000.E-01  2770.77E-05  2285.83E-04  
204000.E-01  2536.70E-05  2049.60E-04  
207000.E-01  2275.60E-05  1836.06E-04  
210000.E-01  2020.33E-05  1595.20E-04  
213000.E-01  1747.73E-05  1351.97E-04  
216000.E-01  1409.23E-05  1065.24E-04  
219000.E-01  1119.10E-05  8399.61E-05  
222000.E-01  8815.00E-06  6495.01E-05  
225000.E-01  6022.67E-06  4304.01E-05  
228000.E-01  3960.33E-06  2638.34E-05  
231000.E-01  2341.33E-06  1623.01E-05  
234000.E-01  1672.67E-06  1199.75E-05  
237000.E-01  8936.67E-07  6194.20E-06  
240000.E-01  4420.00E-07  2975.29E-06  
243000.E-01  2323.33E-07  1741.53E-06  
246000.E-01  1513.33E-07  9834.26E-07  
249000.E-01  6366.67E-08  3436.03E-07  
252000.E-01  4566.67E-08  2479.30E-07  
255000.E-01  1066.67E-08  4653.52E-08  
258000.E-01  1500.00E-08  4863.60E-08  
261000.E-01  6000.00E-09  8496.44E-08  
264000.E-01  0000.00E+00  0000.00E+00  
267000.E-01  0000.00E+00  0000.00E+00  
270000.E-01  0000.00E+00  0000.00E+00  
273000.E-01  0000.00E+00  0000.00E+00  
276000.E-01  0000.00E+00  0000.00E+00  
279000.E-01  0000.00E+00  0000.00E+00  
282000.E-01  0000.00E+00  0000.00E+00  
285000.E-01  0000.00E+00  0000.00E+00  
288000.E-01  0000.00E+00  0000.00E+00  
291000.E-01  0000.00E+00  0000.00E+00  
294000.E-01  0000.00E+00  0000.00E+00  
297000.E-01  0000.00E+00  0000.00E+00  
300000.E-01  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  2.5  eV/Vacancy
