Study Name	PremaTech_CVD_SiC_1_Heating
Sample Name	2024-12-17
Run Name	spot01_RT
Operator	Keshav
Date	12/17/2024
Time	11:31
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	100.000001E-12
time stamp (ms)	11:31:34 AM
	
Time	Amplitude
0.000000E+0	2.809318E-4
1.000000E-10	2.843577E-4
2.000000E-10	3.768570E-4
3.000000E-10	5.550038E-4
4.000000E-10	7.828262E-4
5.000000E-10	9.558341E-4
6.000000E-10	9.969449E-4
7.000000E-10	8.838902E-4
8.000000E-10	6.834751E-4
9.000000E-10	4.659304E-4
1.000000E-9	2.963484E-4
1.100000E-9	2.620894E-4
1.200000E-9	2.723671E-4
1.300000E-9	3.511628E-4
1.400000E-9	3.374592E-4
1.500000E-9	2.552376E-4
1.600000E-9	1.199145E-4
1.700000E-9	1.199866E-5
1.800000E-9	-2.054739E-5
1.900000E-9	1.028571E-5
2.000000E-9	1.473217E-4
2.100000E-9	3.014872E-4
2.200000E-9	3.956995E-4
2.300000E-9	4.316714E-4
2.400000E-9	4.076901E-4
2.500000E-9	3.785700E-4
2.600000E-9	4.128290E-4
2.700000E-9	5.001894E-4
2.800000E-9	6.081053E-4
2.900000E-9	6.817621E-4
3.000000E-9	6.406513E-4
3.100000E-9	4.950506E-4
3.200000E-9	3.545887E-4
3.300000E-9	2.775059E-4
3.400000E-9	3.648664E-4
3.500000E-9	5.224578E-4
3.600000E-9	6.629197E-4
3.700000E-9	7.776873E-4
3.800000E-9	7.708355E-4
3.900000E-9	6.834751E-4
4.000000E-9	6.063923E-4
4.100000E-9	6.200959E-4
4.200000E-9	6.714844E-4
4.300000E-9	7.057434E-4
4.400000E-9	6.920398E-4
4.500000E-9	5.584297E-4
4.600000E-9	3.271815E-4
4.700000E-9	1.027850E-4
4.800000E-9	-6.165819E-5
4.900000E-9	-4.966754E-5
5.000000E-9	1.010721E-4
5.100000E-9	3.014872E-4
5.200000E-9	4.779211E-4
5.300000E-9	5.584297E-4
5.400000E-9	5.293096E-4
5.500000E-9	3.785700E-4
5.600000E-9	2.398210E-4
5.700000E-9	1.884325E-4
5.800000E-9	2.466728E-4
5.900000E-9	4.265326E-4
6.000000E-9	5.961146E-4
6.100000E-9	6.817621E-4
6.200000E-9	6.749103E-4
6.300000E-9	5.721333E-4
6.400000E-9	4.094031E-4
6.500000E-9	2.483858E-4
6.600000E-9	1.404699E-4
6.700000E-9	1.250534E-4
6.800000E-9	1.678771E-4
6.900000E-9	2.877836E-4
7.000000E-9	4.196808E-4
7.100000E-9	5.909758E-4
7.200000E-9	6.954657E-4
7.300000E-9	6.920398E-4
7.400000E-9	5.515779E-4
7.500000E-9	3.186167E-4
7.600000E-9	5.653536E-5
7.700000E-9	-5.994524E-5
7.800000E-9	2.741521E-5
7.900000E-9	2.620894E-4
8.000000E-9	5.652815E-4
8.100000E-9	8.153722E-4
8.200000E-9	8.975938E-4
8.300000E-9	7.811132E-4
8.400000E-9	5.190319E-4
8.500000E-9	2.997743E-4
8.600000E-9	2.021361E-4
8.700000E-9	3.254685E-4
8.800000E-9	5.053283E-4
8.900000E-9	6.509290E-4
9.000000E-9	6.834751E-4
9.100000E-9	5.755592E-4
9.200000E-9	3.528757E-4
9.300000E-9	1.267663E-4
9.400000E-9	-2.226034E-5
9.500000E-9	-3.082509E-5
9.600000E-9	8.736847E-5
9.700000E-9	2.843577E-4
9.800000E-9	4.436621E-4
9.900000E-9	5.019024E-4
1.000000E-8	4.625045E-4
1.010000E-8	3.802829E-4
1.020000E-8	3.271815E-4
1.030000E-8	3.614405E-4
1.040000E-8	4.316714E-4
1.050000E-8	5.858369E-4
1.060000E-8	6.543549E-4
1.070000E-8	6.132441E-4
1.080000E-8	5.001894E-4
1.090000E-8	3.665793E-4
1.100000E-8	3.066261E-4
1.110000E-8	3.186167E-4
1.120000E-8	4.333844E-4
1.130000E-8	5.395873E-4
1.140000E-8	6.029664E-4
1.150000E-8	5.498650E-4
1.160000E-8	3.905606E-4
1.170000E-8	1.713030E-4
1.180000E-8	2.570226E-5
1.190000E-8	5.824831E-5
1.200000E-8	1.473217E-4
1.210000E-8	2.775059E-4
1.220000E-8	3.614405E-4
1.230000E-8	3.785700E-4
1.240000E-8	3.682923E-4
1.250000E-8	4.008383E-4
1.260000E-8	5.087542E-4
1.270000E-8	6.492161E-4
1.280000E-8	7.519931E-4
1.290000E-8	7.451413E-4
1.300000E-8	6.029664E-4
1.310000E-8	3.323203E-4
1.320000E-8	3.255406E-5
1.330000E-8	-1.490186E-4
1.340000E-8	-1.507316E-4
1.350000E-8	8.572763E-6
1.360000E-8	2.158397E-4
1.370000E-8	3.939865E-4
1.380000E-8	4.145419E-4
1.390000E-8	3.580146E-4
1.400000E-8	1.952843E-4
1.410000E-8	1.062109E-4
1.420000E-8	1.421829E-4
1.430000E-8	2.500987E-4
1.440000E-8	3.922736E-4
1.450000E-8	4.899117E-4
1.460000E-8	4.470880E-4
1.470000E-8	3.237556E-4
1.480000E-8	2.124138E-4
1.490000E-8	1.593124E-4
