Study Name	PremaTech_CVD_SiC_1_Heating
Sample Name	2024-12-17
Run Name	spot04_300
Operator	Keshav
Date	12/17/2024
Time	17:55
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	10
dt	100.000001E-12
time stamp (ms)	6:05:18 PM
	
Time	Amplitude
0.000000E+0	1.720963E-6
1.000000E-10	9.079437E-5
2.000000E-10	2.894966E-4
3.000000E-10	4.676434E-4
4.000000E-10	6.389384E-4
5.000000E-10	7.040305E-4
6.000000E-10	6.766233E-4
7.000000E-10	5.550038E-4
8.000000E-10	5.053283E-4
9.000000E-10	4.899117E-4
1.000000E-9	5.104671E-4
1.100000E-9	4.659304E-4
1.200000E-9	4.008383E-4
1.300000E-9	3.100520E-4
1.400000E-9	2.620894E-4
1.500000E-9	3.391721E-4
1.600000E-9	4.248196E-4
1.700000E-9	5.378743E-4
1.800000E-9	6.012535E-4
1.900000E-9	6.012535E-4
2.000000E-9	5.087542E-4
2.100000E-9	3.837088E-4
2.200000E-9	3.032002E-4
2.300000E-9	2.261174E-4
2.400000E-9	1.798678E-4
2.500000E-9	1.421829E-4
2.600000E-9	1.284793E-4
2.700000E-9	1.199145E-4
2.800000E-9	1.575994E-4
2.900000E-9	1.850066E-4
3.000000E-9	2.175527E-4
3.100000E-9	2.997743E-4
3.200000E-9	3.545887E-4
3.300000E-9	3.768570E-4
3.400000E-9	3.837088E-4
3.500000E-9	3.768570E-4
3.600000E-9	2.757930E-4
3.700000E-9	1.747289E-4
3.800000E-9	1.764419E-4
3.900000E-9	2.518117E-4
4.000000E-9	3.768570E-4
4.100000E-9	4.488009E-4
4.200000E-9	4.350973E-4
4.300000E-9	2.946354E-4
4.400000E-9	6.852602E-5
4.500000E-9	-1.147596E-4
4.600000E-9	-1.455927E-4
4.700000E-9	-4.795459E-5
4.800000E-9	1.301922E-4
4.900000E-9	2.792189E-4
5.000000E-9	3.905606E-4
5.100000E-9	4.094031E-4
5.200000E-9	2.843577E-4
5.300000E-9	1.490347E-4
5.400000E-9	1.542456E-5
5.500000E-9	-2.568624E-5
5.600000E-9	-3.938984E-5
5.700000E-9	3.433913E-6
5.800000E-9	6.852602E-5
5.900000E-9	1.319052E-4
6.000000E-9	1.969973E-4
6.100000E-9	2.792189E-4
6.200000E-9	3.751441E-4
6.300000E-9	4.453750E-4
6.400000E-9	4.762081E-4
6.500000E-9	4.162549E-4
6.600000E-9	2.466728E-4
6.700000E-9	8.013103E-9
6.800000E-9	-2.346661E-4
6.900000E-9	-3.511467E-4
7.000000E-9	-2.535086E-4
7.100000E-9	-4.624164E-5
7.200000E-9	2.124138E-4
7.300000E-9	3.580146E-4
7.400000E-9	3.837088E-4
7.500000E-9	2.929225E-4
7.600000E-9	1.541735E-4
7.700000E-9	8.565552E-5
7.800000E-9	1.250534E-4
7.900000E-9	2.261174E-4
8.000000E-9	3.425980E-4
8.100000E-9	3.100520E-4
8.200000E-9	1.695901E-4
8.300000E-9	-5.994524E-5
