Study Name	PremaTech_CVD_SiC_1_Heating
Sample Name	2024-12-17
Run Name	spot04_50
Operator	Keshav
Date	12/17/2024
Time	14:24
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	2
dt	100.000001E-12
time stamp (ms)	2:26:12 PM
	
Time	Amplitude
0.000000E+0	4.830599E-4
1.000000E-10	4.179678E-4
2.000000E-10	3.374592E-4
3.000000E-10	3.151908E-4
4.000000E-10	2.963484E-4
5.000000E-10	2.483858E-4
6.000000E-10	2.226915E-4
7.000000E-10	2.261174E-4
8.000000E-10	2.655153E-4
9.000000E-10	3.083390E-4
1.000000E-9	3.169038E-4
1.100000E-9	2.346822E-4
1.200000E-9	8.908142E-5
1.300000E-9	-3.253804E-5
1.400000E-9	-8.392654E-5
1.500000E-9	-5.309344E-5
1.600000E-9	9.935912E-5
1.700000E-9	3.237556E-4
1.800000E-9	5.156060E-4
1.900000E-9	6.800492E-4
2.000000E-9	7.982427E-4
2.100000E-9	9.387046E-4
2.200000E-9	1.065463E-3
2.300000E-9	1.187082E-3
2.400000E-9	1.212777E-3
2.500000E-9	1.096296E-3
2.600000E-9	8.633348E-4
2.700000E-9	5.652815E-4
2.800000E-9	3.460239E-4
2.900000E-9	2.963484E-4
3.000000E-9	3.734311E-4
3.100000E-9	5.121801E-4
3.200000E-9	5.447261E-4
3.300000E-9	4.864858E-4
3.400000E-9	3.700052E-4
3.500000E-9	2.432469E-4
3.600000E-9	1.935714E-4
3.700000E-9	2.209786E-4
3.800000E-9	3.169038E-4
3.900000E-9	3.682923E-4
4.000000E-9	3.854218E-4
4.100000E-9	4.128290E-4
4.200000E-9	4.796340E-4
4.300000E-9	5.909758E-4
4.400000E-9	6.783362E-4
4.500000E-9	6.731974E-4
4.600000E-9	6.423643E-4
4.700000E-9	5.806981E-4
4.800000E-9	5.430132E-4
4.900000E-9	5.275966E-4
5.000000E-9	5.584297E-4
5.100000E-9	6.252348E-4
5.200000E-9	6.389384E-4
5.300000E-9	6.509290E-4
5.400000E-9	5.875499E-4
5.500000E-9	5.070412E-4
5.600000E-9	4.111160E-4
5.700000E-9	2.929225E-4
5.800000E-9	1.987102E-4
5.900000E-9	1.062109E-4
6.000000E-9	1.267663E-4
6.100000E-9	1.918584E-4
6.200000E-9	2.346822E-4
6.300000E-9	2.706541E-4
6.400000E-9	3.117649E-4
6.500000E-9	3.357462E-4
6.600000E-9	3.905606E-4
6.700000E-9	4.333844E-4
6.800000E-9	4.213937E-4
6.900000E-9	3.905606E-4
7.000000E-9	3.494498E-4
7.100000E-9	3.237556E-4
7.200000E-9	3.408851E-4
7.300000E-9	4.128290E-4
7.400000E-9	4.659304E-4
7.500000E-9	4.916247E-4
7.600000E-9	4.916247E-4
7.700000E-9	4.676434E-4
7.800000E-9	5.036153E-4
7.900000E-9	5.687074E-4
8.000000E-9	6.235218E-4
8.100000E-9	6.320866E-4
8.200000E-9	5.824110E-4
8.300000E-9	5.173189E-4
8.400000E-9	4.642175E-4
8.500000E-9	4.299585E-4
8.600000E-9	4.470880E-4
8.700000E-9	4.350973E-4
8.800000E-9	4.350973E-4
8.900000E-9	3.734311E-4
9.000000E-9	3.357462E-4
9.100000E-9	2.912095E-4
9.200000E-9	2.980613E-4
9.300000E-9	2.792189E-4
9.400000E-9	2.586635E-4
9.500000E-9	1.319052E-4
9.600000E-9	-8.556737E-6
9.700000E-9	-7.364884E-5
9.800000E-9	2.570226E-5
9.900000E-9	2.278304E-4
1.000000E-8	5.001894E-4
1.010000E-8	6.851880E-4
1.020000E-8	7.519931E-4
1.030000E-8	7.125952E-4
1.040000E-8	5.738463E-4
1.050000E-8	4.145419E-4
1.060000E-8	3.203297E-4
1.070000E-8	2.792189E-4
1.080000E-8	2.638023E-4
1.090000E-8	2.329692E-4
1.100000E-8	2.278304E-4
1.110000E-8	2.021361E-4
1.120000E-8	1.832937E-4
1.130000E-8	1.541735E-4
