Study Name	PremaTech_CVD_SiC_1_Heating
Sample Name	2024-12-17
Run Name	spot04_400
Operator	Keshav
Date	12/17/2024
Time	18:24
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	9
dt	100.000001E-12
time stamp (ms)	6:33:21 PM
	
Time	Amplitude
0.000000E+0	4.522268E-4
1.000000E-10	4.950506E-4
2.000000E-10	4.916247E-4
3.000000E-10	4.299585E-4
4.000000E-10	4.333844E-4
5.000000E-10	4.779211E-4
6.000000E-10	5.961146E-4
7.000000E-10	7.040305E-4
8.000000E-10	7.879650E-4
9.000000E-10	7.588449E-4
1.000000E-9	5.944017E-4
1.100000E-9	3.186167E-4
1.200000E-9	4.283176E-5
1.300000E-9	-8.392654E-5
1.400000E-9	-6.165819E-5
1.500000E-9	8.394257E-5
1.600000E-9	2.980613E-4
1.700000E-9	4.676434E-4
1.800000E-9	5.601427E-4
1.900000E-9	6.063923E-4
2.000000E-9	5.550038E-4
2.100000E-9	4.625045E-4
2.200000E-9	3.991254E-4
2.300000E-9	4.368103E-4
2.400000E-9	4.727822E-4
2.500000E-9	5.344484E-4
2.600000E-9	5.738463E-4
2.700000E-9	5.858369E-4
2.800000E-9	5.755592E-4
2.900000E-9	5.241707E-4
3.000000E-9	4.539398E-4
3.100000E-9	3.425980E-4
3.200000E-9	2.346822E-4
3.300000E-9	1.301922E-4
3.400000E-9	6.852602E-5
3.500000E-9	3.255406E-5
3.600000E-9	2.056341E-5
3.700000E-9	1.885046E-5
3.800000E-9	8.908142E-5
3.900000E-9	1.593124E-4
4.000000E-9	2.775059E-4
4.100000E-9	3.734311E-4
4.200000E-9	4.453750E-4
4.300000E-9	4.590786E-4
4.400000E-9	4.042642E-4
4.500000E-9	3.032002E-4
4.600000E-9	2.620894E-4
4.700000E-9	2.792189E-4
4.800000E-9	4.282455E-4
4.900000E-9	5.961146E-4
5.000000E-9	7.314377E-4
5.100000E-9	7.023175E-4
5.200000E-9	5.669945E-4
5.300000E-9	3.682923E-4
5.400000E-9	1.695901E-4
5.500000E-9	4.968356E-5
5.600000E-9	3.769291E-5
5.700000E-9	1.216275E-4
5.800000E-9	2.672282E-4
5.900000E-9	3.956995E-4
6.000000E-9	5.224578E-4
6.100000E-9	6.320866E-4
6.200000E-9	7.245859E-4
6.300000E-9	7.794003E-4
6.400000E-9	7.194470E-4
6.500000E-9	5.841240E-4
6.600000E-9	4.333844E-4
6.700000E-9	2.415340E-4
6.800000E-9	1.952843E-4
6.900000E-9	2.261174E-4
7.000000E-9	3.391721E-4
7.100000E-9	4.299585E-4
7.200000E-9	5.207448E-4
7.300000E-9	5.464391E-4
7.400000E-9	5.430132E-4
7.500000E-9	5.532909E-4
7.600000E-9	5.704204E-4
7.700000E-9	5.395873E-4
7.800000E-9	4.333844E-4
7.900000E-9	3.408851E-4
8.000000E-9	2.689412E-4
8.100000E-9	2.226915E-4
8.200000E-9	2.398210E-4
8.300000E-9	2.723671E-4
8.400000E-9	3.545887E-4
8.500000E-9	4.710693E-4
8.600000E-9	5.550038E-4
8.700000E-9	6.423643E-4
8.800000E-9	7.674096E-4
8.900000E-9	8.907420E-4
9.000000E-9	1.029491E-3
9.100000E-9	1.055185E-3
9.200000E-9	9.472694E-4
9.300000E-9	6.817621E-4
9.400000E-9	3.391721E-4
9.500000E-9	8.565552E-5
9.600000E-9	-6.843787E-6
9.700000E-9	1.164886E-4
9.800000E-9	3.734311E-4
9.900000E-9	5.789851E-4
1.000000E-8	6.303736E-4
1.010000E-8	4.488009E-4
1.020000E-8	1.713030E-4
1.030000E-8	-4.110279E-5
1.040000E-8	-6.337114E-5
1.050000E-8	1.404699E-4
1.060000E-8	5.173189E-4
1.070000E-8	9.164363E-4
1.080000E-8	1.175092E-3
1.090000E-8	1.235045E-3
1.100000E-8	1.125416E-3
1.110000E-8	9.455564E-4
1.120000E-8	7.965298E-4
1.130000E-8	7.280118E-4
1.140000E-8	7.348636E-4
1.150000E-8	7.828262E-4
1.160000E-8	8.359276E-4
1.170000E-8	8.325017E-4
1.180000E-8	7.828262E-4
1.190000E-8	7.211600E-4
1.200000E-8	6.200959E-4
1.210000E-8	4.916247E-4
1.220000E-8	4.196808E-4
1.230000E-8	3.751441E-4
1.240000E-8	4.179678E-4
1.250000E-8	4.762081E-4
1.260000E-8	5.481520E-4
1.270000E-8	5.395873E-4
1.280000E-8	4.642175E-4
1.290000E-8	3.425980E-4
1.300000E-8	2.483858E-4
1.310000E-8	1.558865E-4
1.320000E-8	1.456088E-4
1.330000E-8	2.381081E-4
1.340000E-8	3.134779E-4
1.350000E-8	3.734311E-4
1.360000E-8	3.425980E-4
1.370000E-8	2.980613E-4
1.380000E-8	2.723671E-4
1.390000E-8	2.175527E-4
1.400000E-8	2.021361E-4
1.410000E-8	1.969973E-4
1.420000E-8	3.117649E-4
1.430000E-8	4.933376E-4
1.440000E-8	6.526420E-4
1.450000E-8	7.931039E-4
1.460000E-8	8.102334E-4
1.470000E-8	7.125952E-4
1.480000E-8	5.652815E-4
1.490000E-8	4.179678E-4
1.500000E-8	2.620894E-4
1.510000E-8	1.438958E-4
1.520000E-8	1.027850E-4
1.530000E-8	1.438958E-4
1.540000E-8	2.449599E-4
1.550000E-8	3.477369E-4
1.560000E-8	4.505139E-4
1.570000E-8	5.241707E-4
1.580000E-8	5.327355E-4
1.590000E-8	5.001894E-4
1.600000E-8	4.231067E-4
1.610000E-8	3.545887E-4
1.620000E-8	3.288944E-4
1.630000E-8	2.912095E-4
1.640000E-8	3.134779E-4
1.650000E-8	3.443110E-4
1.660000E-8	3.717182E-4
1.670000E-8	4.111160E-4
1.680000E-8	4.248196E-4
1.690000E-8	4.625045E-4
1.700000E-8	4.950506E-4
1.710000E-8	5.275966E-4
1.720000E-8	5.926887E-4
1.730000E-8	6.834751E-4
1.740000E-8	7.725485E-4
1.750000E-8	8.427794E-4
1.760000E-8	8.975938E-4
1.770000E-8	9.181492E-4
1.780000E-8	9.455564E-4
1.790000E-8	9.130104E-4
1.800000E-8	8.136593E-4
1.810000E-8	6.714844E-4
1.820000E-8	5.395873E-4
1.830000E-8	3.768570E-4
1.840000E-8	3.545887E-4
1.850000E-8	3.854218E-4
1.860000E-8	4.539398E-4
1.870000E-8	5.241707E-4
1.880000E-8	6.166700E-4
1.890000E-8	8.170852E-4
1.900000E-8	1.474858E-3
1.910000E-8	3.064476E-3
1.920000E-8	6.017602E-3
1.930000E-8	1.055692E-2
1.940000E-8	1.648201E-2
1.950000E-8	2.337321E-2
1.960000E-8	3.073376E-2
1.970000E-8	3.810116E-2
1.980000E-8	4.489985E-2
1.990000E-8	5.059199E-2
2.000000E-8	5.456603E-2
2.010000E-8	5.654278E-2
2.020000E-8	5.645199E-2
2.030000E-8	5.469793E-2
2.040000E-8	5.168656E-2
2.050000E-8	4.788895E-2
2.060000E-8	4.396116E-2
2.070000E-8	4.040336E-2
2.080000E-8	3.751875E-2
2.090000E-8	3.529877E-2
2.100000E-8	3.345906E-2
2.110000E-8	3.187458E-2
2.120000E-8	3.035862E-2
2.130000E-8	2.876215E-2
2.140000E-8	2.710402E-2
2.150000E-8	2.541505E-2
2.160000E-8	2.370210E-2
2.170000E-8	2.203026E-2
2.180000E-8	2.061022E-2
2.190000E-8	1.947454E-2
2.200000E-8	1.865746E-2
2.210000E-8	1.808191E-2
2.220000E-8	1.758173E-2
2.230000E-8	1.700960E-2
2.240000E-8	1.627646E-2
2.250000E-8	1.539943E-2
2.260000E-8	1.443504E-2
2.270000E-8	1.351347E-2
2.280000E-8	1.280774E-2
2.290000E-8	1.238292E-2
2.300000E-8	1.225617E-2
2.310000E-8	1.234524E-2
2.320000E-8	1.246686E-2
2.330000E-8	1.245658E-2
2.340000E-8	1.213969E-2
2.350000E-8	1.156242E-2
2.360000E-8	1.080701E-2
2.370000E-8	1.014239E-2
2.380000E-8	9.666185E-3
2.390000E-8	9.524010E-3
2.400000E-8	9.630213E-3
2.410000E-8	9.835767E-3
2.420000E-8	1.006016E-2
2.430000E-8	1.014581E-2
2.440000E-8	1.005331E-2
2.450000E-8	9.727851E-3
2.460000E-8	9.244799E-3
2.470000E-8	8.724063E-3
2.480000E-8	8.189622E-3
2.490000E-8	7.776801E-3
2.500000E-8	7.567821E-3
2.510000E-8	7.547266E-3
2.520000E-8	7.730552E-3
2.530000E-8	7.930967E-3
2.540000E-8	8.064577E-3
2.550000E-8	7.978929E-3
2.560000E-8	7.723700E-3
2.570000E-8	7.398239E-3
2.580000E-8	7.067640E-3
2.590000E-8	6.850095E-3
2.600000E-8	6.841531E-3
2.610000E-8	6.981992E-3
2.620000E-8	7.143010E-3
2.630000E-8	7.245787E-3
2.640000E-8	7.199537E-3
2.650000E-8	7.024816E-3
2.660000E-8	6.807272E-3
2.670000E-8	6.644541E-3
2.680000E-8	6.582875E-3
2.690000E-8	6.622273E-3
2.700000E-8	6.695930E-3
2.710000E-8	6.759309E-3
2.720000E-8	6.737041E-3
2.730000E-8	6.651393E-3
2.740000E-8	6.538338E-3
2.750000E-8	6.384173E-3
2.760000E-8	6.260840E-3
2.770000E-8	6.163202E-3
2.780000E-8	6.058712E-3
2.790000E-8	5.979917E-3
2.800000E-8	5.914825E-3
2.810000E-8	5.872001E-3
2.820000E-8	5.937093E-3
2.830000E-8	6.089545E-3
2.840000E-8	6.269405E-3
2.850000E-8	6.363617E-3
2.860000E-8	6.363617E-3
2.870000E-8	6.253989E-3
2.880000E-8	6.068990E-3
2.890000E-8	5.938806E-3
2.900000E-8	5.906260E-3
2.910000E-8	6.056999E-3
2.920000E-8	6.286535E-3
2.930000E-8	6.483524E-3
2.940000E-8	6.555468E-3
2.950000E-8	6.473246E-3
2.960000E-8	6.200887E-3
2.970000E-8	5.931954E-3
2.980000E-8	5.693854E-3
2.990000E-8	5.611632E-3
3.000000E-8	5.611632E-3
3.010000E-8	5.690428E-3
3.020000E-8	5.770937E-3
3.030000E-8	5.801770E-3
3.040000E-8	5.757233E-3
3.050000E-8	5.663021E-3
3.060000E-8	5.491726E-3
3.070000E-8	5.311866E-3
3.080000E-8	5.203950E-3
3.090000E-8	5.210802E-3
3.100000E-8	5.349551E-3
3.110000E-8	5.484874E-3
3.120000E-8	5.657882E-3
3.130000E-8	5.680150E-3
3.140000E-8	5.603068E-3
3.150000E-8	5.358116E-3
3.160000E-8	5.066914E-3
3.170000E-8	4.837379E-3
3.180000E-8	4.717472E-3
3.190000E-8	4.785990E-3
3.200000E-8	4.948721E-3
3.210000E-8	5.195386E-3
3.220000E-8	5.431773E-3
3.230000E-8	5.579086E-3
3.240000E-8	5.635614E-3
3.250000E-8	5.604781E-3
3.260000E-8	5.493439E-3
3.270000E-8	5.356403E-3
3.280000E-8	5.212515E-3
3.290000E-8	5.012100E-3
3.300000E-8	4.909323E-3
3.310000E-8	4.818537E-3
3.320000E-8	4.774000E-3
3.330000E-8	4.671223E-3
3.340000E-8	4.547890E-3
3.350000E-8	4.398864E-3
3.360000E-8	4.195023E-3
3.370000E-8	4.081968E-3
3.380000E-8	4.032292E-3
3.390000E-8	4.133356E-3
3.400000E-8	4.398864E-3
3.410000E-8	4.763722E-3
3.420000E-8	5.108025E-3
3.430000E-8	5.332422E-3
3.440000E-8	5.334134E-3
3.450000E-8	5.147423E-3
3.460000E-8	4.868212E-3
3.470000E-8	4.582149E-3
3.480000E-8	4.417706E-3
3.490000E-8	4.371457E-3
3.500000E-8	4.467382E-3
3.510000E-8	4.566733E-3
3.520000E-8	4.645529E-3
3.530000E-8	4.599279E-3
3.540000E-8	4.496502E-3
3.550000E-8	4.316642E-3
3.560000E-8	4.191597E-3
3.570000E-8	4.133356E-3
3.580000E-8	4.246411E-3
3.590000E-8	4.395438E-3
3.600000E-8	4.523909E-3
3.610000E-8	4.606131E-3
3.620000E-8	4.616408E-3
3.630000E-8	4.489650E-3
3.640000E-8	4.354327E-3
3.650000E-8	4.273818E-3
3.660000E-8	4.272105E-3
3.670000E-8	4.374882E-3
3.680000E-8	4.529048E-3
3.690000E-8	4.636964E-3
3.700000E-8	4.702056E-3
3.710000E-8	4.691778E-3
3.720000E-8	4.561594E-3
3.730000E-8	4.311503E-3
3.740000E-8	3.955210E-3
3.750000E-8	3.645166E-3
3.760000E-8	3.465306E-3
3.770000E-8	3.484148E-3
3.780000E-8	3.679425E-3
3.790000E-8	4.001459E-3
3.800000E-8	4.297800E-3
3.810000E-8	4.475946E-3
3.820000E-8	4.445113E-3
3.830000E-8	4.198449E-3
3.840000E-8	3.955210E-3
3.850000E-8	3.706832E-3
3.860000E-8	3.595490E-3
3.870000E-8	3.568083E-3
3.880000E-8	3.643453E-3
3.890000E-8	3.723961E-3
3.900000E-8	3.852433E-3
3.910000E-8	4.018589E-3
3.920000E-8	4.176180E-3
3.930000E-8	4.220717E-3
3.940000E-8	4.172754E-3
3.950000E-8	4.032292E-3
3.960000E-8	3.811322E-3
3.970000E-8	3.621184E-3
3.980000E-8	3.573222E-3
3.990000E-8	3.682851E-3
4.000000E-8	3.866136E-3
4.010000E-8	4.023728E-3
4.020000E-8	4.100810E-3
4.030000E-8	3.974052E-3
4.040000E-8	3.723961E-3
4.050000E-8	3.451602E-3
4.060000E-8	3.254613E-3
4.070000E-8	3.213502E-3
4.080000E-8	3.336835E-3
4.090000E-8	3.557805E-3
4.100000E-8	3.780489E-3
4.110000E-8	3.876414E-3
4.120000E-8	3.809609E-3
4.130000E-8	3.629749E-3
4.140000E-8	3.393362E-3
4.150000E-8	3.186095E-3
4.160000E-8	3.055911E-3
4.170000E-8	3.007948E-3
4.180000E-8	3.074753E-3
4.190000E-8	3.273456E-3
4.200000E-8	3.502991E-3
4.210000E-8	3.717110E-3
4.220000E-8	3.855859E-3
4.230000E-8	3.958636E-3
4.240000E-8	3.955210E-3
4.250000E-8	3.845581E-3
4.260000E-8	3.747943E-3
4.270000E-8	3.701693E-3
4.280000E-8	3.761646E-3
4.290000E-8	3.864423E-3
4.300000E-8	3.998033E-3
4.310000E-8	4.032292E-3
4.320000E-8	3.989469E-3
4.330000E-8	3.813035E-3
4.340000E-8	3.614333E-3
4.350000E-8	3.487574E-3
4.360000E-8	3.520120E-3
4.370000E-8	3.693128E-3
4.380000E-8	3.912386E-3
4.390000E-8	4.015163E-3
4.400000E-8	3.948358E-3
4.410000E-8	3.718823E-3
4.420000E-8	3.467019E-3
4.430000E-8	3.230632E-3
4.440000E-8	3.174104E-3
4.450000E-8	3.268317E-3
4.460000E-8	3.499565E-3
4.470000E-8	3.746230E-3
4.480000E-8	3.884979E-3
4.490000E-8	3.914099E-3
4.500000E-8	3.869562E-3
4.510000E-8	3.799331E-3
4.520000E-8	3.768498E-3
4.530000E-8	3.734239E-3
4.540000E-8	3.739378E-3
4.550000E-8	3.747943E-3
4.560000E-8	3.684564E-3
4.570000E-8	3.566370E-3
4.580000E-8	3.360816E-3
4.590000E-8	3.100448E-3
4.600000E-8	2.785265E-3
4.610000E-8	2.552304E-3
4.620000E-8	2.466656E-3
4.630000E-8	2.584850E-3
4.640000E-8	2.845218E-3
4.650000E-8	3.143271E-3
