Study Name	PremaTech_CVD_SiC_1_Heating
Sample Name	2024-12-17
Run Name	spot04_200
Operator	Keshav
Date	12/17/2024
Time	17:23
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	5
dt	100.000001E-12
time stamp (ms)	5:27:55 PM
	
Time	Amplitude
0.000000E+0	1.221341E-3
1.000000E-10	1.185369E-3
2.000000E-10	1.096296E-3
3.000000E-10	9.078715E-4
4.000000E-10	7.434283E-4
5.000000E-10	5.772722E-4
6.000000E-10	5.652815E-4
7.000000E-10	6.166700E-4
8.000000E-10	7.502801E-4
9.000000E-10	8.753255E-4
1.000000E-9	9.284269E-4
1.100000E-9	8.564830E-4
1.200000E-9	7.331506E-4
1.300000E-9	6.063923E-4
1.400000E-9	5.704204E-4
1.500000E-9	6.286607E-4
1.600000E-9	7.811132E-4
1.700000E-9	9.387046E-4
1.800000E-9	1.000371E-3
1.900000E-9	9.438435E-4
2.000000E-9	8.102334E-4
2.100000E-9	6.988916E-4
2.200000E-9	6.560679E-4
2.300000E-9	7.023175E-4
2.400000E-9	7.862521E-4
2.500000E-9	8.616219E-4
2.600000E-9	8.684737E-4
2.700000E-9	7.862521E-4
2.800000E-9	6.680585E-4
2.900000E-9	5.875499E-4
3.000000E-9	5.995405E-4
3.100000E-9	6.406513E-4
3.200000E-9	7.262988E-4
3.300000E-9	7.828262E-4
3.400000E-9	8.667607E-4
3.500000E-9	9.472694E-4
3.600000E-9	9.695377E-4
3.700000E-9	1.032917E-3
3.800000E-9	1.020926E-3
3.900000E-9	1.046620E-3
4.000000E-9	1.065463E-3
4.100000E-9	1.067176E-3
4.200000E-9	1.080879E-3
4.300000E-9	1.087731E-3
4.400000E-9	1.065463E-3
4.500000E-9	1.017500E-3
4.600000E-9	9.763895E-4
4.700000E-9	8.958809E-4
4.800000E-9	8.650478E-4
4.900000E-9	8.753255E-4
5.000000E-9	9.369917E-4
5.100000E-9	9.866672E-4
5.200000E-9	1.032917E-3
5.300000E-9	1.074028E-3
5.400000E-9	1.087731E-3
5.500000E-9	1.140833E-3
5.600000E-9	1.163101E-3
5.700000E-9	1.185369E-3
5.800000E-9	1.192221E-3
5.900000E-9	1.181944E-3
6.000000E-9	1.142546E-3
6.100000E-9	1.089444E-3
6.200000E-9	9.918061E-4
6.300000E-9	8.650478E-4
6.400000E-9	7.125952E-4
6.500000E-9	5.378743E-4
6.600000E-9	3.871347E-4
6.700000E-9	2.963484E-4
6.800000E-9	3.014872E-4
6.900000E-9	3.648664E-4
7.000000E-9	4.368103E-4
7.100000E-9	5.121801E-4
7.200000E-9	5.070412E-4
7.300000E-9	5.138930E-4
7.400000E-9	5.190319E-4
7.500000E-9	5.892628E-4
7.600000E-9	7.451413E-4
7.700000E-9	9.044456E-4
7.800000E-9	9.986579E-4
7.900000E-9	9.746766E-4
8.000000E-9	8.547701E-4
8.100000E-9	7.314377E-4
8.200000E-9	6.166700E-4
8.300000E-9	5.824110E-4
8.400000E-9	6.098182E-4
8.500000E-9	6.749103E-4
8.600000E-9	7.074564E-4
8.700000E-9	7.177341E-4
8.800000E-9	7.297247E-4
8.900000E-9	8.050945E-4
9.000000E-9	9.524082E-4
9.100000E-9	1.115138E-3
9.200000E-9	1.195647E-3
9.300000E-9	1.163101E-3
9.400000E-9	1.027778E-3
9.500000E-9	8.393535E-4
9.600000E-9	7.040305E-4
9.700000E-9	6.663456E-4
9.800000E-9	7.451413E-4
9.900000E-9	8.650478E-4
1.000000E-8	9.301399E-4
1.010000E-8	9.147233E-4
1.020000E-8	7.948168E-4
1.030000E-8	6.423643E-4
1.040000E-8	5.258837E-4
1.050000E-8	4.762081E-4
1.060000E-8	5.241707E-4
1.070000E-8	6.697715E-4
1.080000E-8	8.342147E-4
1.090000E-8	9.626859E-4
1.100000E-8	9.883802E-4
1.110000E-8	8.736125E-4
1.120000E-8	6.988916E-4
1.130000E-8	5.275966E-4
1.140000E-8	3.991254E-4
1.150000E-8	3.597275E-4
1.160000E-8	4.128290E-4
1.170000E-8	5.070412E-4
1.180000E-8	6.269477E-4
1.190000E-8	7.365765E-4
1.200000E-8	8.222240E-4
1.210000E-8	8.787514E-4
1.220000E-8	9.352787E-4
1.230000E-8	9.506953E-4
1.240000E-8	9.815284E-4
1.250000E-8	1.017500E-3
1.260000E-8	1.039769E-3
1.270000E-8	1.062037E-3
1.280000E-8	1.008936E-3
1.290000E-8	9.421305E-4
1.300000E-8	8.033816E-4
1.310000E-8	6.560679E-4
1.320000E-8	5.447261E-4
1.330000E-8	4.864858E-4
1.340000E-8	4.984765E-4
1.350000E-8	5.430132E-4
1.360000E-8	6.029664E-4
1.370000E-8	6.492161E-4
1.380000E-8	6.749103E-4
1.390000E-8	6.406513E-4
1.400000E-8	5.704204E-4
1.410000E-8	4.710693E-4
1.420000E-8	4.368103E-4
1.430000E-8	4.025513E-4
1.440000E-8	4.607916E-4
1.450000E-8	5.601427E-4
1.460000E-8	6.646326E-4
1.470000E-8	6.834751E-4
1.480000E-8	6.183830E-4
1.490000E-8	5.669945E-4
1.500000E-8	5.344484E-4
1.510000E-8	5.806981E-4
1.520000E-8	6.800492E-4
1.530000E-8	7.862521E-4
1.540000E-8	8.342147E-4
1.550000E-8	8.016686E-4
1.560000E-8	7.228729E-4
1.570000E-8	6.834751E-4
1.580000E-8	7.400024E-4
1.590000E-8	8.239370E-4
1.600000E-8	9.301399E-4
1.610000E-8	9.284269E-4
1.620000E-8	8.307888E-4
1.630000E-8	6.337995E-4
1.640000E-8	4.710693E-4
1.650000E-8	3.751441E-4
1.660000E-8	3.854218E-4
1.670000E-8	4.299585E-4
1.680000E-8	4.710693E-4
1.690000E-8	4.916247E-4
1.700000E-8	4.607916E-4
1.710000E-8	3.751441E-4
1.720000E-8	3.511628E-4
1.730000E-8	4.231067E-4
1.740000E-8	6.063923E-4
1.750000E-8	8.205111E-4
1.760000E-8	1.019213E-3
1.770000E-8	1.116851E-3
1.780000E-8	1.123703E-3
1.790000E-8	1.055185E-3
1.800000E-8	9.969449E-4
1.810000E-8	9.849543E-4
1.820000E-8	1.070602E-3
1.830000E-8	1.205925E-3
1.840000E-8	1.337822E-3
1.850000E-8	1.375507E-3
1.860000E-8	1.245323E-3
1.870000E-8	1.010649E-3
1.880000E-8	7.177341E-4
1.890000E-8	6.766233E-4
1.900000E-8	1.212777E-3
1.910000E-8	2.881190E-3
1.920000E-8	6.027879E-3
1.930000E-8	1.078988E-2
1.940000E-8	1.675437E-2
1.950000E-8	2.325844E-2
1.960000E-8	2.936854E-2
1.970000E-8	3.436692E-2
1.980000E-8	3.792472E-2
1.990000E-8	4.010873E-2
2.000000E-8	4.096178E-2
2.010000E-8	4.080762E-2
2.020000E-8	3.988091E-2
2.030000E-8	3.845574E-2
2.040000E-8	3.664344E-2
2.050000E-8	3.464442E-2
2.060000E-8	3.265569E-2
2.070000E-8	3.077658E-2
2.080000E-8	2.910132E-2
2.090000E-8	2.765559E-2
2.100000E-8	2.637773E-2
2.110000E-8	2.502963E-2
2.120000E-8	2.361474E-2
2.130000E-8	2.210220E-2
2.140000E-8	2.065476E-2
2.150000E-8	1.930667E-2
2.160000E-8	1.821723E-2
2.170000E-8	1.740529E-2
2.180000E-8	1.681946E-2
2.190000E-8	1.627475E-2
2.200000E-8	1.561697E-2
2.210000E-8	1.483416E-2
2.220000E-8	1.396226E-2
2.230000E-8	1.304926E-2
2.240000E-8	1.225959E-2
2.250000E-8	1.168575E-2
2.260000E-8	1.130548E-2
2.270000E-8	1.104682E-2
2.280000E-8	1.081900E-2
2.290000E-8	1.054835E-2
2.300000E-8	1.019377E-2
2.310000E-8	9.822064E-3
2.320000E-8	9.446928E-3
2.330000E-8	9.073504E-3
2.340000E-8	8.689804E-3
2.350000E-8	8.336936E-3
2.360000E-8	8.057725E-3
2.370000E-8	7.792218E-3
2.380000E-8	7.557544E-3
2.390000E-8	7.328008E-3
2.400000E-8	7.059075E-3
2.410000E-8	6.731902E-3
2.420000E-8	6.341349E-3
2.430000E-8	5.921676E-3
2.440000E-8	5.582512E-3
2.450000E-8	5.414643E-3
2.460000E-8	5.438624E-3
2.470000E-8	5.615058E-3
2.480000E-8	5.837742E-3
2.490000E-8	6.024453E-3
2.500000E-8	6.108388E-3
2.510000E-8	6.036444E-3
2.520000E-8	5.832603E-3
2.530000E-8	5.561957E-3
2.540000E-8	5.282746E-3
2.550000E-8	4.972702E-3
2.560000E-8	4.751731E-3
2.570000E-8	4.563307E-3
2.580000E-8	4.505067E-3
2.590000E-8	4.494789E-3
2.600000E-8	4.511918E-3
2.610000E-8	4.498215E-3
2.620000E-8	4.470808E-3
2.630000E-8	4.373169E-3
2.640000E-8	4.254976E-3
2.650000E-8	4.141921E-3
2.660000E-8	4.037431E-3
2.670000E-8	4.023728E-3
2.680000E-8	4.049422E-3
2.690000E-8	4.140208E-3
2.700000E-8	4.225856E-3
2.710000E-8	4.260115E-3
2.720000E-8	4.203587E-3
2.730000E-8	4.081968E-3
2.740000E-8	3.920951E-3
2.750000E-8	3.828451E-3
2.760000E-8	3.893543E-3
2.770000E-8	4.117940E-3
2.780000E-8	4.436549E-3
2.790000E-8	4.666084E-3
2.800000E-8	4.678075E-3
2.810000E-8	4.470808E-3
2.820000E-8	4.056274E-3
2.830000E-8	3.562944E-3
2.840000E-8	3.203225E-3
2.850000E-8	3.040494E-3
2.860000E-8	3.066189E-3
2.870000E-8	3.208363E-3
2.880000E-8	3.352251E-3
2.890000E-8	3.398501E-3
2.900000E-8	3.323131E-3
2.910000E-8	3.203225E-3
2.920000E-8	3.146697E-3
2.930000E-8	3.186095E-3
2.940000E-8	3.335122E-3
2.950000E-8	3.492713E-3
2.960000E-8	3.562944E-3
2.970000E-8	3.473871E-3
2.980000E-8	3.246048E-3
2.990000E-8	2.958273E-3
3.000000E-8	2.759571E-3
3.010000E-8	2.672210E-3
3.020000E-8	2.715034E-3
3.030000E-8	2.805820E-3
3.040000E-8	2.913736E-3
3.050000E-8	2.966838E-3
3.060000E-8	2.937717E-3
3.070000E-8	2.862348E-3
3.080000E-8	2.798968E-3
3.090000E-8	2.744154E-3
