Study Name	PremaTech_CVD_SiC_1_Heating
Sample Name	2024-12-17
Run Name	spot04_400
Operator	Keshav
Date	12/17/2024
Time	18:24
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	8
dt	100.000001E-12
time stamp (ms)	6:32:16 PM
	
Time	Amplitude
0.000000E+0	-1.473105E-4
1.000000E-10	-3.151796E-4
2.000000E-10	-3.477257E-4
3.000000E-10	-3.288832E-4
4.000000E-10	-2.655041E-4
5.000000E-10	-2.552264E-4
6.000000E-10	-2.637911E-4
7.000000E-10	-3.100408E-4
8.000000E-10	-3.682811E-4
9.000000E-10	-4.162437E-4
1.000000E-9	-4.624933E-4
1.100000E-9	-4.899005E-4
1.200000E-9	-4.779099E-4
1.300000E-9	-4.025401E-4
1.400000E-9	-2.672170E-4
1.500000E-9	-1.181904E-4
1.600000E-9	-2.397811E-5
1.700000E-9	5.310465E-5
1.800000E-9	5.481760E-5
1.900000E-9	2.055860E-5
2.000000E-9	1.370680E-5
2.100000E-9	6.166940E-5
2.200000E-9	1.147708E-4
2.300000E-9	1.113449E-4
2.400000E-9	4.796580E-5
2.500000E-9	-8.564431E-5
2.600000E-9	-2.569393E-4
2.700000E-9	-3.648552E-4
2.800000E-9	-4.042530E-4
2.900000E-9	-3.734199E-4
3.000000E-9	-2.740688E-4
3.100000E-9	-1.524494E-4
3.200000E-9	-1.096256E-4
3.300000E-9	-1.267551E-4
3.400000E-9	-2.089767E-4
3.500000E-9	-2.963372E-4
3.600000E-9	-3.494386E-4
3.700000E-9	-3.391609E-4
3.800000E-9	-2.637911E-4
3.900000E-9	-1.918472E-4
4.000000E-9	-1.507364E-4
4.100000E-9	-1.044868E-4
4.200000E-9	-9.249611E-5
4.300000E-9	-6.851481E-5
4.400000E-9	-2.226516E-5
4.500000E-9	1.716145E-6
4.600000E-9	5.142045E-6
4.700000E-9	-2.397811E-5
4.800000E-9	-9.078316E-5
4.900000E-9	-1.541623E-4
5.000000E-9	-1.421717E-4
5.100000E-9	-7.365366E-5
5.200000E-9	2.227155E-5
5.300000E-9	1.901407E-4
5.400000E-9	3.186119E-4
5.500000E-9	3.819911E-4
5.600000E-9	3.545839E-4
5.700000E-9	3.049083E-4
5.800000E-9	2.175479E-4
5.900000E-9	1.558816E-4
6.000000E-9	1.199097E-4
6.100000E-9	1.027802E-4
6.200000E-9	5.824350E-5
6.300000E-9	-2.569106E-5
6.400000E-9	-1.301810E-4
6.500000E-9	-1.730048E-4
6.600000E-9	-1.507364E-4
6.700000E-9	-6.851481E-5
6.800000E-9	3.254925E-5
6.900000E-9	6.680825E-5
7.000000E-9	8.222480E-5
7.100000E-9	7.366005E-5
7.200000E-9	4.625285E-5
7.300000E-9	4.796580E-5
7.400000E-9	5.481760E-5
7.500000E-9	6.338235E-5
7.600000E-9	2.569745E-5
7.700000E-9	-6.851481E-5
7.800000E-9	-1.610141E-4
7.900000E-9	-2.106897E-4
8.000000E-9	-1.712918E-4
8.100000E-9	-2.226516E-5
8.200000E-9	2.021313E-4
8.300000E-9	4.196760E-4
8.400000E-9	5.275918E-4
8.500000E-9	4.556479E-4
8.600000E-9	2.312515E-4
8.700000E-9	-6.680186E-5
8.800000E-9	-3.066149E-4
8.900000E-9	-4.008271E-4
9.000000E-9	-3.151796E-4
9.100000E-9	-6.508891E-5
9.200000E-9	1.987054E-4
9.300000E-9	3.614357E-4
9.400000E-9	3.700004E-4
9.500000E-9	2.775011E-4
9.600000E-9	1.678723E-4
9.700000E-9	7.708595E-5
9.800000E-9	1.541975E-5
9.900000E-9	-1.370041E-5
1.000000E-8	-8.050546E-5
1.010000E-8	-1.832825E-4
1.020000E-8	-2.997631E-4
1.030000E-8	-4.059660E-4
1.040000E-8	-4.779099E-4
1.050000E-8	-4.248084E-4
1.060000E-8	-2.929113E-4
1.070000E-8	-1.301810E-4
1.080000E-8	3.940105E-5
1.090000E-8	1.695853E-4
1.100000E-8	2.363903E-4
1.110000E-8	2.381033E-4
1.120000E-8	1.935666E-4
1.130000E-8	1.233356E-4
1.140000E-8	2.569745E-5
1.150000E-8	-8.393136E-5
1.160000E-8	-1.730048E-4
1.170000E-8	-2.261062E-4
1.180000E-8	-2.449487E-4
1.190000E-8	-1.918472E-4
1.200000E-8	-9.420906E-5
1.210000E-8	4.967875E-5
1.220000E-8	2.055572E-4
1.230000E-8	3.100472E-4
1.240000E-8	3.340285E-4
1.250000E-8	2.912047E-4
1.260000E-8	2.055572E-4
1.270000E-8	8.051185E-5
1.280000E-8	-5.309826E-5
1.290000E-8	-1.524494E-4
1.300000E-8	-2.466616E-4
1.310000E-8	-2.689300E-4
1.320000E-8	-2.569393E-4
1.330000E-8	-2.226803E-4
1.340000E-8	-1.301810E-4
1.350000E-8	-4.624646E-5
1.360000E-8	2.569745E-5
1.370000E-8	6.166940E-5
1.380000E-8	6.509530E-5
1.390000E-8	9.421545E-5
1.400000E-8	1.353262E-4
1.410000E-8	1.764371E-4
1.420000E-8	2.038443E-4
1.430000E-8	2.243997E-4
1.440000E-8	2.089831E-4
1.450000E-8	1.764371E-4
1.460000E-8	1.593075E-4
1.470000E-8	1.610205E-4
1.480000E-8	1.695853E-4
1.490000E-8	1.524557E-4
1.500000E-8	1.319003E-4
1.510000E-8	1.181967E-4
1.520000E-8	1.181967E-4
1.530000E-8	9.935430E-5
1.540000E-8	3.940105E-5
1.550000E-8	-5.652416E-5
1.560000E-8	-1.695789E-4
1.570000E-8	-2.586523E-4
1.580000E-8	-3.066149E-4
1.590000E-8	-2.466616E-4
1.600000E-8	-8.393136E-5
1.610000E-8	6.509530E-5
1.620000E-8	1.610205E-4
1.630000E-8	1.524557E-4
1.640000E-8	9.592840E-5
1.650000E-8	2.227155E-5
1.660000E-8	-1.198746E-5
1.670000E-8	-3.768171E-5
1.680000E-8	-6.337596E-5
1.690000E-8	-1.079127E-4
1.700000E-8	-1.490235E-4
1.710000E-8	-1.969861E-4
1.720000E-8	-1.678659E-4
1.730000E-8	-5.995006E-5
1.740000E-8	8.393775E-5
1.750000E-8	1.644464E-4
1.760000E-8	1.181967E-4
1.770000E-8	-5.652416E-5
1.780000E-8	-3.049019E-4
1.790000E-8	-5.275854E-4
1.800000E-8	-5.772610E-4
1.810000E-8	-4.248084E-4
1.820000E-8	-1.284681E-4
1.830000E-8	1.610205E-4
1.840000E-8	3.323155E-4
1.850000E-8	3.597227E-4
1.860000E-8	2.432421E-4
1.870000E-8	7.708595E-5
1.880000E-8	-7.707956E-5
1.890000E-8	-2.072638E-4
1.900000E-8	-2.552264E-4
1.910000E-8	-2.877724E-4
1.920000E-8	-2.226803E-4
1.930000E-8	3.597515E-5
1.940000E-8	6.954609E-4
1.950000E-8	2.146330E-3
1.960000E-8	4.773995E-3
1.970000E-8	8.893640E-3
1.980000E-8	1.444702E-2
1.990000E-8	2.065133E-2
2.000000E-8	2.642911E-2
2.010000E-8	3.065838E-2
2.020000E-8	3.282698E-2
2.030000E-8	3.287151E-2
2.040000E-8	3.118768E-2
2.050000E-8	2.829965E-2
2.060000E-8	2.511699E-2
2.070000E-8	2.239854E-2
2.080000E-8	2.052971E-2
2.090000E-8	1.938717E-2
2.100000E-8	1.869857E-2
2.110000E-8	1.818982E-2
2.120000E-8	1.765024E-2
2.130000E-8	1.686571E-2
2.140000E-8	1.587391E-2
2.150000E-8	1.469883E-2
2.160000E-8	1.339870E-2
2.170000E-8	1.213968E-2
2.180000E-8	1.109649E-2
2.190000E-8	1.045756E-2
2.200000E-8	1.015608E-2
2.210000E-8	1.010641E-2
2.220000E-8	1.017150E-2
2.230000E-8	1.013724E-2
2.240000E-8	9.957382E-3
2.250000E-8	9.505163E-3
2.260000E-8	8.830261E-3
2.270000E-8	8.057720E-3
2.280000E-8	7.300596E-3
2.290000E-8	6.704490E-3
2.300000E-8	6.377316E-3
2.310000E-8	6.373890E-3
2.320000E-8	6.564028E-3
2.330000E-8	6.812406E-3
2.340000E-8	6.863794E-3
2.350000E-8	6.663379E-3
2.360000E-8	6.223151E-3
2.370000E-8	5.649312E-3
2.380000E-8	5.084039E-3
2.390000E-8	4.784273E-3
2.400000E-8	4.785986E-3
2.410000E-8	5.054919E-3
2.420000E-8	5.431768E-3
2.430000E-8	5.741812E-3
2.440000E-8	5.782923E-3
2.450000E-8	5.508851E-3
2.460000E-8	4.957281E-3
2.470000E-8	4.306360E-3
2.480000E-8	3.763354E-3
2.490000E-8	3.535532E-3
2.500000E-8	3.686272E-3
2.510000E-8	4.131639E-3
2.520000E-8	4.736310E-3
2.530000E-8	5.239917E-3
2.540000E-8	5.452323E-3
2.550000E-8	5.248482E-3
2.560000E-8	4.683209E-3
2.570000E-8	3.939788E-3
2.580000E-8	3.268312E-3
2.590000E-8	2.947990E-3
2.600000E-8	3.110720E-3
2.610000E-8	3.602337E-3
2.620000E-8	4.272101E-3
2.630000E-8	4.803115E-3
2.640000E-8	4.943577E-3
2.650000E-8	4.674644E-3
2.660000E-8	4.090528E-3
2.670000E-8	3.408774E-3
2.680000E-8	2.870907E-3
2.690000E-8	2.637946E-3
2.700000E-8	2.762992E-3
2.710000E-8	3.160396E-3
2.720000E-8	3.653726E-3
2.730000E-8	4.064834E-3
2.740000E-8	4.227564E-3
2.750000E-8	4.129926E-3
2.760000E-8	3.785623E-3
2.770000E-8	3.331691E-3
2.780000E-8	2.869195E-3
2.790000E-8	2.588271E-3
2.800000E-8	2.613965E-3
2.810000E-8	2.869195E-3
2.820000E-8	3.290580E-3
2.830000E-8	3.730808E-3
2.840000E-8	4.047704E-3
2.850000E-8	4.097380E-3
2.860000E-8	3.895252E-3
2.870000E-8	3.520116E-3
2.880000E-8	3.090165E-3
2.890000E-8	2.824658E-3
2.900000E-8	2.780121E-3
2.910000E-8	3.007943E-3
2.920000E-8	3.362524E-3
2.930000E-8	3.675994E-3
2.940000E-8	3.825021E-3
2.950000E-8	3.734234E-3
2.960000E-8	3.431042E-3
2.970000E-8	3.035351E-3
2.980000E-8	2.651650E-3
2.990000E-8	2.494058E-3
3.000000E-8	2.627669E-3
3.010000E-8	2.978823E-3
3.020000E-8	3.419051E-3
3.030000E-8	3.790762E-3
3.040000E-8	3.968908E-3
3.050000E-8	3.905529E-3
3.060000E-8	3.652013E-3
3.070000E-8	3.348821E-3
3.080000E-8	3.073036E-3
3.090000E-8	2.898315E-3
3.100000E-8	2.846926E-3
3.110000E-8	2.900028E-3
3.120000E-8	2.992527E-3
3.130000E-8	2.980536E-3
3.140000E-8	2.862343E-3
3.150000E-8	2.577993E-3
3.160000E-8	2.250820E-3
3.170000E-8	1.987025E-3
3.180000E-8	1.879109E-3
3.190000E-8	1.956192E-3
3.200000E-8	2.180589E-3
3.210000E-8	2.471790E-3
3.220000E-8	2.797251E-3
3.230000E-8	3.050767E-3
3.240000E-8	3.158683E-3
3.250000E-8	3.131276E-3
3.260000E-8	3.001092E-3
3.270000E-8	2.833223E-3
3.280000E-8	2.631094E-3
3.290000E-8	2.483781E-3
3.300000E-8	2.420402E-3
3.310000E-8	2.471790E-3
3.320000E-8	2.615678E-3
3.330000E-8	2.840074E-3
3.340000E-8	2.995953E-3
3.350000E-8	3.037064E-3
3.360000E-8	2.937713E-3
3.370000E-8	2.769843E-3
3.380000E-8	2.574567E-3
3.390000E-8	2.418689E-3
3.400000E-8	2.392994E-3
3.410000E-8	2.461512E-3
3.420000E-8	2.536882E-3
3.430000E-8	2.591697E-3
3.440000E-8	2.612252E-3
3.450000E-8	2.574567E-3
3.460000E-8	2.470077E-3
3.470000E-8	2.348458E-3
3.480000E-8	2.237116E-3
3.490000E-8	2.226838E-3
3.500000E-8	2.297069E-3
3.510000E-8	2.492346E-3
3.520000E-8	2.766418E-3
3.530000E-8	3.033638E-3
3.540000E-8	3.204933E-3
3.550000E-8	3.196368E-3
3.560000E-8	3.059332E-3
3.570000E-8	2.805815E-3
3.580000E-8	2.542021E-3
3.590000E-8	2.348458E-3
3.600000E-8	2.297069E-3
3.610000E-8	2.314199E-3
3.620000E-8	2.387856E-3
3.630000E-8	2.458087E-3
3.640000E-8	2.476929E-3
3.650000E-8	2.458087E-3
3.660000E-8	2.365587E-3
3.670000E-8	2.273088E-3
3.680000E-8	2.146330E-3
3.690000E-8	2.100080E-3
3.700000E-8	2.136052E-3
3.710000E-8	2.240542E-3
3.720000E-8	2.415263E-3
3.730000E-8	2.601974E-3
3.740000E-8	2.721881E-3
3.750000E-8	2.704751E-3
3.760000E-8	2.564289E-3
3.770000E-8	2.370726E-3
3.780000E-8	2.168598E-3
3.790000E-8	2.038414E-3
3.800000E-8	1.985312E-3
3.810000E-8	2.036701E-3
3.820000E-8	2.101793E-3
3.830000E-8	2.172024E-3
3.840000E-8	2.180589E-3
3.850000E-8	2.175450E-3
3.860000E-8	2.134339E-3
3.870000E-8	2.084663E-3
3.880000E-8	2.058969E-3
3.890000E-8	2.062395E-3
3.900000E-8	2.079525E-3
3.910000E-8	2.115497E-3
3.920000E-8	2.149756E-3
3.930000E-8	2.180589E-3
3.940000E-8	2.202857E-3
3.950000E-8	2.153181E-3
3.960000E-8	2.141191E-3
3.970000E-8	2.149756E-3
3.980000E-8	2.209709E-3
3.990000E-8	2.288504E-3
4.000000E-8	2.343319E-3
4.010000E-8	2.362161E-3
4.020000E-8	2.290217E-3
4.030000E-8	2.122348E-3
4.040000E-8	1.975035E-3
4.050000E-8	1.889387E-3
4.060000E-8	1.885961E-3
4.070000E-8	1.916794E-3
4.080000E-8	1.976748E-3
4.090000E-8	1.990451E-3
4.100000E-8	2.022997E-3
4.110000E-8	2.014432E-3
4.120000E-8	2.041840E-3
4.130000E-8	2.127487E-3
4.140000E-8	2.225125E-3
4.150000E-8	2.274801E-3
4.160000E-8	2.312486E-3
4.170000E-8	2.276514E-3
4.180000E-8	2.221699E-3
4.190000E-8	2.166885E-3
4.200000E-8	2.154894E-3
4.210000E-8	2.184015E-3
4.220000E-8	2.190866E-3
4.230000E-8	2.144617E-3
4.240000E-8	2.024710E-3
4.250000E-8	1.870545E-3
4.260000E-8	1.661565E-3
4.270000E-8	1.483418E-3
4.280000E-8	1.387493E-3
4.290000E-8	1.365224E-3
4.300000E-8	1.425178E-3
4.310000E-8	1.581056E-3
4.320000E-8	1.752351E-3
4.330000E-8	1.865406E-3
4.340000E-8	1.873971E-3
4.350000E-8	1.820869E-3
4.360000E-8	1.764342E-3
4.370000E-8	1.747212E-3
4.380000E-8	1.752351E-3
4.390000E-8	1.778045E-3
4.400000E-8	1.791749E-3
4.410000E-8	1.760916E-3
4.420000E-8	1.702676E-3
4.430000E-8	1.697537E-3
4.440000E-8	1.793462E-3
4.450000E-8	1.971609E-3
4.460000E-8	2.160033E-3
4.470000E-8	2.274801E-3
4.480000E-8	2.231977E-3
4.490000E-8	2.067534E-3
4.500000E-8	1.832860E-3
4.510000E-8	1.618741E-3
4.520000E-8	1.536519E-3
4.530000E-8	1.551936E-3
4.540000E-8	1.611889E-3
4.550000E-8	1.610176E-3
4.560000E-8	1.534806E-3
4.570000E-8	1.411474E-3
4.580000E-8	1.279577E-3
4.590000E-8	1.236753E-3
