Study Name	PremaTech_CVD_SiC_1_Heating
Sample Name	2024-12-17
Run Name	spot04_300
Operator	Keshav
Date	12/17/2024
Time	17:55
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	9
dt	100.000001E-12
time stamp (ms)	6:04:14 PM
	
Time	Amplitude
0.000000E+0	-1.318891E-4
1.000000E-10	-2.038330E-4
2.000000E-10	-7.193589E-5
3.000000E-10	1.747289E-4
4.000000E-10	3.991254E-4
5.000000E-10	4.984765E-4
6.000000E-10	4.984765E-4
7.000000E-10	3.460239E-4
8.000000E-10	2.021361E-4
9.000000E-10	9.250732E-5
1.000000E-9	1.079239E-4
1.100000E-9	2.329692E-4
1.200000E-9	3.100520E-4
1.300000E-9	2.295433E-4
1.400000E-9	1.371161E-5
1.500000E-9	-2.517956E-4
1.600000E-9	-4.744792E-4
1.700000E-9	-5.378583E-4
1.800000E-9	-4.539238E-4
1.900000E-9	-2.243884E-4
2.000000E-9	4.454471E-5
2.100000E-9	2.723671E-4
2.200000E-9	4.368103E-4
2.300000E-9	5.001894E-4
2.400000E-9	5.207448E-4
2.500000E-9	4.505139E-4
2.600000E-9	3.425980E-4
2.700000E-9	1.747289E-4
2.800000E-9	5.310946E-5
2.900000E-9	-4.795459E-5
3.000000E-9	-1.353150E-4
3.100000E-9	-1.164726E-4
3.200000E-9	2.912816E-5
3.300000E-9	2.638023E-4
3.400000E-9	5.430132E-4
3.500000E-9	8.102334E-4
3.600000E-9	1.005510E-3
3.700000E-9	1.089444E-3
3.800000E-9	9.524082E-4
3.900000E-9	6.783362E-4
4.000000E-9	3.271815E-4
4.100000E-9	-1.026969E-5
4.200000E-9	-1.610093E-4
4.300000E-9	-1.935553E-4
4.400000E-9	-7.364884E-5
4.500000E-9	1.507476E-4
4.600000E-9	4.213937E-4
4.700000E-9	5.909758E-4
4.800000E-9	6.183830E-4
4.900000E-9	5.378743E-4
5.000000E-9	3.785700E-4
5.100000E-9	1.370440E-4
5.200000E-9	-1.267503E-4
5.300000E-9	-3.271654E-4
5.400000E-9	-3.802669E-4
5.500000E-9	-3.134618E-4
5.600000E-9	-1.250373E-4
5.700000E-9	1.713030E-4
5.800000E-9	4.522268E-4
5.900000E-9	6.029664E-4
6.000000E-9	5.978276E-4
6.100000E-9	4.522268E-4
6.200000E-9	2.329692E-4
6.300000E-9	2.741521E-5
6.400000E-9	-1.147596E-4
6.500000E-9	-1.541575E-4
6.600000E-9	-1.301762E-4
6.700000E-9	1.885046E-5
6.800000E-9	2.415340E-4
6.900000E-9	4.556527E-4
7.000000E-9	5.995405E-4
7.100000E-9	6.526420E-4
7.200000E-9	5.498650E-4
7.300000E-9	3.768570E-4
7.400000E-9	1.935714E-4
7.500000E-9	3.084111E-5
7.600000E-9	-5.651934E-5
7.700000E-9	-1.164726E-4
7.800000E-9	-1.404539E-4
7.900000E-9	-1.815647E-4
8.000000E-9	-2.449438E-4
8.100000E-9	-2.963323E-4
8.200000E-9	-2.946194E-4
