====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     3.E+04 AAA ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =10000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
300010.E-03  114706.E-06  132954.E-05
600010.E-03  111685.E-06  174872.E-05
900010.E-03  112662.E-06  154091.E-05
120001.E-02  114173.E-06  160440.E-05
150001.E-02  115325.E-06  173094.E-05
180001.E-02  117072.E-06  181750.E-05
210001.E-02  120243.E-06  158744.E-05
240001.E-02  121261.E-06  175796.E-05
270001.E-02  123819.E-06  194318.E-05
300001.E-02  124748.E-06  203897.E-05
330001.E-02  126414.E-06  201135.E-05
360001.E-02  129105.E-06  186181.E-05
390001.E-02  130353.E-06  182267.E-05
420001.E-02  133018.E-06  204475.E-05
450001.E-02  134267.E-06  208110.E-05
480001.E-02  137835.E-06  210705.E-05
510001.E-02  139028.E-06  234497.E-05
540001.E-02  142452.E-06  245788.E-05
570001.E-02  145472.E-06  247352.E-05
600001.E-02  147643.E-06  258091.E-05
630001.E-02  150930.E-06  233088.E-05
660001.E-02  152719.E-06  278765.E-05
690001.E-02  156729.E-06  278583.E-05
720001.E-02  159681.E-06  300295.E-05
750001.E-02  163399.E-06  282219.E-05
780001.E-02  168247.E-06  282331.E-05
810001.E-02  171143.E-06  301138.E-05
840001.E-02  175454.E-06  328535.E-05
870001.E-02  179788.E-06  347711.E-05
900001.E-02  182959.E-06  360328.E-05
930001.E-02  188756.E-06  354100.E-05
960001.E-02  193430.E-06  361889.E-05
990001.E-02  195969.E-06  381365.E-05
102000.E-01  203979.E-06  406341.E-05
105000.E-01  209406.E-06  431348.E-05
108000.E-01  213057.E-06  453252.E-05
111000.E-01  219891.E-06  453805.E-05
114000.E-01  226842.E-06  446304.E-05
117000.E-01  232612.E-06  460879.E-05
120000.E-01  241377.E-06  511408.E-05
123000.E-01  250232.E-06  546391.E-05
126000.E-01  260167.E-06  605803.E-05
129000.E-01  266754.E-06  642465.E-05
132000.E-01  278730.E-06  691591.E-05
135000.E-01  286052.E-06  676539.E-05
138000.E-01  298486.E-06  737628.E-05
141000.E-01  307676.E-06  800421.E-05
144000.E-01  318884.E-06  879118.E-05
147000.E-01  333610.E-06  891825.E-05
150000.E-01  347351.E-06  932891.E-05
153000.E-01  362658.E-06  979804.E-05
156000.E-01  376671.E-06  109396.E-04
159000.E-01  392600.E-06  121204.E-04
162000.E-01  404524.E-06  127935.E-04
165000.E-01  418259.E-06  137051.E-04
168000.E-01  438599.E-06  147993.E-04
171000.E-01  453162.E-06  157421.E-04
174000.E-01  467097.E-06  172768.E-04
177000.E-01  475019.E-06  179005.E-04
180000.E-01  480039.E-06  187354.E-04
183000.E-01  492447.E-06  193924.E-04
186000.E-01  490573.E-06  204650.E-04
189000.E-01  488024.E-06  203456.E-04
192000.E-01  474058.E-06  199013.E-04
195000.E-01  446382.E-06  187792.E-04
198000.E-01  424008.E-06  183759.E-04
201000.E-01  405179.E-06  172844.E-04
204000.E-01  362444.E-06  155987.E-04
207000.E-01  323160.E-06  135315.E-04
210000.E-01  283741.E-06  117890.E-04
213000.E-01  234633.E-06  955730.E-05
216000.E-01  193051.E-06  790336.E-05
219000.E-01  149138.E-06  595086.E-05
222000.E-01  112480.E-06  447620.E-05
225000.E-01  797169.E-07  314888.E-05
228000.E-01  573159.E-07  216204.E-05
231000.E-01  352032.E-07  141617.E-05
234000.E-01  237014.E-07  879460.E-06
237000.E-01  139074.E-07  520219.E-06
240000.E-01  833281.E-08  311646.E-06
243000.E-01  365601.E-08  118006.E-06
246000.E-01  207481.E-08  822895.E-07
249000.E-01  476755.E-09  283672.E-07
252000.E-01  140755.E-09  118433.E-07
255000.E-01  844120.E-10  222710.E-08
258000.E-01  182287.E-09  191729.E-08
261000.E-01  000000.E+00  000000.E+00
264000.E-01  000000.E+00  000000.E+00
267000.E-01  000000.E+00  000000.E+00
270000.E-01  000000.E+00  000000.E+00
273000.E-01  000000.E+00  000000.E+00
276000.E-01  000000.E+00  000000.E+00
279000.E-01  000000.E+00  000000.E+00
282000.E-01  000000.E+00  000000.E+00
285000.E-01  000000.E+00  000000.E+00
288000.E-01  000000.E+00  000000.E+00
291000.E-01  000000.E+00  000000.E+00
294000.E-01  000000.E+00  000000.E+00
297000.E-01  000000.E+00  000000.E+00
300000.E-01  000000.E+00  000000.E+00
