0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.8073e-15,2.9768e-14
8.8073e-15,5.9537e-14
1.1421e-14,1.1901e-13
2.7437e-14,1.1743e-12
4.8063e-14,2.3966e-12
5.2182e-14,3.7434e-12
5.974e-14,5.8362e-12
6.2988e-14,8.7324e-12
7.6211e-14,1.1629e-11
7.6211e-14,1.562e-11
1.0321e-13,2.0611e-11
1.0387e-13,2.5605e-11
1.0392e-13,3.1441e-11
1.0724e-13,3.7647e-11
1.0924e-13,4.4567e-11
1.1645e-13,5.1813e-11
1.1645e-13,5.9059e-11
1.1849e-13,6.6346e-11
1.223e-13,7.3632e-11
1.2237e-13,8.1117e-11
1.2612e-13,8.8603e-11
1.2721e-13,9.6204e-11
1.2834e-13,1.0536e-10
1.2834e-13,1.1518e-10
1.2898e-13,1.2687e-10
1.2898e-13,1.3896e-10
1.2931e-13,1.515e-10
1.3979e-13,1.6403e-10
1.4821e-13,1.7684e-10
1.5674e-13,1.8966e-10
1.5755e-13,2.0263e-10
1.5834e-13,2.1696e-10
1.5856e-13,2.3419e-10
1.5868e-13,2.5357e-10
1.6188e-13,2.732e-10
1.6637e-13,2.9615e-10
1.6637e-13,3.1941e-10
1.6978e-13,3.4534e-10
1.6978e-13,3.7197e-10
1.7755e-13,3.9928e-10
1.791e-13,4.2671e-10
1.8569e-13,4.576e-10
2.0982e-13,4.9033e-10
2.1435e-13,5.2452e-10
2.1778e-13,5.5913e-10
2.262e-13,5.9375e-10
2.2671e-13,6.3337e-10
2.2819e-13,6.7299e-10
2.2825e-13,7.1266e-10
2.2885e-13,7.5234e-10
2.2984e-13,7.9202e-10
2.3182e-13,8.317e-10
2.3432e-13,8.7152e-10
2.3731e-13,9.1159e-10
2.4073e-13,9.5234e-10
2.4197e-13,9.9375e-10
2.4743e-13,1.0372e-09
2.4799e-13,1.0807e-09
2.5024e-13,1.1272e-09
2.5284e-13,1.1747e-09
2.6045e-13,1.2225e-09
2.6162e-13,1.2715e-09
2.6801e-13,1.324e-09
2.698e-13,1.3772e-09
2.698e-13,1.4304e-09
2.7358e-13,1.4854e-09
2.736e-13,1.5434e-09
2.7477e-13,1.6035e-09
2.791e-13,1.664e-09
2.791e-13,1.7299e-09
2.7936e-13,1.7965e-09
2.8212e-13,1.8648e-09
2.8523e-13,1.9343e-09
2.8523e-13,2.0059e-09
2.8753e-13,2.0782e-09
2.915e-13,2.151e-09
2.9176e-13,2.2269e-09
2.9515e-13,2.3119e-09
2.9541e-13,2.3969e-09
2.9555e-13,2.4848e-09
