Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-11
Run Name	spot04
Operator	Keshav
Date	10/11/2025
Time	16:36
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	16
dt	50.000001E-12
time stamp (ms)	4:53:07 PM
	
Time	Amplitude
0.000000E+0	7.024265E-5
5.000000E-11	5.653904E-5
1.000000E-10	4.112249E-5
1.500000E-10	3.598364E-5
2.000000E-10	4.797429E-5
2.500000E-10	7.195560E-5
3.000000E-10	1.027887E-4
3.500000E-10	1.421865E-4
4.000000E-10	1.935750E-4
4.500000E-10	2.483895E-4
5.000000E-10	2.895003E-4
5.500000E-10	3.151945E-4
6.000000E-10	3.288981E-4
6.500000E-10	3.323240E-4
7.000000E-10	3.203334E-4
7.500000E-10	2.895003E-4
8.000000E-10	2.363988E-4
8.500000E-10	1.661678E-4
9.000000E-10	9.251100E-5
9.500000E-10	1.885414E-5
1.000000E-9	-4.966386E-5
1.050000E-9	-9.591351E-5
1.100000E-9	-1.181819E-4
1.150000E-9	-1.250337E-4
1.200000E-9	-1.181819E-4
1.250000E-9	-1.010524E-4
1.300000E-9	-8.220991E-5
1.350000E-9	-5.651566E-5
1.400000E-9	-3.253436E-5
1.450000E-9	-2.568256E-5
1.500000E-9	-2.739551E-5
1.550000E-9	-2.054371E-5
1.600000E-9	-2.054371E-5
1.650000E-9	-3.938616E-5
1.700000E-9	-5.480271E-5
1.750000E-9	-6.165451E-5
1.800000E-9	-7.707106E-5
1.850000E-9	-9.420056E-5
1.900000E-9	-1.027653E-4
1.950000E-9	-1.147560E-4
2.000000E-9	-1.250337E-4
2.050000E-9	-1.216078E-4
2.100000E-9	-1.164689E-4
2.150000E-9	-1.164689E-4
2.200000E-9	-1.027653E-4
2.250000E-9	-7.193221E-5
2.300000E-9	-4.966386E-5
2.350000E-9	-3.596026E-5
2.400000E-9	-8.553057E-6
2.450000E-9	2.741889E-5
2.500000E-9	5.140019E-5
2.550000E-9	6.339084E-5
2.600000E-9	7.538150E-5
2.650000E-9	8.052035E-5
2.700000E-9	6.852969E-5
2.750000E-9	3.598364E-5
2.800000E-9	-3.414207E-6
2.850000E-9	-3.082141E-5
2.900000E-9	-5.308976E-5
2.950000E-9	-7.707106E-5
3.000000E-9	-9.248761E-5
3.050000E-9	-9.420056E-5
3.100000E-9	-1.010524E-4
3.150000E-9	-1.130430E-4
3.200000E-9	-1.233207E-4
3.250000E-9	-1.387373E-4
3.300000E-9	-1.712833E-4
3.350000E-9	-2.175330E-4
3.400000E-9	-2.706344E-4
3.450000E-9	-3.203100E-4
3.500000E-9	-3.699855E-4
