Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-11
Run Name	spot04
Operator	Keshav
Date	10/11/2025
Time	16:36
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	42
dt	50.000001E-12
time stamp (ms)	5:21:18 PM
	
Time	Amplitude
0.000000E+0	6.183831E-4
5.000000E-11	5.275968E-4
1.000000E-10	4.008386E-4
1.500000E-10	2.826451E-4
2.000000E-10	2.192659E-4
2.500000E-10	1.713034E-4
3.000000E-10	1.575998E-4
3.500000E-10	2.055624E-4
4.000000E-10	2.689415E-4
4.500000E-10	3.254689E-4
5.000000E-10	3.871351E-4
5.500000E-10	4.402366E-4
6.000000E-10	4.847733E-4
6.500000E-10	5.224582E-4
7.000000E-10	5.173194E-4
7.500000E-10	4.813476E-4
8.000000E-10	4.762087E-4
8.500000E-10	4.727827E-4
9.000000E-10	4.282461E-4
9.500000E-10	4.094035E-4
1.000000E-9	4.265329E-4
1.050000E-9	4.316717E-4
1.100000E-9	4.350975E-4
1.150000E-9	4.642176E-4
1.200000E-9	4.899118E-4
1.250000E-9	5.224579E-4
1.300000E-9	5.687075E-4
1.350000E-9	6.132441E-4
1.400000E-9	6.526419E-4
1.450000E-9	7.125950E-4
1.500000E-9	7.776870E-4
1.550000E-9	8.273625E-4
1.600000E-9	8.907416E-4
1.650000E-9	9.438429E-4
1.700000E-9	9.609724E-4
1.750000E-9	9.609725E-4
1.800000E-9	9.506948E-4
1.850000E-9	9.061581E-4
1.900000E-9	8.307884E-4
1.950000E-9	7.519929E-4
2.000000E-9	6.475031E-4
2.050000E-9	5.275967E-4
2.100000E-9	4.265328E-4
2.150000E-9	3.614407E-4
2.200000E-9	3.220429E-4
2.250000E-9	3.186170E-4
2.300000E-9	3.511629E-4
2.350000E-9	4.094031E-4
2.400000E-9	4.744951E-4
2.450000E-9	5.498648E-4
2.500000E-9	6.132439E-4
2.550000E-9	6.526417E-4
2.600000E-9	6.714842E-4
2.650000E-9	6.817619E-4
2.700000E-9	6.543548E-4
2.750000E-9	5.858369E-4
2.800000E-9	5.087543E-4
2.850000E-9	4.402364E-4
2.900000E-9	3.648667E-4
2.950000E-9	2.826452E-4
3.000000E-9	2.381085E-4
3.050000E-9	2.295437E-4
3.100000E-9	2.329695E-4
3.150000E-9	2.363953E-4
3.200000E-9	2.620895E-4
3.250000E-9	3.066260E-4
3.300000E-9	3.443108E-4
3.350000E-9	4.059769E-4
3.400000E-9	4.967631E-4
3.450000E-9	5.738457E-4
3.500000E-9	6.046788E-4
3.550000E-9	6.320860E-4
3.600000E-9	6.714839E-4
3.650000E-9	7.057431E-4
