====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
====== TRIM Calc.= Si(6.5 MeV) ==> None(  3 um) ==============================
------------------------------------------------------------------------------
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = Si   Energy = 6500 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     3.E+04 AAA ;
  Layer # 1- Density = 8.110E22 atoms/cm3 = 2.7 g/cm3
  Layer # 1- Si = 50   Atomic Percent = 70.0 Mass Percent
  Layer # 1-  C = 50   Atomic Percent = 29.9 Mass Percent
====================================================================
 Total Ions calculated =10000.00
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
300010.E-03  115007.E-06  135249.E-05
600010.E-03  110660.E-06  149809.E-05
900010.E-03  113139.E-06  159660.E-05
120001.E-02  114094.E-06  148757.E-05
150001.E-02  116129.E-06  157535.E-05
180001.E-02  116373.E-06  165230.E-05
210001.E-02  119080.E-06  164805.E-05
240001.E-02  121048.E-06  177686.E-05
270001.E-02  122750.E-06  161366.E-05
300001.E-02  123779.E-06  188998.E-05
330001.E-02  126299.E-06  181388.E-05
360001.E-02  128726.E-06  181691.E-05
390001.E-02  131249.E-06  193954.E-05
420001.E-02  134253.E-06  198564.E-05
450001.E-02  135675.E-06  221004.E-05
480001.E-02  138357.E-06  215140.E-05
510001.E-02  139940.E-06  218201.E-05
540001.E-02  142550.E-06  228777.E-05
570001.E-02  146009.E-06  228018.E-05
600001.E-02  148456.E-06  221738.E-05
630001.E-02  151208.E-06  244705.E-05
660001.E-02  152866.E-06  245846.E-05
690001.E-02  158128.E-06  279091.E-05
720001.E-02  162442.E-06  300577.E-05
750001.E-02  166015.E-06  286274.E-05
780001.E-02  166338.E-06  311145.E-05
810001.E-02  171488.E-06  288354.E-05
840001.E-02  174378.E-06  287060.E-05
870001.E-02  179765.E-06  324387.E-05
900001.E-02  183694.E-06  348734.E-05
930001.E-02  188234.E-06  344332.E-05
960001.E-02  192998.E-06  378427.E-05
990001.E-02  197662.E-06  403044.E-05
102000.E-01  202890.E-06  416678.E-05
105000.E-01  209071.E-06  422450.E-05
108000.E-01  214505.E-06  453229.E-05
111000.E-01  222011.E-06  468738.E-05
114000.E-01  226842.E-06  513505.E-05
117000.E-01  233485.E-06  485365.E-05
120000.E-01  242183.E-06  566808.E-05
123000.E-01  249571.E-06  534555.E-05
126000.E-01  257039.E-06  593738.E-05
129000.E-01  266539.E-06  658831.E-05
132000.E-01  276711.E-06  642375.E-05
135000.E-01  287622.E-06  707222.E-05
138000.E-01  299261.E-06  752173.E-05
141000.E-01  311467.E-06  862229.E-05
144000.E-01  324703.E-06  882318.E-05
147000.E-01  335451.E-06  909127.E-05
150000.E-01  350887.E-06  965436.E-05
153000.E-01  367216.E-06  109426.E-04
156000.E-01  377415.E-06  113576.E-04
159000.E-01  392397.E-06  119701.E-04
162000.E-01  409178.E-06  130775.E-04
165000.E-01  427646.E-06  139934.E-04
168000.E-01  441334.E-06  144574.E-04
171000.E-01  449901.E-06  158512.E-04
174000.E-01  464804.E-06  167845.E-04
177000.E-01  479216.E-06  176195.E-04
180000.E-01  481300.E-06  190609.E-04
183000.E-01  478596.E-06  191862.E-04
186000.E-01  487901.E-06  197556.E-04
189000.E-01  484486.E-06  199974.E-04
192000.E-01  469873.E-06  200204.E-04
195000.E-01  460394.E-06  196334.E-04
198000.E-01  421492.E-06  181272.E-04
201000.E-01  387792.E-06  168773.E-04
204000.E-01  353013.E-06  149066.E-04
207000.E-01  319928.E-06  138711.E-04
210000.E-01  278788.E-06  121336.E-04
213000.E-01  234368.E-06  956791.E-05
216000.E-01  195855.E-06  789934.E-05
219000.E-01  149790.E-06  587043.E-05
222000.E-01  111288.E-06  440514.E-05
225000.E-01  790933.E-07  304611.E-05
228000.E-01  531936.E-07  195039.E-05
231000.E-01  312596.E-07  119522.E-05
234000.E-01  209765.E-07  779932.E-06
237000.E-01  112416.E-07  429396.E-06
240000.E-01  561641.E-08  170693.E-06
243000.E-01  311752.E-08  111888.E-06
246000.E-01  225842.E-08  590088.E-07
249000.E-01  167475.E-08  541640.E-07
252000.E-01  592430.E-09  154945.E-07
255000.E-01  979375.E-10  117831.E-07
258000.E-01  119005.E-10  585041.E-10
261000.E-01  000000.E+00  000000.E+00
264000.E-01  000000.E+00  000000.E+00
267000.E-01  000000.E+00  000000.E+00
270000.E-01  000000.E+00  000000.E+00
273000.E-01  000000.E+00  000000.E+00
276000.E-01  000000.E+00  000000.E+00
279000.E-01  000000.E+00  000000.E+00
282000.E-01  000000.E+00  000000.E+00
285000.E-01  000000.E+00  000000.E+00
288000.E-01  000000.E+00  000000.E+00
291000.E-01  000000.E+00  000000.E+00
294000.E-01  000000.E+00  000000.E+00
297000.E-01  000000.E+00  000000.E+00
300000.E-01  000000.E+00  000000.E+00
